defName,mod,package_id,bodySize,mass,drawSize,meleeDPS_best,tools,wildness,moveSpeed,mass_per_body,dps_per_body
Kybuck,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,left hoof:8/2|right hoof:8/2|?:8/2|head:20/2.5999999046325684,0.30000001192092896,6,60.0,7.69
LabradorRetriever,Core,ludeon.rimworld,0.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.46,left claw:8.5/2|right claw:8.5/2|?:14.199999809265137/2.5999999046325684|head:5/2,1,5,80.0,7.28
Larva,Odyssey,ludeon.rimworld.odyssey,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,mandibles:5/2|head:4/2,0.20000000298023224,2,300.0,12.5
LavaFlea,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.4000000953674316,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.0,trunked maw:12/2|head:14/2,0.4000000059604645,5,25.0,2.92
LavaSnail,Odyssey,ludeon.rimworld.odyssey,0.8999999761581421,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.25,?:9/4|head:6/4,0.25,0.8500000238418579,66.7,2.5
Leaftail,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,left claw:4/2|right claw:4/2|?:5/2|head:2/2,0.75,5,300.0,12.5
Ling_Cockroach,Rim cockroach,lingluo.cockroach,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),23.33,Mandibles:35/1.5|Head:20/2,0.20000000298023224,4.5,30.0,11.67
Locust,Odyssey,ludeon.rimworld.odyssey,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,mandibles:6/2|head:4/2,0.30000001192092896,3,100.0,5.0
LongtailGorg,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.67,claws:4/1.5|claws:4/1.5|?:5/2|head:2/1.5,0,2.299999952316284,100.0,4.44
LothWolf,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.67,left claw:16/1.5|right claw:16/1.5|?:16/2|head:8/2,0.8500000238418579,5.5,17.1,3.05
Lothcat,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.3499999940395355,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.67,left claw:7/1.5|right claw:7/1.5|?:6/2|head:4/2,0,4.5,171.4,13.33
Lylek,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),17.14,left tentacle:28/2|right tentacle:28/2|poison stinger:24/2.5999999046325684|teeth:24/1.399999976158142|head:16/2.4000000,0.949999988079071,5,12.0,3.43
Lynx,Core,ludeon.rimworld,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,left claw:9/1.5|right claw:9/1.5|?:12/2|head:6/2,0.800000011920929,5,100.0,10.0
MA_Aminox,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.38,horn:14/2.5999999046325684|?:10/2|head:8/2,0.44999998807907104,3.799999952316284,20.0,1.79
MA_Capryak,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.4,horn:16/2.5|?:10/2|head:9/2,1,3.799999952316284,20.0,2.13
MA_Deermoss,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.0,horn:18/2|?:8/2|head:12/2,0.5,4.5,24.0,3.6
MA_Direhorse,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,2.200000047683716,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.8,left hoof:12/2.5|right hoof:12/2.5|head:10/2.4000000953674316,1,6,27.3,2.18
MA_Dunbear,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,claw:20/2|bite:22/2.799999952316284|head:16/3.200000047683716,1,3.799999952316284,15.0,2.5
MA_Duskhorn,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.25,horn:15/2.4000000953674316|?:10/2|head:8/2,1,4.099999904632568,20.0,2.08
MA_Furpotamus,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3.5999999046325684,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,bite:20/2|slam:20/2.799999952316284,1,3.5,16.7,2.78
MA_Gnaut,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,horn:10/2.5|?:9/2|head:7/2,0.550000011920929,4.400000095367432,40.0,3.0
MA_Harpeagle,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,claws:10/2|beak:10/2,1,4.599999904632568,24.0,2.0
MA_Hellboar,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.73,Infectious bite:17/2.200000047683716|gnashing bite:12/1.600000023841858|crushing bite:28/6,0.949999988079071,3.9000000953674316,20.0,2.58
MA_Manehound,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,2.1500000953674316,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.18,bite:18/2.200000047683716|left fang:14/1.899999976158142|right fang:14/1.899999976158142|head:11/2.200000047683716,1,5,27.9,3.81
MA_Narkospider,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,1.899999976158142,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.89,venom bite:5/2.200000047683716|crushing fangs:7/1.7999999523162842,0.949999988079071,4.300000190734863,31.6,2.05
MA_Plastemmoth,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3.700000047683716,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,tusk:22/3.299999952316284|?:10/3.299999952316284|head:20/2.5|trampling stomp:28/5.5,1,3.700000047683716,16.2,2.16
MA_PlastemmothAlpha,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,4.599999904632568,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.31,tusk:32/3.200000047683716|?:16/3.299999952316284|head:32/2.5999999046325684,0.8999999761581421,3.700000047683716,13.0,2.68
MA_Raptorkhan,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,2.0999999046325684,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.56,claws:19/1.7999999523162842|beak:14/2|head:10/2.5,0.8500000238418579,6,28.6,5.03
MA_Scarodon,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3.0999999046325684,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.12,left saber fang:24/1.7000000476837158|right saber fang:24/1.7000000476837158|claw swipe:18/2.299999952316284|punch:18/3.,1,4.199999809265137,19.4,4.55
MA_Simbakub,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,1.7000000476837158,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.78,fangs:11/2.299999952316284|claw:8/2.299999952316284|headbutt:8/2.200000047683716,1,4.400000095367432,35.3,2.81
MA_SimbakubAlpha,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,2.200000047683716,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.52,fangs:20/2.0999999046325684|claw:17/2.0999999046325684|headbutt:15/2,1,4.400000095367432,27.3,4.33
MA_Sivatherium,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,3.299999952316284,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.92,horns:18/2.5999999046325684|?:9/2.200000047683716|head:12/2.200000047683716,0.699999988079071,4.199999809265137,18.2,2.1
MA_Sporemole,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,1.7999999523162842,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,gnawing bite:12/1.600000023841858|crushing bite:18/2.5|head slam:10/2,0.8500000238418579,3.799999952316284,33.3,4.17
MA_Worhin,Mythic Ages: Megafauna Bestiary,veterano.mythicages.megafaunabestiary,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.0,horn:28/2.799999952316284|slam:22/2.5999999046325684,0.5,3.700000047683716,15.0,2.5
Maalraas,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.0,left paw:12/2|right paw:12/2|?:18/2|head:8/2,0.8500000238418579,4,30.0,4.5
Macaw,Odyssey,ludeon.rimworld.odyssey,0.3499999940395355,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.4,claws:1.5/1.5|beak:2.799999952316284/2|head:1/1.5,1,3.0999999046325684,171.4,4.0
Macrauchenia,Megafauna,spino.megafauna,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.41,left hoof:10/1.850000023841858|right hoof:10/1.850000023841858|?:8/2,0.6000000238418579,6.199999809265137,15.0,1.35
Mandrill,Beasts of the Rim (Continued),mlie.beastsoftherim,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.69,left fist:10/1.2999999523162842|right fist:10/1.2999999523162842|?:4/2|head:2/2,1,4.840000152587891,60.0,7.69
MandrillMan,Beasts of the Rim (Continued),mlie.beastsoftherim,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.1,left fist:8.199999809265137/2|right fist:8.199999809265137/2|?:4/2|head:2/2,1,4.840000152587891,60.0,4.1
Manka,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.0,tusks:24/2|left claw:12/1.5|right claw:12/1.5|razor-fangs:14/2|head:8/2,0.800000011920929,5,20.0,4.0
MarshHaunt,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),12.0,left fist:18/1.5|right fist:18/1.5|?:10/2|head:16/2,0.699999988079071,3,24.0,4.8
Massiff,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.8500000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,left claw:9.899999618530273/2|right claw:9.899999618530273/2|?:16/2|head:6/2,0.4000000059604645,5,70.6,9.41
MastiffPhalone,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.0,beak:18/2|left claw:8/1.5|right claw:8/1.5|head:6/2,0.800000011920929,5,30.0,4.5
Mastmot,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,6,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.0,tusk:28/2|horn:19/2|left foot:15/2|right foot:15/2,0.6000000238418579,4.699999809265137,10.0,2.33
Mastodon,Odyssey,ludeon.rimworld.odyssey,4.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.58,tusk:27.5/2.5999999046325684|left foot:18.600000381469727/2|right foot:18.600000381469727/2|head:15.5/2,1,4.699999809265137,13.3,2.35
Mawvorr,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,left claw:8/2|right claw:8/2|?:16/2|head:6/2,0.5,4.5,24.0,3.2
Megalania,Megafauna,spino.megafauna,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,left claw:18/1.350000023841858|right claw:18/1.350000023841858|?:22/1.7000000476837158,1,3.4000000953674316,20.0,4.44
Megaloceros,Megafauna,spino.megafauna,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.33,left hoof:12/1.649999976158142|right hoof:12/1.649999976158142|head:22/1.649999976158142,0.699999988079071,5,15.0,3.33
Megalochelys,Megafauna,spino.megafauna,4.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.25,beak:15/2.4000000953674316|head:13/2.5999999046325684,1,1.2000000476837158,13.3,1.39
Meganeura,Megafauna,spino.megafauna,0.699999988079071,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.67,?:8/0.75,0.6499999761581421,8,85.7,15.24
Megascarab,Core,ludeon.rimworld,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.5,mandibles:5/2|head:4/2,0.20000000298023224,3.75,300.0,12.5
Megasloth,Core,ludeon.rimworld,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.5,left claw:21/2|right claw:21/2|?:22/2.5999999046325684|head:15/2,0.9700000286102295,4.800000190734863,15.0,2.62
Megaspider,Core,ludeon.rimworld,1.2000000476837158,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.62,head claw:12/2.5999999046325684|head:7/2,0.4000000059604645,3.5999999046325684,50.0,3.85
Megasquid,Beasts of the Rim (Continued),mlie.beastsoftherim,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),9.58,tentacle:23/2.4000000953674316,0.75,3,15.0,2.4
Megavole,Odyssey,ludeon.rimworld.odyssey,0.800000011920929,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.38,left claw:8/2|right claw:8/2|?:14/2.5999999046325684|head:5/2,0.4000000059604645,3.200000047683716,75.0,6.73
Mink,Odyssey,ludeon.rimworld.odyssey,0.3499999940395355,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,left claw:3/2|right claw:3/2|?:6/2|head:2/2,1,4.599999904632568,171.4,8.57
MonitorLizard,Odyssey,ludeon.rimworld.odyssey,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.62,left claw:8/2|right claw:8/2|?:12/2.5999999046325684|head:5/2,1,3.5999999046325684,100.0,7.69
Monkey,Core,ludeon.rimworld,0.3499999940395355,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.4,left fist:3.5999999046325684/1.5|right fist:3.5999999046325684/1.5|?:4/2|head:2/2,0.6000000238418579,4.300000190734863,171.4,6.86
Moose,Odyssey,ludeon.rimworld.odyssey,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),6.0,left hoof:12/2|right hoof:12/2|?:12/2|head:15.5/2.5999999046325684,1,4.699999809265137,24.0,2.4
Mott,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.75,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.5,left claw:4/2|right claw:4/2|?:9/2|head:6/2,0.75,3.9000000953674316,80.0,6.0
Mudhorn,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.0,horn:26/2|?:19/2.5999999046325684|head:26/2,0.8999999761581421,4,15.0,3.25
Muffalo,Core,ludeon.rimworld,2.4000000953674316,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,head:13/2.5999999046325684|left hoof:10/2|right hoof:10/2|?:10/2,0.6000000238418579,4.5,25.0,2.08
Muskox,Odyssey,ludeon.rimworld.odyssey,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.38,left hoof:10/2|right hoof:10/2|?:10/2|head:14/2.5999999046325684,1,4.300000190734863,24.0,2.15
MutantCow,Advanced Biomes (Continued),mlie.advancedbiomes,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.33,?:8.800000190734863/1.649999976158142|head:5/1.649999976158142|left hoof:5/1.649999976158142|right hoof:5/1.649999976158,1,3.1500000953674316,30.0,2.67
Mynock,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.5,head:3/2,0.75,2,120.0,3.0
Narglatch,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,4,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),13.0,left claw:18/1.5|right claw:18/1.5|?:26/2|head:12/2,0.800000011920929,5,15.0,3.25
Neanderthal,Beasts of the Rim (Continued),mlie.beastsoftherim,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left fist:10/2|right fist:10/2|teeth:8.199999809265137/2|head:6/2,1,4.840000152587891,60.0,5.0
Neebray,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.25,head:2/2|bite:2.5/2,0.6000000238418579,3,300.0,6.25
Nerf,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.85,horns:8/1.649999976158142|?:8.800000190734863/2.5999999046325684|left hoof:8/2|right hoof:8/2|head:7/2,0.05000000074505806,3.200000047683716,30.0,2.42
Nexu,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.5,left claw:11/1.5|right claw:11/1.5|teeth:15/2|tail:5/2,0.8999999761581421,6,24.0,3.0
Nuna,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.33,claws:5/1.5|beak:6/2|head:4/2,0.20000000298023224,3,100.0,5.56
Ollopom,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,claws:6/1.5|claws:6/1.5|bite:8/2|head:5/2,0.4000000059604645,3,100.0,6.67
Orray,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),14.0,left claw:14/1.5|right claw:14/1.5|?:28/2|head:12/2,0.800000011920929,5,30.0,7.0
Ostrich,Core,ludeon.rimworld,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),7.33,claws:11/1.5|beak:11/2|head:6/2,1,6,60.0,7.33
Otter,Odyssey,ludeon.rimworld.odyssey,0.4000000059604645,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,left claw:3.5999999046325684/1.5|right claw:3.5999999046325684/1.5|?:6/2|head:2/2,1,3.5,150.0,7.5
PaintedSpat,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,foot:8/1.5|beak:16/2|head:12/2,0.6000000238418579,5,40.0,5.33
Palaeeudyptes,Megafauna,spino.megafauna,2.799999952316284,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),11.43,claws:13/1.2000000476837158|?:16/1.399999976158142,1,3.5,21.4,4.08
Panda,Odyssey,ludeon.rimworld.odyssey,1.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,left claw:10/2|right claw:10/2|?:12/2.5999999046325684|head:6/2,1,3.200000047683716,40.0,3.33
Panther,Core,ludeon.rimworld,1,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,left claw:11/1.5|right claw:11/1.5|?:16/2|head:9/2,0.800000011920929,5,60.0,8.0
Paraceratherium,Megafauna,spino.megafauna,15,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.86,left hoof:19/1.75|right hoof:19/1.75|?:12/1.5,1,4,4.0,0.72
Peacock,Odyssey,ludeon.rimworld.odyssey,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.33,claws:5/1.5|beak:6/2|head:4/2,1,3,100.0,5.56
PekoPeko,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,2.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,left wing claws:6/1.5|wing claws:6/1.5|strong beak:16/2|head:12/2,0.5,3,24.0,3.2
Penguin,Beasts of the Rim (Continued),mlie.beastsoftherim,0.699999988079071,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.33,claws:5/1.5|beak:6/2|head:4/2,1,3.5,85.7,4.76
Pig,Core,ludeon.rimworld,1.7000000476837158,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.65,?:7.300000190734863/2|head:6/2,0,3.9000000953674316,35.3,2.15
Pikobis,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.6000000238418579,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.0,claws:6/1.5|beak:8/2|head:5/2,0.4000000059604645,5,100.0,6.67
Platybelodon,Megafauna,spino.megafauna,4.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),8.0,tusk:20/2.5|left foot:12/1.850000023841858|right foot:12/1.850000023841858|head:10/1.850000023841858,0.699999988079071,3.5999999046325684,13.3,1.78
PoisonButterfly,Advanced Biomes (Continued),mlie.advancedbiomes,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),2.8,?:7/2.5|head:4/1.649999976158142,0.75,4.840000152587891,300.0,14.0
PoisonDeer,Advanced Biomes (Continued),mlie.advancedbiomes,0.8999999761581421,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),4.24,left hoof:7/1.649999976158142|right hoof:7/1.649999976158142|teeth:8/2|head:3/1.649999976158142,1,4.840000152587891,66.7,4.71
PoisonRat,Advanced Biomes (Continued),mlie.advancedbiomes,0.15000000596046448,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.03,left claw:4/1.649999976158142|right claw:4/1.649999976158142|?:5/1.649999976158142|head:1/1.649999976158142,0.5,3.5999999046325684,400.0,20.2
Porcupine,Odyssey,ludeon.rimworld.odyssey,0.3499999940395355,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,left claw:3.5999999046325684/1.5|right claw:3.5999999046325684/1.5|?:6/2|head:2/2,1,3,171.4,8.57
Porg,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.18000000715255737,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),1.5,claws:2/1.5|beak:3/2|head:1/1.5,0,2.0999999046325684,333.3,8.33
PrairieDog,Odyssey,ludeon.rimworld.odyssey,0.20000000298023224,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),3.0,left claw:3.5999999046325684/1.5|right claw:3.5999999046325684/1.5|?:6/2|head:2/2,1,3.799999952316284,300.0,15.0
Procoptodon,Megafauna,spino.megafauna,3,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),17.0,feet:17/1|left fist:15/1|right fist:15/1|?:12/1.600000023841858,1,4.5,20.0,5.67
Pufferpig,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,0.5,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),5.0,head tusk:6/2|head:10/2,0.10000000149011612,3,120.0,10.0
Pulmonoscorpius,Megafauna,spino.megafauna,1.100000023841858,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),10.4,left pincer:13/1.25|right pincer:13/1.25|stinger:17/1.7000000476837158|?:13/1.5499999523162842,0.6499999761581421,3.75,54.5,9.45
Purussaurus,Megafauna,spino.megafauna,10,60,UNMEASURED (field not captured by dump; remedy: widen measure/dumpdb.py capture or inheritance-resolved XML sweep),22.5,left claw:30/1.649999976158142|right claw:30/1.649999976158142|?:45/2,1,4.25,6.0,2.25
