tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
102491,33.82,52.9005,Ocean,-195,15,1689,Flat,0.0196,0
102492,33.7096,53.5054,Ocean,-206,14.9,1691,Flat,0.0157,0
102493,33.9061,53.2406,Ocean,-168,14.9,1671,Flat,0.0196,0
102494,35.8775,53.7755,Ocean,-393,13.7,1266,Flat,0.0118,0
102495,35.9592,54.1241,Ocean,-420,13.9,1239,Flat,0.0118,0
102496,36.4403,53.932,Ocean,-422,13.6,1145,Flat,0.0118,0
102497,36.2402,54.2033,Ocean,-421,13.8,1187,Flat,0.0118,0
102498,36.3582,53.5818,Ocean,-389,13.5,1177,Flat,0.0157,0
102499,36.0764,53.5045,Ocean,-364,13.6,1241,Flat,0.0157,0
102500,35.9926,53.1561,Ocean,-334,13.5,1289,Flat,0.0157,0
102501,35.7103,53.0803,Ocean,-301,13.6,1361,Flat,0.0157,0
102502,36.1904,52.8834,Ocean,-317,13.3,1267,Flat,0.0157,0
102503,36.1046,52.5353,Ocean,-337,13.3,1284,Flat,0.0196,0
102504,35.8214,52.4615,Ocean,-338,13.4,1332,Flat,0.0196,0
102505,35.6248,52.7339,Ocean,-305,13.6,1396,Flat,0.0196,0
102506,34.7512,53.4674,Ocean,-264,14.3,1591,Flat,0.0157,0
102507,34.6664,53.124,Ocean,-204,14.4,1601,Flat,0.0196,0
102508,34.1878,53.3158,Ocean,-168,14.7,1650,Flat,0.0157,0
102509,34.3843,53.0491,Ocean,-171,14.6,1627,Flat,0.0196,0
102510,34.2723,53.6576,Ocean,-220,14.6,1654,Flat,0.0157,0
102511,34.5535,53.7344,Ocean,-257,14.4,1620,Flat,0.0157,0
102512,35.342,52.6597,Ocean,-290,13.7,1474,Flat,0.0196,0
102513,35.1454,52.9301,Ocean,-260,13.9,1526,Flat,0.0196,0
102514,34.863,52.8555,Ocean,-231,14.2,1577,Flat,0.0196,0
102515,34.7762,52.5125,Ocean,-220,14.2,1583,Flat,0.0235,0
102516,34.9716,52.2424,Ocean,-258,13.9,1537,Flat,0.0235,0
102517,35.2549,52.3151,Ocean,-291,13.7,1470,Flat,0.0235,0
102518,34.6363,54.078,Ocean,-304,14.4,1599,Flat,0.0157,0
102519,34.9171,54.1562,Ocean,-332,14.2,1537,Flat,0.0157,0
102520,34.5184,54.6872,Ocean,-327,14.4,1613,Flat,0.0118,0
102521,34.4376,54.3433,Ocean,-292,14.4,1631,Flat,0.0118,0
102522,34.7983,54.7672,Ocean,-340,14.3,1556,Flat,0.0157,0
102523,34.9982,54.5016,Ocean,-339,14.2,1508,Flat,0.0157,0
102524,35.2785,54.5814,Ocean,-369,14.1,1443,Flat,0.0157,0
102525,35.4785,54.3139,Ocean,-395,14.1,1375,Flat,0.0157,0
102526,35.7591,54.3934,Ocean,-416,14,1302,Flat,0.0118,0
102527,35.8389,54.7423,Ocean,-429,14,1324,Flat,0.0118,0
102528,35.3579,54.9286,Ocean,-381,14.2,1452,Flat,0.0157,0
102529,35.6376,55.0099,Ocean,-403,14.1,1402,Flat,0.0157,0
102530,37.2614,51.8526,Ocean,-342,13.1,1156,Flat,0.0157,0
102531,37.0649,52.131,Ocean,-315,13.1,1174,Flat,0.0157,0
102532,37.4348,52.5569,Ocean,-392,12.9,1090,Flat,0.0118,0
102533,37.1515,52.4824,Ocean,-347,13,1139,Flat,0.0157,0
102534,37.6324,52.2781,Ocean,-405,12.9,1064,Flat,0.0118,0
102535,37.5455,51.9251,Ocean,-369,13,1097,Flat,0.0118,0
102536,37.7419,51.6445,Ocean,-363,12.9,1069,Flat,0.0118,0
102537,37.6529,51.2919,Ocean,-344,13,1099,Flat,0.0157,0
102538,38.0263,51.7166,Ocean,-385,12.7,1014,Flat,0.0118,0
102539,38.2226,51.4338,Ocean,-371,12.6,996,Flat,0.0118,0
102540,38.1332,51.0795,Ocean,-361,12.7,1028,Flat,0.0118,0
102541,37.848,51.0096,Ocean,-357,12.9,1078,Flat,0.0157,0
102542,36.6929,51.7087,Ocean,-305,13,1243,Flat,0.0235,0
102543,36.4086,51.6373,Ocean,-324,13.1,1248,Flat,0.0235,0
102544,36.7811,52.058,Ocean,-307,13,1222,Flat,0.0196,0
102545,36.5846,52.3344,Ocean,-297,13,1229,Flat,0.0196,0
102546,36.3011,52.261,Ocean,-330,13.1,1250,Flat,0.0196,0
102547,36.2133,51.9133,Ocean,-339,13.2,1243,Flat,0.0235,0
102548,36.5128,51.0124,Ocean,-323,13.1,1245,Flat,0.0314,0
102549,36.421,50.6654,Ocean,-339,13.1,1233,Flat,0.0353,0
102550,36.3188,51.2899,Ocean,-330,13.2,1250,Flat,0.0275,0
102551,36.034,51.2201,Ocean,-328,13.3,1249,Flat,0.0314,0
102552,35.9425,50.8747,Ocean,-348,13.4,1256,Flat,0.0392,0
102553,36.1355,50.5976,Ocean,-352,13.2,1237,Flat,0.0431,0
102554,36.8997,50.4535,Ocean,-327,13,1183,Flat,0.0314,0
102555,37.0924,50.1723,Ocean,-281,13,1152,Flat,0.0392,0
102556,36.6138,50.3863,Ocean,-349,13,1208,Flat,0.0353,0
102557,36.52,50.0398,Ocean,-336,12.9,1200,Flat,0.0431,0
102558,36.7116,49.7591,Ocean,-308,12.9,1173,Flat,0.0471,0
102559,36.9982,49.8242,Ocean,-269,12.9,1149,Flat,0.0392,0
102560,37.757,50.6573,Ocean,-328,12.9,1107,Flat,0.0196,0
102561,37.4713,50.5891,Ocean,-327,13,1132,Flat,0.0235,0
102562,37.3786,50.239,Ocean,-309,13,1136,Flat,0.0314,0
102563,37.5712,49.9555,Ocean,-312,12.9,1122,Flat,0.0314,0
102564,37.8577,50.0216,Ocean,-333,12.7,1107,Flat,0.0275,0
102565,37.9507,50.3734,Ocean,-342,12.7,1098,Flat,0.0235,0
102566,39.2488,52.3688,Ocean,-348,12.1,798,Flat,0,0
102567,38.9651,52.2938,Ocean,-375,12.2,844,Flat,0.0039,0
102568,38.8503,52.9363,Ocean,-364,12.3,793,Flat,0.0039,0
102569,38.7665,52.5773,Ocean,-372,12.2,834,Flat,0.0039,0
102570,39.1331,53.0135,Ocean,-346,12.2,767,Flat,0,0
102571,39.333,52.7295,Ocean,-328,12.1,763,Flat,0,0
102572,39.6161,52.8063,Ocean,-299,12,724,Flat,0,0
102573,39.8159,52.5201,Ocean,-293,11.8,712,Flat,0,0
102574,39.6985,53.1693,Ocean,-276,12,694,Flat,0,0
102575,39.981,53.2479,Ocean,-263,11.9,646,Flat,0,0
102576,40.182,52.9613,Ocean,-275,11.7,626,Flat,0,0
102577,40.0993,52.5964,Ocean,-289,11.7,662,Flat,0,0
102578,39.0765,51.6497,Ocean,-366,12.3,861,Flat,0.0039,0
102579,38.9885,51.2914,Ocean,-365,12.3,881,Flat,0.0078,0
102580,38.8792,51.9351,Ocean,-375,12.3,883,Flat,0.0039,0
102581,38.595,51.8619,Ocean,-375,12.4,926,Flat,0.0078,0
102582,38.5073,51.5054,Ocean,-379,12.5,949,Flat,0.0078,0
102583,38.7035,51.2204,Ocean,-369,12.4,923,Flat,0.0078,0
102584,39.4698,51.0747,Ocean,-338,12,832,Flat,0.0039,0
102585,39.6656,50.785,Ocean,-320,11.7,847,Flat,0.0039,0
102586,39.1845,51.0042,Ocean,-360,12.2,864,Flat,0.0039,0
102587,39.0943,50.6463,Ocean,-364,12.1,893,Flat,0.0078,0
102588,39.289,50.3573,Ocean,-348,11.9,898,Flat,0.0078,0
102589,39.575,50.4255,Ocean,-309,11.7,876,Flat,0.0039,0
102590,40.0401,51.2168,Ocean,-296,11.5,776,Flat,0,0
102591,40.3251,51.2885,Ocean,-299,11.3,732,Flat,0,0
102592,39.9512,50.855,Ocean,-278,11.5,816,Flat,0.0039,0
102593,40.1469,50.563,Ocean,-252,11.3,800,Flat,0,0
102594,40.4327,50.6323,Ocean,-238,11.2,739,Flat,0,0
102595,40.522,50.996,Ocean,-278,11.1,708,Flat,0,0
102596,40.2989,52.3078,Ocean,-329,11.5,638,Flat,0,0
102597,40.214,51.9433,Ocean,-331,11.4,685,Flat,0,0
102598,40.4123,51.6527,Ocean,-324,11.3,681,Flat,0,0
102599,40.6967,51.7262,Ocean,-310,11.1,610,Flat,0,0
102600,40.7821,52.0927,Ocean,-320,11.1,554,Flat,0,0
102601,40.5826,52.3837,Ocean,-319,11.3,569,Flat,0,0
102602,39.8103,54.9109,Ocean,-262,12.3,621,Flat,0,0
102603,39.7341,54.5455,Ocean,-268,12.2,665,Flat,0,0
102604,39.2497,54.7428,Ocean,-265,12.4,732,Flat,0,0
102605,39.4533,54.4625,Ocean,-277,12.3,721,Flat,0,0
102606,39.3256,55.1063,Ocean,-237,12.5,685,Flat,0,0
102607,39.6054,55.1914,Ocean,-245,12.5,638,Flat,0,0
102608,39.6795,55.557,Ocean,-256,12.5,584,Flat,0,0
102609,39.9587,55.644,Ocean,-259,12.4,513,Flat,0,0
102610,39.4733,55.8354,Ocean,-232,12.6,579,Flat,0,0
102611,39.5452,56.201,Ocean,-204,12.5,533,Flat,0,0
102612,39.8235,56.2901,Ocean,-222,12.4,478,Flat,0,0
102613,40.0309,56.0116,Ocean,-255,12.4,460,Flat,0,0
102614,40.2188,54.3456,Ocean,-224,11.9,559,Flat,0,0
102615,40.4223,54.0608,Ocean,-225,11.7,527,Flat,0,0
102616,39.9377,54.2629,Ocean,-258,12,628,Flat,0,0
102617,39.8593,53.8976,Ocean,-268,12,648,Flat,0,0
102618,40.0616,53.613,Ocean,-260,11.8,616,Flat,0,0
102619,40.3436,53.6935,Ocean,-232,11.7,559,Flat,0,0
102620,40.7806,54.5126,Ocean,-181,11.4,413,Flat,0,0
102621,41.0613,54.5968,Ocean,-205,11.2,359,Flat,0,0
102622,40.7037,54.1431,Ocean,-204,11.5,457,Flat,0,0
102623,40.9071,53.8559,Ocean,-229,11.3,433,Flat,0,0
102624,41.1888,53.9379,Ocean,-233,11,388,Flat,0,0
102625,41.266,54.3094,Ocean,-213,11,352,Flat,0,0
102626,40.9303,55.2537,Ocean,-211,11.4,331,Flat,0,0
102627,41.0031,55.6254,Ocean,-239,11.4,316,Flat,0,0
102628,41.1363,54.9685,Ocean,-215,11.1,327,Flat,0,0
102629,41.4164,55.0547,Ocean,-185,10.9,305,Flat,0,0
102630,41.4895,55.4285,Ocean,-159,10.9,305,Flat,0,0
102631,41.2822,55.7139,Ocean,-219,11.1,310,Flat,0,0
102632,40.3095,56.1005,Ocean,-301,12.2,395,Flat,0,0
102633,40.5168,55.8198,Ocean,-274,12,366,Flat,0,0
102634,40.7957,55.9085,Ocean,-277,11.6,329,Flat,0,0
102635,40.8663,56.2802,Ocean,-305,11.6,332,Flat,0,0
102636,40.6576,56.561,Ocean,-319,11.9,348,Flat,0,0
102637,40.3797,56.4701,Ocean,-309,12.2,372,Flat,0,0
102638,35.867,56.0587,Ocean,-364,14.4,1377,Flat,0.0118,0
102639,36.0705,55.7926,Ocean,-390,14.2,1321,Flat,0.0118,0
102640,35.7153,55.3589,Ocean,-407,14.2,1411,Flat,0.0157,0
102641,35.9945,55.4419,Ocean,-418,14.1,1339,Flat,0.0118,0
102642,35.513,55.6248,Ocean,-381,14.3,1460,Flat,0.0118,0
102643,35.5887,55.9739,Ocean,-367,14.4,1439,Flat,0.0118,0
102644,36.4233,56.2298,Ocean,-349,14.3,1251,Flat,0.0118,0
102645,36.7013,56.3161,Ocean,-331,14.2,1181,Flat,0.0118,0
102646,36.3491,55.8772,Ocean,-375,14.2,1255,Flat,0.0118,0
102647,36.5527,55.6092,Ocean,-402,14.1,1205,Flat,0.0118,0
102648,36.8317,55.6937,Ocean,-389,14.1,1161,Flat,0.0118,0
102649,36.9061,56.048,Ocean,-347,14.1,1141,Flat,0.0118,0
102650,35.6025,57.2872,Ocean,-326,14.5,1395,Flat,0.0078,0
102651,35.3262,57.1989,Ocean,-336,14.5,1473,Flat,0.0078,0
102652,35.1903,57.8088,Ocean,-310,14.5,1349,Flat,0.0039,0
102653,35.1206,57.4597,Ocean,-344,14.5,1443,Flat,0.0039,0
102654,35.4657,57.8988,Ocean,-292,14.4,1272,Flat,0.0078,0
102655,35.6724,57.638,Ocean,-314,14.5,1284,Flat,0.0078,0
102656,35.3853,56.2382,Ocean,-357,14.5,1490,Flat,0.0118,0
102657,35.459,56.5873,Ocean,-348,14.6,1500,Flat,0.0078,0
102658,35.2545,56.8498,Ocean,-341,14.6,1532,Flat,0.0078,0
102659,34.9775,56.7631,Ocean,-339,14.5,1570,Flat,0.0078,0
102660,34.9041,56.4156,Ocean,-342,14.5,1594,Flat,0.0118,0
102661,35.1074,56.1532,Ocean,-357,14.5,1547,Flat,0.0118,0
102662,35.9481,57.728,Ocean,-300,14.4,1194,Flat,0.0078,0
102663,36.155,57.4654,Ocean,-322,14.4,1205,Flat,0.0078,0
102664,36.2913,58.1721,Ocean,-291,14.2,1054,Flat,0.0118,0
102665,36.0162,58.0805,Ocean,-294,14.4,1120,Flat,0.0118,0
102666,36.4994,57.9096,Ocean,-305,14.2,1032,Flat,0.0118,0
102667,36.4311,57.5554,Ocean,-316,14.2,1109,Flat,0.0118,0
102668,36.6381,57.291,Ocean,-307,14.1,1080,Flat,0.0118,0
102669,36.5678,56.9367,Ocean,-300,14.2,1161,Flat,0.0118,0
102670,36.7737,56.6704,Ocean,-304,14.2,1122,Flat,0.0118,0
102671,37.0511,56.7584,Ocean,-311,14,1010,Flat,0.0118,0
102672,36.9145,57.3808,Ocean,-325,14,956,Flat,0.0157,0
102673,37.1216,57.1145,Ocean,-333,13.9,927,Flat,0.0157,0
102674,37.9517,57.3855,Ocean,-303,13.4,731,Flat,0,0
102675,37.8827,57.0257,Ocean,-305,13.5,753,Flat,0.0039,0
102676,37.3984,57.2043,Ocean,-337,13.8,829,Flat,0.0078,0
102677,37.6056,56.936,Ocean,-328,13.7,813,Flat,0.0078,0
102678,37.4671,57.5621,Ocean,-327,13.6,777,Flat,0.0039,0
102679,37.7433,57.6537,Ocean,-333,13.5,743,Flat,0,0
102680,38.3674,56.8451,Ocean,-254,13.3,663,Flat,0,0
102681,38.5747,56.5729,Ocean,-252,13.1,637,Flat,0,0
102682,38.09,56.7555,Ocean,-263,13.4,722,Flat,0,0
102683,38.019,56.3957,Ocean,-279,13.5,756,Flat,0.0039,0
102684,38.2251,56.1236,Ocean,-270,13.3,723,Flat,0,0
102685,38.5034,56.2112,Ocean,-246,13.1,669,Flat,0,0
102686,38.9219,57.0259,Ocean,-288,13,567,Flat,0,0
102687,39.1989,57.1172,Ocean,-291,12.8,529,Flat,0,0
102688,38.8525,56.6623,Ocean,-249,13,593,Flat,0,0
102689,39.0598,56.3881,Ocean,-220,12.8,581,Flat,0,0
102690,39.3378,56.4774,Ocean,-238,12.6,540,Flat,0,0
102691,39.4075,56.8429,Ocean,-279,12.6,514,Flat,0,0
102692,39.0567,57.7549,Ocean,-304,13,539,Flat,0,0
102693,39.1221,58.1203,Ocean,-323,12.9,532,Flat,0,0
102694,39.2665,57.4827,Ocean,-303,12.8,514,Flat,0,0
102695,39.5428,57.5759,Ocean,-334,12.6,486,Flat,0,0
102696,39.6085,57.9433,Ocean,-354,12.6,474,Flat,0,0
102697,39.3975,58.2154,Ocean,-334,12.8,498,Flat,0,0
102698,37.8101,58.0133,Ocean,-310,13.4,722,Flat,0,0
102699,38.0856,58.1067,Ocean,-302,13.3,694,Flat,0,0
102700,37.6653,58.6391,Ocean,-284,13.6,684,Flat,0,0
102701,37.6006,58.2796,Ocean,-287,13.6,714,Flat,0,0
102702,37.9398,58.7343,Ocean,-278,13.4,663,Flat,0,0
102703,38.1505,58.4681,Ocean,-302,13.3,664,Flat,0,0
102704,38.4253,58.5633,Ocean,-291,13.3,616,Flat,0,0
102705,38.6361,58.2952,Ocean,-286,13.2,604,Flat,0,0
102706,38.9112,58.3904,Ocean,-310,13,561,Flat,0,0
102707,38.9744,58.7555,Ocean,-315,13.1,545,Flat,0,0
102708,38.4883,58.9265,Ocean,-300,13.3,580,Flat,0,0
102709,38.7624,59.0235,Ocean,-328,13.2,552,Flat,0,0
102710,-2.9647,25.9776,AB_OcularForest,181,32,3033,LargeHills,0,0
102711,-3.2611,25.9803,AB_OcularForest,139,32,3032,SmallHills,0.0314,0
102712,-3.2633,26.4829,AB_OcularForest,232,32.3,2908,LargeHills,0,0
102713,-3.4104,26.2331,AB_OcularForest,183,32.2,2974,Flat,0.0275,0
102714,-2.9667,26.4801,AB_OcularForest,232,32.2,2899,Mountainous,0,0
102715,-2.8175,26.2277,AB_OcularForest,233,32.1,2977,Flat,0.0471,0
102716,-2.521,26.2254,AB_OcularForest,276,31.8,3019,LargeHills,0,0
102717,-2.372,25.9731,AB_OcularForest,318,31.3,3113,Mountainous,0,0
102718,-2.3735,26.4754,AB_OcularForest,276,31.7,2979,Mountainous,0,0
102719,-2.0769,26.4735,Volcano,341,31.1,3040,Mountainous,0,0
102720,-1.928,26.2215,AB_OcularForest,379,30.8,3134,Mountainous,0,0
102721,-2.0755,25.9712,AB_OcularForest,388,30.7,3171,Mountainous,0,0
102722,-2.3685,24.9661,AB_OcularForest,158,31.6,3115,Flat,0.0314,0
102723,-2.0725,24.9643,AB_OcularForest,230,31.5,3110,Flat,0.0471,0
102724,-2.0709,24.4597,AB_OcularForest,147,31.3,3035,LargeHills,0,0
102725,-1.9237,24.7113,AB_OcularForest,243,31.4,3071,SmallHills,0.051,0
102726,-2.3666,24.4615,AB_OcularForest,162,31.5,3056,Flat,0.0196,0
102727,-2.5155,24.7148,AB_OcularForest,137,31.6,3095,SmallHills,0.0235,0
102728,-1.9266,25.7189,AB_OcularForest,402,30.4,3231,Mountainous,0,0
102729,-2.0741,25.4681,AB_OcularForest,321,31,3195,SmallHills,0.0588,0
102730,-1.9252,25.2155,AB_OcularForest,294,31.1,3166,Flat,0.0706,0
102731,-1.6291,25.214,AB_OcularForest,410,30.1,3201,Flat,0.0902,0
102732,-1.4815,25.4651,AB_OcularForest,474,29.6,3239,Flat,0.0902,0
102733,-1.6303,25.7174,AB_OcularForest,413,30.3,3238,Mountainous,0,0
102734,-2.8113,24.717,AB_OcularForest,111,31.7,3098,Flat,0.0314,0
102735,-2.9604,24.9704,AB_OcularForest,143,31.8,3092,Flat,0.0314,0
102736,-3.2537,24.4681,AB_OcularForest,140,31.7,3031,Flat,0.0275,0
102737,-2.9581,24.4657,AB_OcularForest,94,31.7,3075,Flat,0.0275,0
102738,-3.4029,24.7219,AB_OcularForest,178,31.8,3004,Flat,0.0235,0
102739,-3.2563,24.9729,AB_OcularForest,155,31.9,3044,Flat,0.0196,0
102740,-3.4055,25.2264,AB_OcularForest,154,31.9,3048,Flat,0.0196,0
102741,-3.2588,25.477,AB_OcularForest,134,31.9,3083,LargeHills,0,0
102742,-3.408,25.7301,AB_OcularForest,102,31.9,3057,Mountainous,0,0
102743,-3.7042,25.7332,AB_OcularForest,105,32,2999,LargeHills,0,0
102744,-3.7015,25.2293,AB_OcularForest,130,31.9,2999,SmallHills,0.0235,0
102745,-3.8509,25.4829,AB_OcularForest,122,31.9,2982,SmallHills,0.0353,0
102746,-4.7387,25.4937,AB_OcularForest,81,32.1,2762,SmallHills,0.098,0
102747,-4.5924,25.7437,AB_OcularForest,80,32.1,2782,Flat,0.0902,0
102748,-4.1469,25.4863,AB_OcularForest,102,32,2912,Flat,0.0549,0
102749,-4.2964,25.7399,AB_OcularForest,58,32.1,2849,Flat,0.0667,0
102750,-4.2933,25.2359,AB_OcularForest,88,32,2874,SmallHills,0.0706,0
102751,-4.5891,25.2396,AB_OcularForest,68,32.1,2788,SmallHills,0.102,0
102752,-5.0382,26.0017,PoisonForest,103,32.3,2670,SmallHills,0.1176,0
102753,-5.188,26.2556,Volcano,98,32.5,2606,Mountainous,0,0
102754,-4.7421,25.9975,AB_OcularForest,91,32.2,2723,Flat,0.0941,0
102755,-4.5956,26.2471,BiomeCypreJungle,103,32.3,2716,Flat,0.0706,0
102756,-4.7453,26.5005,BiomeCypreJungle,93,32.4,2675,Flat,0.0745,0
102757,-5.0416,26.5048,BiomeCypreJungle,107,32.5,2622,SmallHills,0.0941,0
102758,-4.7351,24.9892,AB_OcularForest,69,32.2,2751,Flat,0.1294,0
102759,-5.0308,24.9931,AB_OcularForest,60,32.3,2695,Flat,0.1529,0
102760,-4.7314,24.4839,AB_OcularForest,108,32.2,2833,LargeHills,0,0
102761,-4.5855,24.7347,AB_OcularForest,108,32.1,2813,Mountainous,0,0
102762,-5.0268,24.4878,AB_OcularForest,109,32.3,2785,Flat,0.1882,0
102763,-5.1765,24.7426,AB_OcularForest,101,32.3,2716,LargeHills,0,0
102764,-5.4719,24.7469,Volcano,116,32.4,2709,Mountainous,0,0
102765,-5.6218,25.0018,PoisonForest,92,32.4,2704,Flat,0.2275,0
102766,-5.6173,24.4962,PoisonForest,144,32.3,2724,LargeHills,0,0
102767,-5.9125,24.5008,Volcano,133,32.3,2688,Mountainous,0,0
102768,-6.0625,24.7562,PoisonForest,80,32.3,2659,Flat,0.2667,0
102769,-5.9172,25.0065,PoisonForest,66,32.4,2687,Flat,0.251,0
102770,-6.0672,25.2616,Ocean,-15,32.4,2655,Flat,0.2706,0
102771,-5.9217,25.5116,Ocean,-15,32.4,2636,Flat,0.2353,0
102772,-6.5128,25.522,Ocean,-94,32.5,2565,Flat,0.3059,0
102773,-6.3626,25.2668,Ocean,-63,32.5,2604,Flat,0.3059,0
102774,-6.3674,25.7717,Ocean,-73,32.4,2547,Flat,0.2667,0
102775,-6.0717,25.7664,Ocean,-35,32.4,2571,Flat,0.2353,0
102776,-5.926,26.0159,Ocean,-6,32.4,2543,Flat,0.2039,0
102777,-5.6301,26.0109,PoisonForest,26,32.4,2569,Flat,0.1725,0
102778,-5.4841,26.2602,PoisonForest,51,32.5,2559,SmallHills,0.1529,0
102779,-5.634,26.5143,PoisonForest,45,32.6,2541,SmallHills,0.1569,0
102780,-6.076,26.2703,Ocean,-5,32.5,2516,Flat,0.2039,0
102781,-5.9301,26.5194,PoisonForest,23,32.5,2522,SmallHills,0.1804,0
102782,-6.3802,27.2817,Ocean,-132,32.5,2449,Flat,0.1333,0
102783,-6.0839,27.2759,Ocean,-95,32.6,2482,Flat,0.1333,0
102784,-6.0801,26.7735,Ocean,-19,32.5,2525,Flat,0.1569,0
102785,-5.9339,27.0221,Ocean,-42,32.6,2521,Flat,0.1373,0
102786,-6.3761,26.7791,Ocean,-62,32.5,2495,Flat,0.1686,0
102787,-6.5262,27.0334,Ocean,-124,32.5,2447,Flat,0.1529,0
102788,-6.0876,27.7775,Ocean,-172,32.4,2399,Flat,0.1451,0
102789,-5.941,28.0251,Ocean,-183,32.4,2331,Flat,0.1373,0
102790,-5.9376,27.524,Ocean,-119,32.6,2443,Flat,0.1333,0
102791,-5.6411,27.5186,Ocean,-87,32.7,2428,Flat,0.1137,0
102792,-5.4945,27.7666,Ocean,-116,32.6,2337,Flat,0.102,0
102793,-5.6444,28.0196,Ocean,-156,32.5,2287,Flat,0.1137,0
102794,-7.2727,27.8028,Ocean,-267,32.2,2405,Flat,0.1333,0
102795,-7.4186,27.5552,Ocean,-267,32.3,2392,Flat,0.1647,0
102796,-7.8647,27.8172,Ocean,-299,32.2,2362,Flat,0.1686,0
102797,-7.7145,27.5623,Ocean,-284,32.3,2374,Flat,0.1686,0
102798,-7.719,28.0644,Ocean,-301,32.2,2389,Flat,0.1529,0
102799,-7.4229,28.0571,Ocean,-288,32.2,2404,Flat,0.1333,0
102800,-6.8223,27.0395,Ocean,-186,32.5,2397,Flat,0.1647,0
102801,-6.9724,27.294,Ocean,-218,32.4,2373,Flat,0.1569,0
102802,-7.2684,27.3006,Ocean,-249,32.4,2376,Flat,0.1725,0
102803,-7.414,27.0525,Ocean,-249,32.4,2375,Flat,0.1765,0
102804,-7.2638,26.7976,Ocean,-221,32.5,2386,Flat,0.1961,0
102805,-6.968,26.7911,Ocean,-191,32.5,2402,Flat,0.1843,0
102806,-7.2769,28.3041,Ocean,-290,32.2,2366,Flat,0.1216,0
102807,-6.9805,28.2972,Ocean,-272,32.2,2324,Flat,0.102,0
102808,-7.2807,28.8046,Ocean,-309,32.3,2356,Flat,0.1137,0
102809,-7.427,28.5581,Ocean,-307,32.2,2370,Flat,0.1216,0
102810,-6.9843,28.7975,Ocean,-295,32.2,2303,Flat,0.0941,0
102811,-6.8342,28.5441,Ocean,-276,32.2,2284,Flat,0.0941,0
102812,-6.5377,28.5375,Ocean,-256,32.3,2291,Flat,0.098,0
102813,-6.3876,28.2843,Ocean,-231,32.3,2317,Flat,0.098,0
102814,-6.091,28.2782,Ocean,-212,32.4,2305,Flat,0.1176,0
102815,-5.9443,28.5253,Ocean,-218,32.4,2272,Flat,0.102,0
102816,-6.391,28.7843,Ocean,-261,32.3,2305,Flat,0.098,0
102817,-6.0943,28.7781,Ocean,-240,32.4,2301,Flat,0.102,0
102818,-5.6532,29.5172,Ocean,-257,32.6,2297,Flat,0.051,0
102819,-5.5033,29.2653,Ocean,-234,32.7,2256,Flat,0.0588,0
102820,-5.9474,29.0247,Ocean,-245,32.5,2309,Flat,0.0824,0
102821,-5.6504,29.0189,Ocean,-227,32.6,2260,Flat,0.0745,0
102822,-6.0973,29.2771,Ocean,-270,32.4,2322,Flat,0.0706,0
102823,-5.9503,29.5231,Ocean,-272,32.4,2310,Flat,0.0549,0
102824,-5.0588,29.5063,Ocean,-227,32.8,2236,Flat,0.0471,0
102825,-4.7616,29.5012,Ocean,-211,32.8,2206,Flat,0.0471,0
102826,-5.2062,29.2599,Ocean,-219,32.7,2212,Flat,0.0549,0
102827,-5.0564,29.0082,Ocean,-200,32.7,2185,Flat,0.0627,0
102828,-4.7592,29.0033,Ocean,-180,32.7,2210,Flat,0.0549,0
102829,-4.6118,29.25,Ocean,-188,32.7,2201,Flat,0.0471,0
102830,-6.1002,29.7751,Ocean,-287,32.3,2321,Flat,0.0549,0
102831,-5.9529,30.0207,Ocean,-287,32.4,2358,Flat,0.0431,0
102832,-6.5471,30.0338,Ocean,-310,32.2,2410,Flat,0.0627,0
102833,-6.3972,29.7816,Ocean,-299,32.2,2338,Flat,0.0627,0
102834,-6.4,30.2789,Ocean,-309,32.2,2450,Flat,0.051,0
102835,-6.1028,30.2723,Ocean,-300,32.3,2425,Flat,0.0431,0
102836,-5.9554,30.5173,Ocean,-301,32.3,2471,Flat,0.0314,0
102837,-5.6581,30.5111,Ocean,-292,32.4,2405,Flat,0.0314,0
102838,-6.1053,30.7685,Ocean,-311,32.3,2560,Flat,0.0314,0
102839,-5.9577,31.0129,Ocean,-310,32.2,2590,Flat,0.0314,0
102840,-5.6603,31.0066,Ocean,-302,32.3,2501,Flat,0.0275,0
102841,-5.5105,30.7559,Ocean,-293,32.3,2396,Flat,0.0235,0
102842,-5.2131,30.7501,Ocean,-282,32.3,2297,Flat,0.0235,0
102843,-5.0633,30.4996,Ocean,-269,32.4,2234,Flat,0.0275,0
102844,-4.7676,30.9895,Ocean,-270,32.3,2276,Flat,0.0196,0
102845,-5.0653,30.9949,Ocean,-282,32.2,2318,Flat,0.0196,0
102846,-4.6179,30.7395,Ocean,-257,32.4,2206,Flat,0.0196,0
102847,-4.7658,30.4944,Ocean,-255,32.4,2195,Flat,0.0235,0
102848,-4.616,30.244,Ocean,-240,32.6,2187,Flat,0.0275,0
102849,-4.7637,29.9983,Ocean,-236,32.7,2227,Flat,0.0353,0
102850,-4.614,29.7475,Ocean,-217,32.8,2206,Flat,0.0392,0
102851,-4.3166,29.7429,Ocean,-202,32.8,2170,Flat,0.0392,0
102852,-4.3185,30.2393,Ocean,-227,32.7,2141,Flat,0.0275,0
102853,-4.1688,29.989,Ocean,-209,32.9,2129,Flat,0.0353,0
