biome,defName,label,mod,band,bodySize,commonality,belong,standout,defence,status,reason,promoted
AB_MiasmicMangrove,Shiro,shiro,Star Wars Animal Collection (Continued),small,0.5,0.7,0.6859,0.3141,0.729,ours,wildlife,0
AB_MiasmicMangrove,AA_Swarmling,swarmling,Alpha Animals,small,0.30000001192092896,0.7,0.7924,0.2076,0.738,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
AB_MiasmicMangrove,GRimStoneCrab,Colorful stone crab,GRiNDTerra Biomes,small,0.30000001192092896,0.7,0.649,0.351,0.691,foreign,wildlife,0
AB_MiasmicMangrove,GRimMonitorLizard,Colorful monitor lizard,GRiNDTerra Biomes,small,0.6000000238418579,0.7,0.5285,0.4715,0.605,foreign,wildlife,0
AB_MiasmicMangrove,Whisperbird,whisperbird,Star Wars Animal Collection (Continued),small,0.4000000059604645,0.7,0.5005,0.4995,0.56,ours,wildlife,0
AB_MiasmicMangrove,BMT_Gembug,gembug,Biomes! Caverns,small,0.33500000834465027,0.7,0.2958,0.7042,0.558,ours,wildlife,0
AB_MiasmicMangrove,BMT_CrestedDragon,crested dragon,Biomes! Caverns,small,0.699999988079071,0.7,0.9328,0.0672,0.567,dormant,wildlife,0
AB_MiasmicMangrove,AA_Feralisk,feralisk,Alpha Animals,med,1,0.4,0.9181,0.0819,0.825,ours,wildlife,0
AB_MiasmicMangrove,DA_Karabal,karabal,Dark Ages : Beasts and Monsters,med,1.399999976158142,0.4,0.7637,0.2363,0.585,ours,wildlife,0
AB_MiasmicMangrove,AA_Thermadon,thermadon,Alpha Animals,med,1.5,0.4,0.74,0.26,0.746,ours,wildlife,0
AB_MiasmicMangrove,Runyip,runyip,Star Wars Animal Collection (Continued),med,1.5,0.4,0.7038,0.2962,0.457,ours,wildlife,0
AB_MiasmicMangrove,Anooba,anooba,Star Wars Animal Collection (Continued),med,0.949999988079071,0.4,0.6746,0.3254,0.574,ours,wildlife,0
AB_MiasmicMangrove,BMT_AaroxisDendoria,aaroxis dendoria,Biomes! Caverns,med,1,0.4,0.662,0.338,0.425,ours,wildlife,0
AB_MiasmicMangrove,JRWProtosolpuga,Protosolpuga,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.9208,0.0792,0.625,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
AB_MiasmicMangrove,AG_OcularSlinger,ocular slinger,Alpha Genes,large,2.5,0.18,0.7466,0.2534,0.796,dormant,wildlife,0
AB_MiasmicMangrove,BMT_Molebear,Molebear,Biomes! Caverns,large,2.1500000953674316,0.18,0.745,0.255,0.604,dormant,wildlife,0
AB_MiasmicMangrove,JRWGorgonops,Gorgonops,Jurassic Rimworld - Dinosaurs Only (Continued),large,2,0.18,0.9147,0.0853,0.767,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
AB_MiasmicMangrove,AA_RoughPlatedMonitor,rough-plated monitor,Alpha Animals,large,2,0.18,0.8281,0.1719,0.75,ours,wildlife,0
AB_MiasmicMangrove,Vornskyr,vornskyr,Star Wars Animal Collection (Continued),large,2,0.18,0.8207,0.1793,0.63,ours,wildlife,0
AB_MiasmicMangrove,Zakkeg,zakkeg,Star Wars Animal Collection (Continued),huge,5,0.05,0.9046,0.0954,1.0,ours,wildlife,0
AB_MiasmicMangrove,VFEI2_BlackQueen,black insectoid queen,Alpha Animals,huge,4,0.05,0.7628,0.2372,0.95,dormant,wildlife,0
AB_MiasmicMangrove,WompRat,womp rat,Star Wars Animal Collection (Continued),small,0.75,0.7,0.9512,0.0488,0.569,ours,wildlife,0
AB_MiasmicMangrove,LavaSnail,lava snail,Odyssey,med,0.8999999761581421,0.4,0.9438,0.0562,0.664,ours,wildlife,0
Scarlands,SW_Electrictick,Electrictick,Insectoids 2 - Isopoda geneline,tiny,0.25,1.0,0.7658,0.2342,0.906,dormant,wildlife,0
Scarlands,Scurrier,scurrier,Star Wars Animal Collection (Continued),tiny,0.20000000298023224,1.0,0.8563,0.1437,0.555,ours,wildlife,0
Scarlands,VFEI2_Boomtick,boomtick,Vanilla Factions Expanded - Insectoids 2,tiny,0.18000000715255737,1.0,0.6615,0.3385,0.905,dormant,wildlife,0
Scarlands,AA_AcanthamoebaGiganteaSmall,"acanthamoeba gigantea, small",Alpha Animals,tiny,0.20000000298023224,1.0,0.717,0.283,0.405,ours,wildlife,0
Scarlands,Woolamander,woolamander,Star Wars Animal Collection (Continued),small,0.75,0.7,0.6236,0.3764,0.419,ours,wildlife,0
Scarlands,BMT_FamineLocust,famine locust,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.8449,0.1551,0.608,dormant,wildlife,0
Scarlands,BMT_Megaphorid,megaphorid,Biomes! Polluted Lands,small,0.6000000238418579,0.7,0.8433,0.1567,0.615,dormant,wildlife,0
Scarlands,BMT_ColonyPustuleHornet,pustule hornet,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.8428,0.1572,0.608,dormant,wildlife,0
Scarlands,BMT_PustuleHornet,pustule hornet,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.8428,0.1572,0.608,dormant,wildlife,0
Scarlands,BMT_PustuleHornetSpawned,pustule hornet,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.8428,0.1572,0.608,dormant,wildlife,0
Scarlands,BMT_Creature_Mantrap,mantrap,Biomes! Polluted Lands,small,0.7699999809265137,0.7,0.8376,0.1624,0.559,dormant,wildlife,0
Scarlands,BMT_CarrionVulture,carrion vulture,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.8361,0.1639,0.548,dormant,wildlife,0
Scarlands,AA_AcanthamoebaGiganteaLarge,"acanthamoeba gigantea, large",Alpha Animals,med,0.800000011920929,0.4,0.717,0.283,0.42,dormant,wildlife,0
Scarlands,GRimLavaSnail,Colorful lava snail,GRiNDTerra Biomes,med,0.8999999761581421,0.4,0.7329,0.2671,0.664,foreign,wildlife,0
Scarlands,Rycrit,rycrit,Star Wars Animal Collection (Continued),med,0.8500000238418579,0.4,0.5879,0.4121,0.571,ours,wildlife,0
Scarlands,BMT_FireSalamander,fire salamander,Biomes! Caverns,med,1.25,0.4,0.285,0.715,0.598,foreign,wildlife,0
Scarlands,BMT_Swarmcaller,swarmcaller,Biomes! Polluted Lands,med,1,0.4,0.9337,0.0663,0.625,dormant,wildlife,0
Scarlands,SW_Electricfish,Electricfish,Insectoids 2 - Isopoda geneline,med,1,0.4,0.8584,0.1416,0.925,dormant,wildlife,0
Scarlands,BMT_FoundryBeetle,foundry beetle,Biomes! Caverns,large,2.4000000953674316,0.18,0.8442,0.1558,0.66,foreign,wildlife,0
Scarlands,AA_SpinedGow,spined gow,Alpha Animals,large,2.75,0.18,0.8179,0.1821,0.469,ours,wildlife,0
Scarlands,LavaFlea,lava flea,Star Wars Animal Collection (Continued),large,2.4000000953674316,0.18,0.8152,0.1848,0.75,ours,wildlife,0
Scarlands,AA_SandSquid,sand squid,Alpha Animals,large,2,0.18,0.8017,0.1983,0.683,ours,wildlife,0
Scarlands,AA_Mantrap,mantrap,Alpha Animals,large,2,0.18,0.7341,0.2659,0.65,ours,wildlife,0
Scarlands,BMT_CaveSpider,cave spider,Biomes! Caverns,huge,4,0.126,0.9597,0.0403,0.9,ours,wildlife,0
Scarlands,SW_Juggernautbeetles,Juggernautbeetles,Insectoids 2 - Isopoda geneline,huge,3,0.126,0.8208,0.1792,0.975,dormant,wildlife,0
Scarlands,SW_Emperorisopod,Emperorisopod,Insectoids 2 - Isopoda geneline,huge,5,0.126,0.817,0.183,1.0,dormant,wildlife,0
Scarlands,AA_MycoidColossus,mycoid colossus,Alpha Animals,SUPER,6,0.0216,0.9283,0.0717,0.95,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
Scarlands,SW_Electricgryllotalpa,Electricgryllotalpa,Insectoids 2 - Isopoda geneline,med,1.5,0.4,0.8443,0.1557,0.938,dormant,wildlife,0
Scarlands,GR_Chickenspider,chickenspider,Vanilla Genetics Expanded,med,1.100000023841858,0.4,0.8386,0.1614,0.711,dormant,wildlife,0
AB_TarPits,TYR_MousePoison,poison mouse,Little Critters,tiny,0.20000000298023224,1.0,0.9629,0.0371,0.555,ours,wildlife,0
AB_TarPits,AA_Locusts,locusts,Alpha Animals,tiny,0.009999999776482582,1.0,0.8102,0.1898,0.4,dormant,wildlife,0
AB_TarPits,Blarth,blarth,Star Wars Animal Collection (Continued),small,0.3199999928474426,0.7,0.9581,0.0419,0.558,foreign,wildlife,0
AB_TarPits,Voorpak,voorpak,Star Wars Animal Collection (Continued),small,0.3499999940395355,0.7,0.9492,0.0508,0.559,ours,wildlife,0
AB_TarPits,GR_AnimusHare,animus hare,Vanilla Genetics Expanded,small,0.3499999940395355,0.7,0.8434,0.1566,0.409,dormant,wildlife,0
AB_TarPits,Lothcat,loth-cat,Star Wars Animal Collection (Continued),small,0.3499999940395355,0.7,0.9397,0.0603,0.559,ours,wildlife,0
AB_TarPits,VFEI2_RoyalMegascarab,royal megascarab,Vanilla Factions Expanded - Insectoids 2,med,0.800000011920929,0.4,0.8381,0.1619,0.77,dormant,wildlife,0
AB_TarPits,GR_Muffaloman,muffaloman,Vanilla Genetics Expanded,med,1.5,0.4,0.8295,0.1705,0.438,dormant,wildlife,0
AB_TarPits,Tauntaun,tauntaun,Star Wars Animal Collection (Continued),med,1,0.4,0.9243,0.0757,0.575,foreign,wildlife,0
AB_TarPits,Nerf,nerf,Star Wars Animal Collection (Continued),large,2,0.18,0.9399,0.0601,0.45,ours,wildlife,0
AB_TarPits,AA_Radyak,radyak,Alpha Animals,large,2.5,0.18,0.9375,0.0625,0.463,ours,wildlife,0
AB_TarPits,VQEA_Splicehulk,splicehulk,Vanilla Quests Expanded - Ancients,huge,3,0.05,0.9473,0.0527,0.575,dormant,wildlife,0
AB_TarPits,VFEI2_Gigamite,gigamite,Vanilla Factions Expanded - Insectoids 2,huge,4,0.05,0.8968,0.1032,0.812,dormant,wildlife,0
AB_TarPits,GR_Thrumbear,thrumbear,Vanilla Genetics Expanded,SUPER,6,0.008,0.8696,0.1304,0.717,dormant,wildlife,0
AB_TarPits,GR_Catchicken,catchicken,Vanilla Genetics Expanded,tiny,0.2549999952316284,1.0,0.8735,0.1265,0.556,dormant,wildlife,0
AB_TarPits,PoisonRat,poison rat,Advanced Biomes (Continued),tiny,0.15000000596046448,1.0,0.9293,0.0707,0.604,ours,wildlife,0
AB_TarPits,AA_Bumbledrone,bumbledrone,Alpha Animals,small,0.7900000214576721,0.7,0.9208,0.0792,0.42,ours,wildlife,0
AB_TarPits,AA_BumbledroneHierophant,bumbledrone hierophant,Alpha Animals,small,0.7900000214576721,0.7,0.9164,0.0836,0.42,ours,wildlife,0
AB_TarPits,Sketto,sketto,Star Wars Animal Collection (Continued),small,0.4000000059604645,0.7,0.9134,0.0866,0.56,ours,wildlife,0
AB_TarPits,AA_ShockGoat,shock goat,Alpha Animals,small,0.6499999761581421,0.7,0.903,0.097,0.416,ours,wildlife,0
AB_TarPits,AA_RoyalAve,royal ave,Alpha Animals,med,1.100000023841858,0.4,0.7447,0.2553,0.428,ours,wildlife,0
AB_TarPits,AA_MeadowAve,meadow ave,Alpha Animals,med,1.2000000476837158,0.4,0.717,0.283,0.43,ours,wildlife,0
AB_TarPits,Pulmonoscorpius,pulmonoscorpius,Megafauna,med,1.100000023841858,0.4,0.6442,0.3558,0.644,ours,wildlife,0
AB_TarPits,Zarander,zarander,Beasts of the Rim (Continued),med,0.800000011920929,0.4,0.6111,0.3889,0.57,foreign,wildlife,0
AB_TarPits,JRWMacrelcana,Macrelcana,Jurassic Rimworld - Dinosaurs Only (Continued),med,1.5,0.4,0.6003,0.3997,0.438,foreign,wildlife,0
AB_TarPits,Boomalope,boomalope,Core,large,2,0.18,0.9146,0.0854,0.45,ours,wildlife,0
AB_TarPits,AA_Bobeene,bobeene,Alpha Animals,large,2.0999999046325684,0.18,0.905,0.095,0.452,foreign,wildlife,0
AB_TarPits,Blurrg,blurrg,Star Wars Animal Collection (Continued),large,2.5,0.18,0.8661,0.1339,0.613,ours,wildlife,0
AB_TarPits,AlphaThrumbo,alpha thrumbo,Odyssey,huge,5,0.05,0.8744,0.1256,0.783,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,AA_InfectedAerofleet,infected aerofleet,Alpha Animals,tiny,0.20000000298023224,1.0,0.7384,0.2616,0.405,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,HermitCrab,hermit crab,Odyssey,tiny,0.20000000298023224,1.0,0.8874,0.1126,0.688,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_SandLeaper,sand leaper,Biomes! Caverns,tiny,0.20000000298023224,1.0,0.8834,0.1166,0.455,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,GR_Chickenlope,chickenlope,Vanilla Genetics Expanded,tiny,0.18000000715255737,1.0,0.8571,0.1429,0.405,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,Urusai,urusai,Star Wars Animal Collection (Continued),small,0.75,0.7,0.8772,0.1228,0.619,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_Glowtail,glowtail,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.7566,0.2434,0.548,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,Yobshrimp,yobshrimp,Star Wars Animal Collection (Continued),small,0.4000000059604645,0.7,0.7984,0.2016,0.593,foreign,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_FungalWeevil,fungal weevil,Biomes! Caverns,small,0.5,0.7,0.7788,0.2212,0.613,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_GlowSlug,glowslug,Biomes! Caverns,small,0.4000000059604645,0.7,0.7736,0.2264,0.48,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,LongtailGorg,longtail gorg,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.7517,0.2483,0.565,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,VFEI2_Megathrips,megathrips,Vanilla Factions Expanded - Insectoids 2,small,0.3499999940395355,0.7,0.6474,0.3526,0.742,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,Nuna,nuna,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.7411,0.2589,0.415,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,Grank,Grank,Star Wars Animal Collection (Continued),med,0.8500000238418579,0.4,0.9042,0.0958,0.621,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_Basilisk,basilisk,Biomes! Caverns,med,1.5,0.4,0.7769,0.2231,0.588,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,AA_Erin,erin,Alpha Animals,med,1,0.4,0.8525,0.1475,0.575,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,ColossusToad,colossus toad,Odyssey,med,0.800000011920929,0.4,0.8454,0.1546,0.52,foreign,wildlife,0
COMIGO_GreaterSwamp_Tropical,AA_Feralisk,feralisk,Alpha Animals,med,1,0.4,0.8426,0.1574,0.825,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_CaveCricket,cave cricket,Biomes! Caverns,med,0.800000011920929,0.4,0.8423,0.1577,0.687,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,RG_Rimclaw,rimclaw,ReGrowth 2,med,1,0.4,0.8299,0.1701,0.767,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,GR_Mancat,mancat,Vanilla Genetics Expanded,med,1.5,0.4,0.7285,0.2715,0.588,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,Nexu,nexu,Star Wars Animal Collection (Continued),large,2.5,0.18,0.6747,0.3253,0.646,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,Mawvorr,mawvorr,Star Wars Animal Collection (Continued),large,2.5,0.18,0.593,0.407,0.673,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,Gelagrub,gelagrub,Star Wars Animal Collection (Continued),large,2.4000000953674316,0.18,0.5708,0.4292,0.51,foreign,wildlife,0
COMIGO_GreaterSwamp_Tropical,Jimvu,jimvu,Star Wars Animal Collection (Continued),large,2,0.18,0.543,0.457,0.45,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_Crystalope,crystalope,Biomes! Caverns,large,2,0.18,0.5026,0.4974,0.45,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,Varactyl,varactyl,Star Wars Animal Collection (Continued),huge,3,0.0548,0.8417,0.1583,0.475,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,BMT_AcidSlug,acid slug,Biomes! Caverns,huge,4,0.0548,0.693,0.307,0.883,dormant,wildlife,0
COMIGO_GreaterSwamp_Tropical,Reek,reek,Star Wars Animal Collection (Continued),huge,3,0.0548,0.7789,0.2211,0.625,ours,wildlife,0
COMIGO_GreaterSwamp_Tropical,AA_Behemoth,Behemoth,Alpha Animals,SUPER,32,0.0094,0.8126,0.1874,0.867,dormant,wildlife,0
IceSheet,BMT_Megaroach,megaroach,Biomes! Polluted Lands,tiny,0.20000000298023224,1.0,0.5462,0.4538,0.605,dormant,wildlife,0
IceSheet,Neebray,neebray,Star Wars Animal Collection (Continued),tiny,0.20000000298023224,1.0,0.5328,0.4672,0.605,ours,wildlife,0
IceSheet,GraniteSlug,granite slug,Star Wars Animal Collection (Continued),tiny,0.20000000298023224,1.0,0.492,0.508,0.605,ours,wildlife,0
IceSheet,AA_Frostmite,frostmite,Alpha Animals,small,0.5,0.7,0.9376,0.0624,0.613,ours,wildlife,0
IceSheet,BMT_ColonyPustuleHornet,pustule hornet,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.6866,0.3134,0.608,dormant,wildlife,0
IceSheet,BMT_PustuleHornet,pustule hornet,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.6866,0.3134,0.608,dormant,wildlife,0
IceSheet,BMT_PustuleHornetSpawned,pustule hornet,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.6866,0.3134,0.608,dormant,wildlife,0
IceSheet,BMT_FamineLocust,famine locust,Biomes! Polluted Lands,small,0.3199999928474426,0.7,0.5262,0.4738,0.608,dormant,wildlife,0
IceSheet,Mynock,mynock,Star Wars Animal Collection (Continued),small,0.5,0.7,0.562,0.438,0.613,ours,wildlife,0
IceSheet,BMT_ColonyPustuleHornetQueen,pustule queen,Biomes! Polluted Lands,med,1,0.4,0.6949,0.3051,0.625,dormant,wildlife,0
IceSheet,BMT_PustuleHornetQueen,pustule queen,Biomes! Polluted Lands,med,1,0.4,0.6949,0.3051,0.625,dormant,wildlife,0
IceSheet,VQE_Megamidge,megamidge,Vanilla Quests Expanded - Cryptoforge,med,1.2000000476837158,0.4,0.8321,0.1679,0.705,dormant,wildlife,0
IceSheet,AA_Frostling,frostling,Alpha Animals,med,1.5,0.4,0.9217,0.0783,0.621,ours,wildlife,0
IceSheet,VQE_IceCrawler,ice crawler,Vanilla Quests Expanded - Cryptoforge,med,0.800000011920929,0.4,0.8068,0.1932,0.68,dormant,wildlife,0
IceSheet,BMT_Swarmcaller,swarmcaller,Biomes! Polluted Lands,med,1,0.4,0.6254,0.3746,0.625,dormant,wildlife,0
IceSheet,Krykna,krykna,Star Wars Animal Collection (Continued),med,0.800000011920929,0.4,0.6493,0.3507,0.703,ours,wildlife,0
IceSheet,DA_SnowTaraal,snow taraal,Dark Ages : Beasts and Monsters,large,2.5,0.18,0.9357,0.0643,0.613,foreign,wildlife,0
IceSheet,Ling_Cockroach,Giant Cockroach,Rim cockroach,large,2,0.18,0.4742,0.5258,0.883,ours,wildlife,0
IceSheet,AA_ArcticLion,arctic lion,Alpha Animals,large,2,0.18,0.9431,0.0569,0.6,ours,wildlife,0
IceSheet,BMT_Thrumbungus,thrumbungus,Biomes! Caverns,huge,4,0.35,0.897,0.103,0.867,dormant,wildlife,0
IceSheet,Leaftail,leaf-tail,Star Wars Animal Collection (Continued),tiny,0.20000000298023224,1.0,0.6053,0.3947,0.555,ours,wildlife,0
IceSheet,AM_UnshackledDryad,unshackled dryad,Alpha Memes,small,0.6669999957084656,0.7,0.746,0.254,0.617,dormant,wildlife,0
IceSheet,WasteRat,waste rat,Biotech,small,0.30000001192092896,0.7,0.585,0.415,0.558,dormant,wildlife,0
IceSheet,BMT_Snowstalker,snowstalker,Biomes! Caverns,med,1,0.4,0.7327,0.2673,0.575,dormant,wildlife,0
IceSheet,AA_Blizzarisk,blizzarisk,Alpha Animals,large,2,0.18,0.9215,0.0785,0.85,ours,wildlife,0
IceSheet,BMT_FrostweaverSpider,frostweaver,Biomes! Caverns,large,2.4000000953674316,0.18,0.7363,0.2637,0.735,dormant,wildlife,0
AB_PyroclasticConflagration,Tooke,tooke,Star Wars Animal Collection (Continued),tiny,0.10000000149011612,1.0,0.6064,0.3936,0.603,ours,wildlife,0
AB_PyroclasticConflagration,Megascarab,megascarab,Core,tiny,0.20000000298023224,1.0,0.5716,0.4284,0.755,ours,wildlife,0
AB_PyroclasticConflagration,BMT_FacetMoth,facet moth,Biomes! Caverns,small,0.7699999809265137,0.7,0.3928,0.6072,0.419,ours,wildlife,0
AB_PyroclasticConflagration,BMT_SmogMoth,smog moth,Biomes! Polluted Lands,small,0.7699999809265137,0.7,0.905,0.095,0.559,dormant,wildlife,0
AB_PyroclasticConflagration,AA_BlackScarab,black scarab,Alpha Animals,small,0.30000001192092896,0.7,0.9046,0.0954,0.791,dormant,wildlife,0
AB_PyroclasticConflagration,DA_Phrak,phrak,Dark Ages : Beasts and Monsters,small,0.30000001192092896,0.7,0.9447,0.0553,0.608,foreign,wildlife,0
AB_PyroclasticConflagration,Shyrack,shyrack,Star Wars Animal Collection (Continued),small,0.75,0.7,0.9074,0.0926,0.639,ours,wildlife,0
AB_PyroclasticConflagration,Tach,tach,Star Wars Animal Collection (Continued),small,0.5,0.7,0.8692,0.1308,0.413,ours,wildlife,0
AB_PyroclasticConflagration,BMT_SmogMothLarvae,smog caterpillar,Biomes! Polluted Lands,small,0.5,0.7,0.9482,0.0518,0.738,substituted,"substituted 2026-08-23 — the owner ruled the previous occupant out in his own art review (creature_art_decisions.json, frozen). Band and biome unchanged.",0
AB_PyroclasticConflagration,AA_RayHound,ray-hound,Alpha Animals,med,1.5,0.4,0.7494,0.2506,0.638,ours,wildlife,0
AB_PyroclasticConflagration,Spelopede,spelopede,Core,med,0.800000011920929,0.4,0.744,0.256,0.68,ours,wildlife,0
AB_PyroclasticConflagration,Megaspider,megaspider,Core,med,1.2000000476837158,0.4,0.5899,0.4101,0.705,ours,wildlife,0
AB_PyroclasticConflagration,BMT_MutatingTumorfishFry,mutating tumorfish fry,Biomes! Polluted Lands,med,0.800000011920929,0.4,0.9883,0.0117,0.61,dormant,wildlife,0
AB_PyroclasticConflagration,BMT_MutatingTumorfishSpawn,mutating tumorfish spawn,Biomes! Polluted Lands,med,0.800000011920929,0.4,0.9354,0.0646,0.41,dormant,wildlife,0
AB_PyroclasticConflagration,BMT_MucklurkerCatfish,mucklurker catfish,Biomes! Polluted Lands,med,0.8500000238418579,0.4,0.9303,0.0697,0.561,dormant,wildlife,0
AB_PyroclasticConflagration,GR_Muffalopede,muffalopede,Vanilla Genetics Expanded,med,1.5,0.4,0.9295,0.0705,0.588,dormant,wildlife,0
AB_PyroclasticConflagration,AA_BlackSpider,blackspider,Alpha Animals,med,1.5,0.4,0.9208,0.0792,0.746,dormant,wildlife,0
AB_PyroclasticConflagration,Veermok,veermok,Star Wars Animal Collection (Continued),large,2,0.18,0.8277,0.1723,0.6,ours,wildlife,0
AB_PyroclasticConflagration,MastiffPhalone,mastiff phalone,Star Wars Animal Collection (Continued),large,2,0.18,0.8203,0.1797,0.6,ours,wildlife,0
AB_PyroclasticConflagration,AA_Metallovore,metallovore,Alpha Animals,large,2,0.18,0.8138,0.1862,0.45,ours,wildlife,0
AB_PyroclasticConflagration,BI_Queen,queen,Better Infestations (Continued),large,1.7999999523162842,0.18,0.6354,0.3646,0.745,dormant,wildlife,0
AB_PyroclasticConflagration,MarshHaunt,marsh haunt,Star Wars Animal Collection (Continued),large,2.5,0.18,0.7319,0.2681,0.688,ours,wildlife,0
AB_PyroclasticConflagration,Mudhorn,mudhorn,Star Wars Animal Collection (Continued),huge,4,0.105,0.9522,0.0478,0.73,ours,wildlife,0
AB_PyroclasticConflagration,KellDragon,kell dragon,Star Wars Animal Collection (Continued),huge,4,0.105,0.9446,0.0554,0.858,ours,wildlife,0
AB_PyroclasticConflagration,Roggwart,roggwart,Star Wars Animal Collection (Continued),huge,5,0.105,0.9165,0.0835,0.982,ours,wildlife,0
AB_PyroclasticConflagration,JungleRancor,Jungle Rancor,Star Wars Animal Collection (Continued),SUPER,15,0.018,0.7349,0.2651,1.0,foreign,wildlife,0
AB_PyroclasticConflagration,GR_Squirralope,squirralope,Vanilla Genetics Expanded,tiny,0.20000000298023224,1.0,0.6193,0.3807,0.405,dormant,wildlife,0
AB_PyroclasticConflagration,AA_Eyeling,ikee,Alpha Animals,tiny,0.12999999523162842,1.0,0.6854,0.3146,0.56,ours,wildlife,0
AB_PyroclasticConflagration,BMT_TaintedTurtle,tainted turtle,Biomes! Polluted Lands,small,0.5,0.7,0.8717,0.1283,0.619,dormant,wildlife,0
Volcano,BMT_GlowBat,bioluminescent bat,Biomes! Caverns,tiny,0.25,1.0,0.745,0.255,0.406,ours,wildlife,0
Volcano,BMT_SonarRabbit,sonar rabbit,Biomes! Caverns,tiny,0.20000000298023224,1.0,0.589,0.411,0.405,ours,wildlife,0
Volcano,BMT_Polluwog,polluwog,Biomes! Polluted Lands,tiny,0.10000000149011612,1.0,0.8609,0.1391,0.393,dormant,wildlife,0
Volcano,BMT_SandLeaper,sand leaper,Biomes! Caverns,tiny,0.20000000298023224,1.0,0.8504,0.1496,0.455,dormant,wildlife,0
Volcano,BMT_ToxSheep,tox-wool sheep,Biomes! Polluted Lands,small,0.75,0.7,0.8208,0.1792,0.409,dormant,wildlife,0
Volcano,BMT_GlowSlug,glowslug,Biomes! Caverns,small,0.4000000059604645,0.7,0.7624,0.2376,0.48,ours,wildlife,0
Volcano,Pikobis,pikobis,Star Wars Animal Collection (Continued),small,0.6000000238418579,0.7,0.7344,0.2656,0.565,ours,wildlife,0
Volcano,BMT_ShimmershellSnail,shimmershell snail,Biomes! Caverns,small,0.6000000238418579,0.7,0.6293,0.3707,0.485,ours,wildlife,0
Volcano,Iriaz,iriaz,Star Wars Animal Collection (Continued),small,0.699999988079071,0.7,0.6284,0.3716,0.417,ours,wildlife,0
Volcano,Scavrat,Scavrats,Star Wars Animal Collection (Continued),small,0.5,0.7,0.6266,0.3734,0.613,ours,wildlife,0
Volcano,KowakianMonkeyLizard,kowakian monkey-lizard,Star Wars Animal Collection (Continued),small,0.3499999940395355,0.7,0.6045,0.3955,0.559,ours,wildlife,0
Volcano,AA_Thunderbeast,thunderbeast,Alpha Animals,med,1.5,0.4,0.817,0.183,0.488,ours,wildlife,0
Volcano,AA_RipperHound,ripper hound,Alpha Animals,med,1.5,0.4,0.7554,0.2446,0.654,ours,wildlife,0
Volcano,BMT_LandOctopus,terrestrial octopus,Biomes! Core,med,0.800000011920929,0.4,0.6285,0.3715,0.57,dormant,wildlife,0
Volcano,BMT_Xyrion,xyrion,Biomes! Caverns,med,0.8999999761581421,0.4,0.4898,0.5102,0.572,ours,wildlife,0
Volcano,Kaadu,kaadu,Star Wars Animal Collection (Continued),med,1.5,0.4,0.383,0.617,0.438,ours,wildlife,0
