defName,label,mod,bodySize,status,eligible,reason,defence
LavaFlea,lava flea,Star Wars Animal Collection (Continued),2.4000000953674316,ours,1,wildlife,0.75
LavaSnail,lava snail,Odyssey,0.8999999761581421,ours,1,wildlife,0.664
Leaftail,leaf-tail,Star Wars Animal Collection (Continued),0.20000000298023224,ours,1,wildlife,0.555
Ling_Cockroach,Giant Cockroach,Rim cockroach,2,ours,1,wildlife,0.883
Ling_Cockroach_Mechanoid,Mechanical Cockroach,Rim cockroach,2,dormant,0,mechanoid_flesh,0.55
Locust,locust,Odyssey,0.6000000238418579,dormant,1,wildlife,0.615
LongtailGorg,longtail gorg,Star Wars Animal Collection (Continued),0.6000000238418579,ours,1,wildlife,0.565
LothWolf,loth-wolf,Star Wars Animal Collection (Continued),3.5,ours,1,wildlife,0.677
Lothcat,loth-cat,Star Wars Animal Collection (Continued),0.3499999940395355,ours,1,wildlife,0.559
Lylek,lylek,Star Wars Animal Collection (Continued),5,ours,1,wildlife,1.0
Lynx,lynx,Core,0.6000000238418579,ours,1,wildlife,0.565
MA_Aminox,aminox,Mythic Ages: Megafauna Bestiary,3,foreign,1,wildlife,0.508
MA_Capryak,Capryak,Mythic Ages: Megafauna Bestiary,3,dormant,1,wildlife,0.518
MA_Deermoss,deermoss,Mythic Ages: Megafauna Bestiary,2.5,foreign,1,wildlife,0.537
MA_Direhorse,direhorse,Mythic Ages: Megafauna Bestiary,2.200000047683716,dormant,1,wildlife,0.455
MA_Dunbear,dunbear,Mythic Ages: Megafauna Bestiary,4,dormant,1,wildlife,0.717
MA_Duskhorn,duskhorn,Mythic Ages: Megafauna Bestiary,3,dormant,1,wildlife,0.485
MA_Furpotamus,furpotamus,Mythic Ages: Megafauna Bestiary,3.5999999046325684,dormant,1,wildlife,0.548
MA_Gnaut,gnaut,Mythic Ages: Megafauna Bestiary,1.5,foreign,1,wildlife,0.438
MA_Harpeagle,harpeagle,Mythic Ages: Megafauna Bestiary,2.5,dormant,1,wildlife,0.613
MA_Hellboar,Hellboar,Mythic Ages: Megafauna Bestiary,3,ours,1,wildlife,0.8
MA_Manehound,manehound,Mythic Ages: Megafauna Bestiary,2.1500000953674316,dormant,1,wildlife,0.692
MA_Narkospider,narkospider,Mythic Ages: Megafauna Bestiary,1.899999976158142,dormant,1,wildlife,0.726
MA_Plastemmoth,Plastemmoth,Mythic Ages: Megafauna Bestiary,3.700000047683716,dormant,1,wildlife,0.668
MA_PlastemmothAlpha,Plastemmoth alpha,Mythic Ages: Megafauna Bestiary,4.599999904632568,dormant,1,wildlife,0.725
MA_Raptorkhan,raptorkhan,Mythic Ages: Megafauna Bestiary,2.0999999046325684,ours,1,wildlife,0.602
MA_Scarodon,scarodon,Mythic Ages: Megafauna Bestiary,3.0999999046325684,dormant,1,wildlife,0.807
MA_Simbakub,Simbakub,Mythic Ages: Megafauna Bestiary,1.7000000476837158,dormant,1,wildlife,0.676
MA_SimbakubAlpha,Simbakub Alpha,Mythic Ages: Megafauna Bestiary,2.200000047683716,dormant,1,wildlife,0.715
MA_Sivatherium,sivatherium,Mythic Ages: Megafauna Bestiary,3.299999952316284,ours,1,wildlife,0.549
MA_Sporemole,Sporemole,Mythic Ages: Megafauna Bestiary,1.7999999523162842,foreign,1,wildlife,0.665
MA_Worhin,worhin,Mythic Ages: Megafauna Bestiary,4,ours,1,wildlife,0.57
MO_AbominationRace,Abomination,Mo'Events (Continued),2,dormant,0,not_an_animal,0.15
Maalraas,maalraas,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.822
Macaw,macaw,Odyssey,0.3499999940395355,dormant,1,wildlife,0.409
Macrauchenia,macrauchenia,Megafauna,4,ours,1,wildlife,0.5
Mandrill,mandrill,Beasts of the Rim (Continued),1,dormant,1,wildlife,0.575
MandrillMan,mandrill man,Beasts of the Rim (Continued),1,dormant,1,wildlife,0.575
Manka,manka,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.625
MarshHaunt,marsh haunt,Star Wars Animal Collection (Continued),2.5,ours,1,wildlife,0.688
Massiff,massiff,Star Wars Animal Collection (Continued),0.8500000238418579,ours,1,wildlife,0.611
MastiffPhalone,mastiff phalone,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.6
Mastmot,mastmot,Star Wars Animal Collection (Continued),6,ours,1,wildlife,0.717
Mastodon,mastodon,Odyssey,4.5,dormant,1,wildlife,0.5
Mawvorr,mawvorr,Star Wars Animal Collection (Continued),2.5,ours,1,wildlife,0.673
Mech_Agrihand,agrihand,Biotech,0.699999988079071,dormant,0,mechanoid_flesh,0.517
Mech_Apocriton,apocriton,Biotech,1,dormant,0,mechanoid_flesh,0.525
Mech_CentipedeBlaster,centipede blaster,Core,3,dormant,0,mechanoid_flesh,0.575
Mech_CentipedeBurner,centipede burner,Core,3,dormant,0,mechanoid_flesh,0.575
Mech_CentipedeGunner,centipede gunner,Core,3,dormant,0,mechanoid_flesh,0.575
Mech_Centurion,centurion,Biotech,3.5999999046325684,dormant,0,mechanoid_flesh,0.59
Mech_Cleansweeper,cleansweeper,Biotech,0.30000001192092896,dormant,0,mechanoid_flesh,0.508
Mech_Constructoid,constructoid,Biotech,0.699999988079071,dormant,0,mechanoid_flesh,0.517
Mech_Cyclops,cyclops,Odyssey,1,dormant,0,mechanoid_flesh,0.525
Mech_Diabolus,diabolus,Biotech,4,dormant,0,mechanoid_flesh,0.6
Mech_Fabricor,fabricor,Biotech,0.699999988079071,dormant,0,mechanoid_flesh,0.517
Mech_Lancer,lancer,Core,1,dormant,0,mechanoid_flesh,0.525
Mech_Legionary,legionary,Biotech,1,dormant,0,mechanoid_flesh,0.525
Mech_Lifter,lifter,Biotech,0.699999988079071,dormant,0,mechanoid_flesh,0.517
Mech_Militor,militor,Biotech,0.699999988079071,dormant,0,mechanoid_flesh,0.517
Mech_Paramedic,paramedic,Biotech,0.699999988079071,dormant,0,mechanoid_flesh,0.517
Mech_Pikeman,pikeman,Core,1,dormant,0,mechanoid_flesh,0.525
Mech_Scorcher,scorcher,Biotech,1,dormant,0,mechanoid_flesh,0.525
Mech_Scyther,scyther,Core,1,dormant,0,mechanoid_flesh,0.525
Mech_Termite,termite,Core,1.600000023841858,dormant,0,mechanoid_flesh,0.54
Mech_Tesseron,tesseron,Biotech,1,dormant,0,mechanoid_flesh,0.525
Mech_Tunneler,tunneler,Biotech,3.5,dormant,0,mechanoid_flesh,0.588
Mech_WarUrchin,war urchin,Biotech,0.699999988079071,dormant,0,mechanoid_flesh,0.517
Mech_Warqueen,war queen,Biotech,4,dormant,0,mechanoid_flesh,0.6
Megalania,megalania,Megafauna,3,dormant,1,wildlife,0.625
Megaloceros,megaloceros,Megafauna,4,foreign,1,wildlife,0.5
Megalochelys,megalochelys,Megafauna,4.5,dormant,1,wildlife,0.667
Meganeura,meganeura,Megafauna,0.699999988079071,ours,1,wildlife,0.626
Megascarab,megascarab,Core,0.20000000298023224,ours,1,wildlife,0.755
Megasloth,megasloth,Core,4,ours,1,wildlife,0.5
Megaspider,megaspider,Core,1.2000000476837158,ours,1,wildlife,0.705
Megasquid,megasquid,Beasts of the Rim (Continued),4,foreign,1,wildlife,0.5
Megavole,megavole,Odyssey,0.800000011920929,foreign,1,wildlife,0.57
Metalhorror,metalhorror,Anomaly,1,dormant,1,anomaly,0.392
Mink,mink,Odyssey,0.3499999940395355,dormant,1,wildlife,0.559
MonitorLizard,monitor lizard,Odyssey,0.6000000238418579,dormant,1,wildlife,0.605
Monkey,monkey,Core,0.3499999940395355,ours,1,wildlife,0.559
Moose,moose,Odyssey,2.5,dormant,1,wildlife,0.463
Mott,mott,Star Wars Animal Collection (Continued),0.75,ours,1,wildlife,0.419
Mudhorn,mudhorn,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.73
Muffalo,muffalo,Core,2.4000000953674316,ours,1,wildlife,0.46
Muskox,muskox,Odyssey,2.5,dormant,1,wildlife,0.463
MutantCow,cow,Advanced Biomes (Continued),2,dormant,1,wildlife,0.45
Mynock,mynock,Star Wars Animal Collection (Continued),0.5,ours,1,wildlife,0.613
Narglatch,narglatch,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.725
Neanderthal,neanderthal,Beasts of the Rim (Continued),1,dormant,1,wildlife,0.575
Neebray,neebray,Star Wars Animal Collection (Continued),0.20000000298023224,ours,1,wildlife,0.605
Nerf,nerf,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.45
Nexu,nexu,Star Wars Animal Collection (Continued),2.5,ours,1,wildlife,0.646
Nociosphere,nociosphere,Anomaly,3.5999999046325684,dormant,1,anomaly,0.59
Noctol,noctol,Anomaly,1,dormant,1,anomaly,0.252
Nuna,nuna,Star Wars Animal Collection (Continued),0.6000000238418579,ours,1,wildlife,0.415
Ollopom,ollopom,Star Wars Animal Collection (Continued),0.6000000238418579,foreign,1,wildlife,0.415
Orray,orray,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.67
Ostrich,ostrich,Core,1,dormant,1,wildlife,0.425
Otter,otter,Odyssey,0.4000000059604645,dormant,1,wildlife,0.56
OuterRim_AstromechDroid,Astromech Droid,Outer Rim - Droid Depot,0.75,dormant,0,vehicle_or_automaton,0.319
OuterRim_DUMDroid,DUM Repair Droid,Outer Rim - Droid Depot,0.75,dormant,0,vehicle_or_automaton,0.319
OuterRim_DestroyerDroid,Destroyer Droid,Outer Rim - Droid Depot,1,dormant,0,vehicle_or_automaton,0.325
OuterRim_FX7Droid,fx-7 medical droid,Outer Rim - Droid Depot,0.75,dormant,0,vehicle_or_automaton,0.319
OuterRim_GNKDroid,GNK Power Droid,Outer Rim - Droid Depot,1,dormant,0,vehicle_or_automaton,0.325
OuterRim_MSEDroid,MSE Repair Droid,Outer Rim - Droid Depot,0.5,dormant,0,vehicle_or_automaton,0.313
OuterRim_MuckrakerDroid,Muckraker Crab Droid,Outer Rim - Droid Depot,1.2000000476837158,dormant,0,vehicle_or_automaton,0.33
OuterRim_SalvageAssistDroid,salvage assist droid,Outer Rim - Droid Depot,0.5,dormant,0,vehicle_or_automaton,0.313
PaintedSpat,painted spat,Star Wars Animal Collection (Continued),1.5,ours,1,wildlife,0.657
Palaeeudyptes,palaeeudyptes,Megafauna,2.799999952316284,dormant,1,wildlife,0.62
Panda,panda,Odyssey,1.5,dormant,1,wildlife,0.438
Panther,panther,Core,1,ours,1,wildlife,0.575
Paraceratherium,paraceratherium,Megafauna,15,dormant,1,wildlife,0.5
Peacock,peafowl,Odyssey,0.6000000238418579,dormant,1,wildlife,0.415
PekoPeko,Peko-peko,Star Wars Animal Collection (Continued),2.5,ours,1,wildlife,0.662
Penguin,penguin,Beasts of the Rim (Continued),0.699999988079071,dormant,1,wildlife,0.567
Pig,pig,Core,1.7000000476837158,ours,1,wildlife,0.593
Pikobis,pikobis,Star Wars Animal Collection (Continued),0.6000000238418579,ours,1,wildlife,0.565
Platybelodon,platybelodon,Megafauna,4.5,ours,1,wildlife,0.5
PoisonButterfly,butterfly,Advanced Biomes (Continued),0.20000000298023224,ours,1,wildlife,0.605
PoisonDeer,deer,Advanced Biomes (Continued),0.8999999761581421,dormant,1,wildlife,0.472
PoisonRat,poison rat,Advanced Biomes (Continued),0.15000000596046448,ours,1,wildlife,0.604
Porcupine,porcupine,Odyssey,0.3499999940395355,dormant,1,wildlife,0.409
Porg,porg,Star Wars Animal Collection (Continued),0.18000000715255737,ours,1,wildlife,0.555
PrairieDog,prairie dog,Odyssey,0.20000000298023224,dormant,1,wildlife,0.405
Procoptodon,procoptodon,Megafauna,3,dormant,1,wildlife,0.475
Prowler,prowler,Horrors (Continued),0.6000000238418579,dormant,0,not_an_animal,0.657
Pufferpig,Pufferpig,Star Wars Animal Collection (Continued),0.5,foreign,1,wildlife,0.413
Pulmonoscorpius,pulmonoscorpius,Megafauna,1.100000023841858,ours,1,wildlife,0.644
Purussaurus,purussaurus,Megafauna,10,dormant,1,wildlife,0.65
Qormot,qormot,Star Wars Animal Collection (Continued),1,ours,1,wildlife,0.575
Quail,quail,Odyssey,0.25,ours,1,wildlife,0.406
Quinkana,quinkana,Megafauna,3.5,dormant,1,wildlife,0.637
RG_Hemolope,hemolope,ReGrowth 2,2,dormant,1,wildlife,0.45
RG_KiwiBird,kiwi,ReGrowth 2,0.15000000596046448,dormant,1,wildlife,0.404
RG_Neutrolope,neutrolope,ReGrowth 2,2,dormant,1,wildlife,0.45
RG_Rabbit,rabbit,ReGrowth 2,0.20000000298023224,dormant,1,wildlife,0.405
RG_Rimclaw,rimclaw,ReGrowth 2,1,ours,1,wildlife,0.767
RG_WoollyStegosaurus,woolly stegosaurus,ReGrowth 2,4,dormant,1,wildlife,0.557
Rabbuck,rabbuck,Beasts of the Rim (Continued),0.8999999761581421,foreign,1,wildlife,0.422
Raccoon,raccoon,Core,0.4000000059604645,ours,1,wildlife,0.56
Rancor,Rancor,Star Wars Animal Collection (Continued),6,ours,1,wildlife,1.0
Rat,brown rat,Core,0.20000000298023224,ours,1,wildlife,0.555
Raxshir,raxshir,Star Wars Animal Collection (Continued),3.5,ours,1,wildlife,0.677
Reek,reek,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.625
Revenant,revenant,Anomaly,1,dormant,1,anomaly,0.225
Rhinoceros,rhinoceros,Core,3,ours,1,wildlife,0.475
Rikknit,rikknit,Star Wars Animal Collection (Continued),0.30000001192092896,foreign,1,wildlife,0.584
Roggwart,roggwart,Star Wars Animal Collection (Continued),5,ours,1,wildlife,0.982
Ronto,ronto,Star Wars Animal Collection (Continued),6,ours,1,wildlife,0.717
Runyip,runyip,Star Wars Animal Collection (Continued),1.5,ours,1,wildlife,0.457
Rycrit,rycrit,Star Wars Animal Collection (Continued),0.8500000238418579,ours,1,wildlife,0.571
SWPotF_RaceDef_ysalamir,ysalamir,Star Wars KotOR Resources and Materials,0.4000000059604645,dormant,1,wildlife,0.56
SW_Electricfish,Electricfish,Insectoids 2 - Isopoda geneline,1,dormant,1,wildlife,0.925
SW_Electricgryllotalpa,Electricgryllotalpa,Insectoids 2 - Isopoda geneline,1.5,dormant,1,wildlife,0.938
SW_Electrictick,Electrictick,Insectoids 2 - Isopoda geneline,0.25,dormant,1,wildlife,0.906
SW_Emperorisopod,Emperorisopod,Insectoids 2 - Isopoda geneline,5,dormant,1,wildlife,1.0
SW_Grenadierworm,Grenadierworm,Insectoids 2 - Isopoda geneline,2.5,dormant,1,wildlife,0.963
SW_Juggernautbeetles,Juggernautbeetles,Insectoids 2 - Isopoda geneline,3,dormant,1,wildlife,0.975
Scavrat,Scavrats,Star Wars Animal Collection (Continued),0.5,ours,1,wildlife,0.613
Scurrier,scurrier,Star Wars Animal Collection (Continued),0.20000000298023224,ours,1,wildlife,0.555
Scuttlebug,Space Worm,Space Worms (Continued),0.20000000298023224,dormant,1,wildlife,0.688
SeaLion,sea lion,Odyssey,1.2000000476837158,dormant,1,wildlife,0.58
SeaTurtle,sea turtle,Odyssey,0.5,dormant,1,wildlife,0.704
Seal,seal,Odyssey,0.800000011920929,dormant,1,wildlife,0.57
Shaak,shaak,Star Wars Animal Collection (Continued),2,ours,1,wildlife,0.45
Sheep,sheep,Core,0.75,dormant,1,wildlife,0.419
Shiro,shiro,Star Wars Animal Collection (Continued),0.5,ours,1,wildlife,0.729
ShiroTrap,shiro-trap,Star Wars Animal Collection (Continued),0.75,ours,1,wildlife,0.735
ShortfacedBear,Short-faced bear,Megafauna,4.5,dormant,1,wildlife,0.65
Shyrack,shyrack,Star Wars Animal Collection (Continued),0.75,ours,1,wildlife,0.639
Sightstealer,sightstealer,Anomaly,0.800000011920929,dormant,1,anomaly,0.17
Silooth,silooth,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.808
Sivatherium,sivatherium ,Megafauna,8,ours,1,wildlife,0.5
Skalder,skalder,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.623
Sketto,sketto,Star Wars Animal Collection (Continued),0.4000000059604645,ours,1,wildlife,0.56
Smilodon,smilodon,Megafauna,2.5,dormant,1,wildlife,0.613
Snoruuk,snoruuk,Star Wars Animal Collection (Continued),0.5,ours,1,wildlife,0.613
Snowhare,snowhare,Core,0.20000000298023224,ours,1,wildlife,0.405
Sparrow,sparrow,Odyssey,0.11999999731779099,dormant,1,wildlife,0.403
Spelopede,spelopede,Core,0.800000011920929,ours,1,wildlife,0.68
Squall,squall,Star Wars Animal Collection (Continued),0.30000001192092896,ours,1,wildlife,0.408
Squirrel,squirrel,Core,0.20000000298023224,ours,1,wildlife,0.405
Stintaril,stintaril,Star Wars Animal Collection (Continued),0.5,foreign,1,wildlife,0.613
StoneCrab,stone crab,Odyssey,0.30000001192092896,dormant,1,wildlife,0.691
Strill,strill,Star Wars Animal Collection (Continued),1,ours,1,wildlife,0.615
Swan,swan,Odyssey,0.6000000238418579,dormant,1,wildlife,0.415
TYR_HotfootRat,hotfoot rat,Little Critters,0.20000000298023224,ours,1,wildlife,0.405
TYR_KangarooRat,kangaroo rat,Little Critters,0.20000000298023224,dormant,1,wildlife,0.405
TYR_Lemming,lemming,Little Critters,0.20000000298023224,ours,1,wildlife,0.405
TYR_Mouse,mouse,Little Critters,0.20000000298023224,dormant,1,wildlife,0.555
TYR_MousePoison,poison mouse,Little Critters,0.20000000298023224,ours,1,wildlife,0.555
Tach,tach,Star Wars Animal Collection (Continued),0.5,ours,1,wildlife,0.413
Taozin,taozin,Star Wars Animal Collection (Continued),6,ours,1,wildlife,0.982
Tauntaun,tauntaun,Star Wars Animal Collection (Continued),1,foreign,1,wildlife,0.575
TeeMuss,tee muss,Star Wars Animal Collection (Continued),2.0999999046325684,ours,1,wildlife,0.452
Terrorworm,terrorworm,Horrors (Continued),0.6000000238418579,foreign,1,wildlife,0.657
TetnissCrab,tet'niss crab,Star Wars Animal Collection (Continued),0.5,foreign,1,wildlife,0.596
Thranta,thranta,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.65
ThrumbaToad,Thrumba toad,GRiNDTerra Biomes,3,foreign,1,wildlife,0.908
Thrumbo,thrumbo,Core,4,dormant,1,wildlife,0.717
Tibidee,tibidee,Star Wars Animal Collection (Continued),12,ours,1,wildlife,1.0
Tiger,tiger,Odyssey,1.399999976158142,dormant,1,wildlife,0.585
Titan,titan,Titans,5,ours,1,wildlife,0.65
Titanis,titanis,Megafauna,3,ours,1,wildlife,0.625
Titanoboa,titanoboa,Megafauna,12,dormant,1,wildlife,0.65
Tooke,tooke,Star Wars Animal Collection (Continued),0.10000000149011612,ours,1,wildlife,0.603
Toraton,toraton,Beasts of the Rim (Continued),3,ours,1,wildlife,0.625
Tortoise,tortoise,Core,0.5,dormant,1,wildlife,0.704
Torton,torton,Star Wars Animal Collection (Continued),6,ours,1,wildlife,0.85
Toughspike,toughspike,Anomaly,1,dormant,1,anomaly,0.235
Toxalope,toxalope,Biotech,1.399999976158142,dormant,1,wildlife,0.435
Trispike,trispike,Anomaly,1,dormant,1,anomaly,0.175
Tukata,tuk'ata,Star Wars Animal Collection (Continued),4,ours,1,wildlife,0.95
Turkey,turkey,Core,0.6000000238418579,ours,1,wildlife,0.415
TuskCat,tusk cat,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.675
Uintatherium,uintatherium,Megafauna,4.5,ours,1,wildlife,0.5
Urusai,urusai,Star Wars Animal Collection (Continued),0.75,ours,1,wildlife,0.619
Uvak,uvak,Star Wars Animal Collection (Continued),3,ours,1,wildlife,0.625
VAEWaste_Hydra,hydra,Vanilla Animals Expanded — Waste Animals,0.3499999940395355,dormant,1,wildlife,0.559
VAEWaste_Megatardi,megatardi,Vanilla Animals Expanded — Waste Animals,2,dormant,1,wildlife,0.583
VAEWaste_Pestigator,pestigator,Vanilla Animals Expanded — Waste Animals,3,dormant,1,wildlife,0.875
VAEWaste_Toxafox,toxafox,Vanilla Animals Expanded — Waste Animals,0.550000011920929,dormant,1,wildlife,0.564
VAEWaste_Toxbear,toxbear,Vanilla Animals Expanded — Waste Animals,4,dormant,1,wildlife,0.65
VAEWaste_Toxiguana,toxiguana,Vanilla Animals Expanded — Waste Animals,1.399999976158142,dormant,1,wildlife,0.585
VAEWaste_Toxlion,toxlion,Vanilla Animals Expanded — Waste Animals,1.649999976158142,dormant,1,wildlife,0.591
VAEWaste_Toxscorpion,toxscorpion,Vanilla Animals Expanded — Waste Animals,2.5,dormant,1,wildlife,0.829
VAEWaste_Wasteboar,wasteboar,Vanilla Animals Expanded — Waste Animals,1.2999999523162842,dormant,1,wildlife,0.582
VAEWaste_Wastedeer,wastedeer,Vanilla Animals Expanded — Waste Animals,1.2000000476837158,dormant,1,wildlife,0.43
VAEWaste_Wasteffalo,wasteffalo,Vanilla Animals Expanded — Waste Animals,2.4000000953674316,dormant,1,wildlife,0.46
VFEI2_Acidspitter,acidspitter,Vanilla Factions Expanded - Insectoids 2,1.7999999523162842,dormant,1,wildlife,0.742
VFEI2_BlackEmpress,black empress,Alpha Animals,4,dormant,1,wildlife,0.958
VFEI2_BlackQueen,black insectoid queen,Alpha Animals,4,dormant,1,wildlife,0.95
VFEI2_BlackSwarmling,black swarmlings,Alpha Animals,0.20000000298023224,dormant,1,wildlife,0.605
VFEI2_Boomtick,boomtick,Vanilla Factions Expanded - Insectoids 2,0.18000000715255737,dormant,1,wildlife,0.905
VFEI2_Durapod,durapod,Vanilla Factions Expanded - Insectoids 2,0.800000011920929,dormant,1,wildlife,0.92
VFEI2_Empress,empress,Vanilla Factions Expanded - Insectoids 2,4,dormant,1,wildlife,0.862
VFEI2_Fuelmite,fuelmite,Vanilla Factions Expanded - Insectoids 2,1.350000023841858,dormant,1,wildlife,0.934
VFEI2_Gigalocust,gigalocust,Vanilla Factions Expanded - Insectoids 2,2.200000047683716,dormant,1,wildlife,0.862
VFEI2_Gigamite,gigamite,Vanilla Factions Expanded - Insectoids 2,4,dormant,1,wildlife,0.812
VFEI2_Hellbeetle,hellbeetle,Vanilla Factions Expanded - Insectoids 2,1.2000000476837158,dormant,1,wildlife,0.93
VFEI2_Ironclad,ironclad,Vanilla Factions Expanded - Insectoids 2,3,dormant,1,wildlife,0.975
VFEI2_Macrofly,macrofly,Vanilla Factions Expanded - Insectoids 2,0.800000011920929,dormant,1,wildlife,0.67
VFEI2_Megapede,megapede,Vanilla Factions Expanded - Insectoids 2,1.7999999523162842,dormant,1,wildlife,0.802
VFEI2_Megathrips,megathrips,Vanilla Factions Expanded - Insectoids 2,0.3499999940395355,dormant,1,wildlife,0.742
VFEI2_Megawasp,megawasp,Vanilla Factions Expanded - Insectoids 2,1.350000023841858,dormant,1,wildlife,0.704
VFEI2_Patriarch,patriarch,Vanilla Factions Expanded - Insectoids 2,4,dormant,1,wildlife,0.907
VFEI2_Queen,insectoid princess,Vanilla Factions Expanded - Insectoids 2,4,dormant,1,wildlife,0.8
VFEI2_RoyalMegascarab,royal megascarab,Vanilla Factions Expanded - Insectoids 2,0.800000011920929,dormant,1,wildlife,0.77
VFEI2_RoyalMegaspider,royal megaspider,Vanilla Factions Expanded - Insectoids 2,1.7999999523162842,dormant,1,wildlife,0.802
VFEI2_RoyalSpelopede,royal spelopede,Vanilla Factions Expanded - Insectoids 2,1.2000000476837158,dormant,1,wildlife,0.705
VFEI2_Silverfish,silverfish,Vanilla Factions Expanded - Insectoids 2,5,dormant,1,wildlife,1.0
VFEI2_Swarmling,swarmlings,Vanilla Factions Expanded - Insectoids 2,0.20000000298023224,dormant,1,wildlife,0.605
VFEI2_Tankroach,tankroach,Vanilla Factions Expanded - Insectoids 2,1.7999999523162842,dormant,1,wildlife,0.945
VFEI2_Teramantis,teramantis,Vanilla Factions Expanded - Insectoids 2,3.799999952316284,dormant,1,wildlife,0.782
VFEI2_Titantick,titantick,Vanilla Factions Expanded - Insectoids 2,4,dormant,1,wildlife,1.0
VFEI2_Venomite,venomite,Vanilla Factions Expanded - Insectoids 2,1.2000000476837158,dormant,1,wildlife,0.69
VFEP_Mech_Spidermine,spidermine,Vanilla Factions Expanded - Pirates,0.25,dormant,0,mechanoid_flesh,0.506
VFEP_Mech_Wardrone,wardrone,Vanilla Factions Expanded - Pirates,0.25,dormant,0,mechanoid_flesh,0.506
VGE_Astronaut,astronaut,Vanilla Gravship Expanded - Chapter 1,1,dormant,0,mechanoid_flesh,0.525
VGE_Astropede,astropede,Vanilla Gravship Expanded - Chapter 1,3,dormant,0,mechanoid_flesh,0.575
VGE_Hunter,hunter,Vanilla Gravship Expanded - Chapter 1,1,dormant,0,mechanoid_flesh,0.525
VQEA_Splicefiend,splicefiend,Vanilla Quests Expanded - Ancients,4,dormant,1,wildlife,0.6
VQEA_Splicehulk,splicehulk,Vanilla Quests Expanded - Ancients,3,dormant,1,wildlife,0.575
VQEA_Spliceling,spliceling,Vanilla Quests Expanded - Ancients,2,dormant,1,wildlife,0.55
VQEA_Splicetoot,splicetoot,Vanilla Quests Expanded - Ancients,0.800000011920929,dormant,1,wildlife,0.52
VQE_IceCrawler,ice crawler,Vanilla Quests Expanded - Cryptoforge,0.800000011920929,dormant,1,wildlife,0.68
VQE_Megamidge,megamidge,Vanilla Quests Expanded - Cryptoforge,1.2000000476837158,dormant,1,wildlife,0.705
VRE_CompanionDryad,companion dryad,Vanilla Races Expanded - Phytokin,2.4000000953674316,dormant,1,wildlife,0.66
VVE_BangBus,Bang Bus,Vanilla Vehicles Expanded,3.5,dormant,0,vehicle_or_automaton,0.581
VVE_Bulldog,Bulldog,Vanilla Vehicles Expanded,4.5,dormant,0,vehicle_or_automaton,0.6
VVE_Bunsen,Bunsen,Vanilla Vehicles Expanded,3.5,dormant,0,vehicle_or_automaton,0.588
VVE_Charley,Charley,Vanilla Vehicles Expanded,1,dormant,0,vehicle_or_automaton,0.458
VVE_Dinghy,Dinghy,Vanilla Vehicles Expanded,2,dormant,0,vehicle_or_automaton,0.51
VVE_Dirtbike,Dirtbike,Vanilla Vehicles Expanded,1,dormant,0,vehicle_or_automaton,0.435
VVE_Frog,Frog,Vanilla Vehicles Expanded,1.5,dormant,0,vehicle_or_automaton,0.524
VVE_Highwayman,Highwayman,Vanilla Vehicles Expanded,2.75,dormant,0,vehicle_or_automaton,0.569
VVE_Mosquito,Mosquito,Vanilla Vehicles Expanded,2.25,dormant,0,vehicle_or_automaton,0.543
VVE_Mule,Mule,Vanilla Vehicles Expanded,3.5,dormant,0,vehicle_or_automaton,0.554
VVE_Prowler,Prowler,Vanilla Vehicles Expanded,2.5,dormant,0,vehicle_or_automaton,0.539
VVE_Roadkill,Roadkill,Vanilla Vehicles Expanded,3.5,dormant,0,vehicle_or_automaton,0.588
VVE_Roadrunner,Roadrunner,Vanilla Vehicles Expanded,3.25,dormant,0,vehicle_or_automaton,0.568
VVE_Scytheman,Scytheman,Vanilla Vehicles Expanded,1,dormant,0,vehicle_or_automaton,0.502
VVE_Smuggler,Smuggler,Vanilla Vehicles Expanded,5.5,dormant,0,vehicle_or_automaton,0.593
VVE_Snatcher,Snatcher,Vanilla Vehicles Expanded,3.25,dormant,0,vehicle_or_automaton,0.568
VVE_Tango,Tango,Vanilla Vehicles Expanded,4.5,dormant,0,vehicle_or_automaton,0.6
VVE_Toad,Toad,Vanilla Vehicles Expanded,1.5,dormant,0,vehicle_or_automaton,0.537
VVE_Traveller,Traveller,Vanilla Vehicles Expanded,3.25,dormant,0,vehicle_or_automaton,0.568
VVE_Trawler,Trawler,Vanilla Vehicles Expanded,3.25,dormant,0,vehicle_or_automaton,0.581
VVE_Wagon,Wagon,Vanilla Vehicles Expanded,3.5,dormant,0,vehicle_or_automaton,0.584
VVE_Warbird,Warbird,Vanilla Vehicles Expanded,6.5,dormant,0,vehicle_or_automaton,0.6
VVE_Wisent,Wisent,Vanilla Vehicles Expanded,3.5,dormant,0,vehicle_or_automaton,0.587
