defName,label,mod,intelligence,bodySize,status,px,w,h,aspect,fill,spiky,symmetry,hue,hue_conc,sat,val,contrast,hist,biomes_now
Mink,mink,Odyssey,Animal,0.3499999940395355,dormant,971,28,47,0.596,0.738,1.041,0.838,0.0698,0.949,0.545,0.243,0.199,0.917 0.036 0.005 0.000 0.042 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
MonitorLizard,monitor lizard,Odyssey,Animal,0.6000000238418579,dormant,2581,34,118,0.288,0.643,1.355,0.989,0.0595,0.932,0.253,0.329,0.194,0.636 0.319 0.003 0.000 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.040,
Monkey,monkey,Core,Animal,0.3499999940395355,ours,1686,33,88,0.375,0.581,1.333,0.975,0.0452,0.999,0.497,0.384,0.272,0.998 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|BiomeCypreJungle|BiomeGRuby|COMIGO_GreaterSwamp_Tropical|TropicalRainforest|TropicalSwamp|Wetland|ZBiome_CloudForest|ZBiome_Grasslands
Moose,moose,Odyssey,Animal,2.5,dormant,2094,62,55,1.127,0.614,1.196,0.994,0.0765,0.958,0.302,0.311,0.205,0.521 0.471 0.003 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.001 0.004,
Mott,mott,Star Wars Animal Collection (Continued),Animal,0.75,ours,3879,52,95,0.547,0.785,1.078,0.997,0.074,0.963,0.156,0.658,0.349,0.758 0.191 0.018 0.026 0.005 0.001 0.000 0.000 0.000 0.000 0.001 0.000,BorealForest|ColdBog|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CoastalDunes|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Mudhorn,mudhorn,Star Wars Animal Collection (Continued),Animal,4,ours,4016,70,92,0.761,0.624,1.037,0.997,0.0663,0.985,0.209,0.2,0.147,0.901 0.080 0.009 0.001 0.005 0.000 0.000 0.000 0.000 0.000 0.001 0.003,AridShrubland|BorealForest|Desert|GlacialPlain|Tundra|ZBiome_Badlands|ZBiome_DesertOasis|ZBiome_GlacialShield
Muffalo,muffalo,Core,Animal,2.4000000953674316,ours,3821,71,68,1.044,0.791,0.936,0.986,0.541,0.99,0.139,0.51,0.262,0.000 0.000 0.000 0.000 0.002 0.010 0.977 0.007 0.002 0.001 0.001 0.000,AB_IdyllicMeadows|AB_PropaneLakes|BiomeArcticOasis|BiomeGRimonade|BiomeGRuby|BiomeGRuquoise|BiomeMist|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|Grasslands|IceSheet|Savanna|SeaIce|TemperateForest|TemperateSwamp|Tundra|Volcano|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Iceberg_NoBeach|ZBiome_Marsh
Muskox,muskox,Odyssey,Animal,2.5,dormant,5106,72,94,0.766,0.754,0.995,0.999,0.0934,0.996,0.271,0.268,0.198,0.086 0.910 0.002 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
MutantCow,cow,Advanced Biomes (Continued),Animal,2,dormant,3162,60,76,0.789,0.693,1.224,0.97,0.0876,0.998,0.45,0.361,0.207,0.230 0.768 0.001 0.000 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Mynock,mynock,Star Wars Animal Collection (Continued),Animal,0.5,ours,4258,106,110,0.964,0.365,1.876,0.97,0.1325,0.995,0.421,0.435,0.272,0.000 0.972 0.023 0.002 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Glowforest|Grasslands|IceSheet|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Narglatch,narglatch,Star Wars Animal Collection (Continued),Animal,4,ours,2812,47,74,0.635,0.809,1.186,0.919,0.6135,0.887,0.324,0.212,0.194,0.012 0.027 0.002 0.000 0.000 0.001 0.087 0.818 0.025 0.015 0.012 0.001,AridShrubland|BorealForest|ColdBog|GlacialPlain|Glowforest|Grasslands|IceSheet|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
Neanderthal,neanderthal,Beasts of the Rim (Continued),Animal,1,dormant,4292,50,112,0.446,0.766,1.223,0.928,0.0865,1.0,0.557,0.573,0.312,0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Neebray,neebray,Star Wars Animal Collection (Continued),Animal,0.20000000298023224,ours,7757,100,110,0.909,0.705,1.06,0.987,0.9462,0.687,0.464,0.436,0.275,0.015 0.119 0.000 0.000 0.000 0.009 0.007 0.143 0.002 0.002 0.008 0.695,AridShrubland|BorealForest|ColdBog|Desert|ExtremeDesert|GlacialPlain|Grasslands|IceSheet|LavaField|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Nerf,nerf,Star Wars Animal Collection (Continued),Animal,2,ours,4501,69,83,0.831,0.786,1.001,0.976,0.0653,0.922,0.109,0.564,0.306,0.919 0.007 0.002 0.002 0.032 0.001 0.002 0.001 0.002 0.002 0.029 0.002,AridShrubland|BorealForest|Desert|IceSheet|TemperateForest|TropicalRainforest|Tundra
Nexu,nexu,Star Wars Animal Collection (Continued),Animal,2.5,ours,3528,70,97,0.722,0.52,1.482,0.56,0.2771,0.228,0.049,0.471,0.329,0.068 0.130 0.073 0.027 0.310 0.015 0.113 0.047 0.019 0.019 0.160 0.018,AridShrubland|BorealForest|Desert|GlacialPlain|Glowforest|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
Nociosphere,nociosphere,Anomaly,ToolUser,3.5999999046325684,dormant,10884,116,122,0.951,0.769,0.965,0.997,0.0004,0.994,0.571,0.505,0.267,0.701 0.000 0.000 0.000 0.000 0.000 0.001 0.001 0.000 0.000 0.002 0.293,
Noctol,noctol,Anomaly,ToolUser,1,dormant,6788,113,124,0.911,0.484,1.893,0.753,0.5966,0.818,0.056,0.189,0.133,0.000 0.000 0.000 0.000 0.093 0.003 0.097 0.720 0.015 0.000 0.073 0.000,
Nuna,nuna,Star Wars Animal Collection (Continued),Animal,0.6000000238418579,ours,4256,65,97,0.67,0.675,0.951,0.977,0.5951,0.983,0.234,0.396,0.276,0.000 0.000 0.000 0.000 0.000 0.004 0.271 0.724 0.001 0.000 0.000 0.000,AridShrubland|BorealForest|ColdBog|Desert|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Ollopom,ollopom,Star Wars Animal Collection (Continued),Animal,0.6000000238418579,foreign,3230,49,105,0.467,0.628,1.305,0.978,0.1236,0.867,0.403,0.523,0.244,0.065 0.396 0.378 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.031 0.130,ColdBog|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Sandbar_NoBeach
Orray,orray,Star Wars Animal Collection (Continued),Animal,2,ours,3707,59,79,0.747,0.795,0.964,0.997,0.0901,0.994,0.426,0.531,0.306,0.191 0.808 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
Ostrich,ostrich,Core,Animal,1,dormant,5168,90,95,0.947,0.604,1.079,0.991,0.0091,0.817,0.095,0.684,0.394,0.837 0.003 0.000 0.000 0.014 0.000 0.002 0.011 0.082 0.003 0.037 0.011,
Otter,otter,Odyssey,Animal,0.4000000059604645,dormant,3472,44,115,0.383,0.686,1.221,0.988,0.6514,0.872,0.061,0.306,0.219,0.000 0.000 0.000 0.000 0.029 0.001 0.013 0.543 0.295 0.021 0.098 0.000,
OuterRim_AstromechDroid,Astromech Droid,Outer Rim - Droid Depot,ToolUser,0.75,dormant,5692,74,96,0.771,0.801,1.066,0.998,0.0,0.0,0.0,0.656,0.349,0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
OuterRim_DUMDroid,DUM Repair Droid,Outer Rim - Droid Depot,ToolUser,0.75,dormant,3878,60,110,0.545,0.588,1.273,0.908,0.0,0.0,0.0,0.499,0.417,0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
OuterRim_DestroyerDroid,Destroyer Droid,Outer Rim - Droid Depot,ToolUser,1,dormant,3504,54,94,0.574,0.69,1.315,1.0,0.9737,0.85,0.016,0.372,0.362,0.797 0.000 0.000 0.000 0.001 0.000 0.039 0.000 0.000 0.000 0.163 0.000,
OuterRim_FX7Droid,fx-7 medical droid,Outer Rim - Droid Depot,ToolUser,0.75,dormant,4607,54,107,0.505,0.797,1.056,1.0,0.1071,0.977,0.03,0.296,0.192,0.082 0.868 0.041 0.000 0.001 0.000 0.002 0.000 0.004 0.000 0.001 0.000,
OuterRim_GNKDroid,GNK Power Droid,Outer Rim - Droid Depot,ToolUser,1,dormant,4409,58,86,0.674,0.884,1.028,0.999,0.1762,0.854,0.0,0.617,0.349,0.000 0.000 0.853 0.000 0.088 0.000 0.000 0.000 0.029 0.000 0.029 0.000,
OuterRim_MSEDroid,MSE Repair Droid,Outer Rim - Droid Depot,ToolUser,0.5,dormant,1494,32,49,0.653,0.953,1.051,1.0,0.0,0.0,0.0,0.611,0.332,0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
OuterRim_MuckrakerDroid,Muckraker Crab Droid,Outer Rim - Droid Depot,ToolUser,1.2000000476837158,dormant,8420,116,105,1.105,0.691,1.525,1.0,0.0,0.885,0.002,0.68,0.357,0.942 0.000 0.000 0.000 0.000 0.000 0.058 0.000 0.000 0.000 0.000 0.000,
OuterRim_SalvageAssistDroid,salvage assist droid,Outer Rim - Droid Depot,ToolUser,0.5,dormant,6426,84,85,0.988,0.9,1.035,1.0,0.1042,0.951,0.009,0.631,0.364,0.001 0.973 0.001 0.000 0.000 0.000 0.000 0.024 0.000 0.000 0.000 0.000,
PaintedSpat,painted spat,Star Wars Animal Collection (Continued),Animal,1.5,ours,2765,46,88,0.523,0.683,1.019,0.992,0.0797,0.997,0.251,0.528,0.31,0.669 0.330 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|Grasslands|LavaField|Scarlands|TemperateForest|TropicalRainforest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
Palaeeudyptes,palaeeudyptes,Megafauna,Animal,2.799999952316284,dormant,2252,39,80,0.487,0.722,1.118,1.0,0.0406,0.998,0.431,0.404,0.224,0.998 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.001,
Panda,panda,Odyssey,Animal,1.5,dormant,4039,64,74,0.865,0.853,0.968,1.0,0.3333,0.254,0.032,0.378,0.388,0.000 0.000 0.000 0.000 0.627 0.000 0.000 0.000 0.000 0.000 0.373 0.000,
Panther,panther,Core,Animal,1,ours,2093,35,74,0.473,0.808,1.11,0.981,0.3333,0.093,0.044,0.551,0.426,0.000 0.000 0.000 0.000 0.546 0.000 0.000 0.000 0.000 0.000 0.454 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MiasmicMangrove|BiomeCypreJungle|BiomeGRimerald|BiomeGRimphire|BiomeToxlands|COMIGO_GreaterSwamp_Tropical|Scarlands|TropicalRainforest|TropicalSwamp|Wetland|ZBiome_CloudForest
Paraceratherium,paraceratherium,Megafauna,Animal,15,dormant,2267,39,87,0.448,0.668,1.292,0.992,0.3333,1.0,0.014,0.701,0.368,0.000 0.000 0.000 0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Peacock,peafowl,Odyssey,Animal,0.6000000238418579,dormant,9533,128,106,1.208,0.703,1.008,0.997,0.4971,0.949,0.568,0.493,0.232,0.000 0.000 0.000 0.000 0.001 0.594 0.387 0.018 0.000 0.000 0.000 0.000,
PekoPeko,Peko-peko,Star Wars Animal Collection (Continued),Animal,2.5,ours,3230,104,112,0.929,0.277,2.11,0.989,0.6203,0.845,0.322,0.506,0.295,0.001 0.061 0.011 0.001 0.002 0.002 0.005 0.907 0.007 0.001 0.001 0.001,AridShrubland|ColdBog|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Penguin,penguin,Beasts of the Rim (Continued),Animal,0.699999988079071,dormant,1926,42,62,0.677,0.74,1.157,0.913,0.138,0.995,0.029,0.645,0.435,0.000 1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
Pig,pig,Core,Animal,1.7000000476837158,ours,5999,72,110,0.655,0.757,0.943,0.985,0.3333,0.013,0.022,0.668,0.383,0.000 0.000 0.000 0.000 0.507 0.000 0.000 0.000 0.000 0.000 0.493 0.000,Scarlands
Pikobis,pikobis,Star Wars Animal Collection (Continued),Animal,0.6000000238418579,ours,1879,36,86,0.419,0.607,1.289,0.955,0.5786,0.174,0.056,0.435,0.33,0.027 0.255 0.033 0.012 0.085 0.001 0.020 0.453 0.013 0.013 0.081 0.008,AridShrubland|BorealForest|ColdBog|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Platybelodon,platybelodon,Megafauna,Animal,4.5,ours,3200,58,78,0.744,0.707,1.007,1.0,0.1095,0.994,0.237,0.276,0.172,0.004 0.955 0.041 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,BorealForest|Grasslands|TemperateForest|TropicalRainforest|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest
PoisonButterfly,butterfly,Advanced Biomes (Continued),Animal,0.20000000298023224,ours,8441,125,127,0.984,0.532,1.244,0.647,0.7673,0.967,0.275,0.279,0.213,0.007 0.001 0.002 0.000 0.008 0.000 0.000 0.001 0.014 0.948 0.019 0.000,PoisonForest
PoisonDeer,deer,Advanced Biomes (Continued),Animal,0.8999999761581421,dormant,2477,45,79,0.57,0.697,1.411,0.977,0.0917,0.613,0.114,0.531,0.374,0.094 0.638 0.016 0.000 0.026 0.000 0.001 0.040 0.090 0.015 0.076 0.005,
PoisonRat,poison rat,Advanced Biomes (Continued),Animal,0.15000000596046448,ours,2194,38,103,0.369,0.561,1.337,0.928,0.0686,0.991,0.099,0.569,0.444,0.988 0.006 0.002 0.000 0.000 0.000 0.003 0.001 0.000 0.000 0.000 0.000,PoisonForest
Porcupine,porcupine,Odyssey,Animal,0.3499999940395355,dormant,3869,54,98,0.551,0.731,1.129,0.972,0.0806,0.966,0.181,0.348,0.291,0.426 0.565 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.002 0.004,
Porg,porg,Star Wars Animal Collection (Continued),Animal,0.18000000715255737,ours,5134,75,98,0.765,0.699,1.024,0.989,0.0663,0.949,0.085,0.613,0.416,0.727 0.225 0.002 0.001 0.008 0.000 0.001 0.000 0.000 0.000 0.034 0.002,AridShrubland|BorealForest|ColdBog|GlacialPlain|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
PrairieDog,prairie dog,Odyssey,Animal,0.20000000298023224,dormant,2821,42,96,0.438,0.7,1.179,0.956,0.0922,0.953,0.504,0.496,0.399,0.365 0.588 0.002 0.000 0.045 0.000 0.000 0.000 0.000 0.000 0.001 0.000,
Procoptodon,procoptodon,Megafauna,Animal,3,dormant,2158,39,88,0.443,0.629,1.415,0.984,0.006,0.991,0.106,0.542,0.291,0.956 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.024 0.018,
Prowler,prowler,Horrors (Continued),ToolUser,0.6000000238418579,dormant,4333,88,92,0.957,0.535,1.573,0.924,0.9657,0.933,0.055,0.258,0.17,0.486 0.000 0.000 0.000 0.011 0.010 0.000 0.000 0.000 0.000 0.000 0.492,
Pufferpig,Pufferpig,Star Wars Animal Collection (Continued),Animal,0.5,foreign,3240,53,73,0.726,0.837,0.986,0.986,0.1241,0.961,0.54,0.656,0.305,0.000 0.915 0.066 0.000 0.000 0.000 0.018 0.000 0.000 0.000 0.000 0.000,ZBiome_CloudForest
Pulmonoscorpius,pulmonoscorpius,Megafauna,Animal,1.100000023841858,ours,3022,88,97,0.907,0.354,1.94,1.0,0.7533,0.999,0.146,0.262,0.164,0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.141 0.857 0.002 0.000,AB_FeraliskInfestedJungle|AB_GelatinousSuperorganism|AB_MechanoidIntrusion|AB_MycoticJungle|AB_OcularForest|AridShrubland|Desert|ExtremeDesert|Scarlands|TemperateForest|TemperateSwamp|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Sandbar_NoBeach
Purussaurus,purussaurus,Megafauna,Animal,10,dormant,3757,66,89,0.742,0.64,1.353,0.783,0.4658,0.985,0.125,0.293,0.128,0.000 0.000 0.000 0.021 0.009 0.958 0.011 0.000 0.000 0.000 0.000 0.000,
Qormot,qormot,Star Wars Animal Collection (Continued),Animal,1,ours,4149,73,84,0.869,0.677,1.047,0.977,0.8223,0.463,0.024,0.65,0.385,0.016 0.003 0.009 0.001 0.180 0.000 0.011 0.082 0.088 0.011 0.444 0.154,AridShrubland|BorealForest|ColdBog|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes
Quail,quail,Odyssey,Animal,0.25,ours,1905,48,51,0.941,0.778,0.924,0.999,0.5979,0.585,0.235,0.321,0.253,0.001 0.204 0.000 0.000 0.003 0.001 0.007 0.783 0.002 0.000 0.001 0.000,AridShrubland|TemperateForest|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands
Quinkana,quinkana,Megafauna,Animal,3.5,dormant,3197,59,77,0.766,0.704,1.098,0.979,0.2119,0.997,0.395,0.454,0.226,0.000 0.024 0.975 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
RG_Hemolope,hemolope,ReGrowth 2,Animal,2,dormant,3965,57,92,0.62,0.756,1.048,0.935,0.0045,0.981,0.214,0.559,0.334,0.154 0.005 0.000 0.000 0.000 0.001 0.004 0.000 0.000 0.000 0.000 0.836,
RG_KiwiBird,kiwi,ReGrowth 2,Animal,0.15000000596046448,dormant,2699,54,70,0.771,0.714,0.912,0.994,0.0389,0.999,0.196,0.216,0.149,0.999 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
RG_Neutrolope,neutrolope,ReGrowth 2,Animal,2,dormant,3965,57,92,0.62,0.756,1.048,0.935,0.4994,0.748,0.133,0.59,0.34,0.130 0.002 0.000 0.000 0.000 0.000 0.867 0.000 0.000 0.000 0.000 0.000,
RG_Rabbit,rabbit,ReGrowth 2,Animal,0.20000000298023224,dormant,2682,46,71,0.648,0.821,0.97,1.0,0.0,1.0,0.001,0.593,0.412,1.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,
RG_Rimclaw,rimclaw,ReGrowth 2,Animal,1,ours,3747,68,82,0.829,0.672,1.207,0.997,0.0831,0.997,0.182,0.228,0.148,0.430 0.567 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,Desert|Scarlands
RG_WoollyStegosaurus,woolly stegosaurus,ReGrowth 2,Animal,4,dormant,3088,49,86,0.57,0.733,1.34,0.907,0.6262,0.59,0.268,0.376,0.183,0.209 0.001 0.000 0.000 0.000 0.000 0.000 0.784 0.003 0.001 0.001 0.001,
Rabbuck,rabbuck,Beasts of the Rim (Continued),Animal,0.8999999761581421,foreign,4271,52,124,0.419,0.662,1.528,0.947,0.0927,0.994,0.526,0.506,0.289,0.130 0.868 0.000 0.000 0.000 0.000 0.000 0.001 0.000 0.000 0.000 0.000,BorealForest|TemperateForest|TemperateSwamp|Tundra
Raccoon,raccoon,Core,Animal,0.4000000059604645,ours,2967,48,94,0.511,0.658,1.119,0.986,0.3333,0.204,0.061,0.511,0.415,0.000 0.000 0.000 0.000 0.602 0.000 0.000 0.000 0.000 0.000 0.398 0.000,AB_IdyllicMeadows|AB_MycoticJungle|BiomeCypreJungle|BiomeGRimerald|BiomeGRimethyst|BiomeGRuby|BiomeGRuquoise|BiomeGrindland|BiomeMist|BiomeToxlands|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|ColdBog|GlacialPlain|Glowforest|Grasslands|Scarlands|TemperateForest|TemperateSwamp|Volcano|ZBiome_AlpineMeadow|ZBiome_GlacialShield|ZBiome_Marsh
Rancor,Rancor,Star Wars Animal Collection (Continued),Animal,6,ours,6352,111,110,1.009,0.52,1.235,0.97,0.0559,0.999,0.5,0.467,0.257,0.998 0.002 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|Desert|GlacialPlain|Glowforest|Grasslands|IceSheet|Scarlands|TemperateForest|TropicalRainforest|Tundra|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
Rat,brown rat,Core,Animal,0.20000000298023224,ours,2194,38,103,0.369,0.561,1.337,0.928,0.0686,0.991,0.099,0.569,0.444,0.988 0.006 0.002 0.000 0.000 0.000 0.003 0.001 0.000 0.000 0.000 0.000,AB_FeraliskInfestedJungle|AB_GallatrossGraveyard|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MechanoidIntrusion|AB_MiasmicMangrove|AB_MycoticJungle|AB_OcularForest|AB_PyroclasticConflagration|AB_RockyCrags|AB_TarPits|AridShrubland|BiomeGRimethyst|BiomeMist|BiomeToxlands|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|COMIGO_GreaterSwamp_Tropical|ColdBog|GlacialPlain|Glowforest|IronScruff_PrimordialGeysers|LavaField|Savanna|Scarlands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Volcano|Wasteland|Wetland|ZBiome_AlpineMeadow|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_GlacialShield|ZBiome_Grasslands|ZBiome_Marsh
Raxshir,raxshir,Star Wars Animal Collection (Continued),Animal,3.5,ours,2691,42,80,0.525,0.801,1.077,0.977,0.151,0.996,0.456,0.619,0.349,0.010 0.978 0.012 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|GlacialPlain|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_CloudForest|ZBiome_GlacialShield|ZBiome_Grasslands
Reek,reek,Star Wars Animal Collection (Continued),Animal,3,ours,4196,73,73,1.0,0.787,0.91,0.996,0.0538,0.994,0.509,0.407,0.22,0.912 0.087 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|BorealForest|Glowforest|Grasslands|TemperateForest|TropicalRainforest|ZBiome_Badlands|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands|ZBiome_Marsh
Revenant,revenant,Anomaly,ToolUser,1,dormant,3165,48,90,0.533,0.733,1.173,0.979,0.0098,0.59,0.046,0.202,0.132,0.354 0.005 0.010 0.003 0.195 0.001 0.001 0.000 0.002 0.000 0.186 0.244,
Rhinoceros,rhinoceros,Core,Animal,3,ours,3188,64,61,1.049,0.817,0.909,1.0,0.8333,0.242,0.038,0.383,0.201,0.000 0.000 0.000 0.000 0.379 0.000 0.000 0.000 0.000 0.000 0.621 0.000,AB_FeraliskInfestedJungle|AB_GallatrossGraveyard|AB_GelatinousSuperorganism|AB_IdyllicMeadows|AB_MiasmicMangrove|AB_PyroclasticConflagration|AB_TarPits|AridShrubland|BiomeAreeb|BiomeGRimberlands|BiomeGrindland|COMIGO_GreaterSwamp_Tropical|Savanna|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Grasslands
Rikknit,rikknit,Star Wars Animal Collection (Continued),Animal,0.30000001192092896,foreign,1613,38,60,0.633,0.707,1.187,0.818,0.0325,0.916,0.342,0.353,0.245,0.782 0.008 0.001 0.000 0.000 0.000 0.000 0.000 0.000 0.043 0.038 0.129,Glowforest|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_CloudForest|ZBiome_CoastalDunes|ZBiome_Marsh|ZBiome_Sandbar_NoBeach
Roggwart,roggwart,Star Wars Animal Collection (Continued),Animal,5,ours,2347,40,80,0.5,0.733,1.304,1.0,0.0131,0.254,0.103,0.253,0.155,0.426 0.166 0.011 0.002 0.002 0.000 0.020 0.333 0.012 0.004 0.009 0.016,Desert|ExtremeDesert|LavaField|TropicalRainforest|ZBiome_DesertOasis
Ronto,ronto,Star Wars Animal Collection (Continued),Animal,6,ours,2163,38,76,0.5,0.749,1.219,0.977,0.0985,0.998,0.512,0.32,0.201,0.049 0.948 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000,AridShrubland|Desert|ExtremeDesert|Grasslands|TemperateForest|TropicalRainforest|Tundra|ZBiome_Badlands|ZBiome_CoastalDunes|ZBiome_DesertOasis|ZBiome_Grasslands
Runyip,runyip,Star Wars Animal Collection (Continued),Animal,1.5,ours,5650,85,102,0.833,0.652,1.175,0.99,0.0878,0.887,0.104,0.377,0.296,0.095 0.722 0.045 0.003 0.004 0.000 0.001 0.008 0.020 0.004 0.011 0.087,AridShrubland|BorealForest|ColdBog|Glowforest|Grasslands|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|ZBiome_AlpineMeadow|ZBiome_CloudForest|ZBiome_Grasslands|ZBiome_Marsh
