defName,label,mod,packageId,intelligence,isAnimal,bodySize,moveSpeed,marketValue,mass,biomes_now,n_biomes,status
BiomesIslands_Flamingo,rose flamingo,Biomes! Core,biomesteam.biomescore,Animal,True,0.699999988079071,5,0,42,,0,dormant
BMT_LandOctopus,terrestrial octopus,Biomes! Core,biomesteam.biomescore,Animal,True,0.800000011920929,4,230,48,,0,dormant
BMT_Maxolotl,maxolotl,Biomes! Core,biomesteam.biomescore,Animal,True,2.4000000953674316,5.099999904632568,900,144,BMT_FungalForest,1,ours
GiantToad,giant toad,Giant Toads (Continued),zal.gianttoads,Animal,True,2,6,700,120,AridShrubland|BorealForest|COMIGO_GreaterSwamp_Cold|COMIGO_GreaterSwamp_Temperate|COMIGO_GreaterSwamp_Tropical|ColdBog|Desert|TemperateForest|TemperateSwamp|TropicalRainforest|TropicalSwamp|Tundra,12,ours
KingToad,king toad,Giant Toads (Continued),zal.gianttoads,Animal,True,4,6,2800,240,,0,dormant
SW_Electricfish,Electricfish,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,Animal,True,1,4,200,60,,0,dormant
SW_Electricgryllotalpa,Electricgryllotalpa,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,Animal,True,1.5,3.75,500,90,,0,dormant
SW_Electrictick,Electrictick,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,Animal,True,0.25,6,100,15,,0,dormant
SW_Emperorisopod,Emperorisopod,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,Animal,True,5,3.75,1800,300,,0,dormant
SW_Grenadierworm,Grenadierworm,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,Animal,True,2.5,3.75,650,150,,0,dormant
SW_Juggernautbeetles,Juggernautbeetles,Insectoids 2 - Isopoda geneline,who.vfee.isopodageneline,Animal,True,3,4,1500,180,,0,dormant
DZY_RNGChicken,chaos chicken,R-Hen-G: Chaos Chickens,dizzyeevee.rheng,Animal,True,0.30000001192092896,2.0999999046325684,7500,18,,0,dormant
RG_Hemolope,hemolope,ReGrowth 2,regrowth.botr.core,Animal,True,2,3.4000000953674316,0,120,,0,dormant
RG_Rabbit,rabbit,ReGrowth 2,regrowth.botr.core,Animal,True,0.20000000298023224,6,0,12,,0,dormant
RG_WoollyStegosaurus,woolly stegosaurus,ReGrowth 2,regrowth.botr.core,Animal,True,4,4.300000190734863,0,240,,0,dormant
RG_Neutrolope,neutrolope,ReGrowth 2,regrowth.botr.core,Animal,True,2,3.4000000953674316,0,120,,0,dormant
RG_Rimclaw,rimclaw,ReGrowth 2,regrowth.botr.core,Animal,True,1,5.199999809265137,2500,60,Desert|Scarlands,2,ours
RG_KiwiBird,kiwi,ReGrowth 2,regrowth.botr.core,Animal,True,0.15000000596046448,3.0999999046325684,0,9,,0,dormant
AG_OcularSlinger,ocular slinger,Alpha Genes,sarg.alphagenes,Animal,True,2.5,4,500,150,,0,dormant
BMT_AaroxisDendoriaLarvae,cinnabar caterpillar,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.800000011920929,2,100,48,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_AaroxisDendoriaPupa,aaroxis dendoria pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_AaroxisDendoria,aaroxis dendoria,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,2,110,60,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_AcidSlug,acid slug,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,4,1.5,3500,240,,0,dormant
BMT_Basilisk,basilisk,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1.5,4.599999904632568,980,90,,0,dormant
BMT_Batbird,batbird,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.25,4,95,15,,0,dormant
BMT_BeardedYak,bearded yak,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.0999999046325684,5,300,125.99999237060547,,0,dormant
BMT_BloodropLarvae,bloodrop larvae,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.699999988079071,2,100,42,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_BloodropPupa,bloodrop pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_BloodropMoth,bloodrop moth,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.7699999809265137,5,350,46.19999694824219,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_BovineBeetleLarvae,bovine grub,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8999999761581421,2,350,54,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_BovineBeetlePupa,bovine pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_BovineBeetle,bovine beetle,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.450000047683716,3.0999999046325684,400,147,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_BrownBat,brown bat,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.25,4,95,15,,0,dormant
BMT_CactusCrab,cactus crab,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.4000000953674316,3.5,2300,144,,0,dormant
BMT_CaveCricket,cave cricket,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.800000011920929,3.75,100,48,BMT_FungalForest,1,ours
BMT_CaveLemming,cave lemming,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,6,50,60,,0,dormant
BMT_CaveSpider,cave spider,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,4,5.5,4000,240,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_ChemSnail,chem snail,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.4000000059604645,1.2000000476837158,100,24,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_CrestedDragon,crested dragon,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.699999988079071,4.25,300,42,,0,dormant
BMT_CrystalBeetleLarvae,crystalback grub,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8999999761581421,2,100,54,BMT_CrystalCaverns,1,ours
BMT_CrystalBeetlePupa,crystalback pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_CrystalBeetle,crystalback beetle,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.450000047683716,3.0999999046325684,100,147,BMT_CrystalCaverns,1,ours
BMT_CrystalCrab,crystal crab,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.4000000953674316,3.5,2300,144,BMT_CrystalCaverns|BMT_EarthenDepths|BMT_FungalForest,3,ours
BMT_CrystalFairyMole,crystal fairy mole,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8600000143051147,3,250,51.60000228881836,BMT_CrystalCaverns,1,ours
BMT_CrystalMantis,crystal mimic mantis,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2,3.75,150,120,BMT_CrystalCaverns,1,ours
BMT_Crystalope,crystalope,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2,3.4000000953674316,350,120,BMT_CrystalCaverns,1,ours
BMT_DarkAxolotl,dark axolotl,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,4.599999904632568,350,60,,0,dormant
BMT_Diggerpede,diggerpede,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1.5,5.199999809265137,350,90,,0,dormant
BMT_FacetMothLarvae,crystalline caterpillar,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.699999988079071,2,100,42,BMT_CrystalCaverns,1,ours
BMT_FacetMothPupa,facet pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_FacetMoth,facet moth,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.7699999809265137,4,350,46.19999694824219,BMT_CrystalCaverns,1,ours
BMT_FireSalamander,fire salamander,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1.25,5.099999904632568,900,75,BMT_EarthenDepths,1,foreign
BMT_FleeceSpider,fleece spider,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.3199999928474426,4.400000095367432,100,19.19999885559082,,0,dormant
BMT_FoundryBeetleLarvae,foundry grub,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1.7999999523162842,2,100,108,,0,dormant
BMT_FoundryBeetlePupa,foundry pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_FoundryBeetle,foundry beetle,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.4000000953674316,4.5,300,144,BMT_EarthenDepths,1,foreign
BMT_FreezerFrog,freezer frog,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.75,6,50,45,,0,dormant
BMT_FrostweaverSpider,frostweaver,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.4000000953674316,4.5,400,144,,0,dormant
BMT_FungalFerret,fungal ferret,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.5,5,120,30,BMT_FungalForest,1,ours
BMT_FungalMantis,fungal mimic mantis,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2,3.75,150,120,BMT_FungalForest,1,ours
BMT_FungalWeevil,fungal weevil,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.5,3.75,100,30,BMT_FungalForest,1,ours
BMT_Gembug,gembug,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.33500000834465027,2.75,250,20.100000381469727,BMT_CrystalCaverns,1,ours
BMT_GiantSlug,giant slug,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1.7000000476837158,1.2999999523162842,100,102,BMT_FungalForest,1,ours
BMT_GiantSnail,giant snail,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.5999999046325684,2.5999999046325684,100,156,BMT_FungalForest,1,ours
BMT_GlarralPenguin,glarral penguin,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,3.4000000953674316,0,60,,0,dormant
BMT_GlowBat,bioluminescent bat,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.25,4,95,15,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_GlowSlug,glowslug,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.4000000059604645,0.800000011920929,240,24,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_GoetoTadpole,goeto tadpole,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.10000000149011612,3,50,6,,0,dormant
BMT_GoetoToad,goeto toad,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.30000001192092896,3,50,18,BMT_FungalForest,1,ours
BMT_HoarfrostMastodon,hoarfrost mastodon,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,3.5,4.800000190734863,600,210,,0,dormant
BMT_HungeringHydra,hungering hydra,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,5.5,5,2500,330,,0,dormant
BMT_ImperialToad,imperial toad,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.30000001192092896,3,50,18,,0,dormant
BMT_Jellypot,jellypot,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.6499999761581421,1.649999976158142,200,39,,0,dormant
BMT_JewelBeetleLarvae,jewel grub,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8999999761581421,0.30000001192092896,100,54,,0,dormant
BMT_JewelBeetlePupa,jewel pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_JewelBeetle,jewel beetle,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.450000047683716,3.0999999046325684,200,147,,0,dormant
BMT_MaceDrake,mace drake,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,3.5,4.5,520,210,,0,dormant
BMT_Maguana,maguana,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.0999999046325684,0.6000000238418579,980,125.99999237060547,BMT_EarthenDepths,1,foreign
BMT_Megabat,megabat,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.200000047683716,5,95,132,,0,dormant
BMT_Megapleura,megapleura,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.4000000953674316,7.5,300,144,BMT_CrystalCaverns,1,ours
BMT_MetalloSnail,metallosnail,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8500000238418579,2,100,51,BMT_EarthenDepths,1,foreign
BMT_Mole,mole,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.4000000059604645,3,50,24,,0,dormant
BMT_Molebear,Molebear,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.1500000953674316,4.800000190734863,900,129,,0,dormant
BMT_MossBeetleLarvae,moss grub,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.699999988079071,2,100,42,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_MossBeetlePupa,moss pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_MossBeetle,moss beetle,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.44999998807907104,3.75,100,27,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_MossyFennec,mossy fennec,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.6000000238418579,4.599999904632568,200,36,BMT_FungalForest,1,ours
BMT_Pillbug,pillbug,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.4000000059604645,2.75,200,24,BMT_EarthenDepths|BMT_FungalForest,2,ours
BMT_PodWorm,pod worm,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,4,2,400,240,BMT_CrystalCaverns|BMT_EarthenDepths|BMT_FungalForest,3,ours
BMT_Rimebeak,rimebeak,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1.399999976158142,5,450,84,,0,dormant
BMT_RoyalRhinoLarvae,royal rhino grub,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8999999761581421,2,500,54,,0,dormant
BMT_RoyalRhinoPupa,royal rhino pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,1000,60,,0,dormant
BMT_RoyalRhino,royal rhino beetle,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,3,5,3000,180,BMT_CrystalCaverns|BMT_EarthenDepths|BMT_FungalForest,3,ours
BMT_SandLeaper,sand leaper,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.20000000298023224,4.25,220,12,,0,dormant
BMT_SandPillar,sandpillar,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.800000011920929,4.400000095367432,100,48,,0,dormant
BMT_ShatterjawBeetleLarvae,shatterjaw grub,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8999999761581421,2,100,54,,0,dormant
BMT_ShatterjawBeetlePupa,shatterjaw pupa,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_ShatterjawBeetle,shatterjaw beetle,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,3.5999999046325684,550,60,BMT_CrystalCaverns,1,ours
BMT_ShimmershellSnail,shimmershell snail,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.6000000238418579,2.0999999046325684,240,36,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_SilverSheep,silver sheep,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8500000238418579,4.800000190734863,210,51,,0,dormant
BMT_SmolderstingScorpion,smoldersting scorpion,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2,3.75,2500,120,BMT_EarthenDepths,1,foreign
BMT_Snowstalker,snowstalker,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1,5,400,60,,0,dormant
BMT_SonarRabbit,sonar rabbit,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.20000000298023224,4,240,12,BMT_FungalForest,1,ours
BMT_Stoneback,stoneback,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.4000000059604645,3.25,250,24,,0,dormant
BMT_Thrumbungus,thrumbungus,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,4,5.5,4000,240,,0,dormant
BMT_TruffleMole,truffle mole,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8999999761581421,3.799999952316284,100,54,BMT_FungalForest,1,ours
BMT_Woollybat,woolly bat,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,1.2000000476837158,4,145,72,BMT_CrystalCaverns|BMT_EarthenDepths|BMT_FungalForest,3,ours
BMT_Xyrion,xyrion,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,0.8999999761581421,4,240,54,BMT_CrystalCaverns|BMT_FungalForest,2,ours
BMT_Yooka,yooka,Biomes! Caverns,biomesteam.biomescaverns,Animal,True,2.0999999046325684,4.300000190734863,350,125.99999237060547,BMT_FungalForest,1,ours
BMT_BarbedPangolin,barbed pangolin,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,2,3.5999999046325684,250,120,,0,dormant
BMT_BiliousVarog,bilious varog,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,2.4000000953674316,3,100,144,,0,dormant
BMT_BloodletterPetrel,bloodletter petrel,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,3,95,19.19999885559082,,0,dormant
BMT_BunkerBug,bunker bug,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,4,4.5,4300,240,,0,dormant
BMT_CarrionVulture,carrion vulture,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,3,95,19.19999885559082,,0,dormant
BMT_FamineLocust,famine locust,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,5,50,19.19999885559082,,0,dormant
BMT_FenridStoat,fenrid stoat,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1.399999976158142,5,450,84,,0,dormant
BMT_Polluwog,polluwog,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.10000000149011612,3,50,6,,0,dormant
BMT_GastroToad,gastro toad,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.30000001192092896,3,50,18,,0,dormant
BMT_Glowtail,glowtail,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,4,100,19.19999885559082,,0,dormant
BMT_Maligoat,maligoat,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1,3.9000000953674316,220,60,,0,dormant
BMT_Creature_Mantrap,mantrap,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.7699999809265137,0.15000000596046448,200,46.19999694824219,,0,dormant
BMT_Megakrill,megakrill,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.20000000298023224,5,50,12,,0,dormant
BMT_MegaphoridLarva,megaphorid maggot,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,3,100,19.19999885559082,,0,dormant
BMT_Megaphorid,megaphorid,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.6000000238418579,6,50,36,,0,dormant
BMT_Megaroach,megaroach,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.20000000298023224,6,50,12,,0,dormant
BMT_MucklurkerCatfish,mucklurker catfish,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.8500000238418579,2,100,51,,0,dormant
BMT_MutagenicNorphea,mutagenic norphea,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,3,95,19.19999885559082,,0,dormant
BMT_MutatingTumorfishSpawn,mutating tumorfish spawn,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.800000011920929,3.5,100,48,,0,dormant
BMT_MutatingTumorfishFry,mutating tumorfish fry,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.800000011920929,3,100,48,,0,dormant
BMT_MutatingTumorfishAdult,mutating tumorfish,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1.7999999523162842,2,110,108,,0,dormant
BMT_PustuleHornet,pustule hornet,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,4,150,19.19999885559082,,0,dormant
BMT_PustuleHornetSpawned,pustule hornet,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,4,150,19.19999885559082,,0,dormant
BMT_ColonyPustuleHornet,pustule hornet,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.3199999928474426,4,10,19.19999885559082,,0,dormant
BMT_PustuleHornetQueen,pustule queen,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1,3,150,60,,0,dormant
BMT_ColonyPustuleHornetQueen,pustule queen,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1,3,150,60,,0,dormant
BMT_Sacapillar,sacapillar,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,2.4000000953674316,2,100,144,,0,dormant
BMT_Screecher,screecher,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1,3,455,60,,0,dormant
BMT_SludgeCrawler,sludgecrawler,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,2.5999999046325684,2.5,150,156,,0,dormant
BMT_SmogMothLarvae,smog caterpillar,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.5,1.5,100,30,,0,dormant
BMT_SmogPupa,smog pupa,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1,0.15000000596046448,100,60,,0,dormant
BMT_SmogMoth,smog moth,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.7699999809265137,4,350,46.19999694824219,,0,dormant
BMT_Swarmcaller,swarmcaller,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1,3,50,60,,0,dormant
BMT_TaintedTurtle,tainted turtle,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.5,1,220,30,,0,dormant
BMT_ToxSheep,tox-wool sheep,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.75,5.099999904632568,350,45,,0,dormant
BMT_TripleSnapper,triple snapper,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,1.399999976158142,1,500,84,,0,dormant
BMT_Varmot,varmot,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.20000000298023224,6,50,12,,0,dormant
BMT_WasteHound,waste hound,Biomes! Polluted Lands,biomesteam.biomespollutedlands,Animal,True,0.8600000143051147,4.599999904632568,0,51.60000228881836,,0,dormant
VFEP_Mech_Wardrone,wardrone,Vanilla Factions Expanded - Pirates,oskarpotocki.vfe.pirates,ToolUser,False,0.25,4.699999809265137,1200,15,,0,dormant
VFEP_Mech_Spidermine,spidermine,Vanilla Factions Expanded - Pirates,oskarpotocki.vfe.pirates,ToolUser,False,0.25,4.699999809265137,1200,15,,0,dormant
GR_Elasmobearium,elasmobearium,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,4,4.5,1300,240,,0,dormant
GR_Boomnotherium,boomnotherium,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,5.5,4.300000190734863,0,330,,0,dormant
GR_Chickenlodon,chickenlodon,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,2,6,0,120,,0,dormant
GR_Mantistanis,mantistanis,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,3,7,1000,180,,0,dormant
GR_Paraceramuffalo,paraceramuffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,16,2.5,3500,960,,0,dormant
GR_Lizardochs,lizardochs,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,3,4.199999809265137,900,180,,0,dormant
GR_Doedicoon,doedicoon,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.30000001192092896,4.099999904632568,200,18,,0,dormant
GR_Thrumdraeodon,thrumdraeodon,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,4.5,5.5,2000,270,,0,dormant
GR_WoolyWolf,wooly Wolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,1.5,6,0,90,,0,dormant
GR_BearBug,bear bug,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,2,3.5,350,120,,0,dormant
GR_Boomalisk,boomalisk,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,2,4,600,120,,0,dormant
GR_Needlechicken,needlechicken,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.25,2,120,15,,0,dormant
GR_Beetlefleet,beetlefleet,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.30000001192092896,2.5,175,18,,0,dormant
GR_Groundffalo,groundffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,3,3,350,180,,0,dormant
GR_MeadowLizard,meadow lizard,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,1.5,6,450,90,,0,dormant
GR_AnimusHare,animus hare,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.3499999940395355,3.5,250,21,,0,dormant
GR_Nighthrumbo,nighthrumbo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,3,5,1500,180,,0,dormant
GR_WolfShrimp,wolf shrimp,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,2,9,0,120,,0,dormant
GR_ArchotechCentipede,archocentipede,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,20,10,4000000,1200,,0,dormant
GR_Chickenbear,chickenbear,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.30000001192092896,1.7999999523162842,0,18,,0,dormant
GR_Chickenlope,chickenlope,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.18000000715255737,2.1500000953674316,95,10.800000190734863,,0,dormant
GR_Chickenffalo,chickenffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.20000000298023224,3.0999999046325684,0,12,,0,dormant
GR_Chickenwolf,chickenwolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.30000001192092896,5.25,0,18,,0,dormant
GR_Chickenrabbit,chickenrabbit,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.15000000596046448,2.0999999046325684,45,9,,0,dormant
GR_Chickencat,chickencat,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.30000001192092896,4.5,0,18,,0,dormant
GR_Turkeyman,turkeyman,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.6000000238418579,3.5,0,36,,0,dormant
GR_Boomabear,boomabear,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,2.5,3.799999952316284,375,150,,0,dormant
GR_Boomachicken,boomachicken,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,0.75,5,0,45,,0,dormant
GR_Boomffalo,boomffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,2.25,3.1500000953674316,230,135,,0,dormant
GR_Boomwolf,boomwolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,1.5,5.099999904632568,0,90,,0,dormant
GR_Boomsquirrel,boomsquirrel,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,Animal,True,1.2999999523162842,5,100,78,,0,dormant
