verdict	defName	modName	label	size	minPx	graphicClass	deconstructible	fraction	yield	chance	costList	killedLeavings	designationCategory	texOnDisk	texPath
USABLE-YIELDS	BrokenStorageUnitLGE	Go Explore!	broken storage container	4x2	44	Graphic_Single	True	0.5	Steel x40.0, ComponentIndustrial x5.0, Plasteel x30.0		Steel x80, ComponentIndustrial x10, Plasteel x60	Steel x50, ComponentIndustrial x5, Plasteel x30		True	Things/AncientStorageBrokenLGE
USABLE-YIELDS	BrokenGravEngine	Gravship Crashes	broken grav engine	3x3	66	Graphic_Single	True	0.5	GravlitePanel x17.5, Steel x40.0	ComponentIndustrial x0.5	GravlitePanel x35, ComponentIndustrial x1, Steel x80			True	Things/Building/BrokenGravEngine
USABLE-YIELDS	AncientUplink	Odyssey	ancient uplink	2x2	44	Graphic_Single	True	0.5	Steel x50.0		Steel x100	ChunkSlagSteel x1, Steel x25		False	Things/Building/AncientUplink
USABLE-YIELDS	ShipChunk_Mech	Odyssey	mechanoid ship chunk	2x2	44	Graphic_Random	True	1.0	Steel x40.0, GravlitePanel x15.0		Steel x40, GravlitePanel x15	ChunkSlagSteel x2, GravlitePanel x15		False	Things/Building/MechanoidShipChunk
USABLE-YIELDS	RG_AncientPowerPole	ReGrowth 2	ancient power pole	1x1	22	Graphic_Random	True	0.5	WoodLog x12.5		WoodLog x25			False	Things/Building/Ruins/AncientPowerPole
USABLE-YIELDS	ShipChunk_durasteel	Star Wars KotOR Resources and Materials	ship chunk	2x2	44	Graphic_Random	True	0.5	ComponentIndustrial x5.5, Plasteel x10.0, KOTOR_AlloyDurasteel x20.0		ComponentIndustrial x11, Plasteel x20, KOTOR_AlloyDurasteel x40	KotORChunk_durasteel x2, ComponentIndustrial x1		False	Buildings/shipchunk_blank
USABLE-YIELDS	ucp_scraps	Tabletop Decorations	Textile Scraps	1x1	22	Graphic_Single	True	0.5	Cloth x3.5		Cloth x7		Furniture	True	Things/ucp_scraps
USABLE-YIELDS	TraderShipsShipChunk	Trader ships	ship chunk	2x2	44	Graphic_Random	True	0.5	ComponentIndustrial x5.5, Steel x20.0		ComponentIndustrial x11, Steel x40	ChunkSlagSteel x2		False	TraderShips/Chunks
USABLE-YIELDS	VEE_ShipChunkHuman	Vanilla Events Expanded	orbital ship chunk	2x2	44	Graphic_Random	True	0.5	ComponentIndustrial x3.0, Steel x20.0		ComponentIndustrial x6, Steel x40	ChunkSlagSteel x2		False	Things/Buildings_Exotic/CrashedShipChunk_Normal
USABLE-YIELDS	VEE_ShipChunkHuman_Cargo	Vanilla Events Expanded	orbital ship chunk	2x2	44	Graphic_Random	True	0.5	ComponentIndustrial x3.0, Steel x20.0		ComponentIndustrial x6, Steel x40	ChunkSlagSteel x2		False	Things/Buildings_Exotic/CrashedShipChunk_Cargo
USABLE-YIELDS	VEE_ShipChunkHuman_DropPod_Spawner	Vanilla Events Expanded	orbital ship chunk	2x2	44	Graphic_Single	True	0.5	ComponentIndustrial x3.0, Steel x20.0		ComponentIndustrial x6, Steel x40	ChunkSlagSteel x2		True	Things/Special/DropPod
USABLE-YIELDS	VEE_ShipChunkHuman_Volatile_Spawner	Vanilla Events Expanded	orbital ship chunk	2x2	44	Graphic_Random	True	0.5	ComponentIndustrial x3.0, Steel x20.0		ComponentIndustrial x6, Steel x40	ChunkSlagSteel x2		False	Things/Buildings_Exotic/CrashedShipChunk_Volatile
USABLE-YIELDS	VEE_Shuttle	Vanilla Events Expanded	crashed shuttle	5x3	66	Graphic_Single	True	0.5	Plasteel x35.0, ComponentIndustrial x6.0, Steel x20.0	ShuttleEngine x0.5	Plasteel x70, ComponentIndustrial x12, Steel x40, ShuttleEngine x1	Plasteel x25, ComponentIndustrial x3, Steel x14, ShuttleEngine x1, ChunkSlagSteel x1		True	Things/Buildings_Exotic/Shuttle_Crashed/Shuttle_Standard_Crashed
USABLE-YIELDS	VEE_Shuttle_Combat	Vanilla Events Expanded	crashed shuttle	5x3	66	Graphic_Single	True	0.5	Plasteel x35.0, ComponentIndustrial x6.0, Steel x20.0	ShuttleEngine x0.5	Plasteel x70, ComponentIndustrial x12, Steel x40, ShuttleEngine x1	Plasteel x25, ComponentIndustrial x3, Steel x14, ShuttleEngine x1, ChunkSlagSteel x1		True	Things/Buildings_Exotic/Shuttle_Crashed/Shuttle_Combat_Crashed
USABLE-YIELDS	VEE_Shuttle_Heavy	Vanilla Events Expanded	crashed shuttle	5x3	66	Graphic_Single	True	0.5	Plasteel x35.0, ComponentIndustrial x6.0, Steel x20.0	ShuttleEngine x0.5	Plasteel x70, ComponentIndustrial x12, Steel x40, ShuttleEngine x1	Plasteel x25, ComponentIndustrial x3, Steel x14, ShuttleEngine x1, ChunkSlagSteel x1		True	Things/Buildings_Exotic/Shuttle_Crashed/Shuttle_Heavy_Crashed
USABLE-YIELDS	VFEI2_InfestedShipChunk	Vanilla Factions Expanded - Insectoids 2	infested ship chunk	2x2	44	Graphic_Random	True	0.5	ChunkSlagSteel x1.0, InsectJelly x5.0		ChunkSlagSteel x2, InsectJelly x10	ChunkSlagSteel x2, InsectJelly x10		False	Things/Building/InfestedShipChunk
USABLE-YIELDS	VFEP_ShipChunkBattery	Vanilla Factions Expanded - Pirates	ship chunk battery	2x2	44	Graphic_Single	True	0.5	ComponentIndustrial x5.0, Steel x40.0		ComponentIndustrial x10, Steel x80	ChunkSlagSteel x2, ComponentIndustrial x1		True	Things/Building/ShipChunks/ShipChunkBattery
USABLE-YIELDS	VFEP_ShipChunkCryptosleepCasket	Vanilla Factions Expanded - Pirates	ship chunk cryptosleep casket	2x2	44	Graphic_Single	True	0.5	ComponentIndustrial x2.0, Steel x35.0		ComponentIndustrial x4, Steel x70	ChunkSlagSteel x2, ComponentIndustrial x1		True	Things/Building/ShipChunks/ShipChunkCryptosleep
USABLE-YIELDS	VFEP_ShipChunkDebris	Vanilla Factions Expanded - Pirates	ship chunk debris	2x2	44	Graphic_Random	True	0.5	ComponentIndustrial x3.0, Steel x65.0		ComponentIndustrial x6, Steel x130	ChunkSlagSteel x2, ComponentIndustrial x1		False	Things/Building/ShipChunks/ShipChunkDebris
USABLE-YIELDS	VFEP_ShipChunkFuelTank	Vanilla Factions Expanded - Pirates	ship chunk fuel tank	2x2	44	Graphic_Single	True	0.5	Chemfuel x120.0, Steel x20.0		Chemfuel x240, Steel x40	ChunkSlagSteel x2, ComponentIndustrial x1		True	Things/Building/ShipChunks/ShipChunkFuelTank
USABLE-YIELDS	VFEP_ShipChunkGauntletTurret	Vanilla Factions Expanded - Pirates	ship chunk gauntlet turret	3x3	66	Graphic_Single	True	0.5	Steel x80.0, ComponentIndustrial x3.0, ComponentSpacer x4.0		Steel x160, ComponentIndustrial x6, ComponentSpacer x8	ChunkSlagSteel x2, ComponentIndustrial x1		True	Things/Building/ShipChunks/ShipChunkGauntletTurret
USABLE-YIELDS	VFEP_ShipChunkReactor	Vanilla Factions Expanded - Pirates	ship chunk reactor	2x2	44	Graphic_Single	True	0.5	Steel x60.0, ComponentIndustrial x4.0, ComponentSpacer x4.0		Steel x120, ComponentIndustrial x8, ComponentSpacer x8	ChunkSlagSteel x2, ComponentIndustrial x1		True	Things/Building/ShipChunks/ShipChunkReactor
USABLE-YIELDS	VFEP_ShipChunkVolatileEngine	Vanilla Factions Expanded - Pirates	ship chunk volatile engine	2x2	44	Graphic_Single	True	0.5	ComponentIndustrial x2.0, Steel x40.0		ComponentIndustrial x4, Steel x80	ChunkSlagSteel x2, ComponentIndustrial x1		True	Things/Building/ShipChunks/ShipChunkEngine
USABLE-YIELDS	GR_AncientBioBattery	Vanilla Genetics Expanded	ancient microbiobattery	1x2	22	Graphic_Multi	True	0.5	Steel x7.5, ChunkSlagSteel x1.0		Steel x15, ChunkSlagSteel x2			True	Things/Building/Ruined/AncientMicrobiobattery
USABLE-YIELDS	GR_AncientCrate	Vanilla Genetics Expanded	ancient ruined crate	1x1	22	Graphic_Random	True	0.5	Steel x1.0		Steel x2			False	Things/Building/Ruined/GR_AncientCrate
USABLE-YIELDS	GR_AncientCrateDouble	Vanilla Genetics Expanded	ancient ruined crate	2x1	22	Graphic_Multi	True	0.5	Steel x2.0		Steel x4			True	Things/Building/Ruined/GR_DoubleAncientCrate
USABLE-YIELDS	GR_AncientCratePile	Vanilla Genetics Expanded	pile of ancient ruined crates	2x2	44	Graphic_Random	True	0.5	Steel x2.0		Steel x4			False	Things/Building/Ruined/GR_PileAncientCrate
USABLE-YIELDS	GR_AncientCryofreezer	Vanilla Genetics Expanded	ancient cryofreezer	3x3	66	Graphic_Single	True	0.5	Steel x25.0, ChunkSlagSteel x1.0		Steel x50, ChunkSlagSteel x2			True	Things/Building/Ruined/AncientCryofreezer
USABLE-YIELDS	GR_AncientElectrowomb	Vanilla Genetics Expanded	ancient electrowomb	1x1	22	Graphic_Single	True	0.5	Steel x5.0	ChunkSlagSteel x0.5	Steel x10, ChunkSlagSteel x1			True	Things/Building/Ruined/AncientElectrowomb
USABLE-YIELDS	GR_AncientElectrowombLarge	Vanilla Genetics Expanded	ancient large electrowomb	2x2	44	Graphic_Single	True	0.5	Steel x10.0, ChunkSlagSteel x1.0		Steel x20, ChunkSlagSteel x2			True	Things/Building/Ruined/AncientElectrowombLarge
USABLE-YIELDS	GR_AncientGeneticsTinkeringTable	Vanilla Genetics Expanded	ancient genetics tinkering table	5x2	44	Graphic_Multi	True	0.5	Steel x5.0, ChunkSlagSteel x1.0		Steel x10, ChunkSlagSteel x2			True	Things/Building/Ruined/AncientTableGeneticTinkering
USABLE-YIELDS	GR_AncientGenomeExtractor	Vanilla Genetics Expanded	ancient genome extractor table	3x1	22	Graphic_Multi	True	0.5	Steel x10.0	ChunkSlagSteel x0.5	Steel x20, ChunkSlagSteel x1			True	Things/Building/Ruined/AncientTableGeneticExtraction
USABLE-YIELDS	GR_AncientGenomeRecombinator	Vanilla Genetics Expanded	ancient genome recombinator	3x2	44	Graphic_Multi	True	0.5	Steel x15.0	ChunkSlagSteel x0.5, Gold x0.5	Steel x30, ChunkSlagSteel x1, Gold x1			True	Things/Building/Ruined/AncientGenomeRecombinator
USABLE-YIELDS	GR_AncientGenomorpher	Vanilla Genetics Expanded	ancient genomorpher	5x5	110	Graphic_Multi	True	0.5	Steel x50.0	ChunkSlagSteel x0.5	Steel x100, ChunkSlagSteel x1			True	Things/Building/Ruined/AncientGenomorpher
USABLE-YIELDS	GR_AncientTechCrate	Vanilla Genetics Expanded	ancient mechanized crate	3x1	22	Graphic_Multi	True	0.5	Steel x2.0		Steel x4			True	Things/Building/Ruined/GR_AncientTechCrate
USABLE-YIELDS	GR_AncientTissueGrinder	Vanilla Genetics Expanded	ancient tissue grinder	3x2	44	Graphic_Multi	True	0.5	Steel x10.0, ChunkSlagSteel x1.0		Steel x20, ChunkSlagSteel x2			True	Things/Building/Ruined/AncientTissueGrinder
USABLE-YIELDS	GR_BioLight	Vanilla Genetics Expanded	ancient bioluminescent light	1x2	22	Graphic_Multi	True	0.5	Steel x2.0		Steel x4			True	Things/Building/Ruined/GR_BioLight
USABLE-YIELDS	GR_CommsTable	Vanilla Genetics Expanded	ancient comms table	3x3	66	Graphic_Single	True	0.5	Steel x2.5		Steel x5			True	Things/Building/Ruined/GR_CommsTable
USABLE-YIELDS	GR_MonitorBank	Vanilla Genetics Expanded	ancient monitor banks	5x2	44	Graphic_Multi	True	0.5	Steel x25.0, ChunkSlagSteel x1.0		Steel x50, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_MonitorBank
USABLE-YIELDS	GR_Rack	Vanilla Genetics Expanded	ancient server rack	1x1	22	Graphic_Single	True	0.5	Steel x2.5		Steel x5			True	Things/Building/Ruined/GR_Rack
USABLE-YIELDS	GR_RuinedAncientBioBattery	Vanilla Genetics Expanded	ancient ruined bio-battery tank	3x3	66	Graphic_Single	True	0.5	Steel x10.0	ChunkSlagSteel x0.5	Steel x20, ChunkSlagSteel x1			True	Things/Building/Ruined/GR_RuinedAncientBioBattery
USABLE-YIELDS	GR_RuinedAncientGeneTailoringPod	Vanilla Genetics Expanded	ancient ruined gene-tailoring pod	3x2	44	Graphic_Single	True	0.5	Steel x10.0, ChunkSlagSteel x1.5		Steel x20, ChunkSlagSteel x3			True	Things/Building/Ruined/GR_RuinedAncientGeneTailoringPod
USABLE-YIELDS	GR_RuinedAnimalControlHub	Vanilla Genetics Expanded	ancient animal control hub	2x2	44	Graphic_Single	True	0.5	Steel x2.5, ChunkSlagSteel x1.5		Steel x5, ChunkSlagSteel x3			True	Things/Building/Ruined/GR_RuinedAnimalControlHub
USABLE-YIELDS	GR_RuinedAnimalEnrichmentCenter	Vanilla Genetics Expanded	ancient animal enrichment center	2x2	44	Graphic_Single	True	0.5	Steel x12.5, ChunkSlagSteel x1.5		Steel x25, ChunkSlagSteel x3			True	Things/Building/Ruined/GR_RuinedAnimalEnrichmentCenter
USABLE-YIELDS	GR_RuinedArchotechPlatform	Vanilla Genetics Expanded	ancient construction platform	7x6	132	Graphic_Single	True	0.5	Steel x50.0, ChunkSlagSteel x1.0		Steel x100, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_RuinedArchotechPlatform
USABLE-YIELDS	GR_RuinedBarrelDouble	Vanilla Genetics Expanded	ancient ruined lab barrels	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_RuinedBarrelDouble
USABLE-YIELDS	GR_RuinedGeneDuplicator	Vanilla Genetics Expanded	ancient gene duplicator	2x2	44	Graphic_Single	True	0.5	Steel x12.5, ChunkSlagSteel x1.0		Steel x25, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_RuinedGeneDuplicator
USABLE-YIELDS	GR_RuinedGenePod	Vanilla Genetics Expanded	ancient ruined genepod	2x2	44	Graphic_Random	True	0.5	Steel x5.0	ChunkSlagSteel x0.5	Steel x10, ChunkSlagSteel x1			False	Things/Building/Ruined/GR_RuinedGenePod
USABLE-YIELDS	GR_RuinedGeneRecombinator	Vanilla Genetics Expanded	ancient gene recombinator	2x2	44	Graphic_Single	True	0.5	Steel x7.5, ChunkSlagSteel x1.0		Steel x15, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_RuinedGeneRecombinator
USABLE-YIELDS	GR_RuinedGeneticDatabase	Vanilla Genetics Expanded	ancient genetic database	2x2	44	Graphic_Single	True	0.5	Steel x7.5, ChunkSlagSteel x1.0		Steel x15, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_RuinedGeneticDatabase
USABLE-YIELDS	GR_RuinedGeneticExtractionTable	Vanilla Genetics Expanded	ancient genetic extraction table	3x1	22	Graphic_Multi	True	0.5	Steel x10.0	ChunkSlagSteel x0.5	Steel x20, ChunkSlagSteel x1			True	Things/Building/Ruined/GR_RuinedGeneticExtractionTable
USABLE-YIELDS	GR_RuinedGeneticStorage	Vanilla Genetics Expanded	ancient genetic storage	1x1	22	Graphic_Random	True	0.5	Steel x5.0		Steel x10			False	Things/Building/Ruined/GR_RuinedGeneticStorage
USABLE-YIELDS	GR_RuinedGenomeSequencer	Vanilla Genetics Expanded	ancient genome sequencer	3x3	66	Graphic_Single	True	0.5	Steel x20.0		Steel x40			True	Things/Building/Ruined/GR_RuinedGenomeSequencer
USABLE-YIELDS	GR_RuinedHexagelPlant	Vanilla Genetics Expanded	ancient hexagel core reactor	6x6	132	Graphic_Single	True	0.5	Steel x50.0, ChunkSlagSteel x1.0		Steel x100, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_RuinedHexagelPlant
USABLE-YIELDS	GR_RuinedIncubator	Vanilla Genetics Expanded	ancient ruined incubator	1x1	22	Graphic_Single	True	0.5	Steel x2.5		Steel x5			True	Things/Building/Ruined/GR_RuinedIncubator
USABLE-YIELDS	GR_RuinedLabBarrel	Vanilla Genetics Expanded	ancient ruined lab barrel	1x1	22	Graphic_Random	True	0.5	Steel x2.5		Steel x5			False	Things/Building/Ruined/GR_RuinedLabBarrel
USABLE-YIELDS	GR_RuinedLabShelf	Vanilla Genetics Expanded	ancient lab shelf	3x1	22	Graphic_Multi	True	0.5	Steel x5.0	ChunkSlagSteel x0.5	Steel x10, ChunkSlagSteel x1			True	Things/Building/Ruined/GR_RuinedLabShelf
USABLE-YIELDS	GR_RuinedMechanoidTinkeringTable	Vanilla Genetics Expanded	ancient mechanoid tinkering table	5x2	44	Graphic_Multi	True	0.5	Steel x10.0, ChunkSlagSteel x1.0		Steel x20, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_RuinedMechanoidTinkeringTable
USABLE-YIELDS	GR_RuinedMutaniteCentrifuge	Vanilla Genetics Expanded	ancient mutanite centrifuge	3x3	66	Graphic_Single	True	0.5	Steel x10.0		Steel x20			True	Things/Building/Ruined/GR_RuinedMutaniteCentrifuge
USABLE-YIELDS	GR_RuinedNutrientVat	Vanilla Genetics Expanded	ancient nutrient vat	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_RuinedNutrientVat
USABLE-YIELDS	GR_RuinedPulpRecycler	Vanilla Genetics Expanded	ancient pulp recycler	2x2	44	Graphic_Single	True	0.5	Steel x7.5, ChunkSlagSteel x1.0		Steel x15, ChunkSlagSteel x2			True	Things/Building/Ruined/GR_RuinedPulpRecycler
USABLE-YIELDS	GR_RuinedPulper	Vanilla Genetics Expanded	ancient pulper	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_RuinedPulper
USABLE-YIELDS	GR_RuinedRefrigeratedCoils	Vanilla Genetics Expanded	ancient refrigerated coils	6x2	44	Graphic_Single	True	0.5	Steel x15.0		Steel x30			True	Things/Building/Ruined/GR_RuinedRefrigeratedCoils
USABLE-YIELDS	GR_RuinedTissueGrowingVat	Vanilla Genetics Expanded	ancient tissue growing vat	2x2	44	Graphic_Single	True	0.5	Steel x7.5		Steel x15			True	Things/Building/Ruined/GR_RuinedTissueGrowingVat
USABLE-YIELDS	GR_Ruined_Mechahybrid_Antenna	Vanilla Genetics Expanded	ancient mechahybrid antenna	3x3	66	Graphic_Single	True	0.5	Steel x20.0		Steel x40			True	Things/Building/Ruined/GR_Ruined_Mechahybrid_Antenna
USABLE-YIELDS	GR_Ruined_Mechahybridizer	Vanilla Genetics Expanded	ancient mechahybridizer	5x5	110	Graphic_Multi	True	0.5	Steel x25.0	ChunkSlagSteel x0.5	Steel x50, ChunkSlagSteel x1			True	Things/Building/Ruined/GR_Ruined_Mechahybridizer
USABLE-YIELDS	GR_SignA	Vanilla Genetics Expanded	ancient sign	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignA
USABLE-YIELDS	GR_SignB	Vanilla Genetics Expanded	ancient sign	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignB
USABLE-YIELDS	GR_SignC	Vanilla Genetics Expanded	ancient sign	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignC
USABLE-YIELDS	GR_SignD	Vanilla Genetics Expanded	ancient sign	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignD
USABLE-YIELDS	GR_SignE	Vanilla Genetics Expanded	ancient sign	2x1	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignE
USABLE-YIELDS	GR_SignF	Vanilla Genetics Expanded	ancient sign	2x1	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignF
USABLE-YIELDS	GR_SignG	Vanilla Genetics Expanded	ancient sign	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignG
USABLE-YIELDS	GR_SignH	Vanilla Genetics Expanded	ancient sign	1x2	22	Graphic_Single	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_SignH
USABLE-YIELDS	GR_Sink	Vanilla Genetics Expanded	ancient sink	1x1	22	Graphic_Multi	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_Sink
USABLE-YIELDS	GR_SmallBioLight	Vanilla Genetics Expanded	ancient bioluminescent light	1x1	22	Graphic_Single	True	0.5	Steel x1.0		Steel x2			True	Things/Building/Ruined/GR_SmallBioLight
USABLE-YIELDS	GR_Toilet	Vanilla Genetics Expanded	ancient toilet	1x1	22	Graphic_Multi	True	0.5	Steel x5.0		Steel x10			True	Things/Building/Ruined/GR_Toilet
USABLE-YIELDS	VGE_GravhulkEngine	Vanilla Gravship Expanded - Chapter 1	gravhulk engine	5x5	110	VanillaGravshipExpanded.Graphic_GravEngineSingle	True	0.5	Gravcore x2.5, GravlitePanel x100.0, ComponentSpacer x8.0, Plasteel x100.0		Gravcore x5, GravlitePanel x200, ComponentSpacer x16, Plasteel x200		VGE_Platform	True	Things/Structures/GravEngines/GravHulkEngine/GravHulkEngine
USABLE-YIELDS	VQEA_DestroyedGravExtender	Vanilla Gravship Expanded - Chapter 1	destroyed grav field extender	1x1	22	Graphic_Single	True	0.5	Steel x40.0, Gravcore x1.0, GravlitePanel x15.0, ComponentIndustrial x1.0		Steel x80, Gravcore x2, GravlitePanel x30, ComponentIndustrial x2			True	Things/Structures/Destroyed/DestroyedGravFieldExtender
USABLE-YIELDS	VQEA_DestroyedLargeThruster	Vanilla Gravship Expanded - Chapter 1	destroyed large thruster	2x2	44	Graphic_Multi	True	0.5	Steel x65.0, ComponentIndustrial x1.0, BlocksVacstone x10.0		Steel x130, ComponentIndustrial x2, BlocksVacstone x20			True	Things/Structures/Destroyed/DestroyedLateralThruster
USABLE-YIELDS	VQEA_DestroyedSmallAstrofuelTank	Vanilla Gravship Expanded - Chapter 1	destroyed small astrofuel tank	2x2	44	Graphic_Multi	True	0.5	Steel x60.0		Steel x120			True	Things/Structures/Destroyed/DestroyedAstrofuelTank
USABLE-YIELDS	VQEA_DestroyedSmallHeatsink	Vanilla Gravship Expanded - Chapter 1	destroyed small heatsink	2x2	44	Graphic_Multi	True	0.5	Steel x30.0		Steel x60			True	Things/Structures/Destroyed/DestroyedHeatsink
USABLE-YIELDS	VQEA_DestroyedSmallOxygenTank	Vanilla Gravship Expanded - Chapter 1	destroyed small oxygen tank	2x2	44	Graphic_Multi	True	0.5	Steel x25.0		Steel x50			True	Things/Structures/Destroyed/DestroyedOxygenTank
USABLE-YIELDS	VQEA_DestroyedSmallThruster	Vanilla Gravship Expanded - Chapter 1	destroyed small thruster	1x2	22	Graphic_Multi	True	0.5	Steel x45.0, ComponentIndustrial x1.0		Steel x90, ComponentIndustrial x2			True	Things/Structures/Destroyed/DestroyedSmallAstrofuelThruster
USABLE-YIELDS	VME_AncientAPC	Vanilla Ideology Expanded - Memes and Structures	ancient ruined APC	5x3	66	Graphic_Single	True	0.5	VVE_CarWheel x1.5, VVE_CarSuspension x3.0, ComponentIndustrial x1.0, ChunkSlagSteel x6.0	VVE_EngineBlock x0.5, VVE_CarAlternator x0.5, VVE_CarExhaust x0.5, VVE_CarFuelTank x0.5, VVE_CarTransmission x0.5, VVE_CarRadiator x0.5, VVE_CarWiring x0.5	VVE_EngineBlock x1, VVE_CarAlternator x1, VVE_CarExhaust x1, VVE_CarFuelTank x1, VVE_CarTransmission x1, VVE_CarWheel x3, VVE_CarRadiator x1, VVE_CarSuspension x6, VVE_CarWiring x1, ComponentIndustrial x2, ChunkSlagSteel x12			False	Things/Building/Ruins/RuinedAPC
USABLE-YIELDS	VME_AncientBarrel	Vanilla Ideology Expanded - Memes and Structures	ancient barrel	1x1	22	Graphic_Random	True	0.5	Chemfuel x1.5, Steel x2.5		Chemfuel x3, Steel x5			False	Things/Building/Ruins/AncientBarrel
USABLE-YIELDS	VME_AncientCrate	Vanilla Ideology Expanded - Memes and Structures	ancient crate	1x1	22	Graphic_Random	True	0.5	Steel x3.5		Steel x7			False	Things/Building/Ruins/AncientCrate
USABLE-YIELDS	VME_AncientDropshipEngine	Vanilla Ideology Expanded - Memes and Structures	ancient dropship engine	3x2	44	Graphic_Single	True	0.5	ChunkSlagSteel x1.5	VVE_EngineBlock x0.5, ComponentIndustrial x0.5	ChunkSlagSteel x3, VVE_EngineBlock x1, ComponentIndustrial x1			False	Things/Building/Ruins/AncientDropshipEngine
USABLE-YIELDS	VME_AncientFence	Vanilla Ideology Expanded - Memes and Structures	ancient fence	1x1	22	Graphic_Single	True	0.5	Steel x1.5		Steel x3			True	Things/Building/Linked/AncientFence_Atlas
USABLE-YIELDS	VME_AncientGenerator	Vanilla Ideology Expanded - Memes and Structures	ancient generator	2x2	44	Graphic_Random	True	0.5	Chemfuel x14.5, Steel x17.5		Chemfuel x29, Steel x35			False	Things/Building/Ruins/AncientGenerator
USABLE-YIELDS	VME_AncientGiantWheel	Vanilla Ideology Expanded - Memes and Structures	ancient giant wheel	2x2	44	Graphic_Random	True	0.5	Steel x7.5	VVE_CarWheel x0.5	VVE_CarWheel x1, Steel x15			False	Things/Building/Ruins/GiantWheel
USABLE-YIELDS	VME_AncientJetEngine	Vanilla Ideology Expanded - Memes and Structures	ancient jet engine	3x2	44	Graphic_Single	True	0.5	ChunkSlagSteel x3.0, ComponentIndustrial x1.0	VVE_CarWheel x0.5	VVE_CarWheel x1, ChunkSlagSteel x6, ComponentIndustrial x2			True	Things/Building/Ruins/JetEngine
USABLE-YIELDS	VME_AncientMachine	Vanilla Ideology Expanded - Memes and Structures	ancient machine	5x3	66	Graphic_Multi	True	0.5	ChunkSlagSteel x2.5, Steel x17.5	ComponentIndustrial x0.5	ChunkSlagSteel x5, Steel x35, ComponentIndustrial x1			True	Things/Building/Ruins/AncientMachine
USABLE-YIELDS	VME_AncientMegaCannonBarrel	Vanilla Ideology Expanded - Memes and Structures	ancient mega-cannon barrel	1x2	22	Graphic_Multi	True	0.5	ChunkSlagSteel x2.5, Steel x10.0		ChunkSlagSteel x5, Steel x20			True	Things/Building/Ruins/AncientMegacannonBarrel
USABLE-YIELDS	VME_AncientMegaCannonTripod	Vanilla Ideology Expanded - Memes and Structures	ancient mega-cannon platform	3x3	66	Graphic_Random	True	0.5	ChunkSlagSteel x2.5, Steel x5.0		ChunkSlagSteel x5, Steel x10			False	Things/Building/Ruins/AncientMegacannonTripod
USABLE-YIELDS	VME_AncientMiniWarwalkerRemains	Vanilla Ideology Expanded - Memes and Structures	ancient warsprinter remains	5x3	66	Graphic_Single	True	0.5	ChunkSlagSteel x5.0	VVE_CarRadiator x0.5, VVE_CarWiring x0.5, VVE_CarBattery x0.5, VVE_CarSuspension x0.5, VVE_CarTransmission x0.5, ComponentIndustrial x0.5	VVE_CarRadiator x1, VVE_CarWiring x1, VVE_CarBattery x1, VVE_CarSuspension x1, VVE_CarTransmission x1, ComponentIndustrial x1, ChunkSlagSteel x10			True	Things/Building/Ruins/AncientWarsprinterRemains
USABLE-YIELDS	VME_AncientPipelineSection	Vanilla Ideology Expanded - Memes and Structures	ancient pipeline section	2x1	22	Graphic_Single	True	0.5	ChunkSlagSteel x2.5, Chemfuel x18.5, Steel x2.5		ChunkSlagSteel x5, Chemfuel x37, Steel x5			True	Things/Building/Ruins/PipelineSection
USABLE-YIELDS	VME_AncientPipes	Vanilla Ideology Expanded - Memes and Structures	ancient pipes	1x1	22	Graphic_Random	True	0.5	Steel x2.5, Chemfuel x2.5		Steel x5, Chemfuel x5			False	Things/Building/Ruins/AncientPipes
