tile,mutators
16643,Mountain;MineralRich;VEE_DeepOreRich
16644,MineralRich;VEE_DeepOreRich
16645,Mountain;MineralRich;VEE_DeepOreRich
16646,Mountain;MineralRich
16647,Mountain
16648,Mountain
16649,Mountain
16650,Mountain
16652,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16653,Dunes
16654,Dunes
16655,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16656,Dunes
16657,Dunes
16658,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16659,Dunes
16660,Dunes
16661,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16662,Dunes
16663,Dunes
16664,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16665,Dunes
16669,Dunes
16674,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16680,Dunes
16690,DryLake
16707,VEE_DryRiver
16726,VEE_StagnantRivulet;River
16727,VEE_StagnantRivulet;River
16737,VEE_RottenStench;VEE_SulfuricLake;PlantLife_Increased;VEE_RottenStench
16738,AB_AmbientRadiation;AB_DerelictClusters
16740,AncientHeatVent;AncientRuins
16741,AB_AmbientRadiation;AB_DerelictClusters;Junkyard
16744,AB_DerelictClusters;MineralRich;VEE_SulfuricLake
16750,Dunes
16751,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16752,Dunes
16755,VEE_SaltPlains
16758,Dunes
16760,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16761,Dunes
16762,Dunes
16763,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16764,Dunes
16765,Dunes
16766,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16767,Dunes
16768,Dunes
16769,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16770,Dunes
16771,Dunes
16772,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16773,Dunes
16774,Dunes
16775,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16776,Dunes
16777,Dunes
16778,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16779,Dunes
16780,Dunes
16781,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16782,Dunes
16783,Dunes
16784,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16785,Dunes
16786,Dunes
16787,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16788,Dunes
16789,Dunes
16790,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16791,Dunes
16792,Dunes
16793,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16794,Dunes
16795,Dunes
16796,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16797,Dunes
16798,Dunes
16799,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16800,Dunes
16801,Dunes
16802,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16803,Dunes
16804,Dunes
16807,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16808,Dunes
16809,Dunes
16810,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16811,Dunes
16812,Dunes
16813,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16814,Dunes
16815,Dunes
16816,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16817,Dunes
16818,Dunes
16819,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16820,Dunes
16821,Dunes
16822,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16823,Dunes
16824,Dunes
16825,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16826,Dunes
16827,Dunes
16828,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16829,Dunes
16830,Dunes
16831,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16834,Dunes
16837,Mountain
16839,Mountain
16841,Mountain
16842,Mountain
16843,Mountain
16844,Mountain
16845,Mountain;VEE_DustBowl;VEE_PlantLife_Decimated;VEE_DustStorms
16847,Mountain
16848,Mountain
16849,Mountain
16850,Cliffs;VEE_DeepOreRich;MineralRich
16851,Cliffs;MineralRich
16852,Cliffs;VEE_DeepOreRich;MineralRich
16853,Mountain;MineralRich;VEE_DeepOreRich
16854,Cavern;AncientQuarry;AncientQuarry;MineralRich
16858,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16859,Dunes
16863,DryLake
16868,Mountain
16869,Cliffs
16870,Mountain;MineralRich;VEE_DeepOreRich
16871,Cliffs;VEE_DeepOreRich;MineralRich
16872,Mountain;MineralRich;VEE_DeepOreRich
16873,Mountain
16874,Mountain
16875,Mountain
16876,Mountain
16877,Mountain
16878,Mountain
16879,Mountain
16882,VEE_SaltPlains
16884,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16885,Dunes
16886,Dunes;Coast
16887,VEE_MineralDevoid;VEE_DeepOreDevoid;VEE_AlluvialFan;Coast
16888,Coast
16894,CoastalIsland
16895,CoastalIsland
16898,VEE_SerpentineCanyons;Coast
16899,Mountain
16900,Cliffs
16901,Mountain
16902,Mountain;Coast
16903,Mountain
16904,Mountain
16905,Mountain
16906,Mountain
16907,Mountain
16908,Mountain;Coast
16909,Mountain;Coast
16912,Mountain
16913,Mountain
16914,Mountain
16922,Coast
16924,VEE_MineralDevoid;VEE_DeepOreDevoid
16928,Mountain
16929,Mountain
16930,Mountain
16931,Mountain
16932,Mountain
16933,Mountain
16942,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16943,VEE_QuicksandDunes;VEE_QuicksandDunes
16945,Dunes;Dunes
16946,Mountain
16947,Mountain
16951,Mountain
16952,Mountain
16953,Mountain
16954,Valley
16955,Mountain
16956,Mountain
16957,Mountain
16961,Mountain
16962,Mountain
16969,MineralRich
16970,MineralRich
16971,Mountain;MineralRich;VEE_DeepOreRich
16972,MineralRich;VEE_DryRiver
16973,MineralRich
16974,Mountain;MineralRich;VEE_DeepOreRich
16975,MineralRich
16977,Mountain
16978,Mountain
16980,Mountain
16981,Mountain
16982,Mountain
16983,Mountain
16989,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16990,Mountain
16991,Mountain
16992,Mountain
16994,Dunes
16995,Dunes
16996,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
16997,Dunes
16998,Dunes
16999,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
17001,Oasis
17002,Mountain
17003,Mountain
17004,Mountain
17007,Dunes
17008,Dunes
17012,Mountain
17015,VEE_MineralDevoid;VEE_DeepOreDevoid
17019,Mountain
17024,Mountain
17027,Mountain
17028,Mountain
17029,Mountain
17030,Mountain
17031,Mountain
17032,Mountain
17035,Mountain
17036,Mountain
17037,Mountain
17038,Mountain
17039,Mountain
17040,Mountain
17041,Mountain
17043,Mountain
17044,Mountain
17045,Mountain
17047,Mountain
17052,ToxicLake
17055,VEE_MineralDevoid;VEE_DeepOreDevoid
17061,VEE_MineralDevoid;VEE_DeepOreDevoid
17067,VEE_MineralDevoid;VEE_DeepOreDevoid
17076,Caves
17077,Caves
17078,Caves
17085,TerraformingScar
17105,VEE_MineralDevoid;VEE_DeepOreDevoid
17106,AncientChemfuelRefinery
17119,VEE_MineralDevoid;VEE_DeepOreDevoid
17120,Caves
17125,Caves
17128,VEE_MineralDevoid;VEE_DeepOreDevoid
17132,Caves
17133,Caves
17136,Caves
17137,Caves
17140,Caves
17141,Caves
17142,Caves
17143,Caves
17147,Caves
17159,DryLake
17163,VEE_MineralDevoid;VEE_DeepOreDevoid
17166,VEE_MineralDevoid;VEE_DeepOreDevoid
17171,TerraformingScar
17176,VEE_MineralDevoid;VEE_DeepOreDevoid
17182,Mountain
17183,Mountain
17184,Mountain
17185,Chasm
17186,Mountain
17190,Mountain
17191,Mountain
17192,Oasis
17193,Oasis
17194,Oasis
17195,Mountain;Oasis
17196,Mountain;Oasis
17197,Mountain;Oasis
17198,Mountain;Oasis
17199,Oasis
17200,Mountain;Oasis
17202,Oasis
17203,Oasis
17204,Mountain;Oasis
17205,Mountain;Oasis
17206,Mountain;Bay
17207,Mountain
17208,Mountain;Oasis;Coast
17209,Mountain;Oasis;Coast
17210,Mountain;Oasis;Coast
17211,Mountain;Oasis;Bay
17215,Mountain;Oasis;Coast
17216,Mountain;Oasis
17217,Mountain
17219,Mountain
17220,Mountain
17221,Mountain
17223,Oasis
17224,Oasis
17225,Oasis
17229,MineralRich;VEE_DeepOreRich
17231,MineralRich;VEE_DeepOreRich
17232,Mountain;Oasis;AncientRuins;AncientRuins
17233,Oasis
17236,MineralRich;VEE_DeepOreRich
17237,Mountain;VEE_DryRiver
17238,Mountain
17239,Mountain
17240,Oasis
17241,Oasis
17242,Oasis
17243,Oasis
17244,Oasis
17245,Oasis
17246,Oasis
17247,Oasis
17248,Oasis
17249,Oasis
17251,Oasis
17252,Mountain
17253,Mountain
17254,Mountain
17255,Mountain
17256,Mountain
17257,Mountain;AncientRuins;AncientRuins
17261,Mountain
17263,Mountain
17266,Mountain;AbandonedColonyTribal;AbandonedColonyTribal
17267,Mountain
17268,Mountain
17269,Mountain
17270,Oasis
17274,Oasis
17276,Mountain;AbandonedColonyTribal;AbandonedColonyTribal
17278,Mountain
17279,Mountain
17280,Mountain
17283,Oasis
17285,Oasis
17286,Mountain
17287,Mountain
17288,Mountain
17289,Mountain
17290,Mountain
17291,Mountain;River
17292,Mountain;HotSprings
17293,Mountain;River
17294,Mountain;River
17295,River
17296,River
17297,Mountain
17298,Mountain
17304,River
17305,River
17307,VEE_StagnantRivulet
17309,Oasis
17313,Mountain
17319,Mountain
17320,Mountain
17321,Mountain
17323,Cavern
17324,VEE_SaltPlains;VEE_StagnantRivulet;River
17326,VEE_StagnantRivulet;River
17327,Mountain
17328,VEE_StagnantRivulet;River
17329,VEE_StagnantRivulet;River
17338,Cliffs;Oasis
17339,Cliffs
17340,Cliffs;MineralRich;VEE_DeepOreRich
17343,Mountain;VEE_StagnantRivulet
17345,Mountain;Oasis
17346,Hollow;Oasis
17349,Mountain
17350,Mountain
17351,Mountain
17352,Mountain;Oasis
17353,Mountain
17357,Mountain
17372,Caves
17373,Caves
17375,Caves
17404,Caves
17434,Caves
17435,Caves
17450,VEE_MeteorCrater
17460,Caves
17461,Caves;AncientWarehouse
17462,Caves
17464,Caves
17465,Caves
17495,Peninsula
17506,CoastalIsland
17507,CoastalIsland
17522,Mountain
17524,Mountain
17525,Mountain
17531,VEE_GravelBeach
17534,Mountain
17535,Mountain;Caves
17537,Caves
17538,Caves
17539,Mountain;Caves
17544,Caves
17545,Mountain;Caves
17546,Caves
17547,Cliffs;Caves
17548,Mountain;Caves
17549,Mountain;Caves
17551,Caves
17552,Caves
17553,Caves
17554,Caves
17555,Caves
17559,Mountain
17562,Mountain
17563,Mountain
17564,Caves
17565,Caves
17566,Caves
17567,Caves
17568,Caves
17569,Caves
17570,Mountain
17571,Cavern
17572,Caves
17573,Caves
17574,Mountain
17575,Mountain
17576,Caves
17577,Caves
17578,Caves
17579,Caves
17580,Caves
17581,Caves
17582,Caves
17583,Caves
17584,Caves
17596,Caves
17602,Caves
17603,Caves
17638,Caves
17640,Caves
17648,Caves
17649,Caves
17650,Caves
17651,Caves
17652,Caves
17673,Caves
17674,Caves
17675,Caves
17676,Caves
17677,Caves
17685,Caves
17694,VEE_MeteorCrater
17696,Caves
17699,Caves
17700,Caves
17708,Caves
17711,Caves
17713,Caves
17757,VEE_MineralDevoid;VEE_DeepOreDevoid
17765,Mountain
17767,Mountain
17768,Caves
17769,Caves
17770,Caves
17771,Caves
17792,VEE_MineralDevoid;VEE_DeepOreDevoid
17795,VEE_MineralDevoid;VEE_DeepOreDevoid
17813,Caves
17814,Caves
17815,Caves
17817,VEE_MineralDevoid;VEE_DeepOreDevoid
17820,VEE_MineralDevoid;VEE_DeepOreDevoid
17823,VEE_MineralDevoid;VEE_DeepOreDevoid
17828,VEE_FleshPits;VEE_FleshPits
17840,Caves
17841,Caves
17876,Caves
17877,Caves
17879,Caves
17880,Caves
17881,Caves
17882,Caves
17883,Caves
17884,Caves
17886,Caves
17887,Caves
17888,Caves
17889,Caves
17890,Mountain
17891,Mountain
17893,Caves
17894,Caves
17895,Caves
17896,Caves
17897,Caves;AncientRuins;AncientRuins
17898,Caves
17899,Caves
17901,Caves
17908,Caves
17949,VEE_MeteorCrater
17965,VEE_MeteorCrater
17988,VEE_MineralDevoid;VEE_DeepOreDevoid
18009,VEE_MineralDevoid;VEE_DeepOreDevoid
18013,VEE_MineralDevoid;VEE_DeepOreDevoid
18029,VEE_MineralDevoid;VEE_DeepOreDevoid
18040,Dunes;Dunes
18044,VEE_MineralDevoid;VEE_DeepOreDevoid
18047,VEE_MineralDevoid;VEE_DeepOreDevoid
18051,VEE_MineralDevoid;VEE_DeepOreDevoid
18054,VEE_MineralDevoid;VEE_DeepOreDevoid
18093,VEE_MineralDevoid;VEE_DeepOreDevoid
18105,VEE_MineralDevoid;VEE_DeepOreDevoid
18111,VEE_MineralDevoid;VEE_DeepOreDevoid
18115,VEE_MineralDevoid;VEE_DeepOreDevoid
18118,VEE_MineralDevoid;VEE_DeepOreDevoid
18122,VEE_MineralDevoid;VEE_DeepOreDevoid
18131,VEE_MineralDevoid;VEE_DeepOreDevoid
18135,VEE_RottenStench;VEE_SulfuricLake;PlantLife_Increased;VEE_RottenStench
18141,VEE_MineralDevoid;VEE_DeepOreDevoid
18144,VEE_MineralDevoid;VEE_DeepOreDevoid
18148,VEE_MineralDevoid;VEE_DeepOreDevoid
18152,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18153,Dunes
18154,Dunes
18155,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18156,Dunes
18157,Dunes
18158,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18162,Dunes
18166,VEE_MineralDevoid;VEE_DeepOreDevoid
18168,Dunes
18180,VEE_MineralDevoid;VEE_DeepOreDevoid
18188,Dunes
18191,Dunes
18197,VEE_MineralDevoid;VEE_DeepOreDevoid
18199,Dunes
18201,VEE_MineralDevoid;VEE_DeepOreDevoid;Oasis
18204,VEE_MineralDevoid;VEE_DeepOreDevoid
18206,Dunes
18207,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18210,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18211,Dunes
18212,Dunes
18213,VEE_MineralDevoid;VEE_DeepOreDevoid
18214,Dunes
18216,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18217,Dunes
18219,VEE_MineralDevoid;VEE_DeepOreDevoid
18222,VEE_MineralDevoid;VEE_DeepOreDevoid
18224,Dunes
18225,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18226,Dunes
18227,Dunes
18228,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18229,Dunes
18230,Dunes
18231,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18234,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18240,VEE_MineralDevoid;VEE_DeepOreDevoid
18243,VEE_StagnantRivulet;River
18247,VEE_StagnantRivulet;River
18249,Coast
18250,Coast
18251,Oasis
18266,VEE_MineralDevoid;VEE_DeepOreDevoid;Coast
18267,VEE_StagnantRivulet;RiverDelta;Coast
18270,Coast
18275,VEE_MineralDevoid;VEE_DeepOreDevoid
18289,VEE_MineralDevoid;VEE_DeepOreDevoid
18293,Dunes
18298,DryLake
18301,VEE_MineralDevoid;VEE_DeepOreDevoid
18312,Dunes
18314,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18315,Dunes
18319,Dunes
18327,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18331,Dunes
18339,Dunes
18340,VEE_MineralDevoid;VEE_DeepOreDevoid;Dunes
18341,Dunes
18344,Mountain
18346,Mountain
18347,Mountain
18348,Mountain
18349,Mountain
18352,Hollow
18353,Mountain
18362,Mountain
18363,Mountain
18365,Mountain
18366,Mountain
18367,Mountain
18368,Marshy;AB_FeraliskNest;VEE_StagnantRivulet;AB_BumbledroneNests;VEE_RotstinkVents;River
18369,VEE_StagnantRivulet;VEE_IncreasedInfestations;AB_LocustPlagues;ToxicLake;Pond;River
18370,Marshy;VEE_RottenStench;InsectMegahive
18371,VEE_StagnantRivulet;River
18372,Muddy;Oasis;AB_FeraliskNest;VEE_RottenStench;VEE_StagnantRivulet;AB_BumbledroneNests
18373,AB_LocustPlagues;VEE_RottenStench;AB_BumbledroneNests;Pond
18374,Muddy;AB_FeraliskNest;InsectMegahive;ToxicLake
18375,River
18376,River
18377,Marshy;VEE_IncreasedInfestations;InsectMegahive;VEE_StagnantRivulet;ToxicLake
18378,AB_FeraliskNest;VEE_StagnantRivulet;ToxicLake;AB_BumbledroneNests;Oasis
18379,VEE_IncreasedInfestations;VEE_RottenStench;Pond;AB_BumbledroneNests
18380,AB_FeraliskNest;VEE_RotstinkVents;Pond
18381,Muddy;VEE_RottenStench;VEE_IncreasedInfestations;VEE_StagnantRivulet
18382,Muddy;VEE_StagnantRivulet;AB_BumbledroneNests;VEE_IncreasedDiseases
18383,Marshy;VEE_IncreasedInfestations;VEE_RottenStench;InsectMegahive;River
18384,Marshy;VEE_IncreasedInfestations;AB_FeraliskNest;ToxicLake
18385,AB_LocustPlagues;InsectMegahive;VEE_StagnantRivulet;ToxicLake;Pond;River
18387,VEE_MineralDevoid;VEE_DeepOreDevoid
18388,Muddy;AB_LocustPlagues;InsectMegahive;VEE_StagnantRivulet;VEE_IncreasedDiseases
18389,Marshy;VEE_RottenStench;VEE_IncreasedInfestations;AB_BumbledroneNests
18392,Marshy;AB_LocustPlagues;VEE_IncreasedInfestations;ToxicLake
18393,Marshy;InsectMegahive;VEE_StagnantRivulet;AB_BumbledroneNests;VEE_IncreasedDiseases
18396,VEE_MineralDevoid;VEE_DeepOreDevoid
18398,VEE_StagnantRivulet;River
18399,VEE_StagnantRivulet;River
18402,VEE_MineralDevoid;VEE_DeepOreDevoid
18404,Marshy;InsectMegahive;VEE_StagnantRivulet;AB_BumbledroneNests;VEE_RotstinkVents;River
18405,AB_FeraliskNest;AB_LocustPlagues;VEE_StagnantRivulet;ToxicLake
18406,Marshy;AB_FeraliskNest;VEE_RottenStench;AB_LocustPlagues;VEE_StagnantRivulet
18407,Marshy;VEE_IncreasedInfestations;VEE_StagnantRivulet;AB_BumbledroneNests;VEE_RotstinkVents
18408,Muddy;VEE_IncreasedInfestations;VEE_RottenStench;AB_LocustPlagues;River
18409,Pond;AB_LocustPlagues;AB_BumbledroneNests;VEE_RotstinkVents
18411,VEE_StagnantRivulet;River
18413,VEE_StagnantRivulet;River
18416,VEE_SaltPlains
18417,VEE_SaltPlains
18421,VEE_SaltPlains
18422,VEE_SaltPlains
18423,VEE_SaltPlains
18424,VEE_SaltPlains
18425,VEE_SaltPlains
18426,VEE_SaltPlains
18427,VEE_SaltPlains
18430,Mountain
18432,Mountain
18440,Mountain
18442,Mountain
18443,Mountain
18444,Mountain
18452,VEE_SaltPlains
18458,VEE_SaltPlains
18459,VEE_SaltPlains
18460,VEE_SaltPlains
18461,VEE_SaltPlains
18462,VEE_SaltPlains
18463,VEE_SaltPlains
18464,VEE_SaltPlains
18465,VEE_SaltPlains
18466,VEE_SaltPlains
18467,VEE_SaltPlains
18468,VEE_SaltPlains
18469,VEE_SaltPlains
18470,VEE_SaltPlains
18472,VEE_SaltPlains
18473,VEE_SaltPlains
18474,VEE_SaltPlains
18482,VEE_SaltPlains
18483,VEE_SaltPlains
18484,VEE_SaltPlains
18485,VEE_SaltPlains
18486,VEE_SaltPlains
18487,VEE_SaltPlains
18490,CoastalIsland
18491,CoastalIsland
18513,CoastalIsland
18519,CoastalIsland
18520,CoastalIsland
18534,VEE_SaltPlains
18596,CoastalIsland
18597,CoastalIsland
18602,CoastalIsland
18604,CoastalIsland
18615,VEE_SaltPlains
18616,VEE_SaltPlains
18617,VEE_SaltPlains
18618,VEE_SaltPlains
18619,VEE_SaltPlains
18622,VEE_SaltPlains
18624,VEE_SaltPlains
18625,VEE_SaltPlains
18626,VEE_SaltPlains
18627,VEE_SaltPlains
18628,VEE_SaltPlains
18629,VEE_SaltPlains
18630,VEE_SaltPlains
18631,VEE_SaltPlains
18632,Caves;MineralRich
18633,Caves;MineralRich
18634,Caves;MineralRich
18635,Caves;MineralRich
18639,Caves;MineralRich
18641,Mountain;Caves;MineralRich;VEE_DeepOreRich
18642,Caves;MineralRich
18643,Caves;MineralRich
18645,Mountain
18646,Mountain
18647,Mountain
18649,Caves;MineralRich
18650,Caves;MineralRich
18651,Cliffs;Caves;MineralRich;VEE_DeepOreRich
18652,Mountain;Caves
18653,Caves
18654,Caves
18655,Mountain;Caves
18656,Caves;MineralRich
18657,Caves;MineralRich
18658,Caves
18659,Caves
18660,Caves
18661,Mountain;Caves;MineralRich
18662,Mountain;Caves;MineralRich
18663,Mountain;Caves;MineralRich;VEE_DeepOreRich
18664,Cliffs;Caves;MineralRich;VEE_DeepOreRich
18665,Caves;MineralRich
18666,Caves
18667,Caves
18668,Caves
18673,VEE_JaggedRocks
18674,Caves
18675,Caves
18676,Caves
18681,Caves
18682,Caves
18683,Caves;AncientGarrison
18688,Caves
18689,Caves
18694,Caves
18696,Caves
18704,VEE_RockRidge
18712,AncientRuins;AncientRuins
18716,Caves;MineralRich
18717,Caves;MineralRich
18718,Caves;MineralRich
18719,Caves;MineralRich
18720,Hollow;Caves;MineralRich;VEE_DeepOreRich
18721,Caves;MineralRich
18722,Mountain;Caves;MineralRich;VEE_DeepOreRich
18723,Mountain;Caves;MineralRich;VEE_DeepOreRich
18724,Mountain;Caves;MineralRich;VEE_DeepOreRich
18726,Mountain
18728,Caves;MineralRich;AncientRuins;AncientRuins
18729,Caves;MineralRich
18730,Caves;MineralRich
18733,Caves;MineralRich
18743,VEE_RockRidge
18744,Caves
18745,Caves
18747,Caves
18749,Caves
18770,VEE_SerpentineCanyons
18773,Mountain
18775,Cavern
18776,Caves
18777,Caves
18778,Caves
18779,Caves
18784,Caves
18785,Caves
18786,Caves
18787,Caves
18794,Caves
18795,Caves
18808,Caves
18809,Caves
18810,Caves
18811,Caves
18816,Caves
18818,Caves
18819,Caves
18821,Caves
18822,Caves
18823,Caves
18826,Caves
18827,Caves
18828,Caves
18836,Caves
18838,Caves
18839,Caves
18840,Caves
18841,Caves
18842,Caves
18849,Caves
18851,Caves
18866,Caves
18867,Caves
18871,Caves
18872,Caves
18873,Caves
18874,Caves
18875,Caves
18876,Caves
18877,Caves
18878,Caves
18880,Caves
18882,Caves
18883,Caves
18885,Caves
18904,Caves
18905,Caves
18920,Caves
18921,Cliffs;Caves
18923,Mountain;Caves
18924,Caves
18932,VEE_SerpentineCanyons;Caves
18933,Caves
18934,Caves
18935,Caves
18936,Mountain;Caves
18937,Mountain;Caves
18940,Caves
18941,Caves
18942,Caves
18944,Caves
18945,Caves
18946,Caves
18947,Cliffs;Caves
18949,Caves
18950,Caves
18951,Caves
18952,Caves
18953,Caves
18960,Caves
18961,Caves
18965,Caves
18966,Caves
18968,Caves
18969,Caves
18970,Caves
18971,Caves
18972,Caves
18973,Caves
18974,Caves
18975,Caves
18976,Caves
18979,Caves
18980,Caves
18981,Caves
18985,Caves
18986,Caves
18988,Caves
18989,Caves
18991,Caves
19003,Caves
19009,VEE_JaggedRocks
19010,Caves
19013,Caves
19014,Caves
19021,AncientWarehouse
19022,Caves
19026,Caves
19027,Caves
19040,Caves
19041,Caves
19045,Caves
19046,Caves
19047,Caves
19048,Caves
19049,Caves
19050,Caves
19065,Caves
19066,Caves
19067,Caves
19079,VEE_MeteorCrater
19110,VEE_MineralDevoid;VEE_DeepOreDevoid
19130,VEE_MineralDevoid;VEE_DeepOreDevoid
19135,VEE_MineralDevoid;VEE_DeepOreDevoid
19141,AncientChemfuelRefinery
19150,VEE_SaltPlains
19151,VEE_SaltPlains
19152,VEE_SaltPlains
19173,VEE_MineralDevoid;VEE_DeepOreDevoid
19177,VEE_MineralDevoid;VEE_DeepOreDevoid
19179,Oasis
19183,Oasis
19186,Oasis
19187,VEE_MineralDevoid;VEE_DeepOreDevoid;Oasis
19198,Oasis
19199,Oasis
19200,Oasis
19201,Oasis
19203,VEE_MineralDevoid;VEE_DeepOreDevoid
19220,Caves
19221,Caves
19222,Cliffs;Caves
19223,Caves
19224,Mountain;Caves
19225,Caves
19230,Caves
19232,Mountain;Caves
19233,Caves
19234,Mountain;Caves
19235,Mountain;Caves
19236,Mountain;Caves
19237,Cliffs;Caves
19238,Caves
19242,Caves
19244,Caves
19246,Caves
19248,Mountain;Caves
19249,Mountain;Caves
19262,Caves
19263,Caves
19265,Caves
19268,Caves
19269,Caves
19270,Mountain
19272,Cliffs;Caves
19273,Mountain;Caves
19274,Mountain;Caves
19275,Caves
19276,Caves
19277,Caves
19278,Caves
19279,Caves
19280,MineralRich
19281,MineralRich
19282,MineralRich
19283,MineralRich
19284,Mountain;MineralRich;VEE_DeepOreRich
19285,Mountain;MineralRich
19286,Cliffs;MineralRich
19287,MineralRich
19288,Cliffs;VEE_DeepOreRich;MineralRich
19289,Mountain;MineralRich
19290,Mountain
19293,VEE_MineralDevoid;VEE_DeepOreDevoid;VEE_PebbleDunes;VEE_PebbleDunes
19302,Oasis
19303,Oasis
19311,VEE_RedDesert;VEE_RedDesertPlants;VEE_Sandstorms
19314,VEE_PebbleDunes;VEE_PebbleDunes
19316,VEE_PebbleDunes;VEE_PebbleDunes
19317,VEE_MineralDevoid;VEE_DeepOreDevoid
19329,MineralRich
19330,MineralRich
19331,MineralRich
19332,MineralRich;VEE_DeepOreRich
19333,MineralRich;VEE_DeepOreRich
19334,MineralRich
19335,MineralRich;VEE_DeepOreRich
19336,MineralRich
19337,MineralRich;VEE_RedDesert;VEE_RedDesertPlants;VEE_Sandstorms;VEE_DryRiver
19338,AB_AmbientRadiation;AB_DerelictClusters;AncientChemfuelRefinery;AncientHeatVent;MineralRich;VEE_SulfuricLake
19339,MineralRich
19340,AB_AncientGreyPallVent;AB_DerelictClusters
19341,AB_AmbientRadiation;AB_DerelictClusters;AncientHeatVent;AncientRuins
19342,AB_DerelictClusters;AncientHeatVent;AncientRuins;VEE_MechanoidShipChunks
19343,AB_AncientDeathPallVent;AB_DerelictClusters;VEE_MechanoidShipChunks
19344,AB_DerelictClusters;AncientHeatVent;Junkyard;VEE_ToxicVents
19345,AB_DerelictClusters;AncientHeatVent;VEE_SulfuricLake;VEE_ToxicVents
19346,VEE_SulfuricLake;VEE_ToxicVents
19350,AncientHeatVent;AncientRuins;VEE_ToxicVents
19356,Mountain
19357,Chasm
19358,Mountain;RiverDelta
19360,Mountain
19362,Mountain
19365,Mountain
19366,VEE_StagnantRivulet;River
19368,Mountain
19370,Mountain
19371,Mountain;VEE_StagnantRivulet
19372,VEE_StagnantRivulet;River
19374,Mountain
19375,Hollow
19389,VEE_StagnantRivulet;River
19390,VEE_StagnantRivulet;River
19391,VEE_StagnantRivulet;River
19395,Oasis
19397,Oasis
19398,Mountain
19399,Valley
19400,Mountain;VEE_StagnantRivulet;River
19401,Mountain
19402,Mountain
19403,Mountain
19404,Mountain;VEE_StagnantRivulet
19405,Cavern
19406,Oasis
19408,Oasis
19467,Cliffs
19471,Mountain;MineralRich
19472,Cliffs
19473,Mountain
19474,Cliffs
19475,Mountain;MineralRich
19476,Mountain;MineralRich;VEE_DeepOreRich
19477,Mountain
19478,Cliffs
19479,Mountain
19480,Mountain
19481,Cliffs
19482,Mountain;VEE_StagnantRivulet;River
19483,Mountain
19490,Cliffs
19491,Cliffs
19492,Cliffs;River
19493,Cliffs;AB_MagmaVents;AB_GeothermalHotspots
19494,Cliffs
19495,Cliffs;LavaLake
