kind,old,new,tier,confidence,note
def,Jawa_NamerFactionDV_PirateKeshig,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_NamerFactionPirateWaster,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_NamerFactionPirateYttakin,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_NamerPetSW,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_SaltCrust,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_ScatterScrapfields,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Gand,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Hutt,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Kubaz,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Lasat,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Mimbanese,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Muun,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Nelvaanian,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Ortolan,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_SithK,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_SithM,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Taung,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Yoder,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Spawn_Zygerrian,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_StampGroundHulk,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_TheClaim,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_TradeMoot_Grunt,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_TradeMoot_Heavy,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_TradeMoot_Leader,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_TradeMoot_Specialist,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Tribal_Elder,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Tribal_Scavenger,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Tribal_Slinger,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_UtinniStart,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_WildsteamClan,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Wildsteam_Grunt,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Wildsteam_Heavy,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Wildsteam_Leader,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Wildsteam_Specialist,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Jawa_Xeno_Gamorrean,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Mote_Stun,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,OuterRim_RebelAlliance,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,Pirate,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,SW_DrySandstorm,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,SW_RedFog,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,SW_RedFoggyRain,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
def,SW_Sandstorm,TBD_SPLIT,SPLIT,VERIFY,Phase 3 per-file triage: Ashkarr/Rakata/DeepDesert/Pyrelands files=RUT; animal/texture/generic fixes=RSW or RM
mod,src/Jawa/RimMandrake_StarWarsRaces,src/RimStarWars/StarWarsRaces,RimStarWars,RULED,largest re-prefix; owner-explicit: races are SW
packageId,mandrake.starwarsraces,mandrake.rsw.starwarsraces,RimStarWars,RULED,
def,MandrakeJawa,RSW_MandrakeJawa,RimStarWars,RULED,
def,RimMandrakeAbednedo,RSW_RimMandrakeAbednedo,RimStarWars,RULED,
def,RimMandrakeAbednedo_Kind,RSW_RimMandrakeAbednedo_Kind,RimStarWars,RULED,
def,RimMandrakeAnzati,RSW_RimMandrakeAnzati,RimStarWars,RULED,
def,RimMandrakeAnzati_Kind,RSW_RimMandrakeAnzati_Kind,RimStarWars,RULED,
def,RimMandrakeAqualish,RSW_RimMandrakeAqualish,RimStarWars,RULED,
def,RimMandrakeAqualish_Kind,RSW_RimMandrakeAqualish_Kind,RimStarWars,RULED,
def,RimMandrakeArkanian,RSW_RimMandrakeArkanian,RimStarWars,RULED,
def,RimMandrakeArkanian_Kind,RSW_RimMandrakeArkanian_Kind,RimStarWars,RULED,
def,RimMandrakeBith,RSW_RimMandrakeBith,RimStarWars,RULED,
def,RimMandrakeBith_Kind,RSW_RimMandrakeBith_Kind,RimStarWars,RULED,
def,RimMandrakeBothan,RSW_RimMandrakeBothan,RimStarWars,RULED,
def,RimMandrakeBothan_Kind,RSW_RimMandrakeBothan_Kind,RimStarWars,RULED,
def,RimMandrakeCathar,RSW_RimMandrakeCathar,RimStarWars,RULED,
def,RimMandrakeCathar_Kind,RSW_RimMandrakeCathar_Kind,RimStarWars,RULED,
def,RimMandrakeCerean,RSW_RimMandrakeCerean,RimStarWars,RULED,
def,RimMandrakeCerean_Kind,RSW_RimMandrakeCerean_Kind,RimStarWars,RULED,
def,RimMandrakeChadraFan,RSW_RimMandrakeChadraFan,RimStarWars,RULED,
def,RimMandrakeChadraFan_Kind,RSW_RimMandrakeChadraFan_Kind,RimStarWars,RULED,
def,RimMandrakeChagrian,RSW_RimMandrakeChagrian,RimStarWars,RULED,
def,RimMandrakeChagrian_Kind,RSW_RimMandrakeChagrian_Kind,RimStarWars,RULED,
def,RimMandrakeChiss,RSW_RimMandrakeChiss,RimStarWars,RULED,
def,RimMandrakeChiss_Kind,RSW_RimMandrakeChiss_Kind,RimStarWars,RULED,
def,RimMandrakeDathomirian,RSW_RimMandrakeDathomirian,RimStarWars,RULED,
def,RimMandrakeDathomirian_Kind,RSW_RimMandrakeDathomirian_Kind,RimStarWars,RULED,
def,RimMandrakeDefel,RSW_RimMandrakeDefel,RimStarWars,RULED,
def,RimMandrakeDefel_Kind,RSW_RimMandrakeDefel_Kind,RimStarWars,RULED,
def,RimMandrakeDevaronian,RSW_RimMandrakeDevaronian,RimStarWars,RULED,
def,RimMandrakeDevaronian_Kind,RSW_RimMandrakeDevaronian_Kind,RimStarWars,RULED,
def,RimMandrakeDuros,RSW_RimMandrakeDuros,RimStarWars,RULED,
def,RimMandrakeDuros_Kind,RSW_RimMandrakeDuros_Kind,RimStarWars,RULED,
def,RimMandrakeEchani,RSW_RimMandrakeEchani,RimStarWars,RULED,
def,RimMandrakeEchani_Kind,RSW_RimMandrakeEchani_Kind,RimStarWars,RULED,
def,RimMandrakeEwok,RSW_RimMandrakeEwok,RimStarWars,RULED,
def,RimMandrakeEwok_Kind,RSW_RimMandrakeEwok_Kind,RimStarWars,RULED,
def,RimMandrakeFalleen,RSW_RimMandrakeFalleen,RimStarWars,RULED,
def,RimMandrakeFalleen_Kind,RSW_RimMandrakeFalleen_Kind,RimStarWars,RULED,
def,RimMandrakeFeeorin,RSW_RimMandrakeFeeorin,RimStarWars,RULED,
def,RimMandrakeFeeorin_Kind,RSW_RimMandrakeFeeorin_Kind,RimStarWars,RULED,
def,RimMandrakeGamorrean,RSW_RimMandrakeGamorrean,RimStarWars,RULED,
def,RimMandrakeGamorrean_Kind,RSW_RimMandrakeGamorrean_Kind,RimStarWars,RULED,
def,RimMandrakeGand,RSW_RimMandrakeGand,RimStarWars,RULED,
def,RimMandrakeGand_Kind,RSW_RimMandrakeGand_Kind,RimStarWars,RULED,
def,RimMandrakeGeonosianVariants,RSW_RimMandrakeGeonosianVariants,RimStarWars,RULED,
def,RimMandrakeGeonosianVariants_Kind,RSW_RimMandrakeGeonosianVariants_Kind,RimStarWars,RULED,
def,RimMandrakeGungan,RSW_RimMandrakeGungan,RimStarWars,RULED,
def,RimMandrakeGungan_Kind,RSW_RimMandrakeGungan_Kind,RimStarWars,RULED,
def,RimMandrakeHerglic,RSW_RimMandrakeHerglic,RimStarWars,RULED,
def,RimMandrakeHerglic_Kind,RSW_RimMandrakeHerglic_Kind,RimStarWars,RULED,
def,RimMandrakeHutt,RSW_RimMandrakeHutt,RimStarWars,RULED,
def,RimMandrakeHutt_Kind,RSW_RimMandrakeHutt_Kind,RimStarWars,RULED,
def,RimMandrakeIktotchi,RSW_RimMandrakeIktotchi,RimStarWars,RULED,
def,RimMandrakeIktotchi_Kind,RSW_RimMandrakeIktotchi_Kind,RimStarWars,RULED,
def,RimMandrakeIridonian,RSW_RimMandrakeIridonian,RimStarWars,RULED,
def,RimMandrakeIridonian_Kind,RSW_RimMandrakeIridonian_Kind,RimStarWars,RULED,
def,RimMandrakeIthorian,RSW_RimMandrakeIthorian,RimStarWars,RULED,
def,RimMandrakeIthorian_Kind,RSW_RimMandrakeIthorian_Kind,RimStarWars,RULED,
def,RimMandrakeJawa,RSW_RimMandrakeJawa,RimStarWars,RULED,
def,RimMandrakeJawa_Kind,RSW_RimMandrakeJawa_Kind,RimStarWars,RULED,
def,RimMandrakeKaleesh,RSW_RimMandrakeKaleesh,RimStarWars,RULED,
def,RimMandrakeKaleesh_Kind,RSW_RimMandrakeKaleesh_Kind,RimStarWars,RULED,
def,RimMandrakeKaminoan,RSW_RimMandrakeKaminoan,RimStarWars,RULED,
def,RimMandrakeKaminoan_Kind,RSW_RimMandrakeKaminoan_Kind,RimStarWars,RULED,
def,RimMandrakeKelDor,RSW_RimMandrakeKelDor,RimStarWars,RULED,
def,RimMandrakeKelDor_Kind,RSW_RimMandrakeKelDor_Kind,RimStarWars,RULED,
def,RimMandrakeKlatoonian,RSW_RimMandrakeKlatoonian,RimStarWars,RULED,
def,RimMandrakeKlatoonian_Kind,RSW_RimMandrakeKlatoonian_Kind,RimStarWars,RULED,
def,RimMandrakeKubaz,RSW_RimMandrakeKubaz,RimStarWars,RULED,
def,RimMandrakeKubaz_Kind,RSW_RimMandrakeKubaz_Kind,RimStarWars,RULED,
def,RimMandrakeLasat,RSW_RimMandrakeLasat,RimStarWars,RULED,
def,RimMandrakeLasat_Kind,RSW_RimMandrakeLasat_Kind,RimStarWars,RULED,
def,RimMandrakeMimbanese,RSW_RimMandrakeMimbanese,RimStarWars,RULED,
def,RimMandrakeMimbanese_Kind,RSW_RimMandrakeMimbanese_Kind,RimStarWars,RULED,
def,RimMandrakeMirialan,RSW_RimMandrakeMirialan,RimStarWars,RULED,
def,RimMandrakeMirialan_Kind,RSW_RimMandrakeMirialan_Kind,RimStarWars,RULED,
def,RimMandrakeMonCalamari,RSW_RimMandrakeMonCalamari,RimStarWars,RULED,
def,RimMandrakeMonCalamari_Kind,RSW_RimMandrakeMonCalamari_Kind,RimStarWars,RULED,
def,RimMandrakeMuun,RSW_RimMandrakeMuun,RimStarWars,RULED,
def,RimMandrakeMuun_Kind,RSW_RimMandrakeMuun_Kind,RimStarWars,RULED,
def,RimMandrakeNagai,RSW_RimMandrakeNagai,RimStarWars,RULED,
def,RimMandrakeNagai_Kind,RSW_RimMandrakeNagai_Kind,RimStarWars,RULED,
def,RimMandrakeNautolan,RSW_RimMandrakeNautolan,RimStarWars,RULED,
def,RimMandrakeNautolan_Kind,RSW_RimMandrakeNautolan_Kind,RimStarWars,RULED,
def,RimMandrakeNeimoidian,RSW_RimMandrakeNeimoidian,RimStarWars,RULED,
def,RimMandrakeNeimoidian_Kind,RSW_RimMandrakeNeimoidian_Kind,RimStarWars,RULED,
def,RimMandrakeNelvaanian,RSW_RimMandrakeNelvaanian,RimStarWars,RULED,
def,RimMandrakeNelvaanian_Kind,RSW_RimMandrakeNelvaanian_Kind,RimStarWars,RULED,
def,RimMandrakeNikto,RSW_RimMandrakeNikto,RimStarWars,RULED,
def,RimMandrakeNikto_Kind,RSW_RimMandrakeNikto_Kind,RimStarWars,RULED,
def,RimMandrakeOrtolan,RSW_RimMandrakeOrtolan,RimStarWars,RULED,
def,RimMandrakeOrtolan_Kind,RSW_RimMandrakeOrtolan_Kind,RimStarWars,RULED,
def,RimMandrakePantoran,RSW_RimMandrakePantoran,RimStarWars,RULED,
def,RimMandrakePantoran_Kind,RSW_RimMandrakePantoran_Kind,RimStarWars,RULED,
def,RimMandrakePyke,RSW_RimMandrakePyke,RimStarWars,RULED,
def,RimMandrakePyke_Kind,RSW_RimMandrakePyke_Kind,RimStarWars,RULED,
def,RimMandrakeQuarren,RSW_RimMandrakeQuarren,RimStarWars,RULED,
def,RimMandrakeQuarren_Kind,RSW_RimMandrakeQuarren_Kind,RimStarWars,RULED,
def,RimMandrakeRakata,RSW_RimMandrakeRakata,RimStarWars,RULED,
def,RimMandrakeRakata_Kind,RSW_RimMandrakeRakata_Kind,RimStarWars,RULED,
def,RimMandrakeRodian,RSW_RimMandrakeRodian,RimStarWars,RULED,
def,RimMandrakeRodian_Kind,RSW_RimMandrakeRodian_Kind,RimStarWars,RULED,
def,RimMandrakeSelkath,RSW_RimMandrakeSelkath,RimStarWars,RULED,
def,RimMandrakeSelkath_Kind,RSW_RimMandrakeSelkath_Kind,RimStarWars,RULED,
def,RimMandrakeSithKissaiPureblood,RSW_RimMandrakeSithKissaiPureblood,RimStarWars,RULED,
def,RimMandrakeSithKissaiPureblood_Kind,RSW_RimMandrakeSithKissaiPureblood_Kind,RimStarWars,RULED,
def,RimMandrakeSithMassassi,RSW_RimMandrakeSithMassassi,RimStarWars,RULED,
def,RimMandrakeSithMassassi_Kind,RSW_RimMandrakeSithMassassi_Kind,RimStarWars,RULED,
def,RimMandrakeSithZ,RSW_RimMandrakeSithZ,RimStarWars,RULED,
def,RimMandrakeSithZ_Kind,RSW_RimMandrakeSithZ_Kind,RimStarWars,RULED,
def,RimMandrakeSnivvian,RSW_RimMandrakeSnivvian,RimStarWars,RULED,
def,RimMandrakeSnivvian_Kind,RSW_RimMandrakeSnivvian_Kind,RimStarWars,RULED,
def,RimMandrakeSullustan,RSW_RimMandrakeSullustan,RimStarWars,RULED,
def,RimMandrakeSullustan_Kind,RSW_RimMandrakeSullustan_Kind,RimStarWars,RULED,
def,RimMandrakeTaung,RSW_RimMandrakeTaung,RimStarWars,RULED,
def,RimMandrakeTaung_Kind,RSW_RimMandrakeTaung_Kind,RimStarWars,RULED,
def,RimMandrakeTogorian,RSW_RimMandrakeTogorian,RimStarWars,RULED,
def,RimMandrakeTogorian_Kind,RSW_RimMandrakeTogorian_Kind,RimStarWars,RULED,
def,RimMandrakeTogruta,RSW_RimMandrakeTogruta,RimStarWars,RULED,
def,RimMandrakeTogruta_Kind,RSW_RimMandrakeTogruta_Kind,RimStarWars,RULED,
def,RimMandrakeTrandoshan,RSW_RimMandrakeTrandoshan,RimStarWars,RULED,
def,RimMandrakeTrandoshan_Kind,RSW_RimMandrakeTrandoshan_Kind,RimStarWars,RULED,
def,RimMandrakeTusken,RSW_RimMandrakeTusken,RimStarWars,RULED,
def,RimMandrakeTusken_Kind,RSW_RimMandrakeTusken_Kind,RimStarWars,RULED,
def,RimMandrakeTwilek,RSW_RimMandrakeTwilek,RimStarWars,RULED,
def,RimMandrakeTwilek_Kind,RSW_RimMandrakeTwilek_Kind,RimStarWars,RULED,
def,RimMandrakeUgnaught,RSW_RimMandrakeUgnaught,RimStarWars,RULED,
def,RimMandrakeUgnaught_Kind,RSW_RimMandrakeUgnaught_Kind,RimStarWars,RULED,
def,RimMandrakeUmbaran,RSW_RimMandrakeUmbaran,RimStarWars,RULED,
def,RimMandrakeUmbaran_Kind,RSW_RimMandrakeUmbaran_Kind,RimStarWars,RULED,
def,RimMandrakeWeequay,RSW_RimMandrakeWeequay,RimStarWars,RULED,
def,RimMandrakeWeequay_Kind,RSW_RimMandrakeWeequay_Kind,RimStarWars,RULED,
def,RimMandrakeWookiee,RSW_RimMandrakeWookiee,RimStarWars,RULED,
def,RimMandrakeWookiee_Kind,RSW_RimMandrakeWookiee_Kind,RimStarWars,RULED,
def,RimMandrakeYoderForceGremlin,RSW_RimMandrakeYoderForceGremlin,RimStarWars,RULED,
def,RimMandrakeYoderForceGremlin_Kind,RSW_RimMandrakeYoderForceGremlin_Kind,RimStarWars,RULED,
def,RimMandrakeZeltron,RSW_RimMandrakeZeltron,RimStarWars,RULED,
def,RimMandrakeZeltron_Kind,RSW_RimMandrakeZeltron_Kind,RimStarWars,RULED,
def,RimMandrakeZygerrian,RSW_RimMandrakeZygerrian,RimStarWars,RULED,
def,RimMandrakeZygerrian_Kind,RSW_RimMandrakeZygerrian_Kind,RimStarWars,RULED,
def,RimMandrake_AbednedoHead,RSW_AbednedoHead,RimStarWars,RULED,
def,RimMandrake_Abednedo_Normal,RSW_Abednedo_Normal,RimStarWars,RULED,
def,RimMandrake_AbilityGene_JumpLegs,RSW_AbilityGene_JumpLegs,RimStarWars,RULED,
def,RimMandrake_AbilityGene_inkspray,RSW_AbilityGene_inkspray,RimStarWars,RULED,
def,RimMandrake_Aqualish,RSW_Aqualish,RimStarWars,RULED,
def,RimMandrake_AqualishHead,RSW_AqualishHead,RimStarWars,RULED,
def,RimMandrake_Aqualish_Duo,RSW_Aqualish_Duo,RimStarWars,RULED,
def,RimMandrake_Aqualish_Quad,RSW_Aqualish_Quad,RimStarWars,RULED,
def,RimMandrake_Arkanian,RSW_Arkanian,RimStarWars,RULED,
def,RimMandrake_ArkanianTribal,RSW_ArkanianTribal,RimStarWars,RULED,
def,RimMandrake_Beard_Chops,RSW_Beard_Chops,RimStarWars,RULED,
def,RimMandrake_Beard_chinspines,RSW_Beard_chinspines,RimStarWars,RULED,
def,RimMandrake_Beard_chintendril,RSW_Beard_chintendril,RimStarWars,RULED,
def,RimMandrake_Beard_fishmouth,RSW_Beard_fishmouth,RimStarWars,RULED,
def,RimMandrake_Beard_fourtusks,RSW_Beard_fourtusks,RimStarWars,RULED,
def,RimMandrake_Beard_hugetusks,RSW_Beard_hugetusks,RimStarWars,RULED,
def,RimMandrake_Beard_squidmouth,RSW_Beard_squidmouth,RimStarWars,RULED,
def,RimMandrake_BithHead,RSW_BithHead,RimStarWars,RULED,
def,RimMandrake_Bith_Normal,RSW_Bith_Normal,RimStarWars,RULED,
def,RimMandrake_BodyAttachment_falleen,RSW_BodyAttachment_falleen,RimStarWars,RULED,
def,RimMandrake_BodySizeGene_big,RSW_BodySizeGene_big,RimStarWars,RULED,
def,RimMandrake_BodySizeGene_bigger,RSW_BodySizeGene_bigger,RimStarWars,RULED,
def,RimMandrake_BodySizeGene_biggest,RSW_BodySizeGene_biggest,RimStarWars,RULED,
def,RimMandrake_BodySizeGene_small,RSW_BodySizeGene_small,RimStarWars,RULED,
def,RimMandrake_BodySizeGene_smaller,RSW_BodySizeGene_smaller,RimStarWars,RULED,
def,RimMandrake_BodySizeGene_smallest,RSW_BodySizeGene_smallest,RimStarWars,RULED,
def,RimMandrake_BodySize_Category,RSW_BodySize_Category,RimStarWars,RULED,
def,RimMandrake_Body_gaunt,RSW_Body_gaunt,RimStarWars,RULED,
def,RimMandrake_BothanHead,RSW_BothanHead,RimStarWars,RULED,
def,RimMandrake_Bothan_FemaleNormal,RSW_Bothan_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Bothan_MaleNormal,RSW_Bothan_MaleNormal,RimStarWars,RULED,
def,RimMandrake_Brow_Ridged,RSW_Brow_Ridged,RimStarWars,RULED,
def,RimMandrake_Brow_facespines,RSW_Brow_facespines,RimStarWars,RULED,
def,RimMandrake_Brow_pointy,RSW_Brow_pointy,RimStarWars,RULED,
def,RimMandrake_CatharHead,RSW_CatharHead,RimStarWars,RULED,
def,RimMandrake_Cathar_FemaleNormal,RSW_Cathar_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Cathar_MaleNormal,RSW_Cathar_MaleNormal,RimStarWars,RULED,
def,RimMandrake_Cerean,RSW_Cerean,RimStarWars,RULED,
def,RimMandrake_CereanHead,RSW_CereanHead,RimStarWars,RULED,
def,RimMandrake_Cerean_FemaleNormal,RSW_Cerean_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Cerean_MaleNormal,RSW_Cerean_MaleNormal,RimStarWars,RULED,
def,RimMandrake_ChagrianHorns,RSW_ChagrianHorns,RimStarWars,RULED,
def,RimMandrake_ChissNameGenerator,RSW_ChissNameGenerator,RimStarWars,RULED,
def,RimMandrake_DathomirianHead,RSW_DathomirianHead,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Female0,RSW_Dathomirian_Female0,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Female1,RSW_Dathomirian_Female1,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Female2,RSW_Dathomirian_Female2,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Female3,RSW_Dathomirian_Female3,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Male0,RSW_Dathomirian_Male0,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Male1,RSW_Dathomirian_Male1,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Male2,RSW_Dathomirian_Male2,RimStarWars,RULED,
def,RimMandrake_Dathomirian_Male3,RSW_Dathomirian_Male3,RimStarWars,RULED,
def,RimMandrake_DevaronianHorns,RSW_DevaronianHorns,RimStarWars,RULED,
def,RimMandrake_DurosHead,RSW_DurosHead,RimStarWars,RULED,
def,RimMandrake_Duros_FemaleNormal,RSW_Duros_FemaleNormal,RimStarWars,RULED,
def,RimMandrake_Duros_MaleNormal,RSW_Duros_MaleNormal,RimStarWars,RULED,
def,RimMandrake_Ears_BigCat,RSW_Ears_BigCat,RimStarWars,RULED,
def,RimMandrake_Ears_big,RSW_Ears_big,RimStarWars,RULED,
def,RimMandrake_Ears_fin,RSW_Ears_fin,RimStarWars,RULED,
def,RimMandrake_Ears_round,RSW_Ears_round,RimStarWars,RULED,
def,RimMandrake_Ears_smallwebbed,RSW_Ears_smallwebbed,RimStarWars,RULED,
def,RimMandrake_Ears_webbed,RSW_Ears_webbed,RimStarWars,RULED,
def,RimMandrake_Ears_weirdflap,RSW_Ears_weirdflap,RimStarWars,RULED,
def,RimMandrake_Effecter_InkSprayDirectional,RSW_Effecter_InkSprayDirectional,RimStarWars,RULED,
def,RimMandrake_Eyes_Big,RSW_Eyes_Big,RimStarWars,RULED,
def,RimMandrake_Eyes_BigGreen,RSW_Eyes_BigGreen,RimStarWars,RULED,
def,RimMandrake_Eyes_BigOrange,RSW_Eyes_BigOrange,RimStarWars,RULED,
def,RimMandrake_Eyes_BigRed,RSW_Eyes_BigRed,RimStarWars,RULED,
def,RimMandrake_Eyes_BigYellow,RSW_Eyes_BigYellow,RimStarWars,RULED,
def,RimMandrake_Eyes_Blue,RSW_Eyes_Blue,RimStarWars,RULED,
def,RimMandrake_Eyes_FourBig,RSW_Eyes_FourBig,RimStarWars,RULED,
def,RimMandrake_Eyes_Green,RSW_Eyes_Green,RimStarWars,RULED,
