defName,modName,index,def,minAge,soundWounded
RG_Hemolope,ReGrowth 2,0,AnimalBaby,0,
RG_Hemolope,ReGrowth 2,1,AnimalJuvenile,0.2,
RG_Hemolope,ReGrowth 2,2,AnimalAdult,0.3333,Pawn_Muffalo_Wounded
VFEP_Mech_Wardrone,Vanilla Factions Expanded - Pirates,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
VFEP_Mech_Spidermine,Vanilla Factions Expanded - Pirates,0,MechanoidFullyFormed,0,Pawn_Mech_Scyther_Wounded
AG_OcularSlinger,Alpha Genes,0,AnimalAdult,0,Pawn_Spelopede_Pain
BMT_AaroxisDendoriaLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_AaroxisDendoriaLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_AaroxisDendoriaLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.2,Pawn_Megascarab_Wounded
BMT_AaroxisDendoriaPupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_AaroxisDendoria,Biomes! Caverns,0,AnimalAdult,0,
BMT_AaroxisDendoria,Biomes! Caverns,1,AnimalAdult,0.1,
BMT_AaroxisDendoria,Biomes! Caverns,2,AnimalAdult,0.3,
BMT_AcidSlug,Biomes! Caverns,0,AnimalBaby,0,
BMT_AcidSlug,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_AcidSlug,Biomes! Caverns,2,AnimalAdult,0.333,Biomes_GiantSnail_Wounded
BMT_Basilisk,Biomes! Caverns,0,AnimalBaby,0,
BMT_Basilisk,Biomes! Caverns,1,AnimalJuvenile,0.2,
BMT_Basilisk,Biomes! Caverns,2,AnimalAdult,0.5,Pawn_Iguana_Wounded
BMT_Batbird,Biomes! Caverns,0,AnimalBaby,0,
BMT_Batbird,Biomes! Caverns,1,AnimalJuvenile,0.11,
BMT_Batbird,Biomes! Caverns,2,AnimalAdult,0.222,Biomes_Bat_Wounded
BMT_BeardedYak,Biomes! Caverns,0,AnimalBaby,0,
BMT_BeardedYak,Biomes! Caverns,1,AnimalJuvenile,0.20,
BMT_BeardedYak,Biomes! Caverns,2,AnimalAdult,0.3333,Pawn_Elk_Wounded
BMT_BloodropLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_BloodropLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_BloodropLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_BloodropPupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_BloodropMoth,Biomes! Caverns,0,AnimalAdult,0,Pawn_Megascarab_Wounded
BMT_BovineBeetleLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_BovineBeetleLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_BovineBeetleLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_BovineBeetlePupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_BovineBeetle,Biomes! Caverns,0,AnimalAdult,0,
BMT_BovineBeetle,Biomes! Caverns,1,AnimalAdult,0.1,
BMT_BovineBeetle,Biomes! Caverns,2,AnimalAdult,0.3,Biomes_BovineBeetle_Wounded
BMT_BrownBat,Biomes! Caverns,0,AnimalBaby,0,
BMT_BrownBat,Biomes! Caverns,1,AnimalJuvenile,0.11,
BMT_BrownBat,Biomes! Caverns,2,AnimalAdult,0.222,Biomes_Bat_Wounded
BMT_CactusCrab,Biomes! Caverns,0,AnimalBabyTiny,0,
BMT_CactusCrab,Biomes! Caverns,1,AnimalJuvenile,0.14,
BMT_CactusCrab,Biomes! Caverns,2,AnimalAdult,0.27,
BMT_CaveCricket,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_CaveCricket,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.08,
BMT_CaveCricket,Biomes! Caverns,2,AnimalAdult,0.25,Biomes_Cricket_Wounded
BMT_CaveLemming,Biomes! Caverns,0,AnimalBaby,0,
BMT_CaveLemming,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_CaveLemming,Biomes! Caverns,2,AnimalAdult,0.2222,Pawn_Hare_Wounded
BMT_CaveSpider,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_CaveSpider,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.15,
BMT_CaveSpider,Biomes! Caverns,2,AnimalAdult,0.4,Pawn_Megascarab_Wounded
BMT_ChemSnail,Biomes! Caverns,0,AnimalBaby,0,
BMT_ChemSnail,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_ChemSnail,Biomes! Caverns,2,AnimalAdult,0.222,Biomes_ChemSnail_Wounded
BMT_CrestedDragon,Biomes! Caverns,0,AnimalBaby,0,
BMT_CrestedDragon,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_CrestedDragon,Biomes! Caverns,2,AnimalAdult,0.2222,Pawn_Rodent_Wounded
BMT_CrystalBeetleLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_CrystalBeetleLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_CrystalBeetleLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_CrystalBeetlePupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_CrystalBeetle,Biomes! Caverns,0,AnimalAdult,0,
BMT_CrystalBeetle,Biomes! Caverns,1,AnimalAdult,0.1,
BMT_CrystalBeetle,Biomes! Caverns,2,AnimalAdult,0.3,Biomes_BovineBeetle_Wounded
BMT_CrystalCrab,Biomes! Caverns,0,AnimalBabyTiny,0,
BMT_CrystalCrab,Biomes! Caverns,1,AnimalJuvenile,0.14,
BMT_CrystalCrab,Biomes! Caverns,2,AnimalAdult,0.27,
BMT_CrystalFairyMole,Biomes! Caverns,0,AnimalBaby,0,
BMT_CrystalFairyMole,Biomes! Caverns,1,AnimalJuvenile,0.25,
BMT_CrystalFairyMole,Biomes! Caverns,2,AnimalAdult,0.5,Pawn_Dog_Injured
BMT_CrystalMantis,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_CrystalMantis,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.03,
BMT_CrystalMantis,Biomes! Caverns,2,AnimalAdult,0.4,Pawn_Megascarab_Wounded
BMT_Crystalope,Biomes! Caverns,0,AnimalBaby,0,
BMT_Crystalope,Biomes! Caverns,1,AnimalJuvenile,0.2,
BMT_Crystalope,Biomes! Caverns,2,AnimalAdult,0.3333,Pawn_Muffalo_Wounded
BMT_DarkAxolotl,Biomes! Caverns,0,AnimalBaby,0,
BMT_DarkAxolotl,Biomes! Caverns,1,AnimalJuvenile,0.15,
BMT_DarkAxolotl,Biomes! Caverns,2,AnimalAdult,0.5,Pawn_Cobra_Wounded
BMT_Diggerpede,Biomes! Caverns,0,BMT_DiggerBaby,0,
BMT_Diggerpede,Biomes! Caverns,1,BMT_DiggerJuvenile,0.1,
BMT_Diggerpede,Biomes! Caverns,2,BMT_DiggerAdult,0.2222,Biomes_TruffleMole_Wounded
BMT_FacetMothLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_FacetMothLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_FacetMothLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_FacetMothPupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_FacetMoth,Biomes! Caverns,0,AnimalAdult,0,Pawn_Megascarab_Wounded
BMT_FireSalamander,Biomes! Caverns,0,AnimalBaby,0,
BMT_FireSalamander,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_FireSalamander,Biomes! Caverns,2,AnimalAdult,0.2222,Pawn_Rodent_Wounded
BMT_FleeceSpider,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_FleeceSpider,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.15,
BMT_FleeceSpider,Biomes! Caverns,2,AnimalAdult,0.4,Pawn_Megascarab_Wounded
BMT_FoundryBeetleLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_FoundryBeetleLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_FoundryBeetleLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_FoundryBeetlePupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_FoundryBeetle,Biomes! Caverns,0,AnimalAdult,0,
BMT_FoundryBeetle,Biomes! Caverns,1,AnimalAdult,0.25,
BMT_FoundryBeetle,Biomes! Caverns,2,AnimalAdult,0.3333,Biomes_ChemSnail_Wounded
BMT_FreezerFrog,Biomes! Caverns,0,AnimalBaby,0,
BMT_FreezerFrog,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_FreezerFrog,Biomes! Caverns,2,AnimalAdult,0.2222,Pawn_Hare_Wounded
BMT_FrostweaverSpider,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_FrostweaverSpider,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.15,
BMT_FrostweaverSpider,Biomes! Caverns,2,AnimalAdult,0.4,Pawn_Megascarab_Wounded
BMT_FungalFerret,Biomes! Caverns,0,AnimalBaby,0,
BMT_FungalFerret,Biomes! Caverns,1,AnimalJuvenile,0.11,
BMT_FungalFerret,Biomes! Caverns,2,AnimalAdult,0.2222,Pawn_Boomrat_Wounded
BMT_FungalMantis,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_FungalMantis,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.03,
BMT_FungalMantis,Biomes! Caverns,2,AnimalAdult,0.4,Pawn_Megascarab_Wounded
BMT_FungalWeevil,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_FungalWeevil,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.03,
BMT_FungalWeevil,Biomes! Caverns,2,AnimalAdult,0.4,Pawn_Megascarab_Wounded
BMT_Gembug,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_Gembug,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.05,
BMT_Gembug,Biomes! Caverns,2,AnimalAdult,0.4,Biomes_Pillbug_Wounded
BMT_GiantSlug,Biomes! Caverns,0,AnimalBaby,0,
BMT_GiantSlug,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_GiantSlug,Biomes! Caverns,2,AnimalAdult,0.333,Biomes_GiantSnail_Wounded
BMT_GiantSnail,Biomes! Caverns,0,AnimalBaby,0,
BMT_GiantSnail,Biomes! Caverns,1,AnimalJuvenile,0.15,
BMT_GiantSnail,Biomes! Caverns,2,AnimalAdult,0.5,Biomes_GiantSnail_Wounded
BMT_GlarralPenguin,Biomes! Caverns,0,AnimalBabyTiny,0,Pawn_Chick_Call
BMT_GlarralPenguin,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_GlarralPenguin,Biomes! Caverns,2,AnimalAdult,0.2222,
BMT_GlowBat,Biomes! Caverns,0,AnimalBaby,0,
BMT_GlowBat,Biomes! Caverns,1,AnimalJuvenile,0.11,
BMT_GlowBat,Biomes! Caverns,2,AnimalAdult,0.222,Biomes_Bat_Wounded
BMT_GlowSlug,Biomes! Caverns,0,AnimalBaby,0,
BMT_GlowSlug,Biomes! Caverns,1,AnimalJuvenile,0.12,
BMT_GlowSlug,Biomes! Caverns,2,AnimalAdult,0.3,Biomes_GlowSnail_Wounded
BMT_GoetoTadpole,Biomes! Caverns,0,AnimalBabyTiny,0,
BMT_GoetoTadpole,Biomes! Caverns,1,AnimalJuvenile,0.12,
BMT_GoetoTadpole,Biomes! Caverns,2,AnimalAdult,0.2,Pawn_Iguana_Wounded
BMT_GoetoToad,Biomes! Caverns,0,AnimalBabyTiny,0,
BMT_GoetoToad,Biomes! Caverns,1,AnimalJuvenile,0.12,
BMT_GoetoToad,Biomes! Caverns,2,AnimalAdult,0.2,Pawn_Iguana_Wounded
BMT_HoarfrostMastodon,Biomes! Caverns,0,AnimalBaby,0,
BMT_HoarfrostMastodon,Biomes! Caverns,1,AnimalJuvenile,0.3,
BMT_HoarfrostMastodon,Biomes! Caverns,2,AnimalAdult,0.666,Pawn_Elephant_Injured
BMT_HungeringHydra,Biomes! Caverns,0,AnimalBabyTiny,0,
BMT_HungeringHydra,Biomes! Caverns,1,AnimalJuvenile,0.6,
BMT_HungeringHydra,Biomes! Caverns,2,AnimalAdult,1.3,Pawn_Iguana_Wounded
BMT_ImperialToad,Biomes! Caverns,0,AnimalBabyTiny,0,
BMT_ImperialToad,Biomes! Caverns,1,AnimalJuvenile,0.12,
BMT_ImperialToad,Biomes! Caverns,2,AnimalAdult,0.2,Pawn_Iguana_Wounded
BMT_Jellypot,Biomes! Caverns,0,EusocialInsectLarva,0,
BMT_Jellypot,Biomes! Caverns,1,EusocialInsectJuvenile,0.03,
BMT_Jellypot,Biomes! Caverns,2,BMT_EusocialInsectAdult,0.2,Biomes_Jellypot_Wounded
BMT_JewelBeetleLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_JewelBeetleLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_JewelBeetleLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_JewelBeetlePupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_JewelBeetle,Biomes! Caverns,0,AnimalAdult,0,
BMT_JewelBeetle,Biomes! Caverns,1,AnimalAdult,0.1,
BMT_JewelBeetle,Biomes! Caverns,2,AnimalAdult,0.3,Biomes_BovineBeetle_Wounded
BMT_MaceDrake,Biomes! Caverns,0,AnimalBabyTiny,0,
BMT_MaceDrake,Biomes! Caverns,1,AnimalJuvenile,0.4,
BMT_MaceDrake,Biomes! Caverns,2,AnimalAdult,0.8,Pawn_Rhinoceros_Wounded
BMT_Maguana,Biomes! Caverns,0,AnimalBaby,0,
BMT_Maguana,Biomes! Caverns,1,AnimalJuvenile,0.2,
BMT_Maguana,Biomes! Caverns,2,AnimalAdult,0.5,Pawn_Iguana_Wounded
BMT_Megabat,Biomes! Caverns,0,AnimalBaby,0,
BMT_Megabat,Biomes! Caverns,1,AnimalJuvenile,0.22,
BMT_Megabat,Biomes! Caverns,2,AnimalAdult,0.5,Biomes_Bat_Wounded
BMT_Megapleura,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_Megapleura,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.25,
BMT_Megapleura,Biomes! Caverns,2,AnimalAdult,0.3333,Biomes_ChemSnail_Wounded
BMT_MetalloSnail,Biomes! Caverns,0,AnimalBaby,0,
BMT_MetalloSnail,Biomes! Caverns,1,AnimalJuvenile,0.15,
BMT_MetalloSnail,Biomes! Caverns,2,AnimalAdult,0.5,Biomes_GiantSnail_Wounded
BMT_Mole,Biomes! Caverns,0,BMT_DiggerBaby,0,
BMT_Mole,Biomes! Caverns,1,BMT_DiggerJuvenile,0.1,
BMT_Mole,Biomes! Caverns,2,BMT_DiggerAdult,0.2222,Biomes_TruffleMole_Wounded
BMT_Molebear,Biomes! Caverns,0,AnimalBaby,0,
BMT_Molebear,Biomes! Caverns,1,AnimalJuvenile,0.2,
BMT_Molebear,Biomes! Caverns,2,AnimalAdult,0.5,Pawn_Bear_Injured
BMT_MossBeetleLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_MossBeetleLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_MossBeetleLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_MossBeetlePupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_MossBeetle,Biomes! Caverns,0,AnimalAdult,0,
BMT_MossBeetle,Biomes! Caverns,1,AnimalAdult,0.4,Biomes_MossBeetle_Wounded
BMT_MossyFennec,Biomes! Caverns,0,AnimalBaby,0,
BMT_MossyFennec,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_MossyFennec,Biomes! Caverns,2,AnimalAdult,0.333,Pawn_Boomrat_Wounded
BMT_Pillbug,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_Pillbug,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.05,
BMT_Pillbug,Biomes! Caverns,2,AnimalAdult,0.4,Biomes_Pillbug_Wounded
BMT_PodWorm,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_PodWorm,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.15,
BMT_PodWorm,Biomes! Caverns,2,AnimalAdult,0.4,Pawn_Megascarab_Wounded
BMT_Rimebeak,Biomes! Caverns,0,AnimalBabyTiny,0,Pawn_Chick_Call
BMT_Rimebeak,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_Rimebeak,Biomes! Caverns,2,AnimalAdult,0.2222,
BMT_RoyalRhinoLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_RoyalRhinoLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_RoyalRhinoLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_RoyalRhinoPupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_RoyalRhino,Biomes! Caverns,0,AnimalAdult,0,
BMT_RoyalRhino,Biomes! Caverns,1,AnimalAdult,0.1,
BMT_RoyalRhino,Biomes! Caverns,2,AnimalAdult,0.3,Biomes_RoyalRhino_Wounded
BMT_SandLeaper,Biomes! Caverns,0,AnimalBaby,0,
BMT_SandLeaper,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_SandLeaper,Biomes! Caverns,2,AnimalAdult,0.2222,Biomes_SonarRabbit_Wounded
BMT_SandPillar,Biomes! Caverns,0,BMT_EusocialInsectNymphFirst,0,
BMT_SandPillar,Biomes! Caverns,1,BMT_EusocialInsectNymphSecond,0.08,
BMT_SandPillar,Biomes! Caverns,2,AnimalAdult,0.25,Pawn_Megascarab_Wounded
BMT_ShatterjawBeetleLarvae,Biomes! Caverns,0,BMT_InsectLarvalFirst,0,
BMT_ShatterjawBeetleLarvae,Biomes! Caverns,1,BMT_InsectLarvalSecound,0.05,
BMT_ShatterjawBeetleLarvae,Biomes! Caverns,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_ShatterjawBeetlePupa,Biomes! Caverns,0,BMT_Pupa,0,
BMT_ShatterjawBeetle,Biomes! Caverns,0,BMT_EusocialInsectAdult,0,
BMT_ShatterjawBeetle,Biomes! Caverns,1,BMT_EusocialInsectAdult,0.03,
BMT_ShatterjawBeetle,Biomes! Caverns,2,AnimalAdult,0.2,Pawn_BigInsect_Pain
BMT_ShimmershellSnail,Biomes! Caverns,0,AnimalBaby,0,
BMT_ShimmershellSnail,Biomes! Caverns,1,AnimalJuvenile,0.12,
BMT_ShimmershellSnail,Biomes! Caverns,2,AnimalAdult,0.3,Biomes_GlowSnail_Wounded
BMT_SilverSheep,Biomes! Caverns,0,AnimalBaby,0,
BMT_SilverSheep,Biomes! Caverns,1,AnimalJuvenile,0.25,
BMT_SilverSheep,Biomes! Caverns,2,AnimalAdult,0.3333,Pawn_Sheep_Wounded
BMT_SmolderstingScorpion,Biomes! Caverns,0,AnimalBaby,0,
BMT_SmolderstingScorpion,Biomes! Caverns,1,AnimalJuvenile,0.08,
BMT_SmolderstingScorpion,Biomes! Caverns,2,AnimalAdult,0.25,Pawn_Megascarab_Wounded
BMT_Snowstalker,Biomes! Caverns,0,AnimalBaby,0,
BMT_Snowstalker,Biomes! Caverns,1,AnimalJuvenile,0.25,
BMT_Snowstalker,Biomes! Caverns,2,AnimalAdult,0.5,Pawn_Cougar_Injured
BMT_SonarRabbit,Biomes! Caverns,0,AnimalBaby,0,
BMT_SonarRabbit,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_SonarRabbit,Biomes! Caverns,2,AnimalAdult,0.2222,Biomes_SonarRabbit_Wounded
BMT_Stoneback,Biomes! Caverns,0,AnimalBaby,0,
BMT_Stoneback,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_Stoneback,Biomes! Caverns,2,AnimalAdult,0.2222,Pawn_Iguana_Wounded
BMT_Thrumbungus,Biomes! Caverns,0,AnimalBaby,0,
BMT_Thrumbungus,Biomes! Caverns,1,AnimalJuvenile,0.75,
BMT_Thrumbungus,Biomes! Caverns,2,AnimalAdult,1.332,Pawn_Thrumbo_Pain
BMT_TruffleMole,Biomes! Caverns,0,BMT_DiggerBaby,0,
BMT_TruffleMole,Biomes! Caverns,1,BMT_DiggerJuvenile,0.1,
BMT_TruffleMole,Biomes! Caverns,2,BMT_DiggerAdult,0.2222,Biomes_TruffleMole_Wounded
BMT_Woollybat,Biomes! Caverns,0,AnimalBaby,0,
BMT_Woollybat,Biomes! Caverns,1,AnimalJuvenile,0.22,
BMT_Woollybat,Biomes! Caverns,2,AnimalAdult,0.5,Biomes_Bat_Wounded
BMT_Xyrion,Biomes! Caverns,0,AnimalBaby,0,
BMT_Xyrion,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_Xyrion,Biomes! Caverns,2,AnimalAdult,0.2222,Biomes_Xyrion_Wounded
BMT_Yooka,Biomes! Caverns,0,AnimalBaby,0,
BMT_Yooka,Biomes! Caverns,1,AnimalJuvenile,0.1,
BMT_Yooka,Biomes! Caverns,2,AnimalAdult,0.2222,Biomes_Yooka_Wounded
BMT_BarbedPangolin,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_BarbedPangolin,Biomes! Polluted Lands,1,AnimalJuvenile,0.2,
BMT_BarbedPangolin,Biomes! Polluted Lands,2,AnimalAdult,0.5,Pawn_Warg_Wounded
BMT_BiliousVarog,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_BiliousVarog,Biomes! Polluted Lands,1,AnimalJuvenile,0.1,
BMT_BiliousVarog,Biomes! Polluted Lands,2,AnimalAdult,0.2222,Pawn_Iguana_Wounded
BMT_BloodletterPetrel,Biomes! Polluted Lands,0,AnimalBabyTiny,0,
BMT_BloodletterPetrel,Biomes! Polluted Lands,1,AnimalJuvenile,0.12,
BMT_BloodletterPetrel,Biomes! Polluted Lands,2,AnimalAdult,0.2,Pawn_Chick_Call
BMT_BunkerBug,Biomes! Polluted Lands,0,EusocialInsectLarva,0,
BMT_BunkerBug,Biomes! Polluted Lands,1,EusocialInsectJuvenile,0.03,
BMT_BunkerBug,Biomes! Polluted Lands,2,BMT_EusocialInsectAdult,0.4,Pawn_Megascarab_Wounded
BMT_CarrionVulture,Biomes! Polluted Lands,0,AnimalBabyTiny,0,
BMT_CarrionVulture,Biomes! Polluted Lands,1,AnimalJuvenile,0.12,
BMT_CarrionVulture,Biomes! Polluted Lands,2,AnimalAdult,0.2,
BMT_FamineLocust,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_FamineLocust,Biomes! Polluted Lands,1,AnimalJuvenile,0.1,
BMT_FamineLocust,Biomes! Polluted Lands,2,AnimalAdult,0.2222,Pawn_Hare_Wounded
BMT_FenridStoat,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_FenridStoat,Biomes! Polluted Lands,1,AnimalJuvenile,0.2,
BMT_FenridStoat,Biomes! Polluted Lands,2,AnimalAdult,0.5,Pawn_Warg_Wounded
BMT_Polluwog,Biomes! Polluted Lands,0,AnimalBabyTiny,0,
BMT_Polluwog,Biomes! Polluted Lands,1,AnimalJuvenile,0.12,
BMT_Polluwog,Biomes! Polluted Lands,2,AnimalAdult,0.2,Pawn_Iguana_Wounded
BMT_GastroToad,Biomes! Polluted Lands,0,AnimalBabyTiny,0,
BMT_GastroToad,Biomes! Polluted Lands,1,AnimalJuvenile,0.12,
BMT_GastroToad,Biomes! Polluted Lands,2,AnimalAdult,0.2,Pawn_Iguana_Wounded
BMT_Glowtail,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_Glowtail,Biomes! Polluted Lands,1,AnimalJuvenile,0.15,
BMT_Glowtail,Biomes! Polluted Lands,2,AnimalAdult,0.4,Pawn_Iguana_Wounded
BMT_LyncusSeal,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_LyncusSeal,Biomes! Polluted Lands,1,AnimalJuvenile,0.25,
BMT_LyncusSeal,Biomes! Polluted Lands,2,AnimalAdult,0.5,Pawn_Boomrat_Wounded
BMT_Maligoat,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_Maligoat,Biomes! Polluted Lands,1,AnimalJuvenile,0.1,
BMT_Maligoat,Biomes! Polluted Lands,2,AnimalAdult,0.266,Pawn_Goat_Wounded
BMT_Creature_Mantrap,Biomes! Polluted Lands,0,AnimalAdult,0,Pawn_Megascarab_Wounded
BMT_Megakrill,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_Megakrill,Biomes! Polluted Lands,1,AnimalJuvenile,0.1,
BMT_Megakrill,Biomes! Polluted Lands,2,AnimalAdult,0.2222,Pawn_Hare_Wounded
BMT_MegaphoridLarva,Biomes! Polluted Lands,0,BMT_InsectLarvalFirst,0,
BMT_MegaphoridLarva,Biomes! Polluted Lands,1,BMT_InsectLarvalSecound,0.05,
BMT_MegaphoridLarva,Biomes! Polluted Lands,2,BMT_InsectLarvalThird,0.1,Pawn_Megascarab_Wounded
BMT_Megaphorid,Biomes! Polluted Lands,0,AnimalBaby,0,
BMT_Megaphorid,Biomes! Polluted Lands,1,AnimalJuvenile,0.1,
BMT_Megaphorid,Biomes! Polluted Lands,2,AnimalAdult,0.2222,Pawn_Hare_Wounded
BMT_Megaroach,Biomes! Polluted Lands,0,EusocialInsectLarva,0,
BMT_Megaroach,Biomes! Polluted Lands,1,EusocialInsectJuvenile,0.1,
BMT_Megaroach,Biomes! Polluted Lands,2,AnimalAdult,0.2222,Pawn_Hare_Wounded
BMT_MucklurkerCatfish,Biomes! Polluted Lands,0,AnimalBabyTiny,0,
BMT_MucklurkerCatfish,Biomes! Polluted Lands,1,AnimalJuvenile,0.05,
BMT_MucklurkerCatfish,Biomes! Polluted Lands,2,AnimalAdult,0.2,Pawn_Megascarab_Wounded
BMT_MutagenicNorphea,Biomes! Polluted Lands,0,EusocialInsectLarva,0,
BMT_MutagenicNorphea,Biomes! Polluted Lands,1,EusocialInsectJuvenile,0.12,
BMT_MutagenicNorphea,Biomes! Polluted Lands,2,EusocialInsectAdult,0.2,Pawn_Megascarab_Wounded
BMT_MutatingTumorfishSpawn,Biomes! Polluted Lands,0,AnimalBabyTiny,0,
BMT_MutatingTumorfishSpawn,Biomes! Polluted Lands,1,AnimalJuvenile,0.05,
BMT_MutatingTumorfishSpawn,Biomes! Polluted Lands,2,AnimalAdult,0.2,Pawn_Megascarab_Wounded
BMT_MutatingTumorfishFry,Biomes! Polluted Lands,0,AnimalBabyTiny,0,
BMT_MutatingTumorfishFry,Biomes! Polluted Lands,1,AnimalJuvenile,0.05,
BMT_MutatingTumorfishFry,Biomes! Polluted Lands,2,AnimalAdult,0.2,Pawn_Megascarab_Wounded
BMT_MutatingTumorfishAdult,Biomes! Polluted Lands,0,AnimalAdult,0,
BMT_MutatingTumorfishAdult,Biomes! Polluted Lands,1,AnimalAdult,0.1,
BMT_MutatingTumorfishAdult,Biomes! Polluted Lands,2,AnimalAdult,0.3,
BMT_PustuleHornet,Biomes! Polluted Lands,0,AnimalBaby,0,
