VEE_GlacialMoraine	Vanilla Landmarks Expanded	glacial moraine	Long ridges of rock and sediment left behind by retreating ice. The ground is uneven and unstable, full of ponds of melted glacial water.	whit:IceSheet,GlacialPlain,BiomeGRimonade,BiomeArcticOasis; maxHilliness=Flat; coast=0..0
VEE_TropicalBeach	Vanilla Landmarks Expanded	tropical beach	A warm coastal region shaped by steady tides and seasonal storms. Sandy beaches and shallow waters support dense vegetation along the shoreline.	whit:TropicalRainforest,BiomeAreeb,BiomeCypreJungle,BiomeGRimberlands,BiomeGRimond,BiomeGRimphire,BiomeGRuby; coast=1..5
VEE_TropicalBeachFlora	Vanilla Landmarks Expanded	tropical beach flora	This region is rich in palm trees, including cocoa trees, screw pines and date palms.	whit:TropicalRainforest,BiomeAreeb,BiomeCypreJungle,BiomeGRimberlands,BiomeGRimond,BiomeGRimphire,BiomeGRuby
VEE_Mossy	Vanilla Landmarks Expanded	mossy	This area contains large patches of mossy soil.	poll=0..0.25; whit:TropicalRainforest,BiomeCypreJungle,BiomeGRimethyst,BiomeGRuby,BiomeToxlands,BiomeGRimerald
VEE_LaurelForest	Vanilla Landmarks Expanded	laurel forest	A dense evergreen forest thriving in mild temperatures and constant humidity. Broad-leaved trees trap moisture from passing clouds, keeping the ground shaded and damp year-round.	whit:TropicalRainforest,BiomeCypreJungle,BiomeGRimethyst,BiomeGRuby,BiomeGRimberlands,BiomeGRimerald
VEE_Moor	Vanilla Landmarks Expanded	moor	An open, windswept landscape of low shrubs and grasses growing over waterlogged soil. The ground is peaty and uneven, shaped by constant exposure and poor drainage.	whit:ColdBog,BiomeGRimethyst,BiomeGRuby
VEE_MoorFlora	Vanilla Landmarks Expanded	moor plants	This region is rich in low, hardy shrubs and grasses mingled with twisted, gnarled pines, all adapted to acidic, waterlogged soil and constant wind.	whit:ColdBog,BiomeGRimethyst,BiomeGRuby,BiomeAreeb,BiomeCypreJungle,BiomeMist
VEE_LushLavaFields	Vanilla Landmarks Expanded	lush lava fields	Ancient lava flows broken by cracks and cooled rock now support dense vegetation. Heat lingers beneath the surface, creating a strange landscape where living growth spreads across black stone.	whit:LavaField,BiomeGRimworld,BiomeGrindland
VEE_FirewoodTrees	Vanilla Landmarks Expanded	firewood trees	This region is rich in firewood trees, adapted to fertile volcanic terrain.	whit:LavaField,BiomeGRimphire
VEE_BombardedSurface	Vanilla Landmarks Expanded	bombarded surface	This region was subject to orbital or artillery bombardment in a past long gone, and the craters from that bombardment are still present.	freeChance=0.01
VEE_MechanoidShipChunks	Vanilla Landmarks Expanded	mechanoid chunks	Chunks of a crashed mechanoid ship are found around this region.	freeChance=0.01
VEE_LargerRegion	Vanilla Landmarks Expanded	larger region	This region is 30% larger than usual.	freeChance=0.05
VEE_SmallerRegion	Vanilla Landmarks Expanded	smaller region	This region is 30% smaller than usual.	freeChance=0.05
VEE_PlantLife_Overgrown	Vanilla Landmarks Expanded	overgrown	Plant life is extremely more abundant here.	poll=0..0.01; blac:IceSheet,SeaIce,ExtremeDesert,Scarlands; freeChance=0.02
VEE_PlantLife_Decimated	Vanilla Landmarks Expanded	decimated	Plant life is extremely scarce here.	freeChance=0.005
VEE_WildRice	Vanilla Landmarks Expanded	wild rice	This area can grow a large number of wild {0}.	poll=0..0.25; blac:IceSheet,SeaIce,ExtremeDesert; freeChance=0.01
VEE_WildWheat	Vanilla Landmarks Expanded	wild wheat	This area can grow a large number of wild {0}.	poll=0..0.25; blac:IceSheet,SeaIce,ExtremeDesert; freeChance=0.01
VEE_NoTrees	Vanilla Landmarks Expanded	lack of trees	Trees of any kind do not grow here naturally.	blac:IceSheet,SeaIce,ExtremeDesert,Glowforest; freeChance=0.01
VEE_PoisonousFlora	Vanilla Landmarks Expanded	poisonous flora	Harvesting any flora in this area will cause toxic buildup. Crops planted by colonists won't be affected.	blac:IceSheet,SeaIce; freeChance=0.01
VEE_MangroveTrees	Vanilla Landmarks Expanded	mangrove trees	This area is filled with large amounts of mangrove trees whose roots can thrive in brackish water.	poll=0..0.25; blac:IceSheet,SeaIce,ExtremeDesert; coast=1..6; freeChance=0.01
VEE_Blooming_Buttercup	Vanilla Landmarks Expanded	blooming buttercups	This area can grow a large number of colorful wild buttercups.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,Grasslands,BiomeCypreJungle,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst,BiomeGRimberlands,BiomeArcticOasis; freeChance=0.01
VEE_Blooming_ForgetMeNot	Vanilla Landmarks Expanded	blooming forget-me-nots	This area can grow a large number of colorful wild forget-me-nots.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,Grasslands,BiomeCypreJungle,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst,BiomeGRimberlands,BiomeArcticOasis,BiomeCypreJungle,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst,BiomeGRimberlands,BiomeArcticOasis,BiomeGRuby; freeChance=0.01
VEE_Blooming_Knapweed	Vanilla Landmarks Expanded	blooming knapweed	This area can grow a large number of colorful wild knapweed.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,Grasslands; freeChance=0.01
VEE_Blooming_Loosestrife	Vanilla Landmarks Expanded	blooming loosestrife	This area can grow a large number of colorful wild loosestrife.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,Grasslands,BiomeCypreJungle,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst,BiomeGRimberlands,BiomeArcticOasis; freeChance=0.01
VEE_Cactus_Barrel	Vanilla Landmarks Expanded	barrel cacti	This area can grow a large number of wild barrel cacti.	poll=0..0.25; whit:Desert,AridShrubland,BiomeAreeb,BiomeGRimberlands,BiomeGRimond; freeChance=0.01
VEE_Cactus_Beavertail	Vanilla Landmarks Expanded	beavertail cacti	This area can grow a large number of wild beavertail cacti.	poll=0..0.25; whit:Desert,AridShrubland,BiomeAreeb,BiomeGRimberlands,BiomeGRimond; freeChance=0.01
VEE_Cactus_Hedgehog	Vanilla Landmarks Expanded	hedgehog cacti	This area can grow a large number of wild hedgehog cacti.	poll=0..0.25; whit:Desert,AridShrubland,BiomeAreeb,BiomeGRimberlands,BiomeGRimond; freeChance=0.01
VEE_Cactus_OrganPipe	Vanilla Landmarks Expanded	organ pipe cacti	This area can grow a large number of wild organ pipe cacti.	poll=0..0.25; whit:Desert,AridShrubland,BiomeAreeb,BiomeGRimberlands,BiomeGRimond; freeChance=0.01
VEE_WildSucculents	Vanilla Landmarks Expanded	wild succulents	This area can grow a large number of wild {0}.	poll=0..0.25; blac:IceSheet,SeaIce,Tundra,BorealForest,ColdBog,GlacialPlain; freeChance=0.01
VEE_AuburnTree_Oaks	Vanilla Landmarks Expanded	auburn oaks	In this forested area many trees remain locked in shades of red and gold, as if autumn never fully passes.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,BorealForest,Tundra,BiomeArcticOasis,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst; freeChance=0.01
VEE_AuburnTree_Poplars	Vanilla Landmarks Expanded	auburn poplars	In this forested area many trees remain locked in shades of red and gold, as if autumn never fully passes.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,BorealForest,Tundra,BiomeArcticOasis,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst; freeChance=0.01
VEE_AuburnTree_Maples	Vanilla Landmarks Expanded	auburn maples	In this forested area many trees remain locked in shades of red and gold, as if autumn never fully passes.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,BorealForest,Tundra,BiomeArcticOasis,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst; freeChance=0.01
VEE_AuburnTree_Birches	Vanilla Landmarks Expanded	auburn birches	In this forested area many trees remain locked in shades of red and gold, as if autumn never fully passes.	poll=0..0.25; whit:TemperateForest,TemperateSwamp,BorealForest,Tundra,BiomeArcticOasis,BiomeGRimerald,BiomeGRuquoise,BiomeGRimethyst; freeChance=0.01
VEE_Mycelium	Vanilla Landmarks Expanded	mycelium	A variety of light-resistant mushrooms similar to the ones growing in glowforests are common in this area.	blac:IceSheet,SeaIce,ExtremeDesert,Glowforest; freeChance=0.01
VEE_PlentifulGrass	Vanilla Landmarks Expanded	plentiful grass	Grass is very common in this region.	whit:TemperateForest,BiomeArcticOasis,BiomeGRimerald; freeChance=0.01
VEE_NoWind	Vanilla Landmarks Expanded	no wind	Winds are virtually absent in this region.	cond:VEE_NoWind; wx:Windy x1 +0; freeChance=0.01
VEE_RagingWind	Vanilla Landmarks Expanded	raging winds	Winds are extraordinarily stronger in this area.	whit:AridShrubland,Desert,ExtremeDesert,IceSheet,SeaIce,Tundra,Grasslands,GlacialPlain,LavaField,Scarlands,BiomeAreeb,BiomeCypreJungle,BiomeGRimberlands,BiomeGRimethyst,BiomeGRimonade,BiomeGRimond,BiomeGRimphire,BiomeGRimworld,BiomeGRuquoise,BiomeMist,BiomeToxlands,BiomeGrindland; cond:VEE_RagingWind; wx:Windy x1 +10; freeChance=0.01
VEE_GeomagneticStorm	Vanilla Landmarks Expanded	geomagnetic storm	An intense geomagnetic event blankets the region, completely disabling all electrical devices.	cond:VEE_GeomagneticStorm; freeChance=0.01
VEE_SkygazingSpot	Vanilla Landmarks Expanded	skygazing spot	A serene atmospheric phenomenon encourages colonists to spend more time gazing at the sky. Increases the chance of skygazing and boosts the joy it provides.	cond:VEE_SkygazingSpot; freeChance=0.01
VEE_TornadoAlley	Vanilla Landmarks Expanded	tornado alley	Frequent and intense tornadoes sweep through this region, threatening the colony.	freeChance=0.02
VEE_Sandstorms	Vanilla Landmarks Expanded	sandstorms	Sandstorms are much more frequent in this area.	whit:AridShrubland,Desert,ExtremeDesert,Grasslands,TemperateForest,TemperateSwamp,TropicalRainforest,TropicalSwamp,BiomeAreeb,BiomeGRimworld,BiomeGRuquoise,BiomeMist,BiomeToxlands,BiomeGrindland; wx:Sandstorm x1 +10; freeChance=0.01
VEE_RottenStench	Vanilla Landmarks Expanded	rotten stench	Acrid vapors seep from the ground, blanketing the area in a foul smell that burns the lungs and sours the mood.	cond:VEE_RottenStench; freeChance=0.01
VEE_FertileRains	Vanilla Landmarks Expanded	fertile rains	This region is subject to unusually nutrient-rich rainfall, boosting plant growth for its duration.	temp=0..80; blac:Grasslands; freeChance=0.05
VEE_DustStorms	Vanilla Landmarks Expanded	dust storms	Dust storms that impede vision are much stronger in this area.	whit:AridShrubland,Desert,ExtremeDesert,Grasslands,LavaField,Scarlands,BiomeAreeb,BiomeGRimworld,BiomeGRuquoise,BiomeMist,BiomeToxlands,BiomeGrindland,BiomeGRimphire; wx:VEE_DustStorm x1 +10; freeChance=0.01
VEE_MoreSolarPower	Vanilla Landmarks Expanded	increased solar exposure	Insolation is stronger in this area, increasing the output of solar power by 25%.	blac:Glowforest,AB_RockyCrags; freeChance=0.01
VEE_LessSolarPower	Vanilla Landmarks Expanded	reduced solar exposure	Insolation is weaker in this area, reducing the output of solar power by 25%.	blac:Glowforest,AB_RockyCrags; freeChance=0.01
VEE_FrequentAuroras	Vanilla Landmarks Expanded	frequent auroras	Auroras happen much more often in this region.	blac:Glowforest,AB_RockyCrags
GL_BiomeTransitions	Biome Transitions			
