tile,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution,riverDist,feature,featureId,waterCovered,roadCount,riverCount,mutatorCount
15941,AridShrubland,15.0,8.2,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
15942,AridShrubland,17.0,8.2,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
15943,AridShrubland,21.0,9.9,0.0,Flat,0.0,0.0,0,Damp,43,False,2,0,0
15944,ZBiome_Badlands,25.0,10.0,0.0,Flat,0.0,0.0,18,Damp,43,False,0,0,0
15945,ZBiome_Badlands,28.0,11.7,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
15946,AridShrubland,25.0,8.5,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
15947,AridShrubland,24.0,8.4,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
15948,ZBiome_Badlands,26.0,10.0,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
15949,ZBiome_Badlands,28.0,11.7,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
15950,AB_RockyCrags,519.0,13.3,0.0,Mountainous,0.0,0.0,0,Damp,43,False,0,0,1
15951,AB_RockyCrags,575.0,14.9,0.0,Mountainous,0.0,0.0,0,Damp,43,False,0,0,1
15952,AB_RockyCrags,509.0,13.1,0.0,Mountainous,0.0,0.0,0,Damp,43,False,0,0,1
15953,ZBiome_Badlands,38.0,14.7,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
15954,ZBiome_Badlands,65.0,15.9,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
15955,ZBiome_Badlands,62.0,16.0,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
15956,ZBiome_Badlands,60.0,17.2,0.0,SmallHills,0.0,0.0,0,Damp,43,False,0,0,0
15957,ZBiome_Badlands,65.0,17.3,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
15958,AridShrubland,304.0,19.4,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,1
15959,ZBiome_Badlands,35.0,18.3,0.0,SmallHills,0.0,0.0,0,Damp,43,False,0,0,0
15960,ZBiome_Badlands,59.0,19.5,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,1
15961,ZBiome_Badlands,31.0,18.4,0.0,SmallHills,0.0,0.0,0,Damp,43,False,0,0,1
15962,ZBiome_Badlands,40.0,18.3,0.0,Flat,0.0,0.0,12,Damp,43,False,0,0,0
15963,AB_RockyCrags,772.0,17.0,0.0,Mountainous,0.0,0.0,13,Damp,43,False,0,0,1
15964,AB_RockyCrags,444.0,16.8,0.0,Mountainous,0.0,0.0,0,Damp,43,False,0,0,1
15965,ZBiome_Badlands,37.0,17.7,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
15966,ZBiome_Badlands,56.0,19.3,0.0,Flat,0.349019617,0.0,0,Thornbelt,59,False,0,0,0
15967,ZBiome_Badlands,25.0,18.9,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
15968,Wasteland,2.0,3.7,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
15969,Wasteland,7.0,5.3,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15970,Wasteland,6.0,7.0,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,2
15971,Wasteland,9.0,6.9,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
15972,Wasteland,1.0,5.6,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
15973,Wasteland,1.0,4.0,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,2
15974,Wasteland,1.0,2.5,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
15975,Wasteland,1.0,0.8,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
15976,Wasteland,1.0,2.9,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,2
15977,Wasteland,1.0,1.8,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
15978,Wasteland,1.0,0.1,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
15979,Wasteland,1.0,-0.5,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,2
15980,Wasteland,8.0,3.6,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15981,Wasteland,9.0,3.4,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15982,Wasteland,10.0,5.2,0.0,Flat,0.0,0.808896,0,Sunreach,29,False,0,0,2
15983,Desert,12.0,6.7,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15984,Desert,12.0,6.5,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15985,Desert,11.0,4.9,0.0,Flat,0.0,0.9158007,0,Sunreach,29,False,0,0,2
15986,Wasteland,5.0,0.3,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15987,Wasteland,5.0,-1.3,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15988,Wasteland,7.0,1.7,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
15989,Desert,8.0,1.7,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15990,Wasteland,8.0,0.1,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15991,Wasteland,7.0,-1.4,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
15992,Wasteland,1.0,-2.2,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
15993,Wasteland,1.0,-2.6,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
15994,Wasteland,1.0,-5.1,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,2
15995,Wasteland,1.0,-3.4,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
15996,Wasteland,1.0,-5.5,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
15997,Wasteland,1.0,-4.2,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,2
15998,Wasteland,1.0,-4.4,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
15999,Wasteland,1.0,-2.8,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
16000,Wasteland,2.0,-2.9,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
16001,Wasteland,3.0,-4.4,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
16002,Wasteland,1.0,-5.9,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,0
16003,Wasteland,1.0,-5.9,0.0,Flat,0.0,0.0,0,Sunreach,29,False,0,0,2
16004,Wasteland,39.0,7.1,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16005,Wasteland,26.0,6.5,0.0,Flat,0.0,0.0,0,Scour,58,False,2,0,0
16006,ZBiome_Badlands,1.0,9.2,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
16007,AridShrubland,1.0,7.5,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,0
16008,AridShrubland,1.0,9.9,0.0,Flat,0.0,0.0,0,Damp,43,False,2,0,0
16009,ZBiome_Badlands,1.0,9.0,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16010,Wasteland,1.0,9.7,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16011,Wasteland,1.0,8.6,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16012,AB_RockyCrags,494.0,11.3,0.0,Mountainous,0.0,0.0,0,Scour,58,False,0,0,1
16013,AB_RockyCrags,841.0,12.1,0.0,Mountainous,0.0,0.0,0,Scour,58,False,0,0,1
16014,AB_RockyCrags,830.0,11.2,0.0,Mountainous,0.0,0.0,0,Scour,58,False,0,0,1
16015,Wasteland,1.0,9.4,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,2
16016,Wasteland,40.0,3.7,0.0,Flat,0.0,0.0,0,Scour,58,False,2,0,0
16017,Wasteland,1.0,2.1,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16018,Wasteland,17.0,4.8,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,2
16019,Wasteland,1.0,4.2,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16020,Wasteland,1.0,2.5,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16021,Wasteland,1.0,1.5,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,2
16022,Wasteland,64.0,1.3,0.0,SmallHills,0.0,0.0,0,Scour,58,False,2,0,0
16023,Wasteland,127.0,-0.1,0.0,SmallHills,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
16024,Wasteland,70.0,0.6,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16025,Wasteland,53.0,-1.2,0.0,Flat,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
16026,Wasteland,65.0,-2.4,0.0,SmallHills,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
16027,Wasteland,155.0,-2.1,0.0,SmallHills,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
16028,Wasteland,90.0,8.1,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16029,Wasteland,170.0,5.9,0.0,LargeHills,0.0,0.0,0,Scour,58,False,0,0,0
16030,Wasteland,133.0,8.1,0.0,LargeHills,0.0,0.0,0,Scour,58,False,0,0,0
16031,Wasteland,64.0,9.2,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16032,Wasteland,257.0,5.7,0.0,LargeHills,0.0,0.0,0,Scour,58,False,0,0,0
16033,Wasteland,295.0,4.5,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16034,Wasteland,334.0,2.5,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16035,Wasteland,247.0,1.9,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16036,Wasteland,196.0,0.5,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16037,Wasteland,230.0,-0.6,0.0,SmallHills,0.0,0.0,0,Ashen Wastes,57,False,0,0,0
16038,Wasteland,378.0,1.5,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16039,Wasteland,346.0,-0.1,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16040,AridShrubland,339.0,16.7,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,1
16041,ZBiome_Badlands,72.0,15.7,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,1
16042,Lake,-74.0,15.6,0.0,SmallHills,0.0,0.0,0,Damp,43,True,0,0,2
16043,AB_TarPits,12.0,15.1,0.0,Flat,0.0,0.812527657,0,Scour,58,False,2,0,1
16044,AridShrubland,334.0,16.6,0.0,Flat,0.0,0.0,0,Damp,43,False,0,0,1
16045,Wasteland,212.0,17.2,0.0,Flat,0.0,0.0,0,Blight,72,False,2,0,1
16046,AridShrubland,1.0,18.3,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,0
16047,Wasteland,1.0,18.8,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16048,AridShrubland,1.0,18.9,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16049,PoisonForest,1.0,20.1,0.0,Flat,0.349019617,0.0,0,Wither,24,False,0,0,0
16050,PoisonForest,1.0,20.6,0.0,Flat,0.380392164,0.0,0,Wither,24,False,3,0,0
16051,Desert,1.0,19.9,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,2
16052,ZBiome_Badlands,60.0,15.7,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16053,ZBiome_Badlands,54.0,15.1,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,1
16054,ZBiome_Badlands,62.0,15.1,0.0,SmallHills,0.0,0.0,0,Scour,58,False,0,0,0
16055,ZBiome_Badlands,55.0,14.1,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16056,ZBiome_Badlands,51.0,13.5,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,1
16057,ZBiome_Badlands,57.0,13.9,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,1
16058,ZBiome_Badlands,127.0,16.8,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,1
16059,Wasteland,1.0,17.3,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16060,Wasteland,211.0,15.6,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,1
16061,Wasteland,1.0,15.0,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16062,Wasteland,1.0,15.6,0.0,Flat,0.0,0.0,0,Scour,58,False,0,0,0
16063,Wasteland,1.0,16.7,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,2
16064,Desert,1.0,20.6,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16065,Wasteland,1.0,20.2,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16066,PoisonForest,1.0,22.4,0.0,Flat,0.419607848,0.0,0,Wither,24,False,2,0,0
16067,PoisonForest,1.0,21.8,0.0,Flat,0.419607848,0.0,0,Wither,24,False,2,0,0
16068,Desert,1.0,21.9,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,2
16069,Wasteland,1.0,20.8,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16070,Wasteland,1.0,20.3,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16071,Wasteland,1.0,19.2,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,2
16072,Wasteland,1.0,18.5,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16073,Wasteland,1.0,19.2,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16074,Wasteland,1.0,21.0,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,2
16075,Wasteland,1.0,20.4,0.0,Flat,0.0,0.0,0,Blight,72,False,0,0,0
16076,AridShrubland,337.0,21.3,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,1
16077,Wasteland,234.0,20.2,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,1
16078,ZBiome_Badlands,43.0,19.8,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16079,ZBiome_Badlands,63.0,19.4,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,1
16080,ZBiome_Badlands,118.0,21.0,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,1
16081,Wasteland,206.0,21.7,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,1
16082,AridShrubland,317.0,20.6,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,1
16083,AridShrubland,12.0,20.1,0.0,Flat,0.0,0.0,0,Wither,24,False,0,0,0
16084,Wasteland,206.0,19.8,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,1
16085,Wasteland,224.0,18.8,0.0,Flat,0.0,0.0,0,Wither,24,False,0,0,1
16086,Wasteland,230.0,18.4,0.0,Flat,0.0,0.0,0,Wither,24,False,0,0,1
16087,Wasteland,218.0,19.1,0.0,Flat,0.0,0.0,0,Wither,24,False,0,0,1
16088,Desert,41.0,21.7,0.0,Flat,0.0,0.984420538,0,Thornbelt,59,False,0,0,0
16089,Desert,9.0,22.5,0.0,Flat,0.0,0.888716,0,Thornbelt,59,False,2,0,0
16090,AridShrubland,10.0,20.8,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16091,PoisonForest,6.0,20.2,0.0,Flat,0.349019617,0.0,0,Wither,24,False,0,0,0
16092,AridShrubland,2.0,20.7,0.0,Flat,0.0,1.0,0,Wither,24,False,0,0,1
16093,Desert,5.0,22.0,0.0,Flat,0.0,0.9203632,0,Thornbelt,59,False,2,0,0
16094,Desert,12.0,24.1,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16095,Desert,19.0,25.2,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,2
16096,Desert,10.0,23.7,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16097,Desert,8.0,24.4,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16098,Desert,8.0,25.5,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,2
16099,Desert,11.0,25.9,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16100,Desert,31.0,23.0,0.0,Flat,0.0,0.0,5,Thornbelt,59,False,0,0,0
16101,Desert,28.0,23.7,0.0,Flat,0.0,0.0,4,Thornbelt,59,False,0,0,2
16102,AridShrubland,36.0,24.4,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,1
16103,Desert,35.0,23.3,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16104,AridShrubland,35.0,25.3,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16105,AridShrubland,31.0,24.9,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,2,0,0
16106,Desert,38.0,25.5,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,0
16107,Desert,18.0,25.0,0.0,Flat,0.0,0.0,0,Thornbelt,59,False,0,0,2
16108,Desert,71.0,25.4,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
16109,Desert,157.0,26.2,0.0,SmallHills,0.0,1.0,0,Thornbelt,59,False,0,0,0
16110,Desert,103.0,26.3,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
16111,Desert,198.0,26.6,0.0,SmallHills,0.0,0.0,0,Thornbelt,59,False,0,0,0
16112,AB_PropaneLakes,560.0,-63.8,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16113,AB_PropaneLakes,509.0,-62.7,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16114,AB_RockyCrags,699.0,-61.9,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,1
16115,AB_PropaneLakes,474.0,-61.8,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16116,AB_RockyCrags,1192.0,-63.6,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16117,AB_RockyCrags,956.0,-64.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16118,AB_RockyCrags,998.0,-65.7,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16119,AB_RockyCrags,1098.0,-66.7,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16120,AB_RockyCrags,985.0,-65.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16121,AB_RockyCrags,954.0,-66.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16122,AB_RockyCrags,1061.0,-67.5,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16123,AB_RockyCrags,1167.0,-67.5,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16124,AB_RockyCrags,1469.0,-68.9,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16125,BMT_CrystalCaverns,924.0,-69.2,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16126,BMT_CrystalCaverns,921.0,-71.5,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16127,BMT_CrystalCaverns,881.0,-70.3,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16128,BMT_CrystalCaverns,971.0,-71.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16129,BMT_CrystalCaverns,1007.0,-70.6,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16130,BMT_CrystalCaverns,1021.0,-70.5,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16131,BMT_CrystalCaverns,976.0,-69.0,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16132,BMT_CrystalCaverns,998.0,-71.1,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16133,BMT_CrystalCaverns,938.0,-70.3,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16134,AB_PropaneLakes,844.0,-68.7,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16135,BMT_CrystalCaverns,905.0,-68.4,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16136,BMT_CrystalCaverns,945.0,-67.5,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16137,AB_RockyCrags,1137.0,-66.3,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,1
16138,BMT_CrystalCaverns,948.0,-66.2,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16139,BMT_CrystalCaverns,978.0,-67.4,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16140,BMT_CrystalCaverns,898.0,-65.3,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16141,AB_RockyCrags,1084.0,-65.2,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,1
16142,AB_RockyCrags,1160.0,-63.6,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16143,AB_PropaneLakes,575.0,-63.4,0.0,LargeHills,0.0,0.0,0,Umbra,37,False,0,0,1
16144,AB_PropaneLakes,459.0,-62.2,0.0,SmallHills,0.0,0.0,0,Umbra,37,False,0,0,0
16145,AB_PropaneLakes,455.0,-61.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16146,AB_RockyCrags,970.0,-62.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16147,AB_PropaneLakes,523.0,-61.5,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16148,HorrorWastes,283.0,-46.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16149,HorrorWastes,256.0,-47.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16150,HorrorWastes,251.0,-49.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16151,HorrorWastes,221.0,-48.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16152,HorrorWastes,280.0,-49.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16153,HorrorWastes,304.0,-47.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16154,HorrorWastes,328.0,-47.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16155,HorrorWastes,287.0,-45.1,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16156,HorrorWastes,362.0,-48.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16157,HorrorWastes,337.0,-47.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16158,HorrorWastes,305.0,-45.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16159,HorrorWastes,279.0,-44.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16160,HorrorWastes,337.0,-42.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16161,HorrorWastes,367.0,-41.9,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16162,AB_MycoticJungle,448.0,-40.8,0.0,SmallHills,0.4117647,0.0,77,South Crags,39,False,0,0,0
16163,AB_MycoticJungle,405.0,-42.4,0.0,SmallHills,0.419607848,0.0,0,Deadstone,25,False,0,0,0
16164,AB_MycoticJungle,502.0,-40.1,0.0,SmallHills,0.431372553,0.0,76,South Crags,39,False,0,0,0
16165,AB_MycoticJungle,491.0,-40.7,0.0,SmallHills,0.4509804,0.0,0,Deadstone,25,False,0,0,0
16166,AB_MycoticJungle,477.0,-39.5,0.0,SmallHills,0.458823532,0.0,0,Deadstone,25,False,0,0,0
16167,AB_MycoticJungle,367.0,-39.6,0.0,SmallHills,0.458823532,0.0,0,Deadstone,25,False,0,0,0
16168,AB_MycoticJungle,559.0,-38.1,0.0,LargeHills,0.458823532,0.0,74,South Crags,39,False,0,0,0
16169,AB_MycoticJungle,640.0,-37.4,4.0,Mountainous,0.458823532,0.0,0,South Crags,39,False,0,0,1
16170,AB_MycoticJungle,541.0,-37.6,0.0,LargeHills,0.458823532,0.917982757,72,South Crags,39,False,0,0,0
16171,AB_MycoticJungle,413.0,-38.7,0.0,SmallHills,0.470588237,0.0,0,Deadstone,25,False,0,0,0
16172,AB_MycoticJungle,363.0,-39.2,0.0,Flat,0.478431374,0.0,70,Deadstone,25,False,0,0,0
16173,AB_MycoticJungle,402.0,-41.3,0.0,Flat,0.490196079,0.0,0,Deadstone,25,False,0,0,0
16174,AB_MycoticJungle,423.0,-39.5,0.0,SmallHills,0.5019608,0.0,0,Deadstone,25,False,0,0,0
16175,AB_MycoticJungle,366.0,-38.3,0.0,SmallHills,0.490196079,0.0,0,Deadstone,25,False,0,0,0
16176,HorrorWastes,375.0,-41.0,0.0,SmallHills,0.0,0.0,68,Deadstone,25,False,0,0,0
16177,AB_MycoticJungle,381.0,-42.0,0.0,Flat,0.490196079,0.0,0,Deadstone,25,False,0,0,0
16178,HorrorWastes,383.0,-43.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16179,HorrorWastes,312.0,-44.5,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16180,HorrorWastes,289.0,-46.2,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16181,HorrorWastes,332.0,-47.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16182,HorrorWastes,395.0,-44.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16183,HorrorWastes,373.0,-46.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16184,HorrorWastes,281.0,-49.2,0.0,SmallHills,0.0,0.0,67,Deadstone,25,False,0,0,0
16185,IceSheet,270.0,-49.9,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16186,HorrorWastes,361.0,-47.5,0.0,SmallHills,0.0,0.9574731,0,Deadstone,25,False,0,0,0
16187,IceSheet,273.0,-49.0,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16188,HorrorWastes,372.0,-46.8,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16189,HorrorWastes,285.0,-47.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16190,IceSheet,256.0,-52.8,0.0,LargeHills,0.0,0.0,69,Deadstone,25,False,0,0,1
16191,HorrorWastes,189.0,-54.2,0.0,SmallHills,0.0,0.0,70,Deadstone,25,False,0,0,0
16192,IceSheet,280.0,-51.9,0.0,LargeHills,0.0,0.0,0,Deadstone,25,False,0,0,1
16193,HorrorWastes,226.0,-52.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16194,HorrorWastes,126.0,-53.4,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16195,HorrorWastes,149.0,-54.7,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16196,HorrorWastes,248.0,-46.3,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
16197,HorrorWastes,283.0,-47.5,0.0,SmallHills,0.0,0.0,65,Deadstone,25,False,0,0,0
16198,HorrorWastes,435.0,-44.6,0.0,SmallHills,0.0,0.0,0,Deadstone,25,False,0,0,0
