tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
17724,22.9272,-123.469,AB_RockyCrags,466,-21.4,0,SmallHills,0
17725,23.238,-125.1064,AB_RockyCrags,420,-23.8,0,SmallHills,0
17726,24.6222,-125.5973,AB_RockyCrags,489,-26.3,0,SmallHills,0
17727,24.9125,-127.2611,AB_RockyCrags,525,-28.2,0,SmallHills,0
17728,26.3063,-127.7868,AB_RockyCrags,556,-28.3,0,SmallHills,0
17729,27.4167,-126.6207,AB_RockyCrags,598,-27.1,0,SmallHills,0
17730,25.702,-124.4238,AB_RockyCrags,486,-24.7,0,SmallHills,0
17731,27.1028,-124.9207,AB_RockyCrags,562,-25.2,0,SmallHills,0
17732,30.2624,-121.2387,PoisonForest,707,-21.6,0,SmallHills,0.3294
17733,30.6494,-122.9809,PoisonForest,677,-23,0,SmallHills,0.3294
17734,28.1739,-123.717,AB_RockyCrags,631,-24,0,SmallHills,0
17735,29.5894,-124.2186,PoisonForest,619,-24.1,0,Flat,0.3294
17736,27.8127,-122.0114,PoisonForest,672,-22.6,0,SmallHills,0.3412
17737,28.8414,-120.7712,PoisonForest,725,-21.5,0,SmallHills,0.3412
17738,33.1245,-122.2101,PoisonForest,905,-22.8,0,SmallHills,0.3294
17739,34.5642,-122.7166,PoisonForest,960,-23,0,LargeHills,0.3294
17740,32.0777,-123.4855,PoisonForest,800,-23.7,0,LargeHills,0.3294
17741,32.4393,-125.2653,PoisonForest,750,-24.9,0,SmallHills,0.3294
17742,33.8724,-125.8132,PoisonForest,793,-25,0,SmallHills,0.3294
17743,34.9508,-124.541,PoisonForest,895,-24.1,0,SmallHills,0.3294
17744,35.1548,-119.5754,PoisonForest,1039,-20.7,0,SmallHills,0.349
17745,36.136,-118.2148,PoisonForest,919,-18.7,0,LargeHills,0.349
17746,35.5955,-121.3991,PoisonForest,1080,-22.2,0,SmallHills,0.3412
17747,37.0453,-121.9066,PoisonForest,1061,-22.1,0,SmallHills,0.3412
17748,38.0591,-120.5426,PoisonForest,1062,-20.8,0,LargeHills,0.349
17749,37.5901,-118.6739,PoisonForest,899,-18.6,0,LargeHills,0.349
17750,34.1934,-115.9794,AB_RockyCrags,768,-16.5,0,LargeHills,0
17751,33.6745,-114.2095,AridShrubland,645,-13.5,0,LargeHills,0
17752,35.6404,-116.3971,PoisonForest,769,-16.5,0,LargeHills,0.3686
17753,36.5694,-114.9996,PoisonForest,602,-13.2,0,LargeHills,0.3804
17754,36.0196,-113.1964,AridShrubland,517,-11.1,0,LargeHills,0
17755,34.572,-112.8245,AridShrubland,515,-11.1,0,LargeHills,0
17756,28.4316,-119.0637,PoisonForest,818,-20.5,0,SmallHills,0.349
17757,29.4153,-117.7894,AB_RockyCrags,855,-19.5,0,Flat,0
17758,26.5912,-116.9576,AB_RockyCrags,675,-16.5,0,SmallHills,0
17759,27.0207,-118.6307,PoisonForest,742,-18.2,0,SmallHills,0.349
17760,27.5435,-115.6864,AB_RockyCrags,729,-17,0,SmallHills,0
17761,28.9565,-116.0847,AB_RockyCrags,800,-17.7,0,SmallHills,0
17762,29.8929,-114.7792,AB_RockyCrags,694,-15.9,0,LargeHills,0
17763,31.3191,-115.1715,AB_RockyCrags,768,-16.5,0,LargeHills,0
17764,32.237,-113.8271,AridShrubland,656,-13.6,0,LargeHills,0
17765,31.6977,-112.1019,PoisonForest,432,-11,10,Mountainous,0.4
17766,29.3849,-113.0825,AridShrubland,614,-12.9,0,LargeHills,0
17767,30.272,-111.7494,AridShrubland,399,-10.3,12,Mountainous,0
17768,71.9774,-149.1757,AB_RockyCrags,137,-3.8,0,LargeHills,0
17769,73.2894,-151.8116,AB_RockyCrags,103,-3,0,LargeHills,0
17770,71.6982,-158.6949,AB_RockyCrags,240,-6.8,0,LargeHills,0
17771,73.1374,-156.9411,AB_RockyCrags,128,-4.4,0,LargeHills,0
17772,70.4855,-155.7917,AB_RockyCrags,221,-7.3,0,SmallHills,0
17773,70.614,-151.338,AB_RockyCrags,163,-5.8,0,SmallHills,0
17774,69.297,-149.0257,AB_RockyCrags,135,-6.4,0,SmallHills,0
17775,69.2623,-144.8612,AB_RockyCrags,146,-5.4,0,SmallHills,0
17776,67.9395,-150.9072,AB_MycoticJungle,165,-8.5,0,Flat,0.3216
17777,66.6189,-148.8413,AB_MycoticJungle,166,-9.4,0,Flat,0.3216
17778,66.5829,-145.1381,AB_MycoticJungle,150,-8.2,0,Flat,0.3098
17779,67.8699,-143.0764,AB_RockyCrags,108,-6,0,SmallHills,0
17780,71.1718,-130.8264,Desert,40,0.9,0,SmallHills,0
17781,69.6787,-129.9441,Desert,39,0.1,0,SmallHills,0
17782,70.1811,-122.7631,Desert,38,2.7,0,SmallHills,0
17783,69.2121,-126.1182,Desert,37,0.9,0,SmallHills,0
17784,71.6907,-123.0483,Desert,38,3.6,0,Flat,0
17785,72.2215,-127.3081,Desert,39,2.6,0,Flat,0
17786,67.6972,-139.2516,AB_RockyCrags,84,-4.9,0,SmallHills,0
17787,68.9001,-136.7559,AB_RockyCrags,30,-2.8,0,SmallHills,0
17788,68.5821,-132.8826,AB_RockyCrags,39,-1.7,0,SmallHills,0
17789,67.0961,-131.924,AB_RockyCrags,38,-2.7,0,SmallHills,0
17790,65.966,-134.4269,AB_RockyCrags,39,-4.4,0,SmallHills,0
17791,66.2528,-137.9069,AB_RockyCrags,76,-5.8,0,SmallHills,0
17792,73.7206,-128.0314,Desert,37,3.4,0,Flat,0
17793,74.1386,-133.0124,Desert,36,2.4,0,Flat,0
17794,76.203,-124.1085,Desert,29,5.7,0,Flat,0
17795,74.7023,-123.7111,Desert,33,5,0,Flat,0
17796,76.702,-129.8752,Desert,28,4.7,0,Flat,0
17797,75.6086,-134.4002,Desert,32,3,0,SmallHills,0
17798,75.8713,-140.2237,Desert,31,2.1,0,SmallHills,0
17799,74.6158,-143.7106,Desert,34,0.4,0,SmallHills,0
17800,74.6573,-149.2762,AB_RockyCrags,31,-0.7,0,SmallHills,0
17801,75.9625,-152.3534,AB_RockyCrags,27,-0.1,0,SmallHills,0
17802,77.2805,-142.5909,Desert,27,2.7,0,SmallHills,0
17803,77.3332,-149.2956,Desert,27,1.7,0,SmallHills,0
17804,81.0199,-163.3961,Desert,22,4.2,0,SmallHills,0
17805,79.5252,-165.7254,Desert,22,2.4,0,SmallHills,0
17806,78.63,-153.0119,Desert,25,2.5,0,SmallHills,0
17807,78.4134,-160.4063,Desert,23,1.4,0,SmallHills,0
17808,80.0023,-149.1657,Desert,24,4.3,0,SmallHills,0
17809,81.2887,-153.8869,Desert,23,5.2,0,SmallHills,0
17810,79.8414,-180,Desert,70,1.6,0,SmallHills,0
17811,78.9944,173.2368,Desert,121,0.1,0,SmallHills,0
17812,78.9944,-173.2368,Desert,30,1.1,0,SmallHills,0
17813,77.4591,-174.0274,AB_RockyCrags,128,-1.5,0,LargeHills,0
17814,76.7541,180,AB_RockyCrags,237,-3.3,0,LargeHills,0
17815,77.4591,174.0274,AB_RockyCrags,217,-2.5,0,LargeHills,0
17816,82.6601,-148.7147,Desert,21,6.9,0,Flat,0
17817,83.9312,-155.2594,Desert,18,7.7,0,Flat,0
17818,83.6189,-127.9786,Desert,17,9.5,0,Flat,0
17819,82.5401,-137.3042,Desert,20,7.9,0,Flat,0
17820,85.0688,-129.9203,Desert,14,10.2,0,Flat,0
17821,85.2931,-147.3912,Desert,15,9.4,0,Flat,0
17822,86.5324,-158.2993,Desert,11,10.1,0,Flat,0
17823,86.0043,-180,Desert,11,9.1,0,Flat,0
17824,87.8336,-141.7217,AB_GelatinousSuperorganism,7,11.6,0,Flat,0
17825,88.8385,180,AB_GelatinousSuperorganism,4,12.1,0,Flat,0
17826,87.8336,141.7217,AB_GelatinousSuperorganism,5,11.5,0,Flat,0
17827,86.5324,158.2993,AB_GelatinousSuperorganism,8,9.9,0,Flat,0
17828,85.2931,147.3912,AB_GelatinousSuperorganism,7,8.9,0,Flat,0
17829,83.9312,155.2594,Desert,8,7.1,0,SmallHills,0
17830,83.6189,127.9786,Desert,40,8.6,0,SmallHills,0
17831,85.0688,129.9203,AB_GelatinousSuperorganism,5,9.7,0,Flat,0
17832,82.5401,137.3042,Desert,84,6.4,0,SmallHills,0
17833,82.6601,148.7147,Desert,45,5.8,0,SmallHills,0
17834,81.2887,153.8869,Desert,100,3.6,0,SmallHills,0
17835,81.0199,163.3961,Desert,65,3,0,SmallHills,0
17836,79.5252,165.7254,AB_MycoticJungle,118,0.8,0,SmallHills,0.502
17837,78.4134,160.4063,AB_MycoticJungle,180,-0.8,0,Flat,0.4784
17838,80.0023,149.1657,Desert,109,2.3,0,SmallHills,0
17839,78.63,153.0119,AB_MycoticJungle,148,0.1,0,Flat,0.4314
17840,74.6158,143.7106,AB_RockyCrags,400,-4.4,0,LargeHills,0
17841,74.6573,149.2762,AB_RockyCrags,429,-5.4,0,LargeHills,0
17842,77.3332,149.2956,AB_MycoticJungle,206,-1.4,0,SmallHills,0.3686
17843,75.9625,152.3534,AB_MycoticJungle,310,-3.8,0,LargeHills,0.4
17844,77.2805,142.5909,AB_MycoticJungle,175,-0.4,0,LargeHills,0.3216
17845,75.8713,140.2236,AB_MycoticJungle,277,-1.9,0,LargeHills,0.2902
17846,71.9774,149.1757,AB_RockyCrags,475,-8.3,0,SmallHills,0
17847,70.614,151.338,AB_RockyCrags,467,-10,0,SmallHills,0
17848,73.2893,151.8116,AB_RockyCrags,480,-7.6,0,SmallHills,0
17849,73.1374,156.9411,AB_RockyCrags,510,-8.5,0,SmallHills,0
17850,71.6982,158.6949,AB_RockyCrags,563,-10.5,0,SmallHills,0
17851,70.4855,155.7917,AB_RockyCrags,566,-11.4,0,SmallHills,0
17852,71.1718,130.8264,AB_MycoticJungle,346,-3.6,0,LargeHills,0.3216
17853,72.2216,127.3081,AB_MycoticJungle,174,-0.8,0,LargeHills,0.3804
17854,70.1811,122.7631,AB_MycoticJungle,199,-0.5,0,SmallHills,0.4118
17855,71.6907,123.0483,BMT_FungalForest,123,0.7,0,SmallHills,0.251
17856,69.2121,126.1182,AB_MycoticJungle,251,-2.8,0,SmallHills,0.4
17857,69.6787,129.944,AB_MycoticJungle,334,-4.4,0,SmallHills,0.3412
17858,75.6086,134.4002,AB_MycoticJungle,138,-0.1,0,LargeHills,0.3098
17859,74.1386,133.0124,AB_MycoticJungle,226,-1.4,0,LargeHills,0.3098
17860,73.7206,128.0314,AB_MycoticJungle,148,0.2,0,LargeHills,0.3608
17861,74.7023,123.7111,AB_MycoticJungle,50,2.6,0,SmallHills,0.4
17862,76.203,124.1085,AB_MycoticJungle,1,3.6,0,Flat,0.4
17863,76.702,129.8752,AB_MycoticJungle,1,2.6,0,SmallHills,0.3294
17864,68.5821,132.8826,AB_MycoticJungle,395,-6.6,0,SmallHills,0.3216
17865,68.9001,136.7559,AB_MycoticJungle,490,-8.2,0,SmallHills,0.298
17866,65.966,134.4269,AB_MycoticJungle,401,-9.7,0,Flat,0.3216
17867,67.0961,131.924,AB_MycoticJungle,392,-7.6,0,SmallHills,0.3216
17868,66.2528,137.9069,AB_MycoticJungle,492,-11.1,0,SmallHills,0.298
17869,67.6972,139.2516,AB_MycoticJungle,589,-10.7,0,SmallHills,0.2902
17870,67.8699,143.0764,AB_MycoticJungle,553,-11.4,0,SmallHills,0.3098
17871,69.2623,144.8612,AB_RockyCrags,452,-9.9,0,SmallHills,0
17872,69.297,149.0257,AB_RockyCrags,474,-10.9,0,SmallHills,0
17873,67.9395,150.9072,AB_RockyCrags,544,-13,0,SmallHills,0
17874,66.5829,145.1381,AB_RockyCrags,613,-13.5,0,SmallHills,0
17875,66.6189,148.8413,AB_RockyCrags,565,-14,0,SmallHills,0
17876,62.53,153.3228,AB_RockyCrags,892,-21.4,0,LargeHills,0
17877,63.7824,155.3475,AB_RockyCrags,683,-19.3,0,LargeHills,0
17878,65.2685,150.504,AB_RockyCrags,584,-15.9,0,SmallHills,0
17879,65.1785,154.0367,AB_RockyCrags,550,-16.6,0,LargeHills,0
17880,63.9449,148.6305,AB_RockyCrags,649,-17.4,0,LargeHills,0
17881,62.6024,150.1162,AB_RockyCrags,798,-20,0,LargeHills,0
17882,62.1521,159.6946,AB_RockyCrags,748,-22.3,0,LargeHills,0
17883,61.8478,162.825,AB_RockyCrags,793,-23.3,0,LargeHills,0
17884,63.5788,158.6833,AB_RockyCrags,585,-19.6,0,LargeHills,0
17885,64.7412,161.0283,AB_RockyCrags,540,-18.3,0,SmallHills,0
17886,64.3961,164.4414,AB_RockyCrags,559,-19.3,0,LargeHills,0
17887,62.9312,165.2105,AB_RockyCrags,632,-21.4,0,LargeHills,0
17888,61.2763,148.3967,AB_RockyCrags,926,-21.7,0,LargeHills,0
17889,59.943,149.7372,AB_RockyCrags,1096,-24.4,0,LargeHills,0
17890,59.8493,143.9177,AB_MycoticJungle,1106,-22.6,4,Mountainous,0.3804
17891,61.2322,145.3562,AB_MycoticJungle,834,-20.3,4,Mountainous,0.3686
17892,58.5651,145.3511,AB_MycoticJungle,1368,-25.7,0,LargeHills,0.4
17893,58.6155,148.1444,AB_RockyCrags,1253,-26,0,LargeHills,0
17894,57.2924,149.3633,AB_RockyCrags,1386,-28.4,0,LargeHills,0
17895,57.2523,152.0745,AB_RockyCrags,1271,-28.8,0,LargeHills,0
17896,55.9645,147.8767,AB_RockyCrags,1465,-29.4,0,LargeHills,0
17897,54.6528,148.9919,HorrorWastes,1489,-31.1,0,LargeHills,0
17898,54.6282,151.5109,HorrorWastes,1366,-31.4,0,LargeHills,0
17899,55.8993,153.0966,HorrorWastes,1296,-30.4,0,LargeHills,0
17900,55.7743,155.7111,HorrorWastes,1216,-30.8,0,SmallHills,0
17901,56.9784,157.4946,AB_RockyCrags,1156,-29.8,0,LargeHills,0
17902,54.2,159.071,AB_MycoticJungle,1126,-32.4,0,SmallHills,0.4392
17903,54.4019,156.5589,HorrorWastes,1212,-32.2,0,SmallHills,0
17904,55.3394,160.9022,AB_MycoticJungle,1075,-31.5,0,SmallHills,0.451
17905,56.7447,160.1821,AB_MycoticJungle,1105,-30.2,0,SmallHills,0.4392
17906,57.87,162.1654,AB_MycoticJungle,1008,-28.8,0,SmallHills,0.4392
17907,59.2961,161.4228,AB_MycoticJungle,956,-27,0,SmallHills,0.4392
17908,60.4024,163.5866,AB_RockyCrags,926,-25.7,0,LargeHills,0
17909,60.0101,166.5154,AB_MycoticJungle,859,-26,0,LargeHills,0.4118
17910,57.521,164.8962,AB_MycoticJungle,1005,-29.5,0,SmallHills,0.4314
17911,58.5561,167.0727,AB_MycoticJungle,893,-27.9,0,LargeHills,0.4118
17912,62.1521,-159.6946,AB_MycoticJungle,289,-18.4,0,Flat,0.3608
17913,63.5788,-158.6833,AB_MycoticJungle,352,-16.8,0,Flat,0.3412
17914,64.3961,-164.4414,AB_MycoticJungle,331,-17,0,Flat,0.3608
17915,64.7412,-161.0283,AB_MycoticJungle,369,-16.1,0,Flat,0.3412
17916,62.9312,-165.2105,AB_MycoticJungle,325,-18.9,0,SmallHills,0.3804
17917,61.8478,-162.825,AB_MycoticJungle,326,-19.7,0,SmallHills,0.3804
17918,60.4024,-163.5866,AB_MycoticJungle,450,-22.1,0,LargeHills,0.4
17919,59.2961,-161.4228,AB_MycoticJungle,462,-22.9,0,LargeHills,0.4
17920,60.0101,-166.5154,AB_MycoticJungle,533,-23.5,0,LargeHills,0.4
17921,58.5561,-167.0726,AB_MycoticJungle,634,-25.7,0,SmallHills,0.4
17922,57.521,-164.8962,AB_MycoticJungle,682,-26.6,0,SmallHills,0.4196
17923,57.87,-162.1654,AB_MycoticJungle,602,-25.3,0,LargeHills,0.4118
17924,62.53,-153.3228,AB_MycoticJungle,331,-16.2,0,Flat,0.3294
17925,62.6024,-150.1162,AB_MycoticJungle,314,-14.8,0,LargeHills,0.3098
17926,63.7824,-155.3475,AB_MycoticJungle,341,-15.6,0,Flat,0.3294
17927,65.1785,-154.0367,AB_MycoticJungle,291,-13.3,0,LargeHills,0.3216
17928,65.2685,-150.504,AB_MycoticJungle,207,-11.7,0,SmallHills,0.3216
17929,63.945,-148.6305,AB_MycoticJungle,209,-12.4,0,LargeHills,0.298
17930,59.943,-149.7372,AB_MycoticJungle,377,-17.9,0,LargeHills,0.298
17931,58.6154,-148.1444,BMT_FungalForest,390,-18.9,0,LargeHills,0.1882
17932,61.2763,-148.3967,AB_MycoticJungle,278,-15.3,0,LargeHills,0.298
17933,61.2322,-145.3562,AB_MycoticJungle,152,-13.5,0,SmallHills,0.2902
17934,59.8493,-143.9177,AB_MycoticJungle,170,-14.5,0,SmallHills,0.298
17935,58.5652,-145.3511,AB_MycoticJungle,298,-17.2,0,LargeHills,0.3098
17936,57.2523,-152.0745,BMT_FungalForest,615,-23.2,0,LargeHills,0.2
17937,55.8993,-153.0966,BMT_FungalForest,708,-25.8,0,SmallHills,0.2118
17938,57.2924,-149.3633,BMT_FungalForest,568,-21.9,0,LargeHills,0.2
17939,55.9645,-147.8767,BMT_FungalForest,606,-23.1,0,LargeHills,0.2
17940,54.6528,-148.9919,AB_MycoticJungle,666,-25.4,0,SmallHills,0.3412
17941,54.6282,-151.5109,AB_MycoticJungle,764,-27,0,SmallHills,0.3412
17942,56.7447,-160.1821,BMT_FungalForest,595,-26,0,LargeHills,0.251
17943,56.9784,-157.4946,BMT_FungalForest,568,-25,0,SmallHills,0.2392
17944,55.7743,-155.7111,BMT_FungalForest,674,-26.6,0,SmallHills,0.2196
17945,54.4019,-156.5589,BMT_FungalForest,718,-28.7,0,SmallHills,0.2314
17946,54.2,-159.071,BMT_FungalForest,713,-29.5,0,Flat,0.251
17947,55.3394,-160.9022,BMT_FungalForest,687,-28.3,0,SmallHills,0.251
17948,56.9641,175.0677,AB_MycoticJungle,721,-29,0,SmallHills,0.4314
17949,58.4319,174.867,AB_MycoticJungle,658,-26.8,0,Flat,0.4314
17950,58.0872,169.8098,AB_MycoticJungle,808,-28,0,LargeHills,0.4314
17951,59.022,172.1642,AB_MycoticJungle,683,-26.2,0,SmallHills,0.4392
17952,56.6331,170.202,AB_MycoticJungle,764,-29.5,0,SmallHills,0.4392
17953,56.0985,172.7614,AB_MycoticJungle,699,-30,0,Flat,0.451
17954,58.5476,180,AB_MycoticJungle,677,-26.9,0,SmallHills,0.4392
17955,59.258,-177.3745,AB_MycoticJungle,652,-25.8,0,LargeHills,0.4392
17956,59.258,177.3745,AB_MycoticJungle,646,-25.8,0,SmallHills,0.4314
17957,60.743,177.2574,AB_MycoticJungle,584,-23.8,0,SmallHills,0.4314
17958,61.5201,-180,AB_MycoticJungle,527,-22.6,0,SmallHills,0.451
17959,60.743,-177.2574,AB_MycoticJungle,509,-23.3,0,SmallHills,0.451
17960,56.9641,-175.0677,AB_MycoticJungle,806,-29.1,0,SmallHills,0.4
17961,56.0985,-172.7614,AB_MycoticJungle,762,-29.6,0,SmallHills,0.3804
17962,58.4319,-174.867,AB_MycoticJungle,719,-27,0,LargeHills,0.4118
17963,59.022,-172.1642,AB_MycoticJungle,645,-25.7,0,SmallHills,0.4
17964,58.0872,-169.8098,AB_MycoticJungle,720,-26.9,0,SmallHills,0.3882
17965,56.6331,-170.202,AB_MycoticJungle,772,-28.7,0,Flat,0.3804
17966,54.0599,-175.4176,AB_MycoticJungle,897,-32.9,0,SmallHills,0.3804
17967,52.6245,-175.5708,AB_MycoticJungle,980,-35.1,0,SmallHills,0.3804
17968,54.6513,-173.0212,AB_MycoticJungle,845,-31.6,0,LargeHills,0.3686
17969,53.7523,-170.8875,BMT_FungalForest,865,-32.5,0,LargeHills,0.2392
17970,52.3269,-171.1885,BMT_FungalForest,1007,-35,0,LargeHills,0.2392
17971,51.789,-173.4781,BMT_FungalForest,1044,-36.2,0,SmallHills,0.2392
17972,52.7238,180,AB_MycoticJungle,930,-35.1,0,SmallHills,0.4
17973,51.9846,177.8186,AB_MycoticJungle,914,-36,0,SmallHills,0.4
17974,51.9846,-177.8186,AB_MycoticJungle,992,-36.1,0,SmallHills,0.3804
17975,50.5648,-177.8866,AB_MycoticJungle,1112,-38.5,0,SmallHills,0.3804
17976,49.8831,-180,AB_MycoticJungle,1092,-39.3,0,LargeHills,0.3882
17977,50.5648,177.8866,AB_MycoticJungle,967,-37.9,0,LargeHills,0.4
17978,54.6513,173.0212,AB_MycoticJungle,728,-31.9,0,Flat,0.451
17979,54.0599,175.4176,AB_MycoticJungle,765,-32.9,0,Flat,0.4314
17980,52.6245,175.5708,AB_MycoticJungle,835,-34.9,0,SmallHills,0.4314
17981,51.789,173.4781,BMT_FungalForest,844,-35.8,0,LargeHills,0.2902
17982,52.3269,171.1885,AB_MycoticJungle,824,-34.9,0,LargeHills,0.4706
17983,53.7523,170.8875,AB_MycoticJungle,738,-32.8,0,SmallHills,0.4588
17984,71.9774,-30.8243,Desert,7,26,0,Flat,0
17985,70.614,-28.662,Desert,10,27.4,0,SmallHills,0
17986,71.6982,-21.3051,Desert,1,26.8,0,Flat,0
17987,70.4855,-24.2083,Desert,63,27.5,0,SmallHills,0
17988,73.1374,-23.0589,Desert,1,25.4,0,Flat,0
17989,73.2893,-28.1884,ZBiome_Badlands,1,25,0,SmallHills,0
17990,74.6573,-30.7238,ZBiome_Badlands,1,23.7,0,SmallHills,0
17991,74.6158,-36.2894,ZBiome_Badlands,2,23.2,0,SmallHills,0
17992,75.9625,-27.6466,ZBiome_Badlands,1,22.7,0,SmallHills,0
17993,77.3333,-30.7044,ZBiome_Badlands,1,21.3,0,SmallHills,0
17994,77.2805,-37.4091,ZBiome_Badlands,1,21,0,SmallHills,0
17995,75.8713,-39.7764,ZBiome_Badlands,1,21.9,0,SmallHills,0
17996,71.1718,-49.1736,ZBiome_Badlands,14,23.8,0,SmallHills,0
17997,72.2216,-52.6919,ZBiome_Badlands,12,22.5,0,SmallHills,0
17998,70.1811,-57.2369,ZBiome_Badlands,18,22.7,0,SmallHills,0
17999,71.6907,-56.9517,ZBiome_Badlands,14,21.9,0,SmallHills,0
18000,69.2121,-53.8818,ZBiome_Badlands,19,24,0,SmallHills,0
18001,69.6787,-50.056,Desert,17,24.5,0,Flat,0
18002,75.6086,-45.5998,ZBiome_Badlands,4,21.4,0,SmallHills,0
18003,74.1386,-46.9876,ZBiome_Badlands,8,22.3,0,SmallHills,0
18004,73.7206,-51.9686,ZBiome_Badlands,9,21.8,0,SmallHills,0
18005,74.7023,-56.2889,ZBiome_Badlands,9,20.5,0,SmallHills,0
18006,76.203,-55.8915,ZBiome_Badlands,6,19.8,0,SmallHills,0
18007,76.702,-50.1248,ZBiome_Badlands,3,20.2,0,SmallHills,0
18008,68.5821,-47.1174,Desert,19,25.8,0,Flat,0
18009,68.9001,-43.2441,Desert,45,26.3,0,Flat,0
18010,65.966,-45.5731,Desert,25,28,0,Flat,0
18011,67.0961,-48.076,Desert,23,26.7,0,Flat,0
18012,66.2528,-42.0931,Desert,37,28.4,0,SmallHills,0
18013,67.6972,-40.7484,Desert,46,27.6,0,Flat,0
18014,67.8699,-36.9236,Desert,78,28.1,0,SmallHills,0
18015,69.2623,-35.1388,Desert,109,27.2,0,SmallHills,0
18016,69.297,-30.9743,Desert,131,27.6,0,SmallHills,0
18017,67.9395,-29.0928,Desert,197,28.5,0,SmallHills,0
18018,66.5829,-34.8619,Desert,180,28.8,0,SmallHills,0
18019,66.6189,-31.1587,Desert,258,29,0,SmallHills,0
18020,62.53,-26.6773,Desert,400,31.9,0,SmallHills,0
18021,63.7824,-24.6525,Desert,370,31.4,0,SmallHills,0
18022,65.2685,-29.496,Desert,292,30.1,0,Flat,0
18023,65.1785,-25.9633,Desert,290,30.6,0,SmallHills,0
18024,63.9449,-31.3695,Desert,346,30.4,0,SmallHills,0
18025,62.6024,-29.8838,Desert,406,31.2,0,SmallHills,0
18026,62.1521,-20.3054,Desert,297,33.5,0,SmallHills,0
18027,61.8478,-17.175,Desert,223,34.3,0,Flat,0
18028,63.5788,-21.3167,Desert,307,32.3,0,SmallHills,0
18029,64.7412,-18.9717,Desert,235,31.9,0,Flat,0
18030,64.3961,-15.5586,ZBiome_Badlands,206,32.6,0,SmallHills,0
18031,62.9312,-14.7895,ZBiome_Badlands,198,33.8,0,SmallHills,0
18032,61.2763,-31.6034,Desert,473,31.3,0,SmallHills,0
18033,59.943,-30.2628,Desert,514,32.2,0,Flat,0
18034,59.8493,-36.0823,Desert,434,31.6,0,LargeHills,0
18035,61.2322,-34.6438,Desert,462,30.8,0,SmallHills,0
18036,58.5651,-34.6489,Desert,428,32.6,0,LargeHills,0
18037,58.6155,-31.8556,ExtremeDesert,521,32.5,0,SmallHills,0
18038,57.2924,-30.6367,ExtremeDesert,473,33.8,0,SmallHills,0
18039,57.2523,-27.9255,ExtremeDesert,425,34.6,0,SmallHills,0
18040,55.9645,-32.1233,ExtremeDesert,451,34.5,0,Flat,0
18041,54.6528,-31.0081,Desert,442,35.5,0,SmallHills,0
18042,54.6282,-28.4891,Desert,398,36.1,0,SmallHills,0
18043,55.8993,-26.9034,Desert,368,35.9,0,SmallHills,0
18044,55.7743,-24.2889,Desert,292,36.8,0,Flat,0
18045,56.9784,-22.5054,Desert,267,36.6,0,Flat,0
18046,54.2,-20.929,Desert,274,38.1,0,Flat,0
18047,54.4019,-23.4411,Desert,288,37.5,0,Flat,0
18048,55.3394,-19.0978,Desert,300,37.6,0,SmallHills,0
18049,56.7447,-19.8179,Desert,252,37.1,0,Flat,0
18050,57.87,-17.8347,Desert,191,37.1,0,Flat,0
18051,59.2961,-18.5772,Desert,218,36,0,Flat,0
18052,60.4024,-16.4134,Desert,228,35.4,0,Flat,0
18053,60.0101,-13.4846,Desert,211,35.9,0,Flat,0
18054,57.521,-15.1038,Desert,265,37.1,0,Flat,0
18055,58.5561,-12.9274,Desert,243,36.6,0,Flat,0
18056,79.8414,0,ZBiome_Badlands,1,20.1,0,SmallHills,0
18057,78.9944,-6.7632,ZBiome_Badlands,1,20.7,0,SmallHills,0
18058,76.7541,0,ZBiome_Badlands,161,21.7,0,SmallHills,0
18059,77.4591,-5.9726,ZBiome_Badlands,90,21.5,0,SmallHills,0
18060,77.4591,5.9726,ZBiome_Badlands,94,21.5,0,SmallHills,0
18061,78.9944,6.7632,ZBiome_Badlands,1,20.7,0,SmallHills,0
18062,79.5252,14.2746,PoisonForest,1,20.2,0,Flat,0.3882
18063,81.0199,16.6039,PoisonForest,1,19.1,0,Flat,0.3686
18064,78.4134,19.5937,Desert,1,20.9,0,Flat,0
18065,78.63,26.9881,PoisonForest,1,20.4,0,Flat,0.4118
18066,80.0023,30.8343,PoisonForest,1,19.4,0,Flat,0.3804
18067,81.2887,26.113,PoisonForest,1,18.7,0,Flat,0.4
18068,81.0199,-16.6039,ZBiome_Badlands,1,18.9,0,SmallHills,0
18069,81.2887,-26.1131,ZBiome_Badlands,1,18.5,0,SmallHills,0
18070,79.5252,-14.2746,ZBiome_Badlands,1,20.1,0,SmallHills,0
18071,78.4134,-19.5937,ZBiome_Badlands,1,20.9,0,SmallHills,0
18072,78.63,-26.9881,ZBiome_Badlands,1,20.4,0,SmallHills,0
18073,80.0023,-30.8343,ZBiome_Badlands,1,19.3,0,SmallHills,0
18074,83.9312,-24.7406,ZBiome_Badlands,1,16.7,0,SmallHills,0
18075,85.2931,-32.6088,PoisonForest,1,15.8,0,Flat,0.3412
18076,82.6601,-31.2853,ZBiome_Badlands,1,17.4,0,SmallHills,0
18077,82.5401,-42.6958,ZBiome_Badlands,1,17,0,SmallHills,0
18078,83.6189,-52.0214,PoisonForest,1,16.1,0,Flat,0.3804
18079,85.0688,-50.0797,PoisonForest,1,15.4,0,Flat,0.4
18080,86.0043,0,PoisonForest,1,15.7,0,Flat,0.3412
