tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness
19785,-38.6779,147.9463,AB_RockyCrags,1753,-31.2,222,Mountainous,0.1647
19786,-41.3586,147.9872,AB_RockyCrags,1875,-29.5,416,Mountainous,0.0471
19787,-40.0105,146.9966,AB_RockyCrags,1709,-29,320,Mountainous,0.0745
19788,-41.3526,149.9458,AB_MycoticJungle,2052,-32,442,LargeHills,0.0118
19789,-39.9978,150.8383,AB_MycoticJungle,1959,-33.2,479,SmallHills,0.0863
19790,-35.9947,147.9413,AB_RockyCrags,1409,-31.3,360,LargeHills,0
19791,-34.6477,147.0513,AB_RockyCrags,1212,-30.5,368,LargeHills,0
19792,-37.3296,147.0087,AB_RockyCrags,1442,-29.7,224,Mountainous,0.3333
19793,-37.2941,145.1396,AB_MycoticJungle,1382,-27.9,495,LargeHills,0.2745
19794,-35.9282,144.2675,AB_MycoticJungle,1256,-27.5,523,LargeHills,0.2863
19795,-34.6169,145.2445,AB_MycoticJungle,1262,-29.4,478,LargeHills,0
19796,-35.8004,155.1316,AB_RockyCrags,1323,-36.1,75,Mountainous,0
19797,-37.0853,156.149,AB_RockyCrags,1266,-35,18,Mountainous,0
19798,-35.551,158.6167,AB_RockyCrags,973,-36.2,238,LargeHills,0
19799,-36.9573,157.9215,AB_RockyCrags,1040,-34.7,226,LargeHills,0
19800,-34.2862,157.6018,AB_RockyCrags,1031,-37.3,232,LargeHills,0
19801,-34.4081,155.8871,AB_RockyCrags,1123,-36.7,168,LargeHills,0
19802,-39.9464,152.7363,AB_RockyCrags,1886,-34,381,LargeHills,0
19803,-38.5703,153.558,AB_RockyCrags,1735,-34.9,216,Mountainous,0
19804,-38.4784,155.3934,AB_RockyCrags,1482,-34.5,193,Mountainous,0.1804
19805,-39.7579,156.4755,AB_RockyCrags,1536,-34.1,196,Mountainous,0.2863
19806,-41.1509,155.7213,AB_RockyCrags,1751,-33.6,330,LargeHills,0.4353
19807,-41.2479,153.8153,AB_RockyCrags,1918,-33.5,394,LargeHills,0.302
19808,-33.1197,154.9268,AB_RockyCrags,996,-36.5,137,LargeHills,0
19809,-33.2043,153.2109,AB_RockyCrags,1004,-35.2,18,Mountainous,0
19810,-30.4383,154.7745,AB_RockyCrags,1000,-39,266,Flat,0
19811,-31.7287,155.6827,AB_RockyCrags,989,-38.3,287,Flat,0
19812,-30.5207,153.1094,AB_RockyCrags,967,-37.4,239,SmallHills,0
19813,-31.8954,152.3033,AB_RockyCrags,1015,-35.8,132,LargeHills,0
19814,-31.9437,150.5896,AB_RockyCrags,1058,-34.7,143,Mountainous,0
19815,-33.3008,149.7302,AB_RockyCrags,1299,-34.4,160,Mountainous,0
19816,-33.3115,147.9684,AB_RockyCrags,1228,-32.5,263,LargeHills,0
19817,-31.9674,147.1216,AB_RockyCrags,1017,-31.5,263,LargeHills,0
19818,-30.6177,149.7332,AB_RockyCrags,888,-34,240,LargeHills,0
19819,-30.631,148.0249,AB_RockyCrags,877,-32.5,251,LargeHills,0
19820,-26.6066,145.6857,AB_RockyCrags,822,-33.1,215,LargeHills,0
19821,-27.9201,144.7585,AB_RockyCrags,904,-31.8,138,LargeHills,0
19822,-29.2913,147.2177,AB_RockyCrags,956,-33.4,306,LargeHills,0
19823,-29.2708,145.5184,AB_RockyCrags,994,-32.1,345,SmallHills,0
19824,-27.9553,148.1096,AB_RockyCrags,998,-35.5,189,LargeHills,0
19825,-26.6208,147.3392,AB_RockyCrags,883,-35.1,268,SmallHills,0
19826,-26.5083,142.3564,AB_RockyCrags,788,-29.7,388,SmallHills,0
19827,-26.4238,140.6833,AB_RockyCrags,895,-28.7,432,SmallHills,0
19828,-27.8668,143.0713,AB_RockyCrags,863,-29.9,254,LargeHills,0
19829,-29.1562,142.097,AB_RockyCrags,783,-27.6,380,LargeHills,0
19830,-29.0618,140.3779,AB_MycoticJungle,865,-26.6,538,SmallHills,0
19831,-27.6879,139.6804,AB_MycoticJungle,907,-27,587,SmallHills,0
19832,-25.2853,148.2219,AB_RockyCrags,858,-36.7,310,SmallHills,0
19833,-23.9574,147.4855,AB_RockyCrags,909,-37.3,281,SmallHills,0
19834,-23.9112,150.6783,AB_RockyCrags,820,-39.9,255,SmallHills,0
19835,-25.2644,149.8388,AB_RockyCrags,821,-38,272,SmallHills,0
19836,-22.598,149.9375,AB_RockyCrags,817,-40.1,237,SmallHills,0
19837,-22.6235,148.3604,AB_RockyCrags,890,-39,265,SmallHills,0
19838,-21.3035,147.6559,AB_RockyCrags,866,-39,248,SmallHills,0
19839,-21.3027,146.0825,AB_RockyCrags,798,-36.9,282,LargeHills,0
19840,-19.9722,148.5241,AB_RockyCrags,799,-40.3,250,SmallHills,0
19841,-18.6613,147.8494,AB_RockyCrags,740,-40,264,SmallHills,0
19842,-18.6678,146.311,AB_RockyCrags,702,-38,315,SmallHills,0
19843,-19.9774,145.4136,AB_RockyCrags,761,-36.7,329,SmallHills,0
19844,-19.9505,143.8466,AB_RockyCrags,761,-35,339,SmallHills,0.2
19845,-21.2396,142.9132,AB_RockyCrags,865,-33.9,351,SmallHills,0
19846,-18.5737,141.6508,AB_RockyCrags,815,-33.6,389,SmallHills,0
19847,-18.624,143.2107,AB_RockyCrags,786,-35.1,326,SmallHills,0.2431
19848,-19.8375,140.6938,AB_MycoticJungle,876,-32.3,444,SmallHills,0
19849,-21.177,141.3194,AB_MycoticJungle,904,-32.5,446,SmallHills,0
19850,-22.4426,140.3488,AB_MycoticJungle,955,-31.1,490,SmallHills,0
19851,-23.7954,140.9965,AB_RockyCrags,1002,-31.3,355,LargeHills,0
19852,-25.0603,140.0112,AB_MycoticJungle,952,-29.2,461,SmallHills,0
19853,-24.9469,138.3534,AB_MycoticJungle,860,-26.9,518,SmallHills,0
19854,-22.3423,138.73,AB_MycoticJungle,972,-29.5,535,SmallHills,0
19855,-23.5815,137.7213,AB_MycoticJungle,918,-27.4,602,SmallHills,0
19856,-23.0962,132.7957,AB_MycoticJungle,931,-22.3,729,LargeHills,0
19857,-24.4711,133.3708,AB_MycoticJungle,1072,-23.3,669,LargeHills,0
19858,-23.4414,136.08,AB_MycoticJungle,901,-25.6,705,SmallHills,0
19859,-24.6522,135.0321,AB_MycoticJungle,948,-24.1,485,LargeHills,0.1098
19860,-22.0779,135.4849,AB_MycoticJungle,932,-25.8,650,SmallHills,0
19861,-21.914,133.8609,AB_MycoticJungle,930,-24,594,LargeHills,0
19862,-25.4275,130.6051,HorrorWastes,1091,-20,974,LargeHills,0
19863,-26.5744,129.4778,AB_MycoticJungle,1220,-19.1,1108,LargeHills,0
19864,-25.6514,132.2831,AB_MycoticJungle,1115,-21.8,707,LargeHills,0.3333
19865,-27.041,132.8728,AB_MycoticJungle,1289,-22.9,632,LargeHills,0.3922
19866,-28.217,131.7595,AB_MycoticJungle,1213,-20.7,1064,SmallHills,0.4941
19867,-27.9742,130.0414,BMT_FungalForest,1176,-18.8,1236,SmallHills,0.4275
19868,-19.9391,128.4875,AB_MycoticJungle,983,-19,1083,LargeHills,0
19869,-18.8151,129.5777,AB_MycoticJungle,852,-19.8,839,LargeHills,0
19870,-17.253,127.5097,AB_MycoticJungle,862,-17.9,1056,LargeHills,0
19871,-17.4759,129.0789,AB_MycoticJungle,802,-19.3,833,LargeHills,0
19872,-18.3474,126.4108,AB_MycoticJungle,1031,-17.4,1098,LargeHills,0
19873,-19.6942,126.8891,BMT_FungalForest,1057,-17.7,1250,SmallHills,0
19874,-20.5559,133.3002,AB_MycoticJungle,775,-22.9,654,LargeHills,0
19875,-20.3702,131.694,AB_MycoticJungle,801,-21.4,720,LargeHills,0
19876,-19.0204,131.1654,AB_MycoticJungle,803,-21.3,754,LargeHills,0
19877,-17.8655,132.2239,AB_MycoticJungle,654,-21.9,750,LargeHills,0
19878,-18.0318,133.7982,AB_MycoticJungle,679,-23.9,555,LargeHills,0
19879,-19.3724,134.3449,AB_MycoticJungle,735,-24.3,616,LargeHills,0
19880,-20.7854,125.7678,HorrorWastes,943,-15.4,1376,SmallHills,0
19881,-22.1514,126.2525,BMT_FungalForest,1036,-16.1,1332,SmallHills,0
19882,-21.5546,123.0092,BMT_FungalForest,897,-11.7,1631,SmallHills,0
19883,-20.4991,124.1611,BMT_FungalForest,950,-13.7,1544,SmallHills,0
19884,-22.9272,123.469,BMT_FungalForest,893,-11.8,1607,SmallHills,0
19885,-23.238,125.1064,BMT_FungalForest,942,-13.8,1503,SmallHills,0
19886,-24.6222,125.5973,BMT_FungalForest,971,-14.1,1290,LargeHills,0
19887,-24.9125,127.2611,BMT_FungalForest,1132,-16.8,1141,LargeHills,0
19888,-26.3063,127.7868,AB_MycoticJungle,1179,-17.2,1023,LargeHills,0
19889,-27.4167,126.6207,AB_MycoticJungle,994,-14.3,1015,LargeHills,0.5059
19890,-25.702,124.4238,BMT_FungalForest,882,-11.9,1500,SmallHills,0.1882
19891,-27.1028,124.9207,AB_MycoticJungle,912,-12.1,1060,LargeHills,0.1686
19892,-30.2624,121.2387,BMT_FungalForest,1175,-8.8,1343,LargeHills,0.4
19893,-30.6494,122.9809,BMT_FungalForest,1319,-11.4,1441,LargeHills,0.5882
19894,-28.1739,123.717,AB_MycoticJungle,1092,-11.6,1099,Mountainous,0.2196
19895,-29.5894,124.2186,AB_MycoticJungle,1332,-13.1,1016,Mountainous,0.4275
19896,-27.8127,122.0114,BMT_FungalForest,1112,-10.1,1422,LargeHills,0.0039
19897,-28.8414,120.7712,BMT_FungalForest,1112,-8.4,1570,LargeHills,0.3098
19898,-33.1245,122.2101,HorrorWastes,1117,-8.3,1640,SmallHills,0.1059
19899,-34.5642,122.7166,BMT_FungalForest,1103,-8.1,1694,SmallHills,0
19900,-32.0777,123.4855,BMT_FungalForest,1205,-10.6,1536,SmallHills,0.2745
19901,-32.4393,125.2653,BMT_FungalForest,1181,-12,1607,SmallHills,0.1922
19902,-33.8724,125.8132,BMT_FungalForest,1242,-12.3,1578,SmallHills,0.3765
19903,-34.9508,124.541,BMT_FungalForest,1145,-9.9,1605,SmallHills,0.0824
19904,-35.1548,119.5754,Glowforest,1061,-4.7,1371,Mountainous,0
19905,-36.136,118.2148,Glowforest,816,-1.4,1424,Mountainous,0
19906,-35.5955,121.3991,AB_GelatinousSuperorganism,1089,-6.4,1701,SmallHills,0
19907,-37.0453,121.9066,AB_GelatinousSuperorganism,1024,-5.8,1727,SmallHills,0
19908,-38.0591,120.5426,AB_GelatinousSuperorganism,1013,-4.1,1723,SmallHills,0
19909,-37.5901,118.6739,Glowforest,937,-2.1,1441,Mountainous,0
19910,-34.1934,115.9794,Glowforest,574,1.6,1113,Mountainous,0
19911,-33.6745,114.2095,Glowforest,481,3.7,1502,LargeHills,0
19912,-35.6404,116.3971,Glowforest,657,1.1,1449,LargeHills,0
19913,-36.5694,114.9996,Glowforest,510,3.7,1484,LargeHills,0
19914,-36.0196,113.1964,Glowforest,485,5.3,1538,SmallHills,0
19915,-34.572,112.8245,Glowforest,500,5.2,1438,LargeHills,0
19916,-28.4316,119.0637,AB_GelatinousSuperorganism,1001,-6.1,1650,SmallHills,0.4627
19917,-29.4153,117.7894,Glowforest,902,-3.8,1447,LargeHills,0.5373
19918,-26.5912,116.9576,AB_GelatinousSuperorganism,1011,-4.5,1673,SmallHills,0.0667
19919,-27.0207,118.6307,AB_GelatinousSuperorganism,996,-6,1712,SmallHills,0.3255
19920,-27.5435,115.6864,Glowforest,989,-2.7,1385,LargeHills,0.1098
19921,-28.9565,116.0847,Glowforest,825,-1.7,1459,LargeHills,0.3608
19922,-29.8929,114.7792,Glowforest,745,0.4,1613,SmallHills,0.3882
19923,-31.3191,115.1715,Glowforest,655,1,1487,LargeHills,0.2941
19924,-32.237,113.8271,Glowforest,592,3,1512,LargeHills,0
19925,-31.6977,112.1019,Glowforest,665,4.1,1421,LargeHills,0
19926,-29.3849,113.0825,Glowforest,776,1.8,1639,SmallHills,0.1725
19927,-30.272,111.7494,Glowforest,768,3.4,1502,SmallHills,0
19928,-71.9774,-149.1757,PoisonForest,571,8.5,917,LargeHills,0
19929,-70.614,-151.338,PoisonForest,627,6.4,1266,SmallHills,0
19930,-71.6982,-158.6949,PoisonForest,616,6.3,1085,LargeHills,0
19931,-70.4855,-155.7917,PoisonForest,602,5.6,1091,LargeHills,0
19932,-73.1374,-156.9411,AridShrubland,485,9,869,LargeHills,0
19933,-73.2893,-151.8116,AridShrubland,430,10.3,846,LargeHills,0
19934,-74.6573,-149.2762,AridShrubland,349,12.6,801,SmallHills,0
19935,-74.6158,-143.7106,AridShrubland,405,13.1,744,LargeHills,0
19936,-75.9625,-152.3534,AridShrubland,312,13.6,903,Flat,0
19937,-77.3333,-149.2956,AridShrubland,333,15.3,701,SmallHills,0
19938,-77.2805,-142.5909,AridShrubland,429,15.5,681,SmallHills,0
19939,-75.8713,-140.2236,AridShrubland,451,14.5,709,SmallHills,0
19940,-71.1718,-130.8264,AridShrubland,565,12.3,843,SmallHills,0
19941,-72.2216,-127.3081,AridShrubland,490,14.5,772,SmallHills,0
19942,-70.1811,-122.7631,AridShrubland,485,14.6,763,Flat,0
19943,-71.6907,-123.0483,AridShrubland,491,15.4,781,Flat,0
19944,-69.2121,-126.1182,AridShrubland,493,12.8,799,Flat,0
19945,-69.6787,-129.944,AridShrubland,508,11.8,860,SmallHills,0
19946,-75.6086,-134.4002,AridShrubland,553,14.8,727,SmallHills,0
19947,-74.1386,-133.0124,AridShrubland,541,14,876,SmallHills,0
19948,-73.7206,-128.0314,AridShrubland,494,15.3,801,SmallHills,0
19949,-74.7023,-123.7111,AridShrubland,488,17,727,Flat,0
19950,-76.203,-124.1085,AridShrubland,524,17.6,698,Flat,0
19951,-76.702,-129.8752,AridShrubland,517,16.7,727,Flat,0
19952,-68.5821,-132.8826,PoisonForest,526,10,1008,SmallHills,0
19953,-68.9001,-136.7559,PoisonForest,545,8.9,1113,SmallHills,0
19954,-65.966,-134.4269,PoisonForest,550,7.3,1007,LargeHills,0
19955,-67.0961,-131.924,PoisonForest,533,9.1,999,SmallHills,0
19956,-66.2528,-137.9069,PoisonForest,675,5.5,1160,LargeHills,0
19957,-67.6972,-139.2516,PoisonForest,568,7,989,LargeHills,0
19958,-67.8699,-143.0764,PoisonForest,667,5.4,1158,SmallHills,0
19959,-69.2623,-144.8612,HorrorWastes,604,6.6,1244,SmallHills,0
19960,-69.297,-149.0257,Glowforest,602,5.7,1321,SmallHills,0
19961,-67.9395,-150.9072,Glowforest,659,3.5,1437,SmallHills,0
19962,-66.5829,-145.1381,Glowforest,672,3.6,1400,SmallHills,0
19963,-66.6189,-148.8413,Glowforest,662,2.7,1478,SmallHills,0
19964,-62.53,-153.3228,Glowforest,962,-4.7,1394,LargeHills,0
19965,-63.7824,-155.3475,Glowforest,910,-3.5,1416,LargeHills,0
19966,-65.2685,-150.504,Glowforest,644,1,1275,LargeHills,0
19967,-65.1785,-154.0367,Glowforest,746,-0.6,1350,LargeHills,0
19968,-63.9449,-148.6305,Glowforest,753,-0.5,1316,LargeHills,0
19969,-62.6024,-150.1162,Glowforest,822,-2.7,1071,LargeHills,0
19970,-62.1521,-159.6946,Glowforest,1034,-7.1,1647,SmallHills,0
19971,-61.8478,-162.825,BMT_FungalForest,1045,-8.2,1543,SmallHills,0
19972,-63.5788,-158.6833,Glowforest,989,-5,1483,LargeHills,0
19973,-64.7412,-161.0283,Glowforest,954,-4,1505,LargeHills,0
19974,-64.3961,-164.4414,Glowforest,1018,-5.3,1568,SmallHills,0
19975,-62.9312,-165.2105,Glowforest,1063,-7.5,1333,LargeHills,0
19976,-61.2763,-148.3967,Glowforest,1002,-4.7,1270,LargeHills,0
19977,-59.943,-149.7372,Glowforest,1155,-7.5,1375,LargeHills,0
19978,-59.8493,-143.9177,Glowforest,972,-4.3,1377,LargeHills,0
19979,-61.2322,-145.3562,Glowforest,971,-3.5,1410,LargeHills,0
19980,-58.5651,-145.3511,PoisonForest,1109,-6.9,1163,LargeHills,0
19981,-58.6155,-148.1444,BMT_FungalForest,1135,-8.1,1648,Flat,0
19982,-57.2924,-149.3633,BMT_FungalForest,1115,-9.8,1440,SmallHills,0
19983,-57.2523,-152.0745,BMT_FungalForest,1098,-10.7,1436,SmallHills,0
19984,-55.9645,-147.8767,BMT_FungalForest,1087,-10.3,1474,SmallHills,0
19985,-54.6528,-148.9919,BMT_FungalForest,1014,-11.6,1419,SmallHills,0
19986,-54.6282,-151.5109,BMT_FungalForest,1015,-12.7,1325,SmallHills,0
19987,-55.8993,-153.0966,BMT_FungalForest,1128,-12.7,1275,LargeHills,0
19988,-55.7743,-155.7111,BMT_FungalForest,1097,-13.5,1254,SmallHills,0
19989,-56.9784,-157.4946,BMT_FungalForest,1192,-13.4,1326,SmallHills,0
19990,-54.2,-159.071,AB_MycoticJungle,1284,-17.6,1122,SmallHills,0
19991,-54.4019,-156.5589,AB_MycoticJungle,1210,-16.1,1081,LargeHills,0
19992,-55.3394,-160.9022,BMT_FungalForest,1165,-16.1,1232,SmallHills,0
19993,-56.7447,-160.1821,BMT_FungalForest,1154,-14.2,1429,SmallHills,0
19994,-57.87,-162.1654,BMT_FungalForest,1223,-13.8,1507,SmallHills,0
19995,-59.2961,-161.4228,BMT_FungalForest,1234,-12.1,1398,LargeHills,0
19996,-60.4024,-163.5866,BMT_FungalForest,1158,-10.8,1517,SmallHills,0
19997,-60.0101,-166.5154,BMT_FungalForest,1217,-12.1,1427,LargeHills,0
19998,-57.521,-164.8962,BMT_FungalForest,1262,-15.1,1332,LargeHills,0
19999,-58.5561,-167.0727,BMT_FungalForest,1358,-14.9,1346,LargeHills,0
20000,-71.9774,149.1757,PoisonForest,569,8.5,1247,LargeHills,0
20001,-73.2894,151.8116,PoisonForest,497,9.8,1220,LargeHills,0
20002,-71.6982,158.6949,Glowforest,650,6.1,1475,LargeHills,0
20003,-73.1374,156.9411,Glowforest,521,8.7,1344,LargeHills,0
20004,-70.4855,155.7917,Glowforest,787,4.4,1536,LargeHills,0
20005,-70.614,151.338,Glowforest,745,5.6,1386,LargeHills,0
20006,-69.297,149.0257,Glowforest,783,4.5,1369,LargeHills,0
20007,-69.2623,144.8612,PoisonForest,600,6.6,1290,LargeHills,0
20008,-67.9395,150.9072,AB_GelatinousSuperorganism,858,2.2,1641,SmallHills,0.0039
20009,-66.6189,148.8413,AB_GelatinousSuperorganism,863,1.4,1652,SmallHills,0.0039
20010,-66.5829,145.1381,Glowforest,857,2.4,1487,LargeHills,0
20011,-67.8699,143.0764,Glowforest,689,5.3,1382,LargeHills,0
20012,-71.1718,130.8264,PoisonForest,453,13,1108,SmallHills,0
20013,-69.6787,129.9441,PoisonForest,469,12.1,1177,SmallHills,0
20014,-70.1811,122.7631,AridShrubland,424,15,961,SmallHills,0
20015,-69.2121,126.1182,PoisonForest,430,13.3,1088,SmallHills,0
20016,-71.6907,123.0483,AridShrubland,426,15.8,909,SmallHills,0
20017,-72.2215,127.3081,AridShrubland,409,15,961,SmallHills,0
20018,-67.6972,139.2516,Glowforest,684,6.2,1475,SmallHills,0
20019,-68.9001,136.7559,Glowforest,602,8.5,1377,SmallHills,0
20020,-68.5821,132.8826,PoisonForest,549,9.8,1274,SmallHills,0
20021,-67.0961,131.924,PoisonForest,430,9.8,1160,LargeHills,0
20022,-65.966,134.4269,PoisonForest,513,7.5,1193,LargeHills,0
20023,-66.2528,137.9069,Glowforest,698,5.4,1338,LargeHills,0
20024,-73.7206,128.0314,AridShrubland,483,15.3,942,SmallHills,0
20025,-74.1386,133.0124,AridShrubland,491,14.4,1006,SmallHills,0
20026,-76.203,124.1085,AridShrubland,378,18.5,731,SmallHills,0
20027,-74.7023,123.7111,AridShrubland,414,17.5,794,SmallHills,0
20028,-76.702,129.8752,AridShrubland,312,18.1,759,LargeHills,0
20029,-75.6086,134.4002,AridShrubland,417,15.7,917,LargeHills,0
20030,-75.8713,140.2237,AridShrubland,424,14.7,982,LargeHills,0
20031,-74.6158,143.7106,PoisonForest,421,13,1106,SmallHills,0
20032,-74.6573,149.2762,PoisonForest,418,12.1,1173,SmallHills,0
20033,-75.9625,152.3534,PoisonForest,424,12.9,1113,Flat,0
20034,-77.2805,142.5909,AridShrubland,309,16.3,874,SmallHills,0
20035,-77.3332,149.2956,AridShrubland,389,14.9,969,SmallHills,0
20036,-81.0199,163.3961,AridShrubland,334,17.8,775,Flat,0
20037,-79.5252,165.7254,AridShrubland,333,16.1,810,SmallHills,0
20038,-78.63,153.0119,AridShrubland,340,16.1,891,SmallHills,0
20039,-78.4134,160.4063,AridShrubland,390,14.8,972,SmallHills,0
20040,-80.0023,149.1657,AridShrubland,303,18,762,SmallHills,0
20041,-81.2887,153.8869,AridShrubland,328,18.7,721,Flat,0
20042,-79.8414,180,AridShrubland,357,15.9,854,SmallHills,0
20043,-78.9944,-173.2368,AridShrubland,343,15.1,867,SmallHills,0
20044,-78.9944,173.2368,AridShrubland,387,14.8,923,SmallHills,0
20045,-77.4591,174.0274,PoisonForest,413,12.9,1113,Flat,0
20046,-76.7541,-180,PoisonForest,401,12.1,1089,SmallHills,0
20047,-77.4591,-174.0274,PoisonForest,357,13.3,979,SmallHills,0
20048,-81.0199,-163.3961,AridShrubland,408,17.3,725,SmallHills,0
20049,-81.2887,-153.8869,AridShrubland,472,17.8,639,SmallHills,0
20050,-79.5252,-165.7254,AridShrubland,365,15.9,769,SmallHills,0
20051,-78.4134,-160.4063,AridShrubland,317,15.3,816,SmallHills,0
20052,-78.63,-153.0119,AridShrubland,367,15.9,724,SmallHills,0
20053,-80.0023,-149.1657,AridShrubland,423,17.2,692,SmallHills,0
20054,-83.9312,-155.2594,AridShrubland,475,20.3,566,SmallHills,0
20055,-85.2931,-147.3912,Desert,477,22,460,SmallHills,0
20056,-82.6601,-148.7147,AridShrubland,482,19.4,617,SmallHills,0
20057,-82.5401,-137.3042,Desert,527,20,512,LargeHills,0
20058,-83.6189,-127.9786,AridShrubland,587,21.3,528,SmallHills,0
20059,-85.0688,-129.9203,Desert,533,22.5,483,SmallHills,0
20060,-82.6601,148.7147,AridShrubland,348,20.3,616,LargeHills,0
20061,-83.9312,155.2594,AridShrubland,341,21.2,572,LargeHills,0
20062,-83.6189,127.9786,Desert,99,24.5,446,LargeHills,0
20063,-82.5401,137.3042,AridShrubland,209,22.1,547,LargeHills,0
20064,-85.0688,129.9203,Desert,162,24.9,429,SmallHills,0
20065,-85.2931,147.3912,Desert,207,23.7,466,LargeHills,0
20066,-86.5324,158.2993,Desert,238,24.3,453,SmallHills,0
20067,-86.0043,180,Desert,275,23.2,459,SmallHills,0
20068,-86.5324,-158.2993,Desert,365,23.5,408,LargeHills,0
20069,-87.8336,-141.7217,Desert,340,25.3,329,LargeHills,0
20070,-87.8336,141.7217,Desert,311,25.5,405,SmallHills,0
20071,-88.8385,-180,Desert,281,26.2,376,SmallHills,0
20072,-62.1521,159.6946,Glowforest,1142,-7.8,1595,LargeHills,0
20073,-63.5788,158.6833,AB_GelatinousSuperorganism,1035,-5.3,1630,LargeHills,0
20074,-64.3961,164.4414,Glowforest,1235,-6.8,1610,LargeHills,0.0196
20075,-64.7412,161.0283,AB_GelatinousSuperorganism,1143,-5.2,1640,LargeHills,0.0118
20076,-62.9312,165.2105,BMT_FungalForest,1405,-9.7,1474,LargeHills,0.0353
20077,-61.8478,162.825,HorrorWastes,1298,-9.8,1349,Mountainous,0
20078,-60.4024,163.5866,BMT_FungalForest,1426,-12.5,1314,LargeHills,0.0157
20079,-59.2961,161.4228,BMT_FungalForest,1360,-12.9,1533,LargeHills,0.0196
20080,-60.0101,166.5154,BMT_FungalForest,1655,-15,1161,LargeHills,0.0157
20081,-58.5561,167.0726,BMT_FungalForest,1651,-16.8,1329,LargeHills,0
20082,-57.521,164.8962,AB_MycoticJungle,1712,-18,1126,LargeHills,0
20083,-57.87,162.1654,BMT_FungalForest,1511,-15.7,1243,LargeHills,0
20084,-62.53,153.3228,AB_GelatinousSuperorganism,884,-4.2,1663,LargeHills,0.0078
20085,-62.6024,150.1162,AB_GelatinousSuperorganism,840,-2.9,1716,SmallHills,0.0353
20086,-63.7824,155.3475,AB_GelatinousSuperorganism,932,-3.7,1712,SmallHills,0
20087,-65.1785,154.0367,AB_GelatinousSuperorganism,982,-2.2,1699,SmallHills,0.0118
20088,-65.2685,150.504,AB_GelatinousSuperorganism,942,-0.9,1656,LargeHills,0.0196
20089,-63.945,148.6305,AB_GelatinousSuperorganism,820,-0.9,1666,LargeHills,0.0196
20090,-59.943,149.7372,AB_GelatinousSuperorganism,842,-5.5,1714,SmallHills,0
20091,-58.6154,148.1444,AB_GelatinousSuperorganism,780,-5.8,1726,SmallHills,0.2627
20092,-61.2763,148.3967,AB_GelatinousSuperorganism,748,-3.1,1718,SmallHills,0
20093,-61.2322,145.3562,AB_GelatinousSuperorganism,717,-1.8,1709,SmallHills,0.0078
20094,-59.8493,143.9177,AB_GelatinousSuperorganism,801,-3.1,1719,SmallHills,0
20095,-58.5652,145.3511,AB_GelatinousSuperorganism,783,-4.8,1725,SmallHills,0
20096,-57.2523,152.0745,BMT_FungalForest,900,-9.4,1593,LargeHills,0.702
20097,-55.8993,153.0966,AB_MycoticJungle,1047,-12.2,969,Mountainous,0.4431
20098,-57.2924,149.3633,BMT_FungalForest,866,-8.1,1622,LargeHills,0.4549
20099,-55.9645,147.8767,BMT_FungalForest,895,-9.1,1601,LargeHills,0.3725
20100,-54.6528,148.9919,AB_MycoticJungle,1038,-11.8,1118,Mountainous,0
20101,-54.6282,151.5109,AB_MycoticJungle,1284,-14.4,970,Mountainous,0
20102,-56.7447,160.1821,AB_MycoticJungle,1387,-15.7,1040,Mountainous,0.1608
20103,-56.9784,157.4946,BMT_FungalForest,1114,-12.9,1184,Mountainous,0
20104,-55.7743,155.7111,BMT_FungalForest,1156,-13.9,1247,LargeHills,0.2627
20105,-54.4019,156.5589,AB_MycoticJungle,1383,-17.2,1091,LargeHills,0.0667
20106,-54.2,159.071,AB_MycoticJungle,1552,-19.3,1021,LargeHills,0
20107,-55.3394,160.9022,AB_MycoticJungle,1600,-18.9,926,Mountainous,0.098
20108,-56.9641,-175.0677,BMT_FungalForest,1424,-18.2,1289,LargeHills,0.0157
20109,-58.4319,-174.867,BMT_FungalForest,1545,-17.2,1367,LargeHills,0.0235
20110,-58.0872,-169.8098,BMT_FungalForest,1493,-16.7,1348,LargeHills,0
20111,-59.022,-172.1642,BMT_FungalForest,1467,-15.7,1335,LargeHills,0
20112,-56.6331,-170.202,BMT_FungalForest,1447,-18.3,1398,SmallHills,0
20113,-56.0985,-172.7614,BMT_FungalForest,1456,-19.3,1338,SmallHills,0
20114,-58.5476,-180,BMT_FungalForest,1615,-17.7,1477,SmallHills,0.102
20115,-59.258,177.3745,HorrorWastes,1638,-16.9,1423,LargeHills,0.0549
20116,-59.258,-177.3745,BMT_FungalForest,1662,-17,1403,SmallHills,0.0706
20117,-60.743,-177.2574,BMT_FungalForest,1664,-15.2,1280,LargeHills,0.251
20118,-61.5201,180,BMT_FungalForest,1616,-14,1464,LargeHills,0
20119,-60.743,177.2574,BMT_FungalForest,1761,-15.8,1260,LargeHills,0
20120,-56.9641,175.0677,BMT_FungalForest,1626,-19.5,1246,SmallHills,0
20121,-56.0985,172.7614,BMT_FungalForest,1648,-20.6,1223,SmallHills,0
20122,-58.4319,174.867,HorrorWastes,1644,-17.8,1394,SmallHills,0.1451
20123,-59.022,172.1642,BMT_FungalForest,1679,-17.1,1522,SmallHills,0
20124,-58.0872,169.8098,BMT_FungalForest,1733,-18.3,1392,SmallHills,0.1451
20125,-56.6331,170.202,BMT_FungalForest,1739,-20.2,1241,SmallHills,0
20126,-54.0599,175.4176,AB_MycoticJungle,1598,-23,985,SmallHills,0
