tile,mutators
9129,River;VEE_StagnantRivulet
9130,River;VEE_StagnantRivulet
9131,VEE_StagnantRivulet
9137,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9138,Dunes
9140,Dunes
9141,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9142,Dunes
9143,Dunes
9144,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9145,Dunes
9146,Dunes
9149,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9150,Dunes
9151,Dunes
9158,Cliffs
9159,Valley
9160,Mountain
9161,Mountain
9162,MineralRich;Mountain;VEE_DeepOreRich
9163,Cliffs;MineralRich;VEE_DeepOreRich
9167,AncientGarrison
9170,MineralRich;Mountain
9171,MineralRich;Mountain
9172,MineralRich;Mountain
9173,MineralRich;VEE_DryRiver
9174,Mountain
9182,VEE_DeepOreDevoid;VEE_MineralDevoid
9187,VEE_DeepOreDevoid;VEE_MineralDevoid
9193,VEE_DeepOreDevoid;VEE_MineralDevoid
9200,VEE_DeepOreDevoid;VEE_MineralDevoid
9212,Mountain;Oasis
9213,Mountain;Oasis
9214,Mountain;Oasis
9218,Mountain
9219,Mountain
9220,Mountain
9221,Mountain
9222,VEE_DryRiver
9224,River
9225,River
9226,Mountain
9227,Cliffs;Oasis
9228,Mountain;Oasis
9229,Mountain
9232,Oasis
9233,Oasis
9235,Oasis
9240,River
9241,River
9273,Caves
9308,Caves
9309,Caves
9312,Caves
9313,Caves
9314,Caves
9315,Caves
9318,Caves
9319,Caves
9326,Caves
9350,VEE_DeepOreDevoid;VEE_MineralDevoid
9358,VEE_DeepOreDevoid;VEE_MineralDevoid
9381,VEE_DeepOreDevoid;VEE_MineralDevoid
9387,Mountain
9389,Mountain
9390,VEE_NoTrees;VEE_PlantLife_Overgrown
9391,Mountain
9393,VEE_DeepOreDevoid;VEE_MineralDevoid
9396,VEE_DeepOreDevoid;VEE_MineralDevoid
9398,Dunes
9400,VEE_DeepOreDevoid;VEE_MineralDevoid
9404,AB_LocustPlagues;Marshy;River;ToxicLake
9405,AB_BumbledroneNests;InsectMegahive;Muddy;River;VEE_IncreasedDiseases;VEE_StagnantRivulet
9406,InsectMegahive;Pond;VEE_IncreasedInfestations;VEE_RotstinkVents
9407,AB_FeraliskNest;AB_LocustPlagues;Marshy;River;VEE_IncreasedDiseases
9408,AB_FeraliskNest;AB_LocustPlagues;Pond;VEE_IncreasedDiseases;VEE_StagnantRivulet
9409,AB_BumbledroneNests;AB_LocustPlagues;Pond;VEE_RotstinkVents
9410,Dunes
9411,Dunes
9412,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9413,Dunes
9414,Dunes
9415,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9427,VEE_SaltPlains
9428,CoastalIsland
9429,CoastalIsland
9446,CoastalIsland
9447,CoastalIsland
9448,CoastalIsland
9449,CoastalIsland
9450,CoastalIsland
9451,CoastalIsland
9456,VEE_Cenotes
9458,Caves
9460,Caves
9461,Caves
9462,Caves
9468,Caves
9476,Caves
9477,VEE_Cenotes
9478,Caves
9486,Caves
9492,Caves
9493,Caves
9500,Caves;Cliffs
9501,Caves;Mountain
9502,Caves
9503,Caves
9504,Caves;Mountain
9505,Caves;Mountain
9506,Caves
9508,Caves
9509,Caves
9510,Caves
9511,Caves
9519,Caves
9522,Caves
9523,Caves
9532,VEE_DeepOreDevoid;VEE_MineralDevoid
9539,ToxicLake;VEE_DeepOreDevoid;VEE_MineralDevoid
9542,Oasis
9543,VEE_DeepOreDevoid;VEE_MineralDevoid
9546,Oasis
9547,VEE_DeepOreDevoid;VEE_MineralDevoid
9553,AncientWarehouse
9558,AncientGarrison
9566,Plateau
9571,Mountain
9581,Mountain
9582,Mountain;Oasis
9583,Mountain;Oasis
9590,MineralRich;Mountain
9591,MineralRich;Mountain
9592,MineralRich;Mountain
9593,MineralRich;VEE_DeepOreRich;VEE_SerpentineCanyons
9594,MineralRich;Mountain
9595,MineralRich;Mountain;VEE_DeepOreRich
9598,Dunes
9599,Dunes
9600,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9614,Dunes
9616,Dunes
9617,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9619,Dunes
9623,Dunes
9624,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9625,Dunes
9641,Mountain
9650,VEE_DeepOreDevoid;VEE_MineralDevoid
9653,VEE_DeepOreDevoid;VEE_MineralDevoid
9657,ToxicLake
9667,VEE_DeepOreDevoid;VEE_MineralDevoid
9705,VEE_DeepOreDevoid;VEE_MineralDevoid
9708,VEE_SaltPlains
9710,VEE_DeepOreDevoid;VEE_MineralDevoid
9713,VEE_DeepOreDevoid;VEE_MineralDevoid
9732,VEE_DeepOreDevoid;VEE_MineralDevoid
9736,VEE_DeepOreDevoid;VEE_MineralDevoid
9739,VEE_DeepOreDevoid;VEE_MineralDevoid
9751,VEE_DeepOreDevoid;VEE_MineralDevoid
9763,VEE_DeepOreDevoid;VEE_MineralDevoid
9776,Mountain
9777,HotSprings;Mountain
9778,DryGround
9780,Chasm
9781,Cliffs;HotSprings
9782,DryGround
9783,VEE_SaltPlains
9784,AB_TarLakes
9785,VEE_SaltPlains
9786,VEE_SaltPlains
9787,DryGround
9794,VEE_DeepOreDevoid;VEE_MineralDevoid
9797,VEE_DeepOreDevoid;VEE_MineralDevoid
9801,DryGround
9802,AncientHeatVent;DryGround
9803,DryGround
9804,VEE_SaltPlains
9805,DryGround
9806,CoastalIsland
9808,VEE_DeepOreDevoid;VEE_MineralDevoid
9810,VEE_SaltPlains
9811,VEE_SaltPlains
9820,Caves
9821,Caves;Mountain
9822,Caves
9823,Caves
9837,Caves
9845,Caves
9881,Caves
9889,VEE_QuicksandDunes
9892,VEE_SaltPlains
9898,Mountain
9913,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9914,MineralRich;Mountain
9918,MineralRich;Mountain
9919,Mountain
9920,Mountain
9921,Mountain
9922,Mountain
9923,Mountain
9924,Mountain
9925,Mountain
9926,DryLake
9944,Dunes
9945,Dunes
9947,DryLake
9951,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9952,Dunes
9953,Dunes
9954,DryLake
9955,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
9958,VEE_DeepOreDevoid;VEE_MineralDevoid
9959,Coast
9960,VEE_SaltPlains
9961,VEE_SaltPlains
9963,Coast;VEE_DeepOreDevoid;VEE_MineralDevoid
9966,VEE_DeepOreDevoid;VEE_MineralDevoid
9974,VEE_SaltPlains
9976,VEE_SaltPlains
9978,VEE_SaltPlains
9993,VEE_DeepOreDevoid;VEE_MineralDevoid
9996,VEE_DeepOreDevoid;VEE_MineralDevoid
10004,Mountain
10006,Mountain
10007,Mountain
10010,Mountain
10012,Mountain
10015,AB_TarLakes
10016,VEE_SaltPlains
10017,VEE_SaltPlains
10018,VEE_SaltPlains
10019,VEE_SaltPlains
10020,VEE_SaltPlains
10021,VEE_SaltPlains
10045,Caves
10046,Caves
10047,Caves
10048,Caves
10049,Caves
10051,Caves
10065,VEE_DeepOreDevoid;VEE_MineralDevoid
10068,VEE_DeepOreDevoid;VEE_MineralDevoid
10072,VEE_DeepOreDevoid;VEE_MineralDevoid
10078,VEE_DeepOreDevoid;VEE_MineralDevoid
10081,VEE_DeepOreDevoid;VEE_MineralDevoid
10084,VEE_DeepOreDevoid;VEE_MineralDevoid
10100,VEE_DeepOreDevoid;VEE_MineralDevoid
10103,VEE_DeepOreDevoid;VEE_MineralDevoid
10106,VEE_DeepOreDevoid;VEE_MineralDevoid
10109,VEE_DeepOreDevoid;VEE_MineralDevoid
10112,VEE_DeepOreDevoid;VEE_MineralDevoid
10115,VEE_DeepOreDevoid;VEE_MineralDevoid
10124,VEE_DeepOreDevoid;VEE_MineralDevoid
10127,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10136,VEE_DeepOreDevoid;VEE_MineralDevoid
10142,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10143,Dunes
10144,Dunes
10145,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10148,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10149,Dunes
10150,Dunes
10151,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10152,Dunes
10153,Dunes
10154,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10155,Dunes
10156,Dunes
10157,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10158,Dunes
10159,Dunes
10160,VEE_SaltPlains
10163,VEE_SaltPlains
10201,VEE_FleshPits
10202,VEE_DeepOreDevoid;VEE_MineralDevoid
10211,VEE_DeepOreDevoid;VEE_MineralDevoid
10217,VEE_DeepOreDevoid;VEE_MineralDevoid
10227,VEE_DeepOreDevoid;VEE_MineralDevoid
10231,VEE_DeepOreDevoid;VEE_MineralDevoid
10235,Dunes
10239,VEE_DeepOreDevoid;VEE_MineralDevoid
10251,Mountain
10252,Caves;Mountain
10253,Caves;Mountain
10254,Caves;Cliffs
10255,Mountain
10266,VEE_StoneForest
10268,Caves
10270,Caves;MineralRich
10271,Caves;MineralRich;VEE_DeepOreRich
10273,Mountain
10274,Caves;MineralRich
10275,Mountain
10276,Mountain
10279,Caves;MineralRich
10292,VEE_DeepOreDevoid;VEE_MineralDevoid
10293,VEE_DryRiver
10318,Caves
10321,Coast
10324,Caves
10329,Caves
10330,Caves
10331,Caves
10332,AncientGarrison
10333,Caves
10334,Caves
10336,Caves
10344,Caves;VEE_GravelBeach
10345,Caves
10346,Caves
10347,Caves
10350,Caves
10351,Caves
10355,AncientWarehouse
10368,Caves
10370,AncientWarehouse
10386,AncientRuins
10394,VEE_DeepOreDevoid;VEE_MineralDevoid
10398,VEE_DeepOreDevoid;VEE_MineralDevoid
10412,VEE_DeepOreDevoid;VEE_MineralDevoid
10420,VEE_DeepOreDevoid;VEE_MineralDevoid
10426,VEE_DeepOreDevoid;VEE_MineralDevoid
10429,VEE_DeepOreDevoid;VEE_MineralDevoid
10432,VEE_DeepOreDevoid;VEE_MineralDevoid
10435,VEE_DeepOreDevoid;VEE_MineralDevoid
10438,VEE_DeepOreDevoid;VEE_MineralDevoid
10441,VEE_DeepOreDevoid;VEE_MineralDevoid
10442,Dunes
10443,Dunes
10444,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10445,Dunes
10446,Dunes
10447,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10449,Dunes
10450,Dunes
10451,Oasis;VEE_DeepOreDevoid;VEE_MineralDevoid
10452,Dunes
10453,Dunes
10454,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10455,Dunes
10456,Dunes
10457,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
10458,Dunes
10459,Dunes
10460,Caves
10461,Caves
10463,Caves
10465,Caves
10468,VEE_DustBowl;VEE_DustStorms;VEE_Fertility_Reduced;VEE_PlantLife_Decimated
10470,VEE_DeepOreDevoid;VEE_MineralDevoid
10472,Caves
10474,Caves
10480,VEE_Cenotes
10486,VEE_RockRidge
10497,Dunes
10498,VEE_DeepOreDevoid;VEE_MineralDevoid
10501,VEE_DeepOreDevoid;VEE_MineralDevoid
10506,VEE_DeepOreDevoid;VEE_MineralDevoid
10518,AncientGarrison
10533,VEE_DeepOreDevoid;VEE_MineralDevoid
10536,VEE_DeepOreDevoid;VEE_MineralDevoid
10539,VEE_DeepOreDevoid;VEE_MineralDevoid
10542,VEE_DeepOreDevoid;VEE_MineralDevoid
10545,VEE_DeepOreDevoid;VEE_MineralDevoid
10548,VEE_DeepOreDevoid;VEE_MineralDevoid
10555,VEE_DeepOreDevoid;VEE_MineralDevoid
10556,Mountain;SteamGeysers_Increased
10557,Cliffs
10558,AncientHeatVent;DryGround
10559,Mountain
10561,Chasm
10562,Cliffs
10563,Cliffs
10565,DryGround
10566,Cliffs
10567,Mountain
10570,VEE_DeepOreDevoid;VEE_MineralDevoid
10573,VEE_DeepOreDevoid;VEE_MineralDevoid
10582,VEE_DeepOreDevoid;VEE_MineralDevoid
10585,VEE_DeepOreDevoid;VEE_MineralDevoid
10588,VEE_DeepOreDevoid;VEE_MineralDevoid
10591,VEE_DeepOreDevoid;VEE_MineralDevoid
10606,VEE_DeepOreDevoid;VEE_MineralDevoid
10609,VEE_DeepOreDevoid;VEE_MineralDevoid
10612,VEE_DeepOreDevoid;VEE_MineralDevoid
10620,VEE_DeepOreDevoid;VEE_MineralDevoid
10627,VEE_DeepOreDevoid;VEE_MineralDevoid
10639,VEE_DeepOreDevoid;VEE_MineralDevoid
10642,VEE_DeepOreDevoid;VEE_MineralDevoid
10650,VEE_DeepOreDevoid;VEE_MineralDevoid
10655,VEE_DeepOreDevoid;VEE_MineralDevoid
10660,VEE_DeepOreDevoid;VEE_MineralDevoid
10666,VEE_DeepOreDevoid;VEE_MineralDevoid
10671,VEE_DeepOreDevoid;VEE_MineralDevoid
10677,VEE_SaltPlains
10678,Plateau;VEE_SaltPlains
10679,VEE_SaltPlains
10683,DryGround
10684,DryGround
10685,VEE_SaltPlains
10686,DryGround
10687,VEE_SaltPlains
10690,VEE_DeepOreDevoid;VEE_MineralDevoid
10695,VEE_DeepOreDevoid;VEE_MineralDevoid
10698,VEE_DeepOreDevoid;VEE_MineralDevoid
10701,VEE_DeepOreDevoid;VEE_MineralDevoid
10704,VEE_DeepOreDevoid;VEE_MineralDevoid
10707,VEE_DeepOreDevoid;VEE_MineralDevoid
10710,VEE_DeepOreDevoid;VEE_MineralDevoid
10717,Caves
10724,Caves
10725,Caves
10730,Caves
10731,Caves
10732,Caves
10733,Caves
10734,Caves;Mountain
10735,Caves
10736,Caves
10737,Caves
10739,Caves
10742,Caves
10746,Caves
10747,Caves
10748,Caves
10749,Caves
10752,Caves
10754,Caves
10759,Caves
10768,Cavern
10770,Mountain
10773,Caves
10774,Caves
10776,Caves
10777,Caves;Cliffs
10779,Caves
10790,Caves
10806,VEE_Cenotes
10811,Caves
10813,Caves
10814,Caves
10815,Caves
10816,Caves
10818,Caves
10819,Caves
10821,Caves
10829,Caves
10830,Caves
10831,Caves
10832,Caves
10833,Caves
10834,Caves
10846,Caves
10848,Caves
10849,Caves
10855,Caves
10876,Caves
10877,Caves
10878,Caves
10882,Caves
10883,Caves
10885,Caves
10887,Caves
10888,Caves
10889,Caves
10891,Caves
10900,Caves
10937,Caves
10938,Caves
10940,Caves
10942,Caves;MineralRich
10943,Caves
10954,AncientRuins
10960,Caves
10972,Mountain
10973,Mountain
10974,Mountain
10975,Mountain
10985,Mountain
10986,Mountain
11009,Caves
11010,Caves
11011,Caves
11015,Caves
11016,Caves
11018,Caves
11019,Caves
11021,Caves
11022,Caves
11023,Caves
11024,Caves
11025,Caves
11029,Caves
11042,MineralRich
11043,Caves;MineralRich
11045,MineralRich
11046,MineralRich
11047,MineralRich
11048,Caves
11049,Caves
11050,Caves
11053,Caves
11054,Caves
11055,Caves
11059,Caves
11075,Oasis
11077,Oasis
11078,Cavern
11079,Mountain;VEE_NoTrees;VEE_PlantLife_Overgrown
11082,Mountain
11083,Mountain
11084,Mountain
11085,Mountain;River;VEE_StagnantRivulet
11086,Mountain
11087,Mountain;Oasis
11088,Mountain;River;VEE_StagnantRivulet
11089,Mountain;River;VEE_StagnantRivulet
11090,Cliffs;River
11091,River;Valley
11092,Cliffs;River
11093,Cliffs;River
11094,Mountain;River
11095,Mountain;River
11096,River
11097,VEE_StagnantRivulet
11098,Oasis
11100,Oasis
11101,Oasis
11104,Oasis
11105,Oasis
11107,Oasis
11108,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11109,Dunes
11110,Dunes
11111,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11113,Dunes
11114,Dunes
11115,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11126,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11131,Dunes
11134,Dunes
11135,VEE_DeepOreDevoid;VEE_MineralDevoid
11136,Dunes
11138,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11139,Dunes
11140,Dunes
11141,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11142,Dunes
11143,Dunes
11144,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11145,Dunes
11146,Dunes
11147,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11148,Dunes
11149,Dunes
11154,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11156,Dunes
11157,Dunes
11158,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11159,Dunes
11160,Dunes
11161,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11166,Dunes
11167,Dunes
11168,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11169,VEE_QuicksandDunes
11173,Dunes
11176,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11177,Dunes
11178,Dunes
11179,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11180,DryGround;VEE_SaltPlains
11181,MineralRich;VEE_SaltPlains
11182,MineralRich;VEE_SaltPlains
11183,MineralRich;VEE_SaltPlains;VEE_ToxicCrater
11184,DryGround;VEE_SaltPlains
11185,DryGround;VEE_SaltPlains
11188,Dunes
11189,Dunes
11190,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11191,Dunes
11193,VEE_DeepOreDevoid;VEE_MineralDevoid
11196,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11203,VEE_DeepOreDevoid;VEE_MineralDevoid
11207,Dunes
11208,Dunes
11209,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11212,VEE_DeepOreDevoid;VEE_MineralDevoid
11215,VEE_DeepOreDevoid;VEE_MineralDevoid
11222,MineralRich
11223,MineralRich;Mountain
11224,MineralRich
11225,Mountain
11226,Mountain
11227,MineralRich;Mountain
11230,MineralRich
11231,MineralRich;VEE_DeepOreRich
11236,Dunes
11240,DryLake
11247,MineralRich
11248,MineralRich;VEE_DeepOreRich
11249,MineralRich;VEE_DeepOreRich
11251,MineralRich;VEE_DeepOreRich
11254,Dunes
11255,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11256,Dunes
11257,Dunes
11258,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11260,Dunes
11261,VEE_DeepOreDevoid;VEE_MineralDevoid
11274,VEE_DeepOreDevoid;VEE_MineralDevoid
11282,Dunes
11290,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11291,Dunes
11292,Dunes
11293,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11295,Dunes
11304,VEE_DeepOreDevoid;VEE_MineralDevoid
11308,River;VEE_StagnantRivulet
11309,VEE_StagnantRivulet
11312,Mountain
11315,Mountain
11330,River
11334,VEE_StagnantRivulet
11342,River
11343,River
11347,River;VEE_StagnantRivulet
11360,Dunes
11361,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11362,Dunes
11363,Dunes
11364,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11365,Dunes
11366,Dunes
11367,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11368,Dunes
11369,Dunes
11370,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11371,Dunes
11372,Dunes
11373,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11374,Dunes
11375,Dunes
11376,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11377,Dunes
11378,Dunes
11379,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11380,Dunes
11381,Dunes
11382,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11383,Dunes
11389,DryLake
11390,Dunes
11394,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11395,Dunes
11396,Dunes
11397,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11402,Dunes
11403,Dunes
11404,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11405,Dunes
11406,Dunes
11407,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11408,Dunes
11409,Dunes
11410,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11411,Dunes
11412,Dunes
11413,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11414,Dunes
11416,Dunes
11417,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11418,Dunes
11420,Dunes
11421,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11422,Dunes
11423,Dunes
11424,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11425,Dunes
11426,Dunes
11427,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11428,Dunes
11429,Dunes
11430,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11431,Dunes
11448,Dunes
11451,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11456,VEE_SaltPlains
11463,Dunes
11465,MineralRich;Mountain
11466,MineralRich;Mountain
11467,Cliffs;MineralRich
11468,Mountain
11469,Mountain
11470,Mountain
11471,Mountain;Oasis
11472,Mountain
11473,Mountain
11475,Mountain
11476,MineralRich;Mountain;VEE_DeepOreRich
11477,MineralRich;Mountain;VEE_DeepOreRich
11480,VEE_DeepOreDevoid;VEE_MineralDevoid
11484,VEE_DeepOreDevoid;VEE_MineralDevoid
11493,VEE_DeepOreDevoid;VEE_MineralDevoid
11494,Coast
11496,VEE_DeepOreDevoid;VEE_MineralDevoid
11498,Coast
11499,VEE_DeepOreDevoid;VEE_MineralDevoid
11500,Dunes
11501,Dunes
11502,Coast;VEE_DeepOreDevoid;VEE_MineralDevoid
11503,Coast
11505,CoastalIsland
11518,VEE_SaltPlains
11519,Coast
11520,VEE_SaltPlains
11521,VEE_SaltPlains
11522,VEE_SaltPlains
11523,VEE_SaltPlains
11526,VEE_SaltPlains
11528,VEE_SaltPlains
11537,Coast
11538,Coast
11542,MineralRich
11544,MineralRich
11548,Dunes
11549,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11550,VEE_PebbleDunes
11552,MineralRich
11553,MineralRich;Mountain
11554,MineralRich
11555,MineralRich;Mountain
11556,MineralRich;Mountain;VEE_DeepOreRich
11557,MineralRich;Mountain;VEE_DeepOreRich
11558,Dunes
11559,Dunes;VEE_DeepOreDevoid;VEE_MineralDevoid
11564,Dunes
11565,Dunes
11566,VEE_DeepOreDevoid;VEE_MineralDevoid;VEE_PebbleDunes
11569,Dunes
11572,Dunes
11578,VEE_DeepOreDevoid;VEE_MineralDevoid
11583,Mountain
11585,VEE_DryRiver
11586,Mountain
11587,Mountain
11588,Mountain
11589,Mountain
11590,AbandonedColonyTribal;Mountain
11591,Mountain
11592,Mountain
11593,Mountain
11607,VEE_DeepOreDevoid;VEE_MineralDevoid
11612,Mountain
11613,Mountain
11615,Caves
11617,Caves
11626,Caves
11627,Caves
11630,Caves
11633,Caves
11637,Mountain
11641,Mountain
11643,Mountain
11644,Mountain
11645,Mountain
11647,Mountain
11649,VEE_DeepOreDevoid;VEE_MineralDevoid
11652,VEE_DeepOreDevoid;VEE_MineralDevoid
11657,VEE_DeepOreDevoid;VEE_MineralDevoid
11690,AncientChemfuelRefinery
11704,VEE_DeepOreDevoid;VEE_MineralDevoid
11714,Mountain
11715,Mountain
11716,Mountain
11717,Mountain
11718,Mountain
11719,Mountain
11726,Caves
11727,Caves
11728,Caves
11729,Caves
11730,Caves
11739,Caves
11742,Caves
11743,Caves
11745,Caves
11746,Caves
11747,Caves
11748,Caves
11751,Caves
11762,Mountain
11763,Mountain
11764,Mountain
11765,Mountain
11766,Mountain
11767,Mountain
11778,VEE_GravelBeach
11779,Coast
11794,VEE_DustBowl;VEE_DustStorms;VEE_Fertility_Reduced;VEE_PlantLife_Decimated
11798,Mountain
11800,Mountain
11801,Mountain
11802,Mountain
11803,Mountain
11810,Mountain
11811,Mountain
11812,Mountain
11813,Coast;Mountain
11814,Coast;Mountain
11815,Mountain
11828,Coast;Mountain
11829,Mountain
11830,Peninsula;VEE_DeepOreDevoid;VEE_MineralDevoid
11831,Coast
11834,Mountain;Oasis
11835,Mountain;Oasis
11836,Mountain
11837,Mountain
11838,Mountain
11839,Mountain;Oasis
11842,VEE_SaltPlains
11843,VEE_SaltPlains
11844,VEE_SaltPlains
11845,VEE_SaltPlains
11846,VEE_SaltPlains
11847,VEE_SaltPlains
11848,VEE_SaltPlains
11849,VEE_SaltPlains
11851,Oasis;Peninsula
11858,Oasis
11859,Oasis
11860,Oasis
11861,Oasis
11862,Oasis
11863,Oasis
11871,Mountain
11872,Mountain
11875,Mountain
11876,Dunes
11877,Oasis
11878,Dunes
11885,VEE_DeepOreDevoid;VEE_MineralDevoid
11888,Mountain
11889,Mountain
11890,MineralRich;Mountain;VEE_DeepOreRich
11891,MineralRich;Mountain
11892,MineralRich;Mountain;VEE_DeepOreRich
11893,MineralRich;Mountain
11895,VEE_DryRiver
11897,Mountain
11898,Mountain
11899,Mountain
11900,Mountain
11901,Mountain
11902,Mountain;Oasis
11903,HotSprings;Mountain
11904,Mountain
11905,Mountain;Oasis
11912,River
11913,River
11914,River;VEE_SaltPlains;VEE_StagnantRivulet
11915,River;VEE_SaltPlains;VEE_StagnantRivulet
11916,River;VEE_StagnantRivulet
11917,River;VEE_StagnantRivulet
11918,AB_FeraliskNest;AB_LocustPlagues;Oasis;Pond;VEE_StagnantRivulet
11919,AB_BumbledroneNests;Muddy;Oasis;VEE_RottenStench
11920,InsectMegahive;Oasis;Pond;VEE_IncreasedInfestations;VEE_RotstinkVents
11921,AB_BumbledroneNests;AB_FeraliskNest;Marshy;Oasis
11922,InsectMegahive;Oasis;Pond;VEE_IncreasedInfestations
11923,InsectMegahive;Marshy;Oasis;VEE_IncreasedInfestations;VEE_RotstinkVents;VEE_StagnantRivulet
11924,Mountain;River
11925,Mountain
11926,Mountain;River;VEE_StagnantRivulet
11927,River
11936,Cavern;River
11937,Mountain;River
11938,Mountain;River
11939,Mountain;River
11940,River
11941,Mountain;River
11944,Cliffs;MineralRich;VEE_DeepOreRich
11945,VEE_StagnantRivulet;Valley
11946,Mountain;VEE_StagnantRivulet
11947,Cliffs;MineralRich;VEE_DeepOreRich
11960,MineralRich;Mountain
11961,MineralRich;Mountain;River
11964,Cliffs;MineralRich
11965,MineralRich;Mountain;River
11966,Mountain;River
11967,Mountain;River
11968,Mountain;River
11969,Mountain;River
11970,Mountain;River
11971,River
11976,Caves
11977,Caves
11984,Caves
11986,Caves
11987,Caves
11989,Caves
11996,Caves
11997,Caves
11998,Caves
11999,Caves
12000,Caves
12001,Caves
12020,Caves
12022,Caves
12026,Caves
12031,Caves
12033,Mountain
12035,VEE_DeepOreDevoid;VEE_MineralDevoid
12037,AbandonedColonyTribal;Mountain
12046,Caves
12047,Caves
12050,Caves
12051,Caves
12056,Caves
12057,Caves
12058,Caves
12059,Caves
12068,Caves
12069,Caves
12070,Caves
12071,Caves
12073,Caves
12075,Caves
12076,Caves
12077,Caves
12078,Caves
12079,Caves
12084,Caves
12086,Caves;Mountain
12087,Caves;Chasm
12088,Caves;Mountain
12089,Caves
12090,Caves
12091,Caves;Mountain
12104,VEE_SaltPlains
12105,VEE_SaltPlains
12106,VEE_SaltPlains
12107,VEE_SaltPlains
12108,VEE_SaltPlains
12109,VEE_SaltPlains
12111,Caves
12115,VEE_JaggedRocks
12118,Caves
12128,Caves;Cliffs
12129,Caves
12130,Caves;Mountain
12131,Caves;Mountain
12132,Caves
12133,Caves
12136,Caves
12137,Caves;Mountain
12138,Caves;Mountain
12139,Caves;Mountain
12143,Caves
12153,VEE_DeepOreDevoid;VEE_MineralDevoid
12156,VEE_DeepOreDevoid;VEE_MineralDevoid
