page,row,col,csvRow,defName,label,modName,packageId,loadOrder,duplicateDefName,pawnKindDefName,pawnKindMod,pawnKindCount,lifeStageIndex,lifeStageCount,texPath,texSuffix,textureFile,imageW,imageH,renderError
5,4,0,1065,VFEI2_Megathrips,megathrips,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Megathrips,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Megathrips/Megathrips,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Megathrips\Megathrips_south.png,114,156,
5,4,1,1066,VFEI2_Megawasp,megawasp,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Megawasp,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Megawasp/Megawasp,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Megawasp\Megawasp_south.png,140,220,
5,4,2,1067,VFEI2_Patriarch,patriarch,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Patriarch,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Patriarch/Patriarch,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Patriarch\Patriarch_south.png,398,417,
5,4,3,1068,VFEI2_Queen,insectoid queen,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Queen,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/InsectoidQueen/InsectoidQueen,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\InsectoidQueen\InsectoidQueen_south.png,138,212,
5,4,4,1069,VFEI2_RoyalMegascarab,royal megascarab,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_RoyalMegascarab,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/RoyalMegascarab/RoyalMegascarab,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\RoyalMegascarab\RoyalMegascarab_south.png,112,177,
5,4,5,1070,VFEI2_RoyalMegaspider,royal megaspider,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_RoyalMegaspider,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/RoyalMegaspider/RoyalMegaspider,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\RoyalMegaspider\RoyalMegaspider_south.png,138,199,
5,4,6,1071,VFEI2_RoyalSpelopede,royal spelopede,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_RoyalSpelopede,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/RoyalSpelopede/RoyalSpelopede,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\RoyalSpelopede\RoyalSpelopede_south.png,104,215,
5,4,7,1072,VFEI2_Silverfish,silverfish,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Silverfish,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Silverfish/Silverfish,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Silverfish\Silverfish_south.png,424,208,
5,4,8,1073,VFEI2_Swarmling,swarmlings,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Swarmling,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Swarmling/Swarmling,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Swarmling\Swarmling_south.png,54,85,
5,4,9,1074,VFEI2_Tankroach,tankroach,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Tankroach,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Tankroach/Tankroach,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Tankroach\Tankroach_south.png,180,207,
5,4,10,1075,VFEI2_Teramantis,teramantis,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Teramantis,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Teramantis/Teramantis,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Teramantis\Teramantis_south.png,180,370,
5,4,11,1076,VFEI2_Titantick,titantick,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Titantick,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Titantick/Titantick,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Titantick\Titantick_south.png,356,425,
5,4,12,1077,VFEI2_Venomite,venomite,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,361,,VFEI2_Venomite,Vanilla Factions Expanded - Insectoids 2,1,2,3,Things/Pawn/Animal/Venomite/Venomite,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\3309003431\Textures\Things\Pawn\Animal\Venomite\Venomite_south.png,106,217,
5,4,13,1079,GR_AberrantFleshbeast,aberrant fleshbeast,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_AberrantFleshbeast,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Failures/AberrantFleshbeast/Fleshbeast,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Failures\AberrantFleshbeast\Fleshbeast_south.png,256,256,
5,5,0,1080,GR_AnimusHare,animus hare,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_AnimusHare,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/AlphaAnimals/Rodent/GR_AnimusHare,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\AlphaAnimals\Rodent\GR_AnimusHare_south.png,133,133,
5,5,1,1081,GR_ArchotechCentipede,archocentipede,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_ArchotechCentipede,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Mechanoid/Archotech/GR_ArchotechCentipede,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Mechanoid\Archotech\GR_ArchotechCentipede_south.png,256,256,
5,5,2,1082,GR_BearBug,bear bug,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_BearBug,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/AlphaAnimals/Bear/GR_BearBug,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\AlphaAnimals\Bear\GR_BearBug_south.png,134,131,
5,5,3,1083,GR_Bearalope,bearalope,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearalope,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Ursine/Bearalope/Bearalope,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Ursine\Bearalope\Bearalope_south.png,256,256,
5,5,4,1084,GR_Bearcat,bearcat,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearcat,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Ursine/Bearcat/GR_Bearcat,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Ursine\Bearcat\GR_Bearcat_south.png,256,256,
5,5,5,1085,GR_Bearchicken,bearchicken,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearchicken,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Ursine/Bearchicken/Bearchicken,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Ursine\Bearchicken\Bearchicken_south.png,256,256,
5,5,6,1086,GR_Bearffalo,bearffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearffalo,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Ursine/Bearffalo/Bearffalo,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Ursine\Bearffalo\Bearffalo_south.png,256,256,
5,5,7,1087,GR_Bearhorse,bearhorse,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearhorse,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Equine/Bearhorse/GR_Bearhorse,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Equine\Bearhorse\GR_Bearhorse_south.png,136,207,
5,5,8,1088,GR_Bearman,bearman,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearman,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Ursine/Bearman/GR_Bearman1,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Ursine\Bearman\GR_Bearman1_south.png,140,155,
5,5,9,1089,GR_Bearmole,bearmole,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearmole,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Ursine/Bearmole/Bearmole,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Ursine\Bearmole\Bearmole_south.png,256,256,
5,5,10,1090,GR_Bearodile,bearodile,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearodile,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Reptile/Bearodile/Bearodile,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Reptile\Bearodile\Bearodile_south.png,256,256,
5,5,11,1091,GR_Bearscarab,bearscarab,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearscarab,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Insectoid/Bearscarab/Bearscarab,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Insectoid\Bearscarab\Bearscarab_south.png,256,256,
5,5,12,1092,GR_Bearwolf,bearwolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Bearwolf,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Ursine/Bearwolf/Bearwolf,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Ursine\Bearwolf\Bearwolf_south.png,256,256,
5,5,13,1093,GR_Beaverwolf,beaverwolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Beaverwolf,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Rodent/Beaverwolf/GR_Beaverwolf,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Rodent\Beaverwolf\GR_Beaverwolf_south.png,256,256,
5,6,0,1094,GR_Beetlefleet,beetlefleet,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Beetlefleet,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/AlphaAnimals/Insectoid/GR_Beetlefleet,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\AlphaAnimals\Insectoid\GR_Beetlefleet_south.png,148,248,
5,6,1,1095,GR_Boomabear,boomabear,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomabear,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Boomalope/Boomabear/Boomabear,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Boomalope\Boomabear\Boomabear_south.png,256,256,
5,6,2,1096,GR_Boomachicken,boomachicken,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomachicken,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Boomalope/Boomachicken/Boomachicken,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Boomalope\Boomachicken\Boomachicken_south.png,256,256,
5,6,3,1097,GR_Boomalisk,boomalisk,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomalisk,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/AlphaAnimals/Boomalope/GR_Boomalisk,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\AlphaAnimals\Boomalope\GR_Boomalisk_south.png,110,179,
5,6,4,1098,GR_Booman,booman,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Booman,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Boomalope/Booman/GR_Booman,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Boomalope\Booman\GR_Booman_south.png,122,172,
5,6,5,1099,GR_Boombeetle,boombeetle,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boombeetle,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Insectoid/Boombeetle/Boombeetle,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Insectoid\Boombeetle\Boombeetle_south.png,256,256,
5,6,6,1100,GR_Boomcat,boomcat,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomcat,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Boomalope/Boomacat/GR_Boomacat,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Boomalope\Boomacat\GR_Boomacat_south.png,256,256,
5,6,7,1101,GR_Boomffalo,boomffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomffalo,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Boomalope/Boomffalo/Boomffalo,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Boomalope\Boomffalo\Boomffalo_south.png,136,180,
5,6,8,1102,GR_Boomhorse,boomhorse,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomhorse,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Equine/Boomhorse/GR_Boomhorse,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Equine\Boomhorse\GR_Boomhorse_south.png,101,180,
5,6,9,1103,GR_Boomnotherium,boomnotherium,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomnotherium,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Megafauna/Boomalope/GR_Boomnotherium,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Megafauna\Boomalope\GR_Boomnotherium_south.png,127,160,
5,6,10,1104,GR_Boomsnake,boomsnake,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomsnake,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Reptile/Boomsnake/Boomsnake,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Reptile\Boomsnake\Boomsnake_south.png,256,256,
5,6,11,1105,GR_Boomsquirrel,boomsquirrel,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomsquirrel,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Boomalope/Boomsquirrel/Boomsquirrel,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Boomalope\Boomsquirrel\Boomsquirrel_south.png,256,256,
5,6,12,1106,GR_Boomwolf,boomwolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Boomwolf,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Boomalope/Boomwolf/Boomwolf,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Boomalope\Boomwolf\Boomwolf_south.png,256,256,
5,6,13,1107,GR_Catalope,catalope,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Catalope,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Feline/Catalope/GR_Catalope,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Feline\Catalope\GR_Catalope_south.png,256,256,
5,7,0,1108,GR_Catbear,catbear,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Catbear,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Feline/Catbear/GR_Catbear,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Feline\Catbear\GR_Catbear_south.png,256,256,
5,7,1,1109,GR_Catchicken,catchicken,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Catchicken,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Feline/Catchicken/GR_Catchicken,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Feline\Catchicken\GR_Catchicken_south.png,256,256,
5,7,2,1110,GR_Catffalo,catffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Catffalo,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Feline/Catffalo/GR_Catffalo,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Feline\Catffalo\GR_Catffalo_south.png,256,256,
5,7,3,1111,GR_Cathorse,cathorse,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Cathorse,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Equine/Cathorse/GR_Cathorse,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Equine\Cathorse\GR_Cathorse_south.png,94,197,
5,7,4,1112,GR_Catman,catman,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Catman,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Feline/Catman/GR_Catman,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Feline\Catman\GR_Catman_south.png,76,222,
5,7,5,1113,GR_Catrabbit,catrabbit,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Catrabbit,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Feline/Catrabbit/GR_Catrabbit,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Feline\Catrabbit\GR_Catrabbit_south.png,256,256,
5,7,6,1114,GR_Catwolf,catwolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Catwolf,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Feline/Catwolf/GR_Catwolf,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Feline\Catwolf\GR_Catwolf_south.png,256,256,
5,7,7,1115,GR_Chickenbear,chickenbear,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenbear,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Avian/Chickenbear/Chickenbear,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Avian\Chickenbear\Chickenbear_south.png,184,195,
5,7,8,1116,GR_Chickencat,chickencat,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickencat,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Avian/Chickencat/GR_Chickencat,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Avian\Chickencat\GR_Chickencat_south.png,184,195,
5,7,9,1117,GR_Chickenffalo,chickenffalo,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenffalo,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Avian/Chickenffalo/Chickenffalo,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Avian\Chickenffalo\Chickenffalo_south.png,184,205,
5,7,10,1118,GR_Chickenhorse,chickenhorse,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenhorse,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Equine/Chickenhorse/GR_Chickenhorse,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Equine\Chickenhorse\GR_Chickenhorse_south.png,165,194,
5,7,11,1119,GR_Chickenlizard,chickenlizard,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenlizard,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Reptile/Chickenlizard/Chickenlizard,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Reptile\Chickenlizard\Chickenlizard_south.png,256,256,
5,7,12,1120,GR_Chickenlodon,chickenlodon,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenlodon,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Megafauna/Chicken/GR_Chickenlodon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Megafauna\Chicken\GR_Chickenlodon_south.png,99,204,
5,7,13,1121,GR_Chickenlope,chickenlope,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenlope,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Avian/Chickenlope/Chickenlope,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Avian\Chickenlope\Chickenlope_south.png,184,197,
5,8,0,1122,GR_Chickenrabbit,chickenrabbit,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenrabbit,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Avian/Chickenrabbit/Chickenrabbit,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Avian\Chickenrabbit\Chickenrabbit_south.png,256,256,
5,8,1,1123,GR_Chickenspider,chickenspider,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenspider,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Insectoid/Chickenspider/Chickenspider,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Insectoid\Chickenspider\Chickenspider_south.png,256,256,
5,8,2,1124,GR_Chickenwolf,chickenwolf,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Chickenwolf,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Avian/Chickenwolf/Chickenwolf,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Avian\Chickenwolf\Chickenwolf_south.png,184,195,
5,8,3,1125,GR_Crocorse,crocorse,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Crocorse,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Equine/Crocorse/GR_Crocorse,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Equine\Crocorse\GR_Crocorse_south.png,112,244,
5,8,4,1126,GR_Doedicoon,doedicoon,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Doedicoon,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Megafauna/Rodent/GR_Doedicoon,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Megafauna\Rodent\GR_Doedicoon_south.png,127,110,
5,8,5,1127,GR_Dogman,dogman,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Dogman,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Canine/Dogman/GR_Dogman1,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Canine\Dogman\GR_Dogman1_south.png,130,198,
5,8,6,1128,GR_Elasmobearium,elasmobearium,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Elasmobearium,Vanilla Genetics Expanded,1,2,3,Things/Pawn/Animal/Megafauna/Bear/GR_Elasmobearium,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Megafauna\Bear\GR_Elasmobearium_south.png,143,180,
5,8,7,1129,GR_FleshFlies,flesh flies,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_FleshFlies,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Special/GR_Transparent,<bare>,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Special\GR_Transparent.png,,,blank_png
5,8,8,1130,GR_FleshGrowth,flesh growth,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_FleshGrowth,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Failures/Fleshgrowth/FleshgrowthA,<bare>,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Failures\Fleshgrowth\FleshgrowthA.png,256,256,
5,8,9,1131,GR_FleshMonstrosity,flesh monstrosity,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_FleshMonstrosity,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Failures/FleshMonstrosity/FleshMonstrosity,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Failures\FleshMonstrosity\FleshMonstrosity_south.png,384,384,
5,8,10,1132,GR_Fleshling,fleshling,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,527,,GR_Fleshling,Vanilla Genetics Expanded,1,0,1,Things/Pawn/Animal/Failures/Fleshling/Fleshling,_south,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Failures\Fleshling\Fleshling_south.png,256,256,
