csvRow,defName,label,modName,packageId,loadOrder,reason,texPath,pawnKindDefName,pawnKindCount,lifeStageIndex,lifeStageCount,textureFile,detail
962,Torton,torton,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Torton/Torton,Torton,1,2,3,,
963,Tukata,tuk'ata,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Tukata/Tukata,Tukata,1,2,3,,
964,TuskCat,tusk cat,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/TuskCat/TuskCat,TuskCat,1,2,3,,
965,Urusai,urusai,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Urusai/Urusai,Urusai,1,2,3,,
966,Uvak,uvak,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Uvak/Uvak,Uvak,1,2,3,,
967,Vapaad,vapaad,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Vapaad/Vapaad,Vapaad,1,2,3,,
968,Varactyl,varactyl,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Varactyl/Varactyl_m,Varactyl,1,2,3,,
969,Veermok,veermok,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Veermok/Veermok,Veermok,1,2,3,,
970,Voorpak,voorpak,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Voorpak/Voorpak,Voorpak,1,2,3,,
971,Vornskyr,vornskyr,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Vornskyr/Vornskyr,Vornskyr,1,2,3,,
972,Vulptex,vulptex,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Vulptex/Vulptex,Vulptex,1,2,3,,
973,Wampa,Wampa,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Wampa/Wampa,Wampa,1,2,3,,
974,WarWyrm,war wyrm,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/WarWyrm/WarWyrm,WarWyrm,1,2,3,,
975,Warbird,Warbird,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Warbird/Warbird,Warbird,1,2,3,,
976,Whisperbird,whisperbird,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Whisperbird/Whisperbird,Whisperbird,1,2,3,,
977,WompRat,womp rat,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/WompRat/WompRat,WompRat,1,2,3,,
978,Woolamander,woolamander,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Woolamander/Woolamander,Woolamander,1,2,3,,
979,Worrt,worrt,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Worrt/Worrt,Worrt,1,2,3,,
980,Wraid,wraid,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Wraid/Wraid,Wraid,1,2,3,,
981,Wyyyschokk,wyyyschokk,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Wyyyschokk/Wyyyschokk,Wyyyschokk,1,2,3,,
982,Yobshrimp,yobshrimp,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Yobshrimp/Yobshrimp,Yobshrimp,1,2,3,,
983,Zakkeg,zakkeg,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Zakkeg/Zakkeg,Zakkeg,1,2,3,,
984,Zeer,zeer,Star Wars Animal Collection (Continued),mlie.starwarsanimalcollection,308,no_loose_png,swanimals/Zeer/Zeer,Zeer,1,2,3,,
1039,,,Vanilla Animals Expanded — Waste Animals,vanillaexpanded.vaewaste,346,no_defName,,,,,,,VAEWaste_BaseInsect
1051,,,Vanilla Factions Expanded - Insectoids 2,oskarpotocki.vfe.insectoid2,353,no_defName,,,,,,,VFEI2_BaseInsect
1076,,,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,515,no_defName,,,,,,,GR_BaseInsect
1127,GR_FleshFlies,flesh flies,Vanilla Genetics Expanded,vanillaexpanded.vgeneticse,515,blank_png,Things/Pawn/Animal/Special/GR_Transparent,GR_FleshFlies,1,0,1,C:\Program Files (x86)\Steam\steamapps\workshop\content\294100\2801160906\Textures\Things\Pawn\Animal\Special\GR_Transparent.png,planned but undecodable
1224,,,Vanilla Quests Expanded - Cryptoforge,vanillaquestsexpanded.cryptoforge,374,no_defName,,,,,,,VQE_BaseCryptoInsect
1227,,,[JDS] StarWars - The Separatist Droid Army,m3.continued.jangodsoul.starwars.tsda,402,no_defName,,,,,,,JDSSWCIS_Droids
